Dates,DVA
2018-09-25,56.7400016784668
2018-07-23,56.33000183105469
2018-08-24,56.38999938964844
2019-07-10,55.75
2019-05-07,55.77000045776367
2019-04-05,55.5
2019-03-04,55.650001525878906
2019-01-31,55.439998626708984
2019-09-12,56.08000183105469
2019-12-31,56.72999954223633
2020-03-19,55.880001068115234
2020-01-03,55.939998626708984
2020-06-09,55.150001525878906
2019-02-15,55.83000183105469
2019-01-14,56.16999816894531
2018-07-06,57.0
2018-08-07,54.810001373291016
2018-10-10,58.02000045776367
2018-12-13,58.11000061035156
2019-08-26,58.900001525878906
2019-07-25,58.779998779296875
2019-05-22,57.880001068115234
2019-03-19,58.11000061035156
2020-01-06,57.56999969482422
2020-03-25,56.779998779296875
2020-06-12,56.470001220703125
2019-10-22,56.959999084472656
2020-01-09,54.65999984741211
2020-06-15,53.04999923706055
2019-10-25,50.95000076293945
2020-03-31,50.16999816894531
2020-06-18,49.47999954223633
2019-04-03,49.630001068115234
2018-08-22,50.66999816894531
2018-10-25,51.619998931884766
2019-01-29,53.290000915527344
2018-12-28,53.13999938964844
2018-11-26,51.880001068115234
2019-08-09,52.22999954223633
2019-07-08,52.83000183105469
2019-06-06,53.779998779296875
2019-09-10,54.0099983215332
2020-01-15,52.59000015258789
2020-04-03,52.65999984741211
2019-10-31,52.54999923706055
2020-04-06,53.09000015258789
2020-06-24,53.630001068115234
2018-11-09,54.470001220703125
2019-07-23,54.2400016784668
2019-06-21,54.84000015258789
2019-05-20,54.970001220703125
2019-04-18,55.130001068115234
2018-09-06,55.04999923706055
2018-10-08,54.27000045776367
2019-02-13,54.869998931884766
2018-12-11,54.43000030517578
2019-09-25,54.38999938964844
2020-01-21,53.9900016784668
2020-04-09,55.09000015258789
2019-11-06,50.869998931884766
2020-01-24,51.060001373291016
2020-01-27,51.029998779296875
2020-04-15,51.209999084472656
2018-12-26,53.04999923706055
2019-08-07,53.439998626708984
2019-06-04,53.630001068115234
2018-09-21,55.36000061035156
2018-07-19,54.470001220703125
2018-08-20,55.2400016784668
2018-10-23,55.209999084472656
2019-05-03,56.54999923706055
2019-04-01,55.66999816894531
2019-02-28,55.9900016784668
2019-11-12,51.29999923706055
2020-01-30,50.93000030517578
2019-11-15,50.63999938964844
2020-04-21,50.18000030517578
2019-04-16,51.06999969482422
2019-03-15,49.790000915527344
2019-02-11,49.95000076293945
2019-01-10,49.220001220703125
2019-08-22,48.529998779296875
2018-11-07,48.900001525878906
2018-08-03,48.689998626708984
2018-09-04,47.61000061035156
2019-06-19,47.5
2019-09-23,46.900001525878906
2019-11-18,44.18000030517578
2020-02-05,44.279998779296875
2020-04-24,43.400001525878906
2019-03-29,43.4900016784668
2019-11-21,45.650001525878906
2020-04-27,45.7400016784668
2020-02-11,46.36000061035156
2020-04-30,46.75
2019-05-01,47.63999938964844
2019-02-26,47.58000183105469
2019-01-25,47.220001220703125
2018-12-24,48.0
2019-09-06,48.4900016784668
2018-07-17,48.5
2018-09-19,49.130001068115234
2019-08-05,50.0099983215332
2019-10-08,51.630001068115234
2019-12-11,52.31999969482422
2019-11-27,52.81999969482422
2020-02-14,52.84000015258789
2020-05-06,53.79999923706055
2019-01-08,55.0
2018-12-07,55.060001373291016
2019-08-20,55.9900016784668
2018-11-05,55.810001373291016
2019-07-19,56.7400016784668
2018-10-04,56.880001068115234
2019-06-17,55.45000076293945
2019-05-16,50.68000030517578
2018-08-01,52.290000915527344
2019-03-13,55.25
2019-12-03,56.02000045776367
2020-02-20,56.13999938964844
2019-12-06,56.93000030517578
2020-05-12,55.54999923706055
2019-12-09,56.209999084472656
2020-02-26,55.97999954223633
2020-05-15,58.400001525878906
2019-03-28,58.5
2018-09-17,58.849998474121094
2018-08-16,58.72999954223633
2018-10-19,58.470001220703125
2019-04-29,59.2599983215332
2019-01-23,58.849998474121094
2019-09-04,59.52000045776367
2018-11-20,59.06999969482422
2019-07-02,59.86000061035156
2019-05-31,57.900001525878906
2019-12-12,57.84000015258789
2020-05-18,58.029998779296875
2019-09-27,59.4900016784668
2020-03-03,59.40999984741211
2020-05-21,58.77000045776367
2019-05-14,58.70000076293945
2018-08-31,58.0
2018-07-30,57.849998474121094
2018-10-02,57.5099983215332
2019-04-12,56.5099983215332
2019-03-11,55.77000045776367
2019-02-07,56.02000045776367
2019-07-17,55.7599983215332
2019-09-19,54.45000076293945
2019-10-21,54.209999084472656
2019-12-18,53.7599983215332
2020-03-06,53.5099983215332
2019-10-03,54.869998931884766
2020-03-09,55.58000183105469
2020-05-27,56.040000915527344
2019-12-24,59.02000045776367
2020-03-12,57.88999938964844
2018-12-20,57.59000015258789
2019-08-01,59.029998779296875
2018-08-14,60.33000183105469
2018-07-13,59.16999816894531
2018-10-17,58.720001220703125
2019-05-29,60.720001220703125
2019-03-26,61.45000076293945
2019-02-22,61.38999938964844
2019-10-04,60.970001220703125
2019-11-05,58.970001220703125
2019-12-27,59.75
2020-06-02,59.33000183105469
2019-12-30,57.20000076293945
2020-03-18,57.27000045776367
2020-06-05,55.400001525878906
2019-07-15,55.970001220703125
2018-12-03,56.31999969482422
2019-06-13,56.59000015258789
2019-01-04,55.459999084472656
2018-08-29,55.02000045776367
2019-02-05,55.540000915527344
2018-11-01,55.619998931884766
2019-08-16,54.09000015258789
2019-04-10,54.459999084472656
2019-09-17,54.97999954223633
2019-10-15,56.380001068115234
2020-01-02,55.599998474121094
2020-06-08,55.939998626708984
2019-10-18,56.38999938964844
2020-03-24,56.97999954223633
2020-06-11,57.72999954223633
2020-01-08,58.41999816894531
2019-04-25,58.400001525878906
2019-07-30,58.959999084472656
2019-02-20,57.7400016784668
2018-07-11,56.9900016784668
2018-09-13,57.75
2018-10-15,57.93000030517578
2019-06-28,58.560001373291016
2018-12-18,58.150001525878906
2018-11-16,58.779998779296875
2019-10-02,60.029998779296875
2020-03-27,61.59000015258789
2020-01-10,66.55999755859375
2019-10-24,68.72000122070312
2020-03-30,68.94000244140625
2020-06-17,69.19999694824219
2020-01-14,68.43000030517578
2020-04-02,69.13999938964844
2019-01-02,68.86000061035156
2019-08-14,69.04000091552734
2018-10-30,70.83000183105469
2019-06-11,71.33000183105469
2019-05-10,72.08999633789062
2019-04-08,71.69999694824219
2018-08-27,71.66999816894531
2018-07-26,72.19999694824219
2018-09-28,72.47000122070312
2019-03-07,72.41999816894531
2019-10-30,71.62000274658203
2020-01-17,71.43000030517578
2020-06-23,70.66000366210938
2020-04-08,72.16999816894531
2020-06-26,71.97000122070312
2019-03-22,72.4800033569336
2019-01-17,71.88999938964844
2019-08-29,71.69000244140625
2018-11-14,72.12999725341797
2019-06-26,72.4000015258789
2018-09-11,72.51000213623047
2018-07-09,72.0999984741211
2018-08-10,71.55999755859375
2019-04-23,71.62999725341797
2019-09-30,73.41999816894531
2020-01-23,72.87999725341797
2019-11-08,73.37999725341797
2020-04-14,74.16999816894531
2019-11-11,74.66000366210938
2020-01-29,74.58999633789062
2020-04-17,73.95999908447266
2018-07-24,73.79000091552734
2018-09-26,74.61000061035156
2019-05-08,74.12999725341797
2019-03-05,74.83000183105469
2019-02-01,74.5
2018-12-31,74.6500015258789
2018-11-29,75.16000366210938
2019-08-12,75.38999938964844
2019-07-11,75.9000015258789
2019-09-13,76.91999816894531
2019-11-14,77.58999633789062
2020-04-20,78.11000061035156
2020-02-04,78.95999908447266
2020-04-23,79.02999877929688
2018-12-14,79.52999877929688
2019-08-27,79.1500015258789
2018-08-08,82.01000213623047
2018-10-11,81.58999633789062
2018-11-12,82.22000122070312
2019-07-26,82.2300033569336
2019-06-24,80.97000122070312
2019-05-23,79.41000366210938
2019-03-20,79.16000366210938
2019-01-15,80.12000274658203
2019-11-20,80.72000122070312
2020-02-07,81.5
2020-02-10,81.23999786376953
2020-04-29,80.86000061035156
2019-11-26,83.69000244140625
2020-02-13,86.7699966430664
2019-01-30,86.0
2018-08-23,84.77999877929688
2018-09-24,85.08000183105469
2018-11-27,84.95999908447266
2018-10-26,83.98999786376953
2019-07-09,83.47000122070312
2019-06-07,81.70999908447266
2019-05-06,80.18000030517578
2019-04-04,80.52999877929688
2019-09-11,77.94999694824219
2019-11-29,75.18000030517578
2020-05-05,77.76000213623047
2019-12-02,77.2300033569336
2020-02-19,79.13999938964844
2020-05-08,80.08000183105469
2019-05-21,78.26000213623047
2019-03-18,75.30000305175781
2018-09-07,74.55000305175781
2018-08-06,73.23999786376953
2018-10-09,67.80000305175781
2019-02-14,67.9800033569336
2018-12-12,67.01000213623047
2019-07-24,73.2699966430664
2019-09-26,68.62000274658203
2019-10-28,69.61000061035156
2019-12-05,64.16000366210938
2020-05-11,62.20000076293945
2019-07-03,66.66000366210938
2020-02-25,67.06999969482422
2020-05-14,70.45999908447266
2020-02-28,70.5199966430664
2019-08-08,73.68000030517578
2019-06-05,75.33000183105469
2018-07-20,70.70999908447266
2018-08-21,68.76000213623047
2018-10-24,64.51000213623047
2019-04-02,67.13999938964844
2019-03-01,71.02999877929688
2019-01-28,72.33999633789062
2018-12-27,74.4000015258789
2019-09-09,71.87999725341797
2020-03-02,74.8499984741211
2020-05-20,74.18000030517578
2019-12-17,75.26000213623047
2020-03-05,75.5999984741211
2019-02-12,76.51000213623047
2019-01-11,72.01000213623047
2018-12-10,72.33999633789062
2019-08-23,72.44999694824219
2018-11-08,71.69999694824219
2019-07-22,74.45999908447266
2019-06-20,77.91000366210938
2018-09-05,79.06999969482422
2019-04-17,78.80000305175781
2019-09-24,75.94000244140625
2019-12-20,74.69999694824219
2020-05-26,76.13999938964844
2019-04-30,80.80999755859375
2019-12-23,79.61000061035156
2020-03-11,79.95999908447266
2020-05-29,80.76000213623047
2019-12-26,78.86000061035156
2020-06-01,77.69000244140625
2019-05-02,76.31999969482422
2019-02-27,77.25
2018-11-23,80.5
2019-08-06,78.86000061035156
2018-07-18,79.61000061035156
2018-09-20,78.2300033569336
2018-10-22,76.5199966430664
2019-07-05,77.75
2019-06-03,76.12999725341797
2019-10-09,79.18000030517578
2019-10-11,78.36000061035156
2020-03-17,78.87000274658203
2020-06-04,79.05999755859375
2019-10-14,79.31999969482422
2020-03-20,78.95999908447266
2018-11-06,82.80000305175781
2019-06-18,85.02999877929688
2019-05-17,83.38999938964844
2019-04-15,80.91999816894531
2019-03-14,79.25
2019-01-09,76.94000244140625
2018-08-02,76.2699966430664
2018-10-05,78.33000183105469
2019-08-21,77.91999816894531
2019-10-17,77.30000305175781
2020-03-23,78.63999938964844
2020-06-10,77.06999969482422
2019-02-25,78.37000274658203
2020-01-07,76.97000122070312
2020-03-26,76.30000305175781
2019-10-23,75.30000305175781
