Dates,DVA
2020-02-14,53.38999938964844
2020-05-06,54.380001068115234
2019-01-08,55.06999969482422
2018-12-07,55.439998626708984
2019-08-20,56.939998626708984
2018-11-05,56.0
2019-07-19,57.13999938964844
2018-10-04,57.15999984741211
2019-06-17,57.81999969482422
2019-05-16,52.560001373291016
2018-08-01,52.7400016784668
2019-03-13,55.689998626708984
2019-12-03,56.40999984741211
2020-02-20,56.900001525878906
2019-12-06,56.95000076293945
2020-05-12,55.900001525878906
2019-12-09,56.459999084472656
2020-02-26,56.70000076293945
2020-05-15,59.310001373291016
2019-03-28,59.09000015258789
2018-09-17,59.189998626708984
2018-08-16,59.15999984741211
2018-10-19,58.59000015258789
2019-04-29,59.400001525878906
2019-01-23,59.2400016784668
2019-09-04,60.2599983215332
2018-11-20,59.849998474121094
2019-07-02,60.43000030517578
2019-05-31,59.099998474121094
2019-12-12,59.099998474121094
2020-05-18,58.150001525878906
2019-09-27,60.0
2020-03-03,59.79999923706055
2020-05-21,59.470001220703125
2019-05-14,58.79999923706055
2018-08-31,58.79999923706055
2018-07-30,58.279998779296875
2018-10-02,58.0
2019-04-12,57.099998474121094
2019-03-11,57.15999984741211
2019-02-07,56.459999084472656
2019-07-17,56.7599983215332
2019-09-19,55.52000045776367
2019-10-21,55.02000045776367
2019-12-18,55.29999923706055
2020-03-06,53.66999816894531
2019-10-03,54.869998931884766
2020-03-09,55.75
2020-05-27,56.369998931884766
2019-12-24,59.5
2020-03-12,59.65999984741211
2018-12-20,57.939998626708984
2019-08-01,59.52000045776367
2018-08-14,60.779998779296875
2018-07-13,60.47999954223633
2018-10-17,60.0
2019-05-29,60.83000183105469
2019-03-26,61.650001525878906
2019-02-22,63.20000076293945
2019-10-04,61.439998626708984
2019-11-05,61.400001525878906
2019-12-27,59.90999984741211
2020-06-02,59.970001220703125
2019-12-30,59.29999923706055
2020-03-18,57.27000045776367
2020-06-05,57.779998779296875
2019-07-15,56.349998474121094
2018-12-03,56.470001220703125
2019-06-13,57.06999969482422
2019-01-04,56.18000030517578
2018-08-29,55.40999984741211
2019-02-05,55.93000030517578
2018-11-01,55.900001525878906
2019-08-16,55.4900016784668
2019-04-10,54.689998626708984
2019-09-17,55.279998779296875
2019-10-15,56.75
2020-01-02,56.2400016784668
2020-06-08,56.0
2019-10-18,56.709999084472656
2020-03-24,56.9900016784668
2020-06-11,57.72999954223633
2020-01-08,58.720001220703125
2019-04-25,58.41999816894531
2019-07-30,59.400001525878906
2019-02-20,59.04999923706055
2018-07-11,57.65999984741211
2018-09-13,57.939998626708984
2018-10-15,58.119998931884766
2019-06-28,58.939998626708984
2018-12-18,58.939998626708984
2018-11-16,58.88999938964844
2019-10-02,60.16999816894531
2020-03-27,61.97999954223633
2020-01-10,67.62000274658203
2019-10-24,70.0
2020-03-30,69.1500015258789
2020-06-17,69.2699966430664
2020-01-14,69.16000366210938
2020-04-02,69.68000030517578
2019-01-02,69.27999877929688
2019-08-14,69.12999725341797
2018-10-30,70.8499984741211
2019-06-11,71.62999725341797
2019-05-10,72.41000366210938
2019-04-08,72.4000015258789
2018-08-27,71.66999816894531
2018-07-26,72.4000015258789
2018-09-28,73.4800033569336
2019-03-07,72.58999633789062
2019-10-30,72.55999755859375
2020-01-17,71.77999877929688
2020-06-23,71.20999908447266
2020-04-08,72.37000274658203
2020-06-26,72.6500015258789
2019-03-22,72.76000213623047
2019-01-17,72.55999755859375
2019-08-29,71.87999725341797
2018-11-14,72.22000122070312
2019-06-26,72.62999725341797
2018-09-11,73.58000183105469
2018-07-09,73.36000061035156
2018-08-10,72.4000015258789
2019-04-23,71.9000015258789
2019-09-30,73.58999633789062
2020-01-23,73.8499984741211
2019-11-08,73.69999694824219
2020-04-14,74.37000274658203
2019-11-11,75.02999877929688
2020-01-29,74.87000274658203
2020-04-17,74.73999786376953
2018-07-24,73.91000366210938
2018-09-26,75.26000213623047
2019-05-08,74.16000366210938
2019-03-05,74.83999633789062
2019-02-01,75.18000030517578
2018-12-31,75.08000183105469
2018-11-29,75.63999938964844
2019-08-12,75.86000061035156
2019-07-11,76.0999984741211
2019-09-13,77.11000061035156
2019-11-14,77.58999633789062
2020-04-20,78.38999938964844
2020-02-04,79.12999725341797
2020-04-23,79.47000122070312
2018-12-14,79.94999694824219
2019-08-27,80.23999786376953
2018-08-08,82.11000061035156
2018-10-11,82.0999984741211
2018-11-12,82.4000015258789
2019-07-26,82.8499984741211
2019-06-24,82.47000122070312
2019-05-23,82.1500015258789
2019-03-20,80.0
2019-01-15,80.23999786376953
2019-11-20,80.72000122070312
2020-02-07,82.52999877929688
2020-02-10,82.86000061035156
2020-04-29,81.36000061035156
2019-11-26,84.0
2020-02-13,89.6500015258789
2019-01-30,86.6500015258789
2018-08-23,86.41000366210938
2018-09-24,85.69999694824219
2018-11-27,85.5
2018-10-26,85.02999877929688
2019-07-09,84.2300033569336
2019-06-07,82.70999908447266
2019-05-06,83.16000366210938
2019-04-04,81.5999984741211
2019-09-11,79.0
2019-11-29,76.98999786376953
2020-05-05,77.76000213623047
2019-12-02,82.08000183105469
2020-02-19,80.05000305175781
2020-05-08,80.55999755859375
2019-05-21,78.7699966430664
2019-03-18,76.04000091552734
2018-09-07,79.29000091552734
2018-08-06,75.9000015258789
2018-10-09,70.05999755859375
2019-02-14,71.38999938964844
2018-12-12,68.0
2019-07-24,73.30000305175781
2019-09-26,70.62000274658203
2019-10-28,74.33000183105469
2019-12-05,71.25
2020-05-11,64.70999908447266
2019-07-03,68.22000122070312
2020-02-25,68.04000091552734
2020-05-14,70.94999694824219
2020-02-28,72.0199966430664
2019-08-08,74.19000244140625
2019-06-05,76.56999969482422
2018-07-20,73.63999938964844
2018-08-21,71.79000091552734
2018-10-24,69.36000061035156
2019-04-02,67.26000213623047
2019-03-01,72.36000061035156
2019-01-28,72.81999969482422
2018-12-27,76.83000183105469
2019-09-09,74.4000015258789
2020-03-02,75.18000030517578
2020-05-20,76.13999938964844
2019-12-17,76.54000091552734
2020-03-05,78.0
2019-02-12,77.33999633789062
2019-01-11,76.7699966430664
2018-12-10,74.01000213623047
2019-08-23,72.56999969482422
2018-11-08,73.68000030517578
2019-07-22,74.73999786376953
2019-06-20,80.0
2018-09-05,79.30999755859375
2019-04-17,80.58999633789062
2019-09-24,77.88999938964844
2019-12-20,75.80000305175781
2020-05-26,76.25
2019-04-30,81.68000030517578
2019-12-23,82.7300033569336
2020-03-11,81.04000091552734
2020-05-29,80.76000213623047
2019-12-26,81.55999755859375
2020-06-01,79.05999755859375
2019-05-02,78.3499984741211
2019-02-27,77.75
2018-11-23,81.02999877929688
2019-08-06,80.19000244140625
2018-07-18,80.7300033569336
2018-09-20,79.83999633789062
2018-10-22,78.9000015258789
2019-07-05,78.16000366210938
2019-06-03,78.22000122070312
2019-10-09,79.5
2019-10-11,79.94999694824219
2020-03-17,80.86000061035156
2020-06-04,80.30999755859375
2019-10-14,80.76000213623047
2020-03-20,78.95999908447266
2018-11-06,82.80000305175781
2019-06-18,87.9000015258789
2019-05-17,86.62999725341797
2019-04-15,84.5
2019-03-14,81.0199966430664
2019-01-09,81.75
2018-08-02,76.6500015258789
2018-10-05,80.41000366210938
2019-08-21,79.1500015258789
2019-10-17,77.5999984741211
2020-03-23,79.37999725341797
2020-06-10,79.4800033569336
2019-02-25,79.80999755859375
2020-01-07,78.43000030517578
2020-03-26,76.83999633789062
2019-10-23,77.23999786376953
