Dates,BSX
2019-06-06,38.150001525878906
2019-09-10,37.29999923706055
2020-01-15,37.63999938964844
2020-04-03,37.84000015258789
2019-10-31,37.4900016784668
2020-04-06,37.91999816894531
2020-06-24,38.380001068115234
2018-11-09,38.65999984741211
2019-07-23,38.52000045776367
2019-06-21,38.33000183105469
2019-05-20,38.15999984741211
2019-04-18,38.15999984741211
2018-09-06,38.150001525878906
2018-10-08,38.209999084472656
2019-02-13,38.36000061035156
2018-12-11,37.91999816894531
2019-09-25,37.72999954223633
2020-01-21,37.810001373291016
2020-04-09,36.16999816894531
2019-11-06,34.90999984741211
2020-01-24,35.11000061035156
2020-01-27,34.93000030517578
2020-04-15,35.88999938964844
2018-12-26,35.439998626708984
2019-08-07,36.93000030517578
2019-06-04,37.380001068115234
2018-09-21,36.72999954223633
2018-07-19,37.119998931884766
2018-08-20,36.380001068115234
2018-10-23,36.88999938964844
2019-05-03,37.20000076293945
2019-04-01,37.369998931884766
2019-02-28,36.77000045776367
2019-11-12,36.70000076293945
2020-01-30,37.06999969482422
2019-11-15,36.58000183105469
2020-04-21,35.970001220703125
2019-04-16,36.7599983215332
2019-03-15,37.06999969482422
2019-02-11,37.619998931884766
2019-01-10,37.31999969482422
2019-08-22,37.290000915527344
2018-11-07,37.70000076293945
2018-08-03,37.72999954223633
2018-09-04,37.790000915527344
2019-06-19,38.470001220703125
2019-09-23,38.45000076293945
2019-11-18,38.06999969482422
2020-02-05,38.439998626708984
2020-04-24,38.40999984741211
2019-03-29,38.290000915527344
2019-11-21,39.04999923706055
2020-04-27,40.0099983215332
2020-02-11,40.540000915527344
2020-04-30,41.279998779296875
2019-05-01,41.45000076293945
2019-02-26,41.16999816894531
2019-01-25,40.79999923706055
2018-12-24,40.65999984741211
2019-09-06,40.41999816894531
2018-07-17,40.68000030517578
2018-09-19,40.939998626708984
2019-08-05,41.65999984741211
2019-10-08,41.86000061035156
2019-12-11,41.689998626708984
2019-11-27,42.0099983215332
2020-02-14,41.720001220703125
2020-05-06,41.38999938964844
2019-01-08,41.93000030517578
2018-12-07,42.97999954223633
2019-08-20,42.900001525878906
2018-11-05,42.689998626708984
2019-07-19,42.630001068115234
2018-10-04,42.619998931884766
2019-06-17,42.61000061035156
2019-05-16,43.060001373291016
2018-08-01,42.88999938964844
2019-03-13,43.20000076293945
2019-12-03,42.25
2020-02-20,42.45000076293945
2019-12-06,41.86000061035156
2020-05-12,42.2400016784668
2019-12-09,42.63999938964844
2020-02-26,42.25
2020-05-15,42.5
2019-03-28,42.880001068115234
2018-09-17,42.869998931884766
2018-08-16,42.0099983215332
2018-10-19,42.08000183105469
2019-04-29,42.290000915527344
2019-01-23,42.86000061035156
2019-09-04,42.459999084472656
2018-11-20,42.61000061035156
2019-07-02,42.75
2019-05-31,41.36000061035156
2019-12-12,42.33000183105469
2020-05-18,42.18000030517578
2019-09-27,42.7599983215332
2020-03-03,43.20000076293945
2020-05-21,42.33000183105469
2019-05-14,42.86000061035156
2018-08-31,41.43000030517578
2018-07-30,41.869998931884766
2018-10-02,42.150001525878906
2019-04-12,42.7400016784668
2019-03-11,42.5
2019-02-07,42.54999923706055
2019-07-17,42.689998626708984
2019-09-19,41.16999816894531
2019-10-21,41.849998474121094
2019-12-18,42.220001220703125
2020-03-06,42.4900016784668
2019-10-03,42.84000015258789
2020-03-09,42.72999954223633
2020-05-27,41.66999816894531
2019-12-24,42.04999923706055
2020-03-12,42.61000061035156
2018-12-20,43.45000076293945
2019-08-01,41.7400016784668
2018-08-14,41.29999923706055
2018-07-13,42.29999923706055
2018-10-17,42.2400016784668
2019-05-29,41.810001373291016
2019-03-26,41.939998626708984
2019-02-22,42.31999969482422
2019-10-04,42.900001525878906
2019-11-05,43.060001373291016
2019-12-27,43.290000915527344
2020-06-02,43.150001525878906
2019-12-30,42.33000183105469
2020-03-18,42.20000076293945
2020-06-05,42.349998474121094
2019-07-15,40.310001373291016
2018-12-03,40.689998626708984
2019-06-13,40.2400016784668
2019-01-04,39.150001525878906
2018-08-29,39.75
2019-02-05,40.529998779296875
2018-11-01,40.349998474121094
2019-08-16,37.869998931884766
2019-04-10,38.61000061035156
2019-09-17,37.97999954223633
2019-10-15,38.22999954223633
2020-01-02,37.970001220703125
2020-06-08,38.459999084472656
2019-10-18,38.18000030517578
2020-03-24,38.16999816894531
2020-06-11,38.470001220703125
2020-01-08,38.650001525878906
2019-04-25,38.18000030517578
2019-07-30,40.09000015258789
2019-02-20,40.540000915527344
2018-07-11,40.849998474121094
2018-09-13,41.56999969482422
2018-10-15,41.75
2019-06-28,42.0099983215332
2018-12-18,41.70000076293945
2018-11-16,41.5099983215332
2019-10-02,40.97999954223633
2020-03-27,40.59000015258789
2020-01-10,40.720001220703125
2019-10-24,40.720001220703125
2020-03-30,40.5099983215332
2020-06-17,40.16999816894531
2020-01-14,41.220001220703125
2020-04-02,41.41999816894531
2019-01-02,41.56999969482422
2019-08-14,42.310001373291016
2018-10-30,42.290000915527344
2019-06-11,42.630001068115234
2019-05-10,42.61000061035156
2019-04-08,42.36000061035156
2018-08-27,41.849998474121094
2018-07-26,42.849998474121094
2018-09-28,42.83000183105469
2019-03-07,43.209999084472656
2019-10-30,43.25
2020-01-17,42.720001220703125
2020-06-23,42.61000061035156
2020-04-08,43.0099983215332
2020-06-26,43.2599983215332
2019-03-22,44.08000183105469
2019-01-17,43.709999084472656
2019-08-29,44.0099983215332
2018-11-14,43.81999969482422
2019-06-26,44.66999816894531
2018-09-11,45.09000015258789
2018-07-09,45.20000076293945
2018-08-10,44.75
2019-04-23,44.7400016784668
2019-09-30,44.83000183105469
2020-01-23,45.369998931884766
2019-11-08,45.220001220703125
2020-04-14,45.310001373291016
2019-11-11,45.2599983215332
2020-01-29,45.220001220703125
2020-04-17,44.9900016784668
2018-07-24,45.220001220703125
2018-09-26,45.33000183105469
2019-05-08,44.97999954223633
2019-03-05,45.349998474121094
2019-02-01,45.400001525878906
2018-12-31,45.63999938964844
2018-11-29,45.709999084472656
2019-08-12,45.66999816894531
2019-07-11,45.470001220703125
2019-09-13,42.65999984741211
2019-11-14,42.56999969482422
2020-04-20,43.20000076293945
2020-02-04,44.279998779296875
2020-04-23,44.06999969482422
2018-12-14,44.04999923706055
2019-08-27,43.56999969482422
2018-08-08,43.209999084472656
2018-10-11,42.650001525878906
2018-11-12,43.45000076293945
2019-07-26,43.95000076293945
2019-06-24,43.40999984741211
2019-05-23,41.869998931884766
2019-03-20,42.22999954223633
2019-01-15,42.880001068115234
2019-11-20,42.619998931884766
2020-02-07,43.0099983215332
2020-02-10,42.189998626708984
2020-04-29,42.220001220703125
2019-11-26,42.56999969482422
2020-02-13,42.22999954223633
2019-01-30,42.18000030517578
2018-08-23,42.310001373291016
2018-09-24,42.15999984741211
2018-11-27,43.02000045776367
2018-10-26,42.5
2019-07-09,42.619998931884766
2019-06-07,41.08000183105469
2019-05-06,39.90999984741211
2019-04-04,39.38999938964844
2019-09-11,37.91999816894531
2019-11-29,37.38999938964844
2020-05-05,38.27000045776367
2019-12-02,37.22999954223633
2020-02-19,38.75
2020-05-08,37.459999084472656
2019-05-21,37.599998474121094
2019-03-18,34.09000015258789
2018-09-07,35.18000030517578
2018-08-06,33.86000061035156
2018-10-09,31.0
2019-02-14,32.33000183105469
2018-12-12,27.549999237060547
2019-07-24,28.790000915527344
2019-09-26,27.239999771118164
2019-10-28,28.270000457763672
2019-12-05,27.239999771118164
2020-05-11,25.829999923706055
2019-07-03,28.219999313354492
2020-02-25,29.920000076293945
2020-05-14,31.420000076293945
2020-02-28,30.610000610351562
2019-08-08,31.639999389648438
2019-06-05,32.630001068115234
2018-07-20,30.190000534057617
2018-08-21,31.049999237060547
2018-10-24,31.170000076293945
2019-04-02,32.880001068115234
2019-03-01,33.689998626708984
2019-01-28,35.130001068115234
2018-12-27,36.83000183105469
2019-09-09,35.209999084472656
2020-03-02,35.91999816894531
2020-05-20,34.790000915527344
2019-12-17,35.45000076293945
2020-03-05,38.290000915527344
2019-02-12,37.25
2019-01-11,35.04999923706055
2018-12-10,35.4900016784668
2019-08-23,36.400001525878906
2018-11-08,36.900001525878906
2019-07-22,37.0
2019-06-20,35.93000030517578
2018-09-05,37.43000030517578
2019-04-17,37.47999954223633
2019-09-24,35.9900016784668
2019-12-20,35.83000183105469
2020-05-26,36.810001373291016
2019-04-30,35.88999938964844
2019-12-23,37.0
2020-03-11,38.18000030517578
2020-05-29,37.779998779296875
2019-12-26,36.97999954223633
2020-06-01,35.77000045776367
2019-05-02,35.5
2019-02-27,34.83000183105469
2018-11-23,36.41999816894531
2019-08-06,35.43000030517578
2018-07-18,37.18000030517578
2018-09-20,34.790000915527344
2018-10-22,35.90999984741211
2019-07-05,36.189998626708984
2019-06-03,37.13999938964844
2019-10-09,37.470001220703125
2019-10-11,37.9900016784668
2020-03-17,37.5
2020-06-04,37.540000915527344
2019-10-14,37.90999984741211
2020-03-20,37.41999816894531
2018-11-06,38.83000183105469
2019-06-18,39.11000061035156
2019-05-17,38.2599983215332
2019-04-15,37.4900016784668
2019-03-14,35.04999923706055
2019-01-09,35.349998474121094
2018-08-02,35.869998931884766
2018-10-05,36.70000076293945
2019-08-21,36.88999938964844
2019-10-17,36.68000030517578
2020-03-23,36.59000015258789
2020-06-10,35.970001220703125
2019-02-25,36.25
2020-01-07,33.849998474121094
2020-03-26,33.88999938964844
2019-10-23,33.279998779296875
