Dates,BSX
2018-07-10,36.34000015258789
2018-09-12,37.150001525878906
2019-02-19,33.2400016784668
2019-01-18,34.279998779296875
2020-02-24,34.400001525878906
2020-05-13,35.16999816894531
2019-12-10,34.959999084472656
2020-02-27,35.470001220703125
2019-12-13,36.43000030517578
2020-05-19,37.130001068115234
2019-03-06,38.09000015258789
2018-11-30,38.529998779296875
2019-08-13,36.0
2019-07-12,36.58000183105469
2019-06-10,35.40999984741211
2019-05-09,36.59000015258789
2018-07-25,37.150001525878906
2018-09-27,37.34000015258789
2018-10-29,36.599998474121094
2019-10-16,35.47999954223633
2019-12-16,34.61000061035156
2020-03-04,34.52000045776367
2020-05-22,33.81999969482422
2019-10-01,33.2599983215332
2019-12-19,32.599998474121094
2018-09-10,31.899999618530273
2019-05-24,33.150001525878906
2018-08-09,34.7599983215332
2019-04-22,34.91999816894531
2019-03-21,34.650001525878906
2019-01-16,34.2400016784668
2019-08-28,33.41999816894531
2018-11-13,34.34000015258789
2018-10-12,34.900001525878906
2019-06-25,35.66999816894531
2020-03-10,35.68000030517578
2020-05-28,35.63999938964844
2019-10-07,35.27000045776367
2020-03-13,35.41999816894531
2019-10-10,36.7400016784668
2020-03-16,36.54999923706055
2020-06-03,37.130001068115234
2018-11-28,37.13999938964844
2018-09-25,37.459999084472656
2018-07-23,37.27000045776367
2018-08-24,37.40999984741211
2019-07-10,37.20000076293945
2019-05-07,36.83000183105469
2019-04-05,37.150001525878906
2019-03-04,37.470001220703125
2019-01-31,38.150001525878906
2019-09-12,37.84000015258789
2019-12-31,38.06999969482422
2020-03-19,37.29999923706055
2020-01-03,38.38999938964844
2020-06-09,38.439998626708984
2019-02-15,39.310001373291016
2019-01-14,39.5
2018-07-06,40.11000061035156
2018-08-07,39.5
2018-10-10,40.31999969482422
2018-12-13,40.029998779296875
2019-08-26,39.86000061035156
2019-07-25,39.939998626708984
2019-05-22,40.27000045776367
2019-03-19,40.650001525878906
2020-01-06,40.0
2020-03-25,39.63999938964844
2020-06-12,39.880001068115234
2019-10-22,40.47999954223633
2020-01-09,40.93000030517578
2020-06-15,40.310001373291016
2019-10-25,40.25
2020-03-31,39.75
2020-06-18,39.33000183105469
2019-04-03,39.720001220703125
2018-08-22,39.9900016784668
2018-10-25,40.41999816894531
2019-01-29,40.189998626708984
2018-12-28,40.11000061035156
2018-11-26,39.97999954223633
2019-08-09,38.119998931884766
2019-07-08,38.11000061035156
2019-06-06,37.709999084472656
2019-09-10,38.099998474121094
2020-01-15,37.29999923706055
2020-04-03,38.06999969482422
2019-10-31,37.849998474121094
2020-04-06,37.63999938964844
2020-06-24,38.150001525878906
2018-11-09,38.81999969482422
2019-07-23,38.70000076293945
2019-06-21,38.70000076293945
2019-05-20,38.45000076293945
2019-04-18,38.22999954223633
2018-09-06,38.099998474121094
2018-10-08,38.060001373291016
2019-02-13,38.2400016784668
2018-12-11,38.5
2019-09-25,37.95000076293945
2020-01-21,37.810001373291016
2020-04-09,38.099998474121094
2019-11-06,35.79999923706055
2020-01-24,35.08000183105469
2020-01-27,34.900001525878906
2020-04-15,35.11000061035156
2018-12-26,35.0
2019-08-07,35.470001220703125
2019-06-04,37.16999816894531
2018-09-21,37.27000045776367
2018-07-19,36.779998779296875
2018-08-20,37.11000061035156
2018-10-23,36.25
2019-05-03,37.04999923706055
2019-04-01,36.56999969482422
2019-02-28,37.08000183105469
2019-11-12,36.75
2020-01-30,36.34000015258789
2019-11-15,36.81999969482422
2020-04-21,36.29999923706055
2019-04-16,36.20000076293945
2019-03-15,36.63999938964844
2019-02-11,37.209999084472656
2019-01-10,37.08000183105469
2019-08-22,37.150001525878906
2018-11-07,37.630001068115234
2018-08-03,37.650001525878906
2018-09-04,37.68000030517578
2019-06-19,37.70000076293945
2019-09-23,38.540000915527344
2019-11-18,38.400001525878906
2020-02-05,38.209999084472656
2020-04-24,38.15999984741211
2019-03-29,38.47999954223633
2019-11-21,38.7599983215332
2020-04-27,39.189998626708984
2020-02-11,40.119998931884766
2020-04-30,40.83000183105469
2019-05-01,41.18000030517578
2019-02-26,41.68000030517578
2019-01-25,41.13999938964844
2018-12-24,40.810001373291016
2019-09-06,40.7599983215332
2018-07-17,40.459999084472656
2018-09-19,41.040000915527344
2019-08-05,40.79999923706055
2019-10-08,41.9900016784668
2019-12-11,41.79999923706055
2019-11-27,41.56999969482422
2020-02-14,42.060001373291016
2020-05-06,41.689998626708984
2019-01-08,41.77000045776367
2018-12-07,41.95000076293945
2019-08-20,43.40999984741211
2018-11-05,43.04999923706055
2019-07-19,42.72999954223633
2018-10-04,42.41999816894531
2019-06-17,42.34000015258789
2019-05-16,42.45000076293945
2018-08-01,43.06999969482422
2019-03-13,43.15999984741211
2019-12-03,43.13999938964844
2020-02-20,42.27000045776367
2019-12-06,42.56999969482422
2020-05-12,42.119998931884766
2019-12-09,42.130001068115234
2020-02-26,42.849998474121094
2020-05-15,42.470001220703125
2019-03-28,42.70000076293945
2018-09-17,42.060001373291016
2018-08-16,42.880001068115234
2018-10-19,42.38999938964844
2019-04-29,42.0
2019-01-23,42.11000061035156
2019-09-04,42.84000015258789
2018-11-20,42.47999954223633
2019-07-02,42.65999984741211
2019-05-31,42.189998626708984
2019-12-12,41.630001068115234
2020-05-18,42.0
2019-09-27,42.25
2020-03-03,42.709999084472656
2020-05-21,43.099998474121094
2019-05-14,42.279998779296875
2018-08-31,42.43000030517578
2018-07-30,41.47999954223633
2018-10-02,42.18000030517578
2019-04-12,43.06999969482422
2019-03-11,42.7400016784668
2019-02-07,42.779998779296875
2019-07-17,42.689998626708984
2019-09-19,42.689998626708984
2019-10-21,41.529998779296875
2019-12-18,42.029998779296875
2020-03-06,42.0
2019-10-03,42.83000183105469
2020-03-09,43.029998779296875
2020-05-27,42.5
2019-12-24,42.040000915527344
2020-03-12,42.540000915527344
2018-12-20,42.95000076293945
2019-08-01,43.4900016784668
2018-08-14,41.279998779296875
2018-07-13,41.560001373291016
2018-10-17,42.66999816894531
2019-05-29,42.11000061035156
2019-03-26,41.72999954223633
2019-02-22,42.029998779296875
2019-10-04,42.41999816894531
2019-11-05,42.970001220703125
2019-12-27,43.290000915527344
2020-06-02,43.099998474121094
2019-12-30,43.45000076293945
2020-03-18,42.34000015258789
2020-06-05,42.439998626708984
2019-07-15,42.45000076293945
2018-12-03,40.40999984741211
2019-06-13,40.93000030517578
2019-01-04,39.77000045776367
2018-08-29,39.09000015258789
2019-02-05,40.040000915527344
2018-11-01,40.349998474121094
2019-08-16,40.04999923706055
2019-04-10,38.29999923706055
2019-09-17,38.290000915527344
2019-10-15,38.31999969482422
2020-01-02,38.279998779296875
2020-06-08,38.380001068115234
2019-10-18,38.220001220703125
2020-03-24,38.43000030517578
2020-06-11,38.25
2020-01-08,38.66999816894531
2019-04-25,38.900001525878906
2019-07-30,40.75
2019-02-20,40.220001220703125
2018-07-11,40.47999954223633
2018-09-13,40.849998474121094
2018-10-15,41.36000061035156
2019-06-28,41.86000061035156
2018-12-18,41.91999816894531
2018-11-16,42.04999923706055
2019-10-02,41.709999084472656
2020-03-27,40.900001525878906
2020-01-10,40.75
2019-10-24,40.7599983215332
2020-03-30,40.61000061035156
2020-06-17,40.31999969482422
2020-01-14,40.220001220703125
2020-04-02,41.279998779296875
2019-01-02,41.45000076293945
2019-08-14,41.88999938964844
2018-10-30,42.36000061035156
2019-06-11,42.36000061035156
2019-05-10,42.59000015258789
2019-04-08,42.4900016784668
2018-08-27,42.47999954223633
2018-07-26,42.099998474121094
2018-09-28,42.86000061035156
2019-03-07,43.0
2019-10-30,43.150001525878906
2020-01-17,43.33000183105469
2020-06-23,42.310001373291016
2020-04-08,42.81999969482422
2020-06-26,43.060001373291016
2019-03-22,43.5
2019-01-17,44.06999969482422
2019-08-29,43.72999954223633
2018-11-14,44.0
2019-06-26,43.810001373291016
2018-09-11,44.45000076293945
2018-07-09,45.45000076293945
2018-08-10,45.11000061035156
2019-04-23,44.869998931884766
2019-09-30,44.18000030517578
2020-01-23,45.2599983215332
2019-11-08,45.47999954223633
2020-04-14,45.220001220703125
2019-11-11,45.34000015258789
2020-01-29,45.400001525878906
2020-04-17,45.310001373291016
2018-07-24,44.95000076293945
2018-09-26,45.5
2019-05-08,44.52000045776367
2019-03-05,44.849998474121094
2019-02-01,45.119998931884766
2018-12-31,45.599998474121094
2018-11-29,45.959999084472656
2019-08-12,45.95000076293945
2019-07-11,45.650001525878906
2019-09-13,42.40999984741211
2019-11-14,42.810001373291016
2020-04-20,42.709999084472656
2020-02-04,43.20000076293945
2020-04-23,44.18000030517578
2018-12-14,44.40999984741211
2019-08-27,43.91999816894531
2018-08-08,43.599998474121094
2018-10-11,42.5
2018-11-12,42.75
2019-07-26,43.630001068115234
2019-06-24,43.5
2019-05-23,43.290000915527344
2019-03-20,42.16999816894531
2019-01-15,42.83000183105469
2019-11-20,43.04999923706055
2020-02-07,42.599998474121094
2020-02-10,42.75
2020-04-29,42.02000045776367
2019-11-26,42.31999969482422
2020-02-13,42.61000061035156
2019-01-30,42.16999816894531
2018-08-23,42.27000045776367
2018-09-24,42.25
2018-11-27,42.310001373291016
2018-10-26,43.02000045776367
2019-07-09,42.2599983215332
2019-06-07,41.47999954223633
2019-05-06,41.150001525878906
2019-04-04,40.369998931884766
2019-09-11,38.619998931884766
2019-11-29,37.09000015258789
2020-05-05,37.599998474121094
2019-12-02,38.29999923706055
2020-02-19,38.04999923706055
2020-05-08,37.9900016784668
2019-05-21,36.13999938964844
2019-03-18,34.91999816894531
2018-09-07,35.91999816894531
2018-08-06,34.16999816894531
2018-10-09,31.6299991607666
2019-02-14,32.540000915527344
2018-12-12,28.719999313354492
2019-07-24,28.100000381469727
2019-09-26,26.979999542236328
2019-10-28,26.739999771118164
2019-12-05,28.6299991607666
2020-05-11,26.899999618530273
2019-07-03,26.809999465942383
2020-02-25,28.1200008392334
2020-05-14,30.309999465942383
2020-02-28,30.31999969482422
2019-08-08,30.770000457763672
2019-06-05,31.540000915527344
2018-07-20,31.6200008392334
2018-08-21,30.010000228881836
2018-10-24,30.81999969482422
2019-04-02,32.90999984741211
2019-03-01,34.33000183105469
2019-01-28,33.9900016784668
2018-12-27,35.25
2019-09-09,36.58000183105469
2020-03-02,35.810001373291016
2020-05-20,35.189998626708984
2019-12-17,35.029998779296875
2020-03-05,36.650001525878906
2019-02-12,37.81999969482422
2019-01-11,36.189998626708984
2018-12-10,35.529998779296875
2019-08-23,35.88999938964844
2018-11-08,36.779998779296875
2019-07-22,37.18000030517578
2019-06-20,37.41999816894531
2018-09-05,36.79999923706055
2019-04-17,36.880001068115234
2019-09-24,36.95000076293945
2019-12-20,35.709999084472656
2020-05-26,36.060001373291016
2019-04-30,37.0
2019-12-23,36.54999923706055
2020-03-11,37.5
2020-05-29,37.86000061035156
2019-12-26,37.90999984741211
2020-06-01,36.849998474121094
2019-05-02,35.31999969482422
2019-02-27,35.279998779296875
2018-11-23,35.7599983215332
2019-08-06,36.38999938964844
2018-07-18,35.91999816894531
2018-09-20,35.52000045776367
2018-10-22,35.56999969482422
2019-07-05,37.029998779296875
2019-06-03,36.36000061035156
2019-10-09,37.45000076293945
2019-10-11,37.68000030517578
2020-03-17,37.709999084472656
2020-06-04,37.619998931884766
2019-10-14,37.75
2020-03-20,37.84000015258789
2018-11-06,38.150001525878906
2019-06-18,38.68000030517578
2019-05-17,38.86000061035156
2019-04-15,38.36000061035156
2019-03-14,36.439998626708984
2019-01-09,35.95000076293945
2018-08-02,34.70000076293945
2018-10-05,37.06999969482422
2019-08-21,36.68000030517578
2019-10-17,36.650001525878906
2020-03-23,37.31999969482422
2020-06-10,36.439998626708984
2019-02-25,36.310001373291016
2020-01-07,35.970001220703125
2020-03-26,33.720001220703125
2019-10-23,33.77000045776367
