Dates,BSX
2020-03-25,40.119998931884766
2020-06-12,40.31999969482422
2019-10-22,40.900001525878906
2020-01-09,41.0
2020-06-15,40.47999954223633
2019-10-25,40.27000045776367
2020-03-31,39.90999984741211
2020-06-18,39.560001373291016
2019-04-03,39.97999954223633
2018-08-22,40.38999938964844
2018-10-25,40.77000045776367
2019-01-29,40.22999954223633
2018-12-28,40.66999816894531
2018-11-26,40.0
2019-08-09,38.529998779296875
2019-07-08,38.27000045776367
2019-06-06,38.2599983215332
2019-09-10,38.130001068115234
2020-01-15,37.81999969482422
2020-04-03,38.599998474121094
2019-10-31,38.099998474121094
2020-04-06,37.95000076293945
2020-06-24,38.650001525878906
2018-11-09,39.0
2019-07-23,38.70000076293945
2019-06-21,38.7400016784668
2019-05-20,38.45000076293945
2019-04-18,38.310001373291016
2018-09-06,38.209999084472656
2018-10-08,38.349998474121094
2019-02-13,38.58000183105469
2018-12-11,38.5099983215332
2019-09-25,38.04999923706055
2020-01-21,37.90999984741211
2020-04-09,38.25
2019-11-06,36.33000183105469
2020-01-24,35.52000045776367
2020-01-27,35.41999816894531
2020-04-15,35.900001525878906
2018-12-26,36.13999938964844
2019-08-07,37.150001525878906
2019-06-04,37.4900016784668
2018-09-21,37.560001373291016
2018-07-19,37.189998626708984
2018-08-20,37.13999938964844
2018-10-23,36.88999938964844
2019-05-03,37.29999923706055
2019-04-01,37.470001220703125
2019-02-28,37.25
2019-11-12,37.209999084472656
2020-01-30,37.11000061035156
2019-11-15,36.900001525878906
2020-04-21,36.369998931884766
2019-04-16,37.119998931884766
2019-03-15,37.380001068115234
2019-02-11,38.310001373291016
2019-01-10,37.880001068115234
2019-08-22,37.38999938964844
2018-11-07,37.880001068115234
2018-08-03,37.88999938964844
2018-09-04,37.810001373291016
2019-06-19,38.650001525878906
2019-09-23,39.15999984741211
2019-11-18,38.5
2020-02-05,38.68000030517578
2020-04-24,38.59000015258789
2019-03-29,38.66999816894531
2019-11-21,39.13999938964844
2020-04-27,40.15999984741211
2020-02-11,40.939998626708984
2020-04-30,41.63999938964844
2019-05-01,41.790000915527344
2019-02-26,42.0
2019-01-25,41.47999954223633
2018-12-24,40.959999084472656
2019-09-06,40.95000076293945
2018-07-17,40.7400016784668
2018-09-19,41.689998626708984
2019-08-05,41.77000045776367
2019-10-08,42.400001525878906
2019-12-11,41.86000061035156
2019-11-27,42.029998779296875
2020-02-14,42.31999969482422
2020-05-06,41.709999084472656
2019-01-08,42.27000045776367
2018-12-07,43.02000045776367
2019-08-20,43.65999984741211
2018-11-05,43.27000045776367
2019-07-19,42.81999969482422
2018-10-04,42.70000076293945
2019-06-17,42.720001220703125
2019-05-16,43.099998474121094
2018-08-01,43.27000045776367
2019-03-13,43.209999084472656
2019-12-03,43.209999084472656
2020-02-20,42.66999816894531
2019-12-06,42.68000030517578
2020-05-12,42.45000076293945
2019-12-09,42.939998626708984
2020-02-26,42.95000076293945
2020-05-15,42.75
2019-03-28,42.880001068115234
2018-09-17,42.91999816894531
2018-08-16,43.0
2018-10-19,42.560001373291016
2019-04-29,42.400001525878906
2019-01-23,42.869998931884766
2019-09-04,43.16999816894531
2018-11-20,43.529998779296875
2019-07-02,42.83000183105469
2019-05-31,42.31999969482422
2019-12-12,42.33000183105469
2020-05-18,42.40999984741211
2019-09-27,42.86000061035156
2020-03-03,43.459999084472656
2020-05-21,43.150001525878906
2019-05-14,43.11000061035156
2018-08-31,42.52000045776367
2018-07-30,42.09000015258789
2018-10-02,42.41999816894531
2019-04-12,43.06999969482422
2019-03-11,43.20000076293945
2019-02-07,42.86000061035156
2019-07-17,42.939998626708984
2019-09-19,42.720001220703125
2019-10-21,41.869998931884766
2019-12-18,42.34000015258789
2020-03-06,42.720001220703125
2019-10-03,43.40999984741211
2020-03-09,43.22999954223633
2020-05-27,42.650001525878906
2019-12-24,42.09000015258789
2020-03-12,42.68000030517578
2018-12-20,43.84000015258789
2019-08-01,43.54999923706055
2018-08-14,41.36000061035156
2018-07-13,42.380001068115234
2018-10-17,43.04999923706055
2019-05-29,42.45000076293945
2019-03-26,42.02000045776367
2019-02-22,42.63999938964844
2019-10-04,42.939998626708984
2019-11-05,43.150001525878906
2019-12-27,43.400001525878906
2020-06-02,43.380001068115234
2019-12-30,43.650001525878906
2020-03-18,42.54999923706055
2020-06-05,42.7599983215332
2019-07-15,42.459999084472656
2018-12-03,41.060001373291016
2019-06-13,41.380001068115234
2019-01-04,39.90999984741211
2018-08-29,39.83000183105469
2019-02-05,40.720001220703125
2018-11-01,40.5099983215332
2019-08-16,40.22999954223633
2019-04-10,38.880001068115234
2019-09-17,38.56999969482422
2019-10-15,38.95000076293945
2020-01-02,38.52000045776367
2020-06-08,38.65999984741211
2019-10-18,38.400001525878906
2020-03-24,38.560001373291016
2020-06-11,38.65999984741211
2020-01-08,38.95000076293945
2019-04-25,38.939998626708984
2019-07-30,41.2400016784668
2019-02-20,40.720001220703125
2018-07-11,41.2400016784668
2018-09-13,41.68000030517578
2018-10-15,42.11000061035156
2019-06-28,42.040000915527344
2018-12-18,42.06999969482422
2018-11-16,42.41999816894531
2019-10-02,41.709999084472656
2020-03-27,40.959999084472656
2020-01-10,40.970001220703125
2019-10-24,41.029998779296875
2020-03-30,40.86000061035156
2020-06-17,40.790000915527344
2020-01-14,41.290000915527344
2020-04-02,41.54999923706055
2019-01-02,41.65999984741211
2019-08-14,42.31999969482422
2018-10-30,43.4900016784668
2019-06-11,42.72999954223633
2019-05-10,42.84000015258789
2019-04-08,42.560001373291016
2018-08-27,42.54999923706055
2018-07-26,42.88999938964844
2018-09-28,42.880001068115234
2019-03-07,43.33000183105469
2019-10-30,43.349998474121094
2020-01-17,43.400001525878906
2020-06-23,42.790000915527344
2020-04-08,43.119998931884766
2020-06-26,43.40999984741211
2019-03-22,44.220001220703125
2019-01-17,44.16999816894531
2019-08-29,44.310001373291016
2018-11-14,44.040000915527344
2019-06-26,44.849998474121094
2018-09-11,45.27000045776367
2018-07-09,45.68000030517578
2018-08-10,45.209999084472656
2019-04-23,44.90999984741211
2019-09-30,44.959999084472656
2020-01-23,46.619998931884766
2019-11-08,45.47999954223633
2020-04-14,45.40999984741211
2019-11-11,45.34000015258789
2020-01-29,45.41999816894531
2020-04-17,45.369998931884766
2018-07-24,45.22999954223633
2018-09-26,45.59000015258789
2019-05-08,45.209999084472656
2019-03-05,45.56999969482422
2019-02-01,45.58000183105469
2018-12-31,46.060001373291016
2018-11-29,46.130001068115234
2019-08-12,46.11000061035156
2019-07-11,45.72999954223633
2019-09-13,42.81999969482422
2019-11-14,42.83000183105469
2020-04-20,43.33000183105469
2020-02-04,44.310001373291016
2020-04-23,44.38999938964844
2018-12-14,44.439998626708984
2019-08-27,44.029998779296875
2018-08-08,43.70000076293945
2018-10-11,43.130001068115234
2018-11-12,43.59000015258789
2019-07-26,44.20000076293945
2019-06-24,43.77000045776367
2019-05-23,43.29999923706055
2019-03-20,42.560001373291016
2019-01-15,43.20000076293945
2019-11-20,43.33000183105469
2020-02-07,43.2400016784668
2020-02-10,42.95000076293945
2020-04-29,42.529998779296875
2019-11-26,42.66999816894531
2020-02-13,42.75
2019-01-30,42.470001220703125
2018-08-23,42.40999984741211
2018-09-24,42.369998931884766
2018-11-27,43.439998626708984
2018-10-26,43.15999984741211
2019-07-09,42.849998474121094
2019-06-07,41.900001525878906
2019-05-06,41.31999969482422
2019-04-04,40.599998474121094
2019-09-11,39.58000183105469
2019-11-29,37.540000915527344
2020-05-05,38.27000045776367
2019-12-02,39.36000061035156
2020-02-19,38.779998779296875
2020-05-08,37.9900016784668
2019-05-21,37.70000076293945
2019-03-18,35.099998474121094
2018-09-07,35.91999816894531
2018-08-06,34.790000915527344
2018-10-09,33.529998779296875
2019-02-14,32.709999084472656
2018-12-12,29.229999542236328
2019-07-24,29.040000915527344
2019-09-26,27.700000762939453
2019-10-28,28.8700008392334
2019-12-05,28.780000686645508
2020-05-11,27.190000534057617
2019-07-03,28.6299991607666
2020-02-25,31.239999771118164
2020-05-14,31.81999969482422
2020-02-28,31.389999389648438
2019-08-08,31.850000381469727
2019-06-05,33.25
2018-07-20,31.8799991607666
2018-08-21,31.459999084472656
2018-10-24,31.520000457763672
2019-04-02,33.189998626708984
2019-03-01,35.720001220703125
2019-01-28,35.70000076293945
2018-12-27,37.2400016784668
2019-09-09,36.75
2020-03-02,36.45000076293945
2020-05-20,35.2400016784668
2019-12-17,35.58000183105469
2020-03-05,38.470001220703125
2019-02-12,38.47999954223633
2019-01-11,36.630001068115234
2018-12-10,35.88999938964844
2019-08-23,36.7599983215332
2018-11-08,37.27000045776367
2019-07-22,37.439998626708984
2019-06-20,37.5
2018-09-05,37.880001068115234
2019-04-17,37.77000045776367
2019-09-24,36.970001220703125
2019-12-20,36.060001373291016
2020-05-26,37.369998931884766
2019-04-30,37.119998931884766
2019-12-23,37.09000015258789
2020-03-11,38.36000061035156
2020-05-29,38.33000183105469
2019-12-26,37.95000076293945
2020-06-01,36.939998626708984
2019-05-02,35.83000183105469
2019-02-27,35.31999969482422
2018-11-23,36.869998931884766
2019-08-06,36.56999969482422
2018-07-18,37.4900016784668
2018-09-20,36.130001068115234
2018-10-22,36.31999969482422
2019-07-05,37.029998779296875
2019-06-03,37.18000030517578
2019-10-09,37.9900016784668
2019-10-11,38.040000915527344
2020-03-17,38.18000030517578
2020-06-04,37.93000030517578
2019-10-14,38.029998779296875
2020-03-20,37.84000015258789
2018-11-06,39.33000183105469
2019-06-18,39.29999923706055
2019-05-17,38.86000061035156
2019-04-15,38.36000061035156
2019-03-14,36.70000076293945
2019-01-09,36.400001525878906
2018-08-02,36.13999938964844
2018-10-05,37.439998626708984
2019-08-21,37.209999084472656
2019-10-17,36.91999816894531
2020-03-23,37.349998474121094
2020-06-10,36.529998779296875
2019-02-25,36.70000076293945
2020-01-07,35.970001220703125
2020-03-26,33.9900016784668
2019-10-23,33.90999984741211
