Dates,CMI
2018-09-28,182.92999267578125
2019-03-07,182.88999938964844
2019-10-30,182.4600067138672
2020-01-17,181.10000610351562
2020-06-23,175.38999938964844
2020-04-08,178.02000427246094
2020-06-26,177.60000610351562
2019-03-22,180.32000732421875
2019-01-17,179.36000061035156
2019-08-29,178.72000122070312
2018-11-14,180.35000610351562
2019-06-26,180.50999450683594
2018-09-11,181.50999450683594
2018-07-09,181.67999267578125
2018-08-10,181.24000549316406
2019-04-23,179.4199981689453
2019-09-30,178.11000061035156
2020-01-23,179.24000549316406
2019-11-08,180.5
2020-04-14,180.91000366210938
2019-11-11,180.66000366210938
2020-01-29,180.47000122070312
2020-04-17,178.8300018310547
2018-07-24,177.97999572753906
2018-09-26,177.39999389648438
2019-05-08,174.3800048828125
2019-03-05,173.16000366210938
2019-02-01,171.64999389648438
2018-12-31,173.0800018310547
2018-11-29,171.3699951171875
2019-08-12,171.32000732421875
2019-07-11,170.9199981689453
2019-09-13,172.1699981689453
2019-11-14,170.69000244140625
2020-04-20,172.97000122070312
2020-02-04,172.97999572753906
2020-04-23,170.5
2018-12-14,169.3699951171875
2019-08-27,167.4199981689453
2018-08-08,167.77000427246094
2018-10-11,164.4499969482422
2018-11-12,164.99000549316406
2019-07-26,165.63999938964844
2019-06-24,163.72999572753906
2019-05-23,158.17999267578125
2019-03-20,160.3300018310547
2019-01-15,160.83999633789062
2019-11-20,162.0399932861328
2020-02-07,164.8800048828125
2020-02-10,160.39999389648438
2020-04-29,160.11000061035156
2019-11-26,163.10000610351562
2020-02-13,164.9199981689453
2019-01-30,165.7899932861328
2018-08-23,164.8800048828125
2018-09-24,164.3800048828125
2018-11-27,166.05999755859375
2018-10-26,165.05999755859375
2019-07-09,163.55999755859375
2019-06-07,161.2100067138672
2019-05-06,160.2899932861328
2019-04-04,157.63999938964844
2019-09-11,151.92999267578125
2019-11-29,146.97999572753906
2020-05-05,149.00999450683594
2019-12-02,151.33999633789062
2020-02-19,153.5
2020-05-08,147.47000122070312
2019-05-21,144.1999969482422
2019-03-18,136.57000732421875
2018-09-07,137.99000549316406
2018-08-06,139.5
2018-10-09,127.06999969482422
2019-02-14,129.5
2018-12-12,122.94999694824219
2019-07-24,128.74000549316406
2019-09-26,117.79000091552734
2019-10-28,115.0
2019-12-05,115.16000366210938
2020-05-11,101.02999877929688
2019-07-03,108.94000244140625
2020-02-25,121.81999969482422
2020-05-14,125.58999633789062
2020-02-28,127.55000305175781
2019-08-08,131.1999969482422
2019-06-05,131.38999938964844
2018-07-20,127.30000305175781
2018-08-21,127.61000061035156
2018-10-24,129.4600067138672
2019-04-02,137.72999572753906
2019-03-01,144.0
2019-01-28,144.52999877929688
2018-12-27,148.8300018310547
2019-09-09,144.33999633789062
2020-03-02,145.3699951171875
2020-05-20,142.11000061035156
2019-12-17,143.07000732421875
2020-03-05,147.2899932861328
2019-02-12,145.6999969482422
2019-01-11,140.92999267578125
2018-12-10,143.4499969482422
2019-08-23,144.85000610351562
2018-11-08,144.50999450683594
2019-07-22,147.5
2019-06-20,159.1199951171875
2018-09-05,163.0800018310547
2019-04-17,159.1300048828125
2019-09-24,154.8300018310547
2019-12-20,152.6199951171875
2020-05-26,153.75999450683594
2019-04-30,152.7899932861328
2019-12-23,154.91000366210938
2020-03-11,158.02999877929688
2020-05-29,158.02000427246094
2019-12-26,153.52999877929688
2020-06-01,146.8800048828125
2019-05-02,143.32000732421875
2019-02-27,153.30999755859375
2018-11-23,160.67999267578125
2019-08-06,157.63999938964844
2018-07-18,158.75
2018-09-20,157.17999267578125
2018-10-22,154.6699981689453
2019-07-05,158.9199981689453
2019-06-03,170.0500030517578
2019-10-09,169.14999389648438
2019-10-11,167.49000549316406
2020-03-17,168.6999969482422
2020-06-04,169.2899932861328
2019-10-14,173.02000427246094
2020-03-20,172.66000366210938
2018-11-06,176.83999633789062
2019-06-18,178.89999389648438
2019-05-17,179.36000061035156
2019-04-15,176.14999389648438
2019-03-14,166.1300048828125
2019-01-09,161.9199981689453
2018-08-02,160.61000061035156
2018-10-05,168.80999755859375
2019-08-21,170.32000732421875
2019-10-17,169.8800048828125
2020-03-23,169.85000610351562
2020-06-10,169.8300018310547
2019-02-25,171.77000427246094
2020-01-07,165.67999267578125
2020-03-26,163.66000366210938
2019-10-23,167.0500030517578
