Dates,CMI
2020-06-09,148.41000366210938
2019-02-15,148.16000366210938
2019-01-14,149.11000061035156
2018-07-06,152.44000244140625
2018-08-07,151.5800018310547
2018-10-10,152.32000732421875
2018-12-13,155.0800018310547
2019-08-26,154.11000061035156
2019-07-25,153.49000549316406
2019-05-22,154.55999755859375
2019-03-19,156.89999389648438
2020-01-06,154.8300018310547
2020-03-25,155.72000122070312
2020-06-12,154.97999572753906
2019-10-22,155.22000122070312
2020-01-09,155.50999450683594
2020-06-15,154.4499969482422
2019-10-25,154.4499969482422
2020-03-31,153.89999389648438
2020-06-18,152.75999450683594
2019-04-03,154.58999633789062
2018-08-22,158.4499969482422
2018-10-25,159.0
2019-01-29,156.72999572753906
2018-12-28,157.11000061035156
2018-11-26,157.6999969482422
2019-08-09,161.22000122070312
2019-07-08,159.47999572753906
2019-06-06,157.08999633789062
2019-09-10,157.63999938964844
2020-01-15,155.5
2020-04-03,157.58999633789062
2019-10-31,156.47000122070312
2020-04-06,155.89999389648438
2020-06-24,157.25
2018-11-09,159.67999267578125
2019-07-23,162.50999450683594
2019-06-21,162.19000244140625
2019-05-20,160.9499969482422
2019-04-18,163.5
2018-09-06,163.0
2018-10-08,162.16000366210938
2019-02-13,162.32000732421875
2018-12-11,162.67999267578125
2019-09-25,165.60000610351562
2020-01-21,166.0800018310547
2020-04-09,166.6199951171875
2019-11-06,168.1300048828125
2020-01-24,166.4499969482422
2020-01-27,167.0500030517578
2020-04-15,166.0
2018-12-26,166.42999267578125
2019-08-07,165.0399932861328
2019-06-04,162.6999969482422
2018-09-21,163.64999389648438
2018-07-19,167.5399932861328
2018-08-20,166.50999450683594
2018-10-23,165.22999572753906
2019-05-03,166.52999877929688
2019-04-01,165.63999938964844
2019-02-28,165.97000122070312
2019-11-12,165.47000122070312
2020-01-30,163.25999450683594
2019-11-15,164.60000610351562
2020-04-21,162.41000366210938
2019-04-16,159.4499969482422
2019-03-15,159.8000030517578
2019-02-11,162.47000122070312
2019-01-10,160.8000030517578
2019-08-22,158.55999755859375
2018-11-07,162.39999389648438
2018-08-03,163.89999389648438
2018-09-04,159.2100067138672
2019-06-19,160.47000122070312
2019-09-23,160.33999633789062
2019-11-18,157.58999633789062
2020-02-05,158.82000732421875
2020-04-24,154.89999389648438
2019-03-29,150.89999389648438
2019-11-21,154.35000610351562
2020-04-27,157.7100067138672
2020-02-11,159.1199951171875
2020-04-30,161.39999389648438
2019-05-01,163.10000610351562
2019-02-26,165.17999267578125
2019-01-25,164.0800018310547
2018-12-24,163.52000427246094
2019-09-06,164.2100067138672
2018-07-17,163.92999267578125
2018-09-19,163.08999633789062
2019-08-05,166.77000427246094
2019-10-08,170.0
2019-12-11,171.4199981689453
2019-11-27,170.22000122070312
2020-02-14,170.6999969482422
2020-05-06,169.6999969482422
2019-01-08,169.30999755859375
2018-12-07,169.02999877929688
2019-08-20,173.0
2018-11-05,171.05999755859375
2019-07-19,171.7100067138672
2018-10-04,168.9600067138672
2019-06-17,168.99000549316406
2019-05-16,167.8300018310547
2018-08-01,168.0
2019-03-13,168.39999389648438
2019-12-03,169.67999267578125
2020-02-20,171.5800018310547
2019-12-06,170.00999450683594
2020-05-12,172.08999633789062
2019-12-09,169.11000061035156
2020-02-26,168.97999572753906
2020-05-15,173.27000427246094
2019-03-28,171.49000549316406
2018-09-17,172.33999633789062
2018-08-16,175.02000427246094
2018-10-19,174.1999969482422
2019-04-29,174.86000061035156
2019-01-23,162.5
2019-09-04,164.75999450683594
2018-11-20,163.8800048828125
2019-07-02,158.60000610351562
2019-05-31,155.57000732421875
2019-12-12,152.50999450683594
2020-05-18,151.72999572753906
2019-09-27,152.86000061035156
2020-03-03,152.74000549316406
2020-05-21,149.41000366210938
2019-05-14,147.5
2018-08-31,148.27999877929688
2018-07-30,144.99000549316406
2018-10-02,147.0
2019-04-12,151.63999938964844
2019-03-11,147.63999938964844
2019-02-07,147.91000366210938
2019-07-17,148.27999877929688
2019-09-19,145.58999633789062
2019-10-21,143.66000366210938
2019-12-18,144.47000122070312
2020-03-06,142.6300048828125
2019-10-03,147.33999633789062
2020-03-09,150.25
2020-05-27,147.6199951171875
2019-12-24,148.0
2020-03-12,151.05999755859375
2018-12-20,155.00999450683594
2019-08-01,155.32000732421875
2018-08-14,161.27000427246094
2018-07-13,163.5
2018-10-17,165.33999633789062
2019-05-29,166.1699981689453
2019-03-26,163.8699951171875
2019-02-22,163.0
2019-10-04,162.19000244140625
2019-11-05,162.89999389648438
2019-12-27,162.05999755859375
2020-06-02,160.42999267578125
2019-12-30,163.22000122070312
2020-03-18,160.1199951171875
2020-06-05,161.4199981689453
2019-07-15,161.05999755859375
2018-12-03,161.1999969482422
2019-06-13,164.02000427246094
2019-01-04,155.4499969482422
2018-08-29,153.64999389648438
2019-02-05,154.80999755859375
2018-11-01,157.07000732421875
2019-08-16,154.49000549316406
2019-04-10,154.82000732421875
2019-09-17,155.69000244140625
2019-10-15,160.30999755859375
2020-01-02,159.89999389648438
2020-06-08,163.13999938964844
2019-10-18,166.1999969482422
2020-03-24,167.30999755859375
2020-06-11,167.85000610351562
2020-01-08,171.63999938964844
2019-04-25,172.33999633789062
2019-07-30,174.02999877929688
2019-02-20,175.66000366210938
2018-07-11,175.72000122070312
2018-09-13,180.00999450683594
2018-10-15,174.63999938964844
2019-06-28,177.24000549316406
2018-12-18,174.0800018310547
2018-11-16,173.67999267578125
2019-10-02,178.4499969482422
2020-03-27,179.30999755859375
2020-01-10,179.0800018310547
2019-10-24,182.82000732421875
2020-03-30,183.97999572753906
2020-06-17,185.02000427246094
2020-01-14,186.2899932861328
2020-04-02,181.3000030517578
2019-01-02,180.3800048828125
2019-08-14,182.5
2018-10-30,182.1999969482422
2019-06-11,184.25999450683594
2019-05-10,182.35000610351562
2019-04-08,180.10000610351562
2018-08-27,181.24000549316406
2018-07-26,181.1999969482422
2018-09-28,184.0800018310547
2019-03-07,185.0399932861328
2019-10-30,183.6199951171875
2020-01-17,183.38999938964844
2020-06-23,178.6999969482422
2020-04-08,178.97000122070312
2020-06-26,178.44000244140625
2019-03-22,181.13999938964844
2019-01-17,180.3800048828125
2019-08-29,180.36000061035156
2018-11-14,181.7899932861328
2019-06-26,181.5500030517578
2018-09-11,183.83999633789062
2018-07-09,181.74000549316406
2018-08-10,181.92999267578125
2019-04-23,182.6199951171875
2019-09-30,181.13999938964844
2020-01-23,181.10000610351562
2019-11-08,181.1300048828125
2020-04-14,181.60000610351562
2019-11-11,181.5500030517578
2020-01-29,181.8800048828125
2020-04-17,180.6300048828125
2018-07-24,179.27999877929688
2018-09-26,180.02000427246094
2019-05-08,177.17999267578125
2019-03-05,175.55999755859375
2019-02-01,174.0800018310547
2018-12-31,174.1699981689453
2018-11-29,174.75999450683594
2019-08-12,174.24000549316406
2019-07-11,171.8800048828125
2019-09-13,174.97000122070312
2019-11-14,171.0
2020-04-20,173.52999877929688
2020-02-04,175.8800048828125
2020-04-23,173.11000061035156
2018-12-14,171.74000549316406
2019-08-27,169.75999450683594
2018-08-08,171.60000610351562
2018-10-11,165.41000366210938
2018-11-12,166.2100067138672
2019-07-26,167.27000427246094
2019-06-24,164.16000366210938
2019-05-23,163.47000122070312
2019-03-20,161.30999755859375
2019-01-15,167.0
2019-11-20,162.6999969482422
2020-02-07,168.63999938964844
2020-02-10,164.44000244140625
2020-04-29,160.25
2019-11-26,163.10000610351562
2020-02-13,165.5399932861328
2019-01-30,168.6999969482422
2018-08-23,166.1699981689453
2018-09-24,165.92999267578125
2018-11-27,166.05999755859375
2018-10-26,166.10000610351562
2019-07-09,165.9600067138672
2019-06-07,162.3300018310547
2019-05-06,163.72000122070312
2019-04-04,162.7899932861328
2019-09-11,155.22000122070312
2019-11-29,149.67999267578125
2020-05-05,151.55999755859375
2019-12-02,155.1699981689453
2020-02-19,154.5
2020-05-08,152.02000427246094
2019-05-21,144.67999267578125
2019-03-18,138.1999969482422
2018-09-07,144.17999267578125
2018-08-06,141.89999389648438
2018-10-09,132.5399932861328
2019-02-14,135.82000732421875
2018-12-12,124.91000366210938
2019-07-24,133.74000549316406
2019-09-26,127.44999694824219
2019-10-28,121.8499984741211
2019-12-05,120.91000366210938
2020-05-11,114.3499984741211
2019-07-03,110.95999908447266
2020-02-25,126.05000305175781
2020-05-14,131.50999450683594
2020-02-28,127.55000305175781
2019-08-08,132.0
2019-06-05,133.52000427246094
2018-07-20,129.77000427246094
2018-08-21,128.88999938964844
2018-10-24,132.07000732421875
2019-04-02,138.6199951171875
2019-03-01,147.91000366210938
2019-01-28,147.27999877929688
2018-12-27,152.52000427246094
2019-09-09,150.0399932861328
2020-03-02,149.39999389648438
2020-05-20,144.0
2019-12-17,146.0
2020-03-05,149.3000030517578
2019-02-12,147.91000366210938
2019-01-11,144.0
2018-12-10,145.4499969482422
2019-08-23,145.5500030517578
2018-11-08,146.80999755859375
2019-07-22,148.3300018310547
2019-06-20,161.8000030517578
2018-09-05,165.88999938964844
2019-04-17,159.16000366210938
2019-09-24,160.00999450683594
2019-12-20,155.67999267578125
2020-05-26,155.8000030517578
2019-04-30,154.50999450683594
2019-12-23,156.60000610351562
2020-03-11,158.02999877929688
2020-05-29,158.72000122070312
2019-12-26,159.10000610351562
2020-06-01,152.55999755859375
2019-05-02,145.32000732421875
2019-02-27,154.3800048828125
2018-11-23,160.92999267578125
2019-08-06,161.25
2018-07-18,159.63999938964844
2018-09-20,159.85000610351562
2018-10-22,157.5800018310547
2019-07-05,159.49000549316406
2019-06-03,170.7100067138672
2019-10-09,173.02000427246094
2019-10-11,168.2100067138672
2020-03-17,169.49000549316406
2020-06-04,170.19000244140625
2019-10-14,173.77000427246094
2020-03-20,172.66000366210938
2018-11-06,179.47000122070312
2019-06-18,178.89999389648438
2019-05-17,180.9499969482422
2019-04-15,181.39999389648438
2019-03-14,170.02999877929688
2019-01-09,171.55999755859375
2018-08-02,161.72999572753906
2018-10-05,175.75
2019-08-21,172.1999969482422
2019-10-17,171.1699981689453
2020-03-23,174.14999389648438
2020-06-10,172.63999938964844
2019-02-25,174.35000610351562
2020-01-07,170.4600067138672
2020-03-26,165.58999633789062
2019-10-23,168.9499969482422
