Dates,HRB
2019-02-15,2533500.0
2019-01-14,2472800.0
2018-07-06,2935100.0
2018-08-07,2469600.0
2018-10-10,3053500.0
2018-12-13,3268600.0
2019-08-26,4085300.0
2019-07-25,3323700.0
2019-05-22,3109400.0
2019-03-19,3906600.0
2020-01-06,1823300.0
2020-03-25,2623000.0
2020-06-12,4017900.0
2019-10-22,3270200.0
2020-01-09,2811300.0
2020-06-15,5484600.0
2019-10-25,5401100.0
2020-03-31,6898500.0
2020-06-18,4271600.0
2019-04-03,3012000.0
2018-08-22,4987300.0
2018-10-25,4096400.0
2019-01-29,3502000.0
2018-12-28,5195100.0
2018-11-26,2417400.0
2019-08-09,2452100.0
2019-07-08,3246500.0
2019-06-06,2816000.0
2019-09-10,2542800.0
2020-01-15,2124300.0
2020-04-03,2272200.0
2019-10-31,2093700.0
2020-04-06,2269400.0
2020-06-24,2846600.0
2018-11-09,4317000.0
2019-07-23,2651700.0
2019-06-21,2656700.0
2019-05-20,2211000.0
2019-04-18,2512900.0
2018-09-06,1857000.0
2018-10-08,1890700.0
2019-02-13,1757400.0
2018-12-11,2726700.0
2019-09-25,2181100.0
2020-01-21,1928800.0
2020-04-09,2014700.0
2019-11-06,1898100.0
2020-01-24,2050800.0
2020-01-27,1579400.0
2020-04-15,4428900.0
2018-12-26,3051300.0
2019-08-07,2635400.0
2019-06-04,2721300.0
2018-09-21,1900900.0
2018-07-19,2840500.0
2018-08-20,3294500.0
2018-10-23,2294900.0
2019-05-03,1973200.0
2019-04-01,2649900.0
2019-02-28,2691100.0
2019-11-12,3100800.0
2020-01-30,2295500.0
2019-11-15,1631600.0
2020-04-21,2122100.0
2019-04-16,2009600.0
2019-03-15,1595100.0
2019-02-11,1398900.0
2019-01-10,2429900.0
2019-08-22,1650900.0
2018-11-07,1846800.0
2018-08-03,2029500.0
2018-09-04,1977800.0
2019-06-19,1585400.0
2019-09-23,3029800.0
2019-11-18,3258900.0
2020-02-05,1747700.0
2020-04-24,2844100.0
2019-03-29,2542500.0
2019-11-21,3233500.0
2020-04-27,2068600.0
2020-02-11,2016600.0
2020-04-30,2465700.0
2019-05-01,3819300.0
2019-02-26,7567200.0
2019-01-25,5594400.0
2018-12-24,2292300.0
2019-09-06,2846800.0
2018-07-17,2593400.0
2018-09-19,3057900.0
2019-08-05,3769600.0
2019-10-08,2783600.0
2019-12-11,2721700.0
2019-11-27,1467700.0
2020-02-14,3862600.0
2020-05-06,6568700.0
2019-01-08,3679000.0
2018-12-07,4375800.0
2019-08-20,3404500.0
2018-11-05,3042900.0
2019-07-19,1909800.0
2018-10-04,1606600.0
2019-06-17,3230900.0
2019-05-16,3255500.0
2018-08-01,2692200.0
2019-03-13,2236800.0
2019-12-03,2151100.0
2020-02-20,1747000.0
2019-12-06,2077400.0
2020-05-12,1694200.0
2019-12-09,3166500.0
2020-02-26,3140400.0
2020-05-15,1780000.0
2019-03-28,2289200.0
2018-09-17,2736100.0
2018-08-16,3249100.0
2018-10-19,1680300.0
2019-04-29,1505400.0
2019-01-23,1947800.0
2019-09-04,2771800.0
2018-11-20,2142800.0
2019-07-02,1349700.0
2019-05-31,2101800.0
2019-12-12,1796000.0
2020-05-18,2143800.0
2019-09-27,2952400.0
2020-03-03,2435100.0
2020-05-21,2257000.0
2019-05-14,2575700.0
2018-08-31,2103700.0
2018-07-30,2176200.0
2018-10-02,2647200.0
2019-04-12,1815200.0
2019-03-11,2089600.0
2019-02-07,2448200.0
2019-07-17,2166000.0
2019-09-19,2912000.0
2019-10-21,3187500.0
2019-12-18,3691900.0
2020-03-06,4137600.0
2019-10-03,9770100.0
2020-03-09,5237200.0
2020-05-27,6135700.0
2019-12-24,5540900.0
2020-03-12,3382100.0
2018-12-20,3506000.0
2019-08-01,4465300.0
2018-08-14,5635500.0
2018-07-13,3696400.0
2018-10-17,2937000.0
2019-05-29,2581600.0
2019-03-26,2278500.0
2019-02-22,2895600.0
2019-10-04,3015000.0
2019-11-05,2260100.0
2019-12-27,4488200.0
2020-06-02,2269500.0
2019-12-30,2314800.0
2020-03-18,2155400.0
2020-06-05,2356300.0
2019-07-15,3382300.0
2018-12-03,3359100.0
2019-06-13,2465400.0
2019-01-04,3909200.0
2018-08-29,2635300.0
2019-02-05,2206800.0
2018-11-01,3130900.0
2019-08-16,2405300.0
2019-04-10,2717300.0
2019-09-17,2906900.0
2019-10-15,2213100.0
2020-01-02,2049600.0
2020-06-08,4009700.0
2019-10-18,3150800.0
2020-03-24,1948800.0
2020-06-11,2109000.0
2020-01-08,2959900.0
2019-04-25,2382900.0
2019-07-30,3094700.0
2019-02-20,1720300.0
2018-07-11,2188600.0
2018-09-13,2043200.0
2018-10-15,1472200.0
2019-06-28,1562600.0
2018-12-18,2739000.0
2018-11-16,1661300.0
2019-10-02,2274600.0
2020-03-27,2794500.0
2020-01-10,2109100.0
2019-10-24,2414700.0
2020-03-30,7359000.0
2020-06-17,2426300.0
2020-01-14,1906500.0
2020-04-02,2587900.0
2019-01-02,2255300.0
2019-08-14,2119300.0
2018-10-30,2797900.0
2019-06-11,2281900.0
2019-05-10,3359000.0
2019-04-08,3012600.0
2018-08-27,2670500.0
2018-07-26,3558900.0
2018-09-28,16600800.0
2019-03-07,3439800.0
2019-10-30,1499100.0
2020-01-17,3363800.0
2020-06-23,4031000.0
2020-04-08,5177800.0
2020-06-26,6549400.0
2019-03-22,5822700.0
2019-01-17,5039300.0
2019-08-29,4794300.0
2018-11-14,4323000.0
2019-06-26,5846300.0
2018-09-11,3571800.0
2018-07-09,4885000.0
2018-08-10,3217500.0
2019-04-23,3879300.0
2019-09-30,5149000.0
2020-01-23,4433400.0
2019-11-08,1995900.0
2020-04-14,994900.0
2019-11-11,1825800.0
2020-01-29,1710600.0
2020-04-17,2566900.0
2018-07-24,2812500.0
2018-09-26,2865700.0
2019-05-08,2626600.0
2019-03-05,3233900.0
2019-02-01,2918800.0
2018-12-31,2328600.0
2018-11-29,3105000.0
2019-08-12,2825300.0
2019-07-11,2735000.0
2019-09-13,2522200.0
2019-11-14,5251100.0
2020-04-20,4541200.0
2020-02-04,3794200.0
2020-04-23,5126500.0
2018-12-14,3008600.0
2019-08-27,3064900.0
2018-08-08,2220900.0
2018-10-11,3264300.0
2018-11-12,2278900.0
2019-07-26,1746500.0
2019-06-24,3220200.0
2019-05-23,10591700.0
2019-03-20,3202200.0
2019-01-15,4067600.0
2019-11-20,4242800.0
2020-02-07,3668600.0
2020-02-10,2276200.0
2020-04-29,2303900.0
2019-11-26,2426200.0
2020-02-13,2262700.0
2019-01-30,1853100.0
2018-08-23,2367800.0
2018-09-24,2735600.0
2018-11-27,2141300.0
2018-10-26,2876500.0
2019-07-09,2444400.0
2019-06-07,2695300.0
2019-05-06,2527100.0
2019-04-04,3848900.0
2019-09-11,3803900.0
2019-11-29,4753500.0
2020-05-05,5024300.0
2019-12-02,3715700.0
2020-02-19,2606100.0
2020-05-08,3347000.0
2019-05-21,8120700.0
2019-03-18,4352000.0
2018-09-07,5201200.0
2018-08-06,5073300.0
2018-10-09,5531100.0
2019-02-14,9756000.0
2018-12-12,5754900.0
2019-07-24,4315500.0
2019-09-26,4277300.0
2019-10-28,2831400.0
2019-12-05,5951800.0
2020-05-11,3945100.0
2019-07-03,4423600.0
2020-02-25,5948600.0
2020-05-14,8037600.0
2020-02-28,4778500.0
2019-08-08,4351300.0
2019-06-05,4286200.0
2018-07-20,2894100.0
2018-08-21,3142500.0
2018-10-24,3251100.0
2019-04-02,4427100.0
2019-03-01,3696700.0
2019-01-28,2430300.0
2018-12-27,3924100.0
2019-09-09,2098400.0
2020-03-02,1983600.0
2020-05-20,2543800.0
2019-12-17,3054700.0
2020-03-05,3690200.0
2019-02-12,2244800.0
2019-01-11,2963400.0
2018-12-10,1939400.0
2019-08-23,2563000.0
2018-11-08,4132200.0
2019-07-22,2078600.0
2019-06-20,3380000.0
2018-09-05,9402600.0
2019-04-17,4436600.0
2019-09-24,2730600.0
2019-12-20,2753700.0
2020-05-26,2799300.0
2019-04-30,2033800.0
2019-12-23,2185300.0
2020-03-11,2374600.0
2020-05-29,1989100.0
2019-12-26,1803800.0
2020-06-01,2901900.0
2019-05-02,2168600.0
2019-02-27,1978300.0
2018-11-23,2749700.0
2019-08-06,2078800.0
2018-07-18,2407700.0
2018-09-20,2417200.0
2018-10-22,1412700.0
2019-07-05,2209900.0
2019-06-03,2553600.0
2019-10-09,1992400.0
2019-10-11,3195800.0
2020-03-17,2415100.0
2020-06-04,3562000.0
2019-10-14,2746800.0
2020-03-20,2165600.0
2018-11-06,3207700.0
2019-06-18,2443900.0
2019-05-17,2393100.0
2019-04-15,3682100.0
2019-03-14,2801900.0
2019-01-09,3441900.0
2018-08-02,3740500.0
2018-10-05,4106900.0
2019-08-21,7879500.0
2019-10-17,4844500.0
2020-03-23,7231200.0
2020-06-10,3811500.0
2019-02-25,4616200.0
2020-01-07,5280400.0
2020-03-26,5149900.0
2019-10-23,6172300.0
