Dates,HRB
2020-03-25,22.58655548095703
2020-06-12,22.428672790527344
2019-10-22,22.41938591003418
2020-01-09,22.224353790283203
2020-06-15,22.187206268310547
2019-10-25,21.852867126464844
2020-03-31,22.43796157836914
2020-06-18,23.171653747558594
2019-04-03,23.09735679626465
2018-08-22,22.410099029541016
2018-10-25,22.48439598083496
2019-01-29,22.52154541015625
2018-12-28,22.849987030029297
2018-11-26,22.82183265686035
2019-08-09,22.727996826171875
2019-07-08,22.3338680267334
2019-06-06,22.746763229370117
2019-09-10,22.643537521362305
2020-01-15,22.446475982666016
2020-04-03,22.793682098388672
2019-10-31,22.90629005432129
2020-04-06,22.624771118164062
2020-06-24,22.465242385864258
2018-11-09,22.831218719482422
2019-07-23,22.9344425201416
2019-06-21,22.89690589904785
2019-05-20,23.234729766845703
2019-04-18,23.394256591796875
2018-09-06,23.610088348388672
2018-10-08,23.262882232666016
2019-02-13,23.5256290435791
2018-12-11,23.6757755279541
2019-09-25,24.201278686523438
2020-01-21,24.45464324951172
2020-04-09,24.858156204223633
2019-11-06,24.970762252807617
2020-01-24,25.33673858642578
2020-01-27,25.064603805541992
2020-04-15,24.689245223999023
2018-12-26,24.539100646972656
2019-08-07,24.435876846313477
2019-06-04,25.17721176147461
2018-09-21,25.364891052246094
2018-07-19,25.533802032470703
2018-08-20,24.820621490478516
2018-10-23,25.064603805541992
2019-05-03,25.008298873901367
2019-04-01,25.308589935302734
2019-02-28,25.19597816467285
2019-11-12,24.886306762695312
2020-01-30,25.149059295654297
2019-11-15,25.51503562927246
2020-04-21,25.496267318725586
2019-04-16,25.468116760253906
2019-03-15,25.71209716796875
2019-02-11,25.7496337890625
2019-01-10,25.355506896972656
2019-08-22,25.31797218322754
2018-11-07,25.65579605102539
2018-08-03,25.299203872680664
2018-09-04,25.543188095092773
2019-06-19,25.843475341796875
2019-09-23,25.430580139160156
2019-11-18,24.895692825317383
2020-02-05,25.017684936523438
2020-04-24,24.6329402923584
2019-03-29,24.961380004882812
2019-11-21,25.430580139160156
2020-04-27,25.852855682373047
2020-02-11,25.524417877197266
2020-04-30,25.533802032470703
2019-05-01,25.28043556213379
2019-02-26,26.06869125366211
2019-01-25,26.340824127197266
2018-12-24,26.678647994995117
2019-09-06,26.92263412475586
2018-07-17,26.603578567504883
2018-09-19,26.716184616088867
2019-08-05,26.856945037841797
2019-10-08,26.553903579711914
2019-12-11,26.421323776245117
2019-11-27,26.14669418334961
2020-02-14,26.392915725708008
2020-05-06,26.752775192260742
2019-01-08,27.472496032714844
2018-12-07,27.74712562561035
2019-08-20,27.42514419555664
2018-11-05,27.283092498779297
2019-07-19,27.548254013061523
2018-10-04,27.302034378051758
2019-06-17,27.57666778564453
2019-05-16,27.311504364013672
2018-08-01,26.932706832885742
2019-03-13,26.63913345336914
2019-12-03,26.828535079956055
2020-02-20,26.47814178466797
2019-12-06,26.932706832885742
2020-05-12,26.695955276489258
2019-12-09,26.686485290527344
2020-02-26,26.53496551513672
2020-05-15,26.421323776245117
2019-03-28,26.298213958740234
2018-09-17,26.506553649902344
2018-08-16,25.985702514648438
2018-10-19,25.995174407958984
2019-04-29,26.317155838012695
2019-01-23,26.38344383239746
2019-09-04,26.222454071044922
2018-11-20,26.01411247253418
2019-07-02,26.01411247253418
2019-05-31,25.284923553466797
2019-12-12,25.483793258666992
2020-05-18,25.663724899291992
2019-09-27,26.231924057006836
2020-03-03,26.01411247253418
2020-05-21,25.654253005981445
2019-05-14,26.30768585205078
2018-08-31,25.739482879638672
2018-07-30,25.805774688720703
2018-10-02,26.061466217041016
2019-04-12,26.212984085083008
2019-03-11,25.767892837524414
2019-02-07,25.61637306213379
2019-07-17,25.7584228515625
2019-09-19,25.29439353942871
2019-10-21,25.720542907714844
2019-12-18,25.474323272705078
2020-03-06,25.45538330078125
2019-10-03,23.078411102294922
2020-03-09,22.936363220214844
2020-05-27,22.974241256713867
2019-12-24,22.898481369018555
2020-03-12,22.955303192138672
2018-12-20,22.8606014251709
2019-08-01,22.917421340942383
2018-08-14,23.154170989990234
2018-07-13,23.3341007232666
2018-10-17,23.056541442871094
2019-05-29,23.13311004638672
2019-03-26,23.027828216552734
2019-02-22,23.01825714111328
2019-10-04,23.01825714111328
2019-11-05,22.731128692626953
2019-12-27,22.415283203125
2020-06-02,22.721555709838867
2019-12-30,22.683273315429688
2020-03-18,22.549278259277344
2020-06-05,22.62584686279297
2019-07-15,22.329145431518555
2018-12-03,22.606706619262695
2019-06-13,22.386571884155273
2019-01-04,22.424856185913086
2018-08-29,22.53970718383789
2019-02-05,22.396142959594727
2018-11-01,22.549278259277344
2019-08-16,22.11858367919922
2019-04-10,22.262149810791016
2019-09-17,22.616273880004883
2019-10-15,22.616273880004883
2020-01-02,22.59713363647461
2020-06-08,22.43442726135254
2019-10-18,22.587562561035156
2020-03-24,22.70241355895996
2020-06-11,22.28129005432129
2020-01-08,22.711986541748047
2019-04-25,23.305389404296875
2019-07-30,23.55423355102539
2019-02-20,23.803081512451172
2018-07-11,24.099781036376953
2018-09-13,23.860506057739258
2018-10-15,23.84136390686035
2019-06-28,24.042356491088867
2018-12-18,23.917930603027344
2018-11-16,23.879648208618164
2019-10-02,23.879648208618164
2020-03-27,23.946645736694336
2020-01-10,24.042356491088867
2019-10-24,24.06149673461914
2020-03-30,23.372385025024414
2020-06-17,23.54466438293457
2020-01-14,23.52552032470703
2020-04-02,23.276674270629883
2019-01-02,23.67865753173828
2019-08-14,23.850936889648438
2018-10-30,23.793508529663086
2019-06-11,23.592519760131836
2019-05-10,23.439382553100586
2019-04-08,23.29581642150879
2018-08-27,23.458524703979492
2018-07-26,23.353242874145508
2018-09-28,23.36281394958496
2019-03-07,23.659513473510742
2019-10-30,23.33409881591797
2020-01-17,23.037399291992188
2020-06-23,22.587562561035156
2020-04-08,22.386571884155273
2020-06-26,22.357858657836914
2019-03-22,22.74500846862793
2019-01-17,22.38689613342285
2019-08-29,22.415929794311523
2018-11-14,22.28042984008789
2019-06-26,22.754688262939453
2018-09-11,22.735328674316406
2018-07-09,22.59014892578125
2018-08-10,22.648221969604492
2019-04-23,22.70629119873047
2019-09-30,22.677257537841797
2020-01-23,22.870830535888672
2019-11-08,22.648221969604492
2020-04-14,22.59014892578125
2019-11-11,22.63854217529297
2020-01-29,22.63854217529297
2020-04-17,22.619186401367188
2018-07-24,22.725650787353516
2018-09-26,22.725650787353516
2019-05-08,22.70629119873047
2019-03-05,22.774045944213867
2019-02-01,22.764366149902344
2018-12-31,22.628862380981445
2018-11-29,22.69661521911621
2019-08-12,22.89019012451172
2019-07-11,23.00633430480957
2019-09-13,23.170873641967773
2019-11-14,23.751596450805664
2020-04-20,24.16777992248535
2020-02-04,23.6838436126709
2020-04-23,23.558021545410156
2018-12-14,23.4805908203125
2019-08-27,23.57737922668457
2018-08-08,23.170873641967773
2018-10-11,22.841794967651367
2018-11-12,22.95793914794922
2019-07-26,22.986976623535156
2019-06-24,22.715970993041992
2019-05-23,22.454647064208984
2019-03-20,21.80617332458496
2019-01-15,21.544845581054688
2019-11-20,22.532075881958008
2020-02-07,22.474002838134766
2020-02-10,21.59324073791504
2020-04-29,20.973800659179688
2019-11-26,21.322237014770508
2020-02-13,21.50613021850586
2019-01-30,21.757776260375977
2018-08-23,21.66098976135254
2018-09-24,22.241714477539062
2018-11-27,22.357860565185547
2018-10-26,22.919225692749023
2019-07-09,22.715970993041992
2019-06-07,22.144926071166992
2019-05-06,21.254484176635742
2019-04-04,20.799585342407227
2019-09-11,20.586652755737305
2019-11-29,20.00592803955078
2020-05-05,20.809261322021484
2019-12-02,20.151107788085938
2020-02-19,21.167377471923828
2020-05-08,20.170467376708984
2019-05-21,19.15420150756836
2019-03-18,19.47359848022461
2018-09-07,20.151107788085938
2018-08-06,18.44765281677246
2018-10-09,15.214959144592285
2019-02-14,16.899057388305664
2018-12-12,15.444952964782715
2019-07-24,17.066083908081055
2019-09-26,14.482099533081055
2019-10-28,14.491924285888672
2019-12-05,12.851143836975098
2020-05-11,12.163392066955566
2019-07-03,12.67429256439209
2020-02-25,13.55854606628418
2020-05-14,15.602153778076172
2020-02-28,14.816150665283203
2019-08-08,13.755046844482422
2019-06-05,13.833646774291992
2018-07-20,12.752893447875977
2018-08-21,12.340242385864258
2018-10-24,11.73108959197998
2019-04-02,13.322746276855469
2019-03-01,13.420995712280273
2019-01-28,14.305249214172363
2018-12-27,14.7277250289917
2019-09-09,14.236473083496094
2020-03-02,14.275773048400879
2020-05-20,13.283445358276367
2019-12-17,13.440646171569824
2020-03-05,14.108747482299805
2019-02-12,13.47994613647461
2019-01-11,13.646971702575684
2018-12-10,13.617496490478516
2019-08-23,14.000672340393066
2018-11-08,14.44279956817627
2019-07-22,14.639299392700195
2019-06-20,15.533378601074219
2018-09-05,16.486406326293945
2019-04-17,16.358680725097656
2019-09-24,15.779003143310547
2019-12-20,16.211305618286133
2020-05-26,15.582503318786621
2019-04-30,15.268101692199707
2019-12-23,15.32705307006836
2020-03-11,15.936203956604004
2020-05-29,15.779003143310547
2019-12-26,15.356527328491211
2020-06-01,14.452624320983887
2019-05-02,15.101076126098633
2019-02-27,15.356527328491211
2018-11-23,16.437280654907227
2019-08-06,16.22113037109375
2018-07-18,16.38815689086914
2018-09-20,16.692731857299805
2018-10-22,16.64360809326172
2019-07-05,17.28223419189453
2019-06-03,17.665409088134766
2019-10-09,16.967832565307617
2019-10-11,16.702556610107422
2020-03-17,17.066083908081055
2020-06-04,16.859756469726562
2019-10-14,17.753835678100586
2020-03-20,18.264738082885742
2018-11-06,18.63808822631836
2019-06-18,19.41426658630371
2019-05-17,18.76581382751465
2019-04-15,18.59878921508789
2019-03-14,17.066083908081055
2019-01-09,17.557334899902344
2018-08-02,17.429609298706055
2018-10-05,17.714536666870117
2019-08-21,16.034454345703125
2019-10-17,16.083580017089844
2020-03-23,15.454777717590332
2020-06-10,15.012651443481445
2019-02-25,15.4842529296875
2020-01-07,14.59999942779541
2020-03-26,14.100000381469727
2019-10-23,13.5
