Dates,HRB
2019-03-25,25.75
2019-02-21,26.079999923706055
2018-12-19,25.850000381469727
2018-07-12,26.020000457763672
2018-09-14,26.010000228881836
2018-08-13,25.260000228881836
2018-10-16,25.040000915527344
2019-07-31,25.360000610351562
2019-05-28,26.600000381469727
2019-04-26,26.700000762939453
2020-04-28,26.56999969482422
2019-11-25,26.219999313354492
2020-02-12,25.65999984741211
2020-05-01,26.079999923706055
2020-05-04,26.760000228881836
2019-06-12,26.40999984741211
2019-04-09,26.059999465942383
2019-03-08,25.860000610351562
2019-02-04,25.440000534057617
2018-07-27,26.31999969482422
2018-08-28,25.6200008392334
2019-01-03,25.700000762939453
2019-08-15,25.81999969482422
2018-10-31,25.760000228881836
2019-09-16,26.84000015258789
2020-02-18,26.670000076293945
2020-05-07,26.540000915527344
2018-08-17,27.170000076293945
2019-12-04,26.989999771118164
2020-02-21,27.5
2018-12-17,28.209999084472656
2019-08-30,28.34000015258789
2018-11-15,28.799999237060547
2019-07-29,28.479999542236328
2019-06-27,28.309999465942383
2019-04-24,28.110000610351562
2018-07-10,28.020000457763672
2018-09-12,28.299999237060547
2019-02-19,27.670000076293945
2019-01-18,27.780000686645508
2020-02-24,27.700000762939453
2020-05-13,28.190000534057617
2019-12-10,27.969999313354492
2020-02-27,27.780000686645508
2019-12-13,28.270000457763672
2020-05-19,27.93000030517578
2019-03-06,27.270000457763672
2018-11-30,27.969999313354492
2019-08-13,27.34000015258789
2019-07-12,27.649999618530273
2019-06-10,27.059999465942383
2019-05-09,28.209999084472656
2018-07-25,28.149999618530273
2018-09-27,28.1299991607666
2018-10-29,26.81999969482422
2019-10-16,26.850000381469727
2019-12-16,26.3799991607666
2020-03-04,26.079999923706055
2020-05-22,25.030000686645508
2019-10-01,24.520000457763672
2019-12-19,23.84000015258789
2018-09-10,23.760000228881836
2019-05-24,24.579999923706055
2018-08-09,25.299999237060547
2019-04-22,25.350000381469727
2019-03-21,25.040000915527344
2019-01-16,25.489999771118164
2019-08-28,24.969999313354492
2018-11-13,25.440000534057617
2018-10-12,25.559999465942383
2019-06-25,25.530000686645508
2020-03-10,25.6200008392334
2020-05-28,25.600000381469727
2019-10-07,25.530000686645508
2020-03-13,25.520000457763672
2019-10-10,25.399999618530273
2020-03-16,24.93000030517578
2020-06-03,25.1299991607666
2018-11-28,25.600000381469727
2018-09-25,25.200000762939453
2018-07-23,25.43000030517578
2018-08-24,25.8799991607666
2019-07-10,25.65999984741211
2019-05-07,25.75
2019-04-05,25.81999969482422
2019-03-04,24.790000915527344
2019-01-31,23.670000076293945
2019-09-12,23.959999084472656
2019-12-31,23.670000076293945
2020-03-19,23.8799991607666
2020-01-03,23.8799991607666
2020-06-09,23.790000915527344
2019-02-15,23.899999618530273
2019-01-14,24.0
2018-07-06,24.190000534057617
2018-08-07,24.110000610351562
2018-10-10,24.25
2018-12-13,24.1299991607666
2019-08-26,24.1299991607666
2019-07-25,23.989999771118164
2019-05-22,24.65999984741211
2019-03-19,25.399999618530273
2020-01-06,24.170000076293945
2020-03-25,24.25
2020-06-12,24.25
2019-10-22,24.200000762939453
2020-01-09,24.18000030517578
2020-06-15,23.969999313354492
2019-10-25,23.959999084472656
2020-03-31,23.530000686645508
2020-06-18,24.020000457763672
2019-04-03,25.0
2018-08-22,24.920000076293945
2018-10-25,24.209999084472656
2019-01-29,24.209999084472656
2018-12-28,24.149999618530273
2018-11-26,24.399999618530273
2019-08-09,24.3700008392334
2019-07-08,24.309999465942383
2019-06-06,23.81999969482422
2019-09-10,24.149999618530273
2020-01-15,24.06999969482422
2020-04-03,24.010000228881836
2019-10-31,24.329999923706055
2020-04-06,24.5
2020-06-24,24.190000534057617
2018-11-09,24.040000915527344
2019-07-23,24.40999984741211
2019-06-21,24.549999237060547
2019-05-20,24.5
2019-04-18,24.780000686645508
2018-09-06,24.889999389648438
2018-10-08,25.139999389648438
2019-02-13,24.780000686645508
2018-12-11,25.149999618530273
2019-09-25,25.399999618530273
2020-01-21,25.889999389648438
2020-04-09,26.110000610351562
2019-11-06,26.530000686645508
2020-01-24,26.56999969482422
2020-01-27,26.93000030517578
2020-04-15,26.75
2018-12-26,26.350000381469727
2019-08-07,26.030000686645508
2019-06-04,26.18000030517578
2018-09-21,26.760000228881836
2018-07-19,27.049999237060547
2018-08-20,27.309999465942383
2018-10-23,26.299999237060547
2019-05-03,26.790000915527344
2019-04-01,26.40999984741211
2019-02-28,26.81999969482422
2019-11-12,26.790000915527344
2020-01-30,26.350000381469727
2019-11-15,26.780000686645508
2020-04-21,26.790000915527344
2019-04-16,27.219999313354492
2019-03-15,27.059999465942383
2019-02-11,27.440000534057617
2019-01-10,27.309999465942383
2019-08-22,26.989999771118164
2018-11-07,27.09000015258789
2018-08-03,27.270000457763672
2018-09-04,26.860000610351562
2019-06-19,27.239999771118164
2019-09-23,27.59000015258789
2019-11-18,26.940000534057617
2020-02-05,26.559999465942383
2020-04-24,26.579999923706055
2019-03-29,26.190000534057617
2019-11-21,26.700000762939453
2020-04-27,27.299999237060547
2020-02-11,27.600000381469727
2020-04-30,27.309999465942383
2019-05-01,27.25
2019-02-26,27.469999313354492
2019-01-25,27.700000762939453
2018-12-24,28.06999969482422
2019-09-06,28.450000762939453
2018-07-17,28.780000686645508
2018-09-19,28.389999389648438
2019-08-05,28.420000076293945
2019-10-08,28.40999984741211
2019-12-11,27.950000762939453
2019-11-27,27.889999389648438
2020-02-14,27.639999389648438
2020-05-06,27.940000534057617
2019-01-08,28.3700008392334
2018-12-07,29.040000915527344
2019-08-20,29.450000762939453
2018-11-05,28.969999313354492
2019-07-19,28.90999984741211
2018-10-04,28.959999084472656
2019-06-17,28.829999923706055
2019-05-16,28.700000762939453
2018-08-01,28.829999923706055
2019-03-13,28.559999465942383
2019-12-03,28.1200008392334
2020-02-20,28.270000457763672
2019-12-06,28.030000686645508
2020-05-12,28.5
2019-12-09,28.100000381469727
2020-02-26,28.229999542236328
2020-05-15,28.1299991607666
2019-03-28,27.950000762939453
2018-09-17,27.719999313354492
2018-08-16,27.899999618530273
2018-10-19,27.459999084472656
2019-04-29,27.510000228881836
2019-01-23,27.75
2019-09-04,27.809999465942383
2018-11-20,27.729999542236328
2019-07-02,27.469999313354492
2019-05-31,27.3799991607666
2019-12-12,26.739999771118164
2020-05-18,26.75
2019-09-27,27.260000228881836
2020-03-03,27.600000381469727
2020-05-21,27.3700008392334
2019-05-14,27.06999969482422
2018-08-31,27.479999542236328
2018-07-30,27.239999771118164
2018-10-02,27.3799991607666
2019-04-12,27.809999465942383
2019-03-11,27.6299991607666
2019-02-07,27.31999969482422
2019-07-17,27.1200008392334
2019-09-19,27.1299991607666
2019-10-21,26.920000076293945
2019-12-18,27.25
2020-03-06,26.799999237060547
2019-10-03,25.959999084472656
2020-03-09,24.229999542236328
2020-05-27,24.110000610351562
2019-12-24,24.31999969482422
2020-03-12,24.31999969482422
2018-12-20,24.34000015258789
2019-08-01,24.170000076293945
2018-08-14,24.100000381469727
2018-07-13,24.350000381469727
2018-10-17,24.510000228881836
2019-05-29,24.100000381469727
2019-03-26,24.020000457763672
2019-02-22,24.040000915527344
2019-10-04,24.049999237060547
2019-11-05,24.110000610351562
2019-12-27,23.850000381469727
2020-06-02,23.350000381469727
2019-12-30,23.81999969482422
2020-03-18,23.719999313354492
2020-06-05,23.559999465942383
2019-07-15,23.739999771118164
2018-12-03,23.239999771118164
2019-06-13,23.639999389648438
2019-01-04,23.290000915527344
2018-08-29,23.290000915527344
2019-02-05,23.65999984741211
2018-11-01,23.31999969482422
2019-08-16,23.469999313354492
2019-04-10,23.190000534057617
2019-09-17,23.260000228881836
2019-10-15,23.760000228881836
2020-01-02,23.559999465942383
2020-06-08,23.65999984741211
2019-10-18,23.459999084472656
2020-03-24,23.65999984741211
2020-06-11,23.65999984741211
2020-01-08,23.3799991607666
2019-04-25,23.760000228881836
2019-07-30,24.350000381469727
2019-02-20,24.690000534057617
2018-07-11,24.899999618530273
2018-09-13,25.209999084472656
2018-10-15,24.889999389648438
2019-06-28,24.850000381469727
2018-12-18,25.139999389648438
2018-11-16,25.030000686645508
2019-10-02,25.030000686645508
2020-03-27,25.110000610351562
2020-01-10,25.059999465942383
2019-10-24,25.209999084472656
2020-03-30,24.760000228881836
2020-06-17,24.360000610351562
2020-01-14,24.600000381469727
2020-04-02,24.56999969482422
2019-01-02,24.350000381469727
2019-08-14,24.860000610351562
2018-10-30,24.850000381469727
2019-06-11,24.780000686645508
2019-05-10,24.540000915527344
2019-04-08,24.479999542236328
2018-08-27,24.3799991607666
2018-07-26,24.600000381469727
2018-09-28,24.40999984741211
2019-03-07,24.489999771118164
2019-10-30,24.690000534057617
2020-01-17,24.389999389648438
2020-06-23,23.899999618530273
2020-04-08,23.6200008392334
2020-06-26,23.459999084472656
2019-03-22,23.3799991607666
2019-01-17,23.559999465942383
2019-08-29,23.149999618530273
2018-11-14,23.110000610351562
2019-06-26,23.049999237060547
2018-09-11,23.56999969482422
2018-07-09,23.56999969482422
2018-08-10,23.399999618530273
2019-04-23,23.389999389648438
2019-09-30,23.43000030517578
2020-01-23,23.469999313354492
2019-11-08,23.75
2020-04-14,23.399999618530273
2019-11-11,23.43000030517578
2020-01-29,23.40999984741211
2020-04-17,23.459999084472656
2018-07-24,23.31999969482422
2018-09-26,23.600000381469727
2019-05-08,23.290000915527344
2019-03-05,23.360000610351562
2019-02-01,23.5
2018-12-31,23.520000457763672
2018-11-29,23.459999084472656
2019-08-12,23.450000762939453
2019-07-11,23.700000762939453
2019-09-13,23.790000915527344
2019-11-14,24.040000915527344
2020-04-20,24.610000610351562
2020-02-04,24.979999542236328
2020-04-23,24.450000762939453
2018-12-14,24.40999984741211
2019-08-27,24.15999984741211
2018-08-08,24.3799991607666
2018-10-11,23.68000030517578
2018-11-12,23.690000534057617
2019-07-26,23.809999465942383
2019-06-24,23.559999465942383
2019-05-23,23.530000686645508
2019-03-20,23.229999542236328
2019-01-15,22.760000228881836
2019-11-20,22.399999618530273
2020-02-07,23.559999465942383
2020-02-10,23.149999618530273
2020-04-29,22.219999313354492
2019-11-26,21.8799991607666
2020-02-13,22.100000381469727
2019-01-30,22.149999618530273
2018-08-23,22.389999389648438
2018-09-24,22.3799991607666
2018-11-27,23.0
2018-10-26,23.079999923706055
2019-07-09,23.6200008392334
2019-06-07,22.969999313354492
2019-05-06,22.979999542236328
2019-04-04,21.950000762939453
2019-09-11,21.149999618530273
2019-11-29,20.959999084472656
2020-05-05,20.770000457763672
2019-12-02,21.5
2020-02-19,21.09000015258789
2020-05-08,21.260000228881836
2019-05-21,19.110000610351562
2019-03-18,18.700000762939453
2018-09-07,20.399999618530273
2018-08-06,20.34000015258789
2018-10-09,18.049999237060547
2019-02-14,16.780000686645508
2018-12-12,15.84000015258789
2019-07-24,16.0
2019-09-26,16.200000762939453
2019-10-28,14.760000228881836
2019-12-05,15.0
2020-05-11,12.9399995803833
2019-07-03,13.109999656677246
2020-02-25,13.029999732971191
2020-05-14,14.0
2020-02-28,15.140000343322754
2019-08-08,14.869999885559082
2019-06-05,14.140000343322754
2018-07-20,13.329999923706055
2018-08-21,12.84000015258789
2018-10-24,12.59000015258789
2019-04-02,12.8100004196167
2019-03-01,14.050000190734863
2019-01-28,13.84000015258789
2018-12-27,14.989999771118164
2019-09-09,14.890000343322754
2020-03-02,14.869999885559082
2020-05-20,13.880000114440918
2019-12-17,13.539999961853027
2020-03-05,14.25
2019-02-12,14.109999656677246
2019-01-11,13.25
2018-12-10,14.25
2019-08-23,13.930000305175781
2018-11-08,14.40999984741211
2019-07-22,14.84000015258789
2019-06-20,15.420000076293945
2018-09-05,16.309999465942383
2019-04-17,16.850000381469727
2019-09-24,16.110000610351562
2019-12-20,15.710000038146973
2020-05-26,16.549999237060547
2019-04-30,16.030000686645508
2019-12-23,15.699999809265137
2020-03-11,15.84000015258789
2020-05-29,16.219999313354492
2019-12-26,16.1299991607666
2020-06-01,15.539999961853027
2019-05-02,14.40999984741211
2019-02-27,15.199999809265137
2018-11-23,16.34000015258789
2019-08-06,16.700000762939453
2018-07-18,16.790000915527344
2018-09-20,16.65999984741211
2018-10-22,17.0
2019-07-05,17.719999313354492
2019-06-03,18.1200008392334
2019-10-09,18.049999237060547
2019-10-11,17.06999969482422
2020-03-17,17.049999237060547
2020-06-04,17.68000030517578
2019-10-14,17.459999084472656
2020-03-20,18.079999923706055
2018-11-06,19.190000534057617
2019-06-18,19.3799991607666
2019-05-17,19.329999923706055
2019-04-15,19.1200008392334
2019-03-14,17.8799991607666
2019-01-09,18.020000457763672
2018-08-02,17.229999542236328
2018-10-05,18.399999618530273
2019-08-21,18.299999237060547
2019-10-17,16.0
2020-03-23,16.670000076293945
2020-06-10,15.5
2019-02-25,15.449999809265137
2020-01-07,15.600000381469727
2020-03-26,14.460000038146973
2019-10-23,13.9399995803833
