Dates,HRB
2019-09-10,24.1200008392334
2020-01-15,23.899999618530273
2020-04-03,23.860000610351562
2019-10-31,24.110000610351562
2020-04-06,24.110000610351562
2020-06-24,23.81999969482422
2018-11-09,23.950000762939453
2019-07-23,24.18000030517578
2019-06-21,24.3799991607666
2019-05-20,24.5
2019-04-18,24.770000457763672
2018-09-06,24.780000686645508
2018-10-08,24.75
2019-02-13,24.780000686645508
2018-12-11,25.149999618530273
2019-09-25,25.299999237060547
2020-01-21,25.780000686645508
2020-04-09,26.079999923706055
2019-11-06,26.309999465942383
2020-01-24,26.510000228881836
2020-01-27,26.690000534057617
2020-04-15,26.040000915527344
2018-12-26,25.8700008392334
2019-08-07,25.700000762939453
2019-06-04,26.170000076293945
2018-09-21,26.729999542236328
2018-07-19,26.979999542236328
2018-08-20,26.43000030517578
2018-10-23,26.25
2019-05-03,26.6200008392334
2019-04-01,26.299999237060547
2019-02-28,26.729999542236328
2019-11-12,26.25
2020-01-30,26.299999237060547
2019-11-15,26.690000534057617
2020-04-21,26.690000534057617
2019-04-16,27.1200008392334
2019-03-15,26.920000076293945
2019-02-11,27.360000610351562
2019-01-10,26.989999771118164
2019-08-22,26.860000610351562
2018-11-07,26.940000534057617
2018-08-03,26.90999984741211
2018-09-04,26.700000762939453
2019-06-19,27.149999618530273
2019-09-23,27.059999465942383
2019-11-18,26.389999389648438
2020-02-05,26.5
2020-04-24,26.1299991607666
2019-03-29,26.0
2019-11-21,26.690000534057617
2020-04-27,27.06999969482422
2020-02-11,27.079999923706055
2020-04-30,27.15999984741211
2019-05-01,26.719999313354492
2019-02-26,27.110000610351562
2019-01-25,27.420000076293945
2018-12-24,27.979999542236328
2019-09-06,28.3700008392334
2018-07-17,28.260000228881836
2018-09-19,28.18000030517578
2019-08-05,28.270000457763672
2019-10-08,27.8799991607666
2019-12-11,27.719999313354492
2019-11-27,27.540000915527344
2020-02-14,27.6200008392334
2020-05-06,27.770000457763672
2019-01-08,28.31999969482422
2018-12-07,28.959999084472656
2019-08-20,28.75
2018-11-05,28.020000457763672
2019-07-19,28.670000076293945
2018-10-04,28.670000076293945
2019-06-17,28.809999465942383
2019-05-16,28.700000762939453
2018-08-01,28.34000015258789
2019-03-13,28.049999237060547
2019-12-03,28.09000015258789
2020-02-20,27.829999923706055
2019-12-06,28.030000686645508
2020-05-12,28.09000015258789
2019-12-09,28.010000228881836
2020-02-26,28.010000228881836
2020-05-15,27.8799991607666
2019-03-28,27.200000762939453
2018-09-17,27.510000228881836
2018-08-16,27.420000076293945
2018-10-19,27.360000610351562
2019-04-29,27.489999771118164
2019-01-23,27.56999969482422
2019-09-04,27.579999923706055
2018-11-20,27.399999618530273
2019-07-02,27.229999542236328
2019-05-31,26.520000457763672
2019-12-12,26.6299991607666
2020-05-18,26.579999923706055
2019-09-27,27.219999313354492
2020-03-03,27.200000762939453
2020-05-21,26.969999313354492
2019-05-14,26.979999542236328
2018-08-31,27.1299991607666
2018-07-30,27.100000381469727
2018-10-02,27.299999237060547
2019-04-12,27.670000076293945
2019-03-11,27.1200008392334
2019-02-07,26.93000030517578
2019-07-17,27.020000457763672
2019-09-19,26.6200008392334
2019-10-21,26.920000076293945
2019-12-18,26.610000610351562
2020-03-06,26.709999084472656
2019-10-03,23.8700008392334
2020-03-09,23.899999618530273
2020-05-27,24.049999237060547
2019-12-24,24.06999969482422
2020-03-12,24.079999923706055
2018-12-20,24.100000381469727
2019-08-01,23.969999313354492
2018-08-14,24.0
2018-07-13,24.309999465942383
2018-10-17,24.09000015258789
2019-05-29,24.100000381469727
2019-03-26,23.920000076293945
2019-02-22,23.959999084472656
2019-10-04,23.809999465942383
2019-11-05,23.68000030517578
2019-12-27,23.420000076293945
2020-06-02,23.25
2019-12-30,23.520000457763672
2020-03-18,23.520000457763672
2020-06-05,23.420000076293945
2019-07-15,23.15999984741211
2018-12-03,23.239999771118164
2019-06-13,23.3700008392334
2019-01-04,23.190000534057617
2018-08-29,23.110000610351562
2019-02-05,23.110000610351562
2018-11-01,23.290000915527344
2019-08-16,23.010000228881836
2019-04-10,23.09000015258789
2019-09-17,23.260000228881836
2019-10-15,23.579999923706055
2020-01-02,23.510000228881836
2020-06-08,22.989999771118164
2019-10-18,23.31999969482422
2020-03-24,23.549999237060547
2020-06-11,23.270000457763672
2020-01-08,23.3799991607666
2019-04-25,23.739999771118164
2019-07-30,24.149999618530273
2019-02-20,24.389999389648438
2018-07-11,24.799999237060547
2018-09-13,24.899999618530273
2018-10-15,24.84000015258789
2019-06-28,24.709999084472656
2018-12-18,24.770000457763672
2018-11-16,24.899999618530273
2019-10-02,24.920000076293945
2020-03-27,25.0
2020-01-10,24.75
2019-10-24,25.100000381469727
2020-03-30,23.700000762939453
2020-06-17,24.290000915527344
2020-01-14,24.479999542236328
2020-04-02,24.280000686645508
2019-01-02,24.299999237060547
2019-08-14,24.600000381469727
2018-10-30,24.549999237060547
2019-06-11,24.639999389648438
2019-05-10,24.350000381469727
2019-04-08,24.329999923706055
2018-08-27,24.25
2018-07-26,24.309999465942383
2018-09-28,24.059999465942383
2019-03-07,24.15999984741211
2019-10-30,24.31999969482422
2020-01-17,24.049999237060547
2020-06-23,23.59000015258789
2020-04-08,23.389999389648438
2020-06-26,22.790000915527344
2019-03-22,23.260000228881836
2019-01-17,23.110000610351562
2019-08-29,23.010000228881836
2018-11-14,22.920000076293945
2019-06-26,22.969999313354492
2018-09-11,23.3700008392334
2018-07-09,23.200000762939453
2018-08-10,23.34000015258789
2019-04-23,23.229999542236328
2019-09-30,23.43000030517578
2020-01-23,23.329999923706055
2019-11-08,23.399999618530273
2020-04-14,23.190000534057617
2019-11-11,23.260000228881836
2020-01-29,23.360000610351562
2020-04-17,23.280000686645508
2018-07-24,23.309999465942383
2018-09-26,23.31999969482422
2019-05-08,23.190000534057617
2019-03-05,23.260000228881836
2019-02-01,23.43000030517578
2018-12-31,23.34000015258789
2018-11-29,23.280000686645508
2019-08-12,23.270000457763672
2019-07-11,23.579999923706055
2019-09-13,23.719999313354492
2019-11-14,23.979999542236328
2020-04-20,24.610000610351562
2020-02-04,24.360000610351562
2020-04-23,24.290000915527344
2018-12-14,24.219999313354492
2019-08-27,24.049999237060547
2018-08-08,23.8700008392334
2018-10-11,23.600000381469727
2018-11-12,23.450000762939453
2019-07-26,23.639999389648438
2019-06-24,23.06999969482422
2019-05-23,23.200000762939453
2019-03-20,22.530000686645508
2019-01-15,21.979999542236328
2019-11-20,22.299999237060547
2020-02-07,23.219999313354492
2020-02-10,22.260000228881836
2020-04-29,21.610000610351562
2019-11-26,21.780000686645508
2020-02-13,22.059999465942383
2019-01-30,22.010000228881836
2018-08-23,22.270000457763672
2018-09-24,22.360000610351562
2018-11-27,22.940000534057617
2018-10-26,23.079999923706055
2019-07-09,23.200000762939453
2019-06-07,22.440000534057617
2019-05-06,21.8799991607666
2019-04-04,21.489999771118164
2019-09-11,20.700000762939453
2019-11-29,20.209999084472656
2020-05-05,20.139999389648438
2019-12-02,20.549999237060547
2020-02-19,20.889999389648438
2020-05-08,20.549999237060547
2019-05-21,17.610000610351562
2019-03-18,18.520000457763672
2018-09-07,19.93000030517578
2018-08-06,18.950000762939453
2018-10-09,14.529999732971191
2019-02-14,16.770000457763672
2018-12-12,14.649999618530273
2019-07-24,15.680000305175781
2019-09-26,13.609999656677246
2019-10-28,13.779999732971191
2019-12-05,12.760000228881836
2020-05-11,11.289999961853027
2019-07-03,12.260000228881836
2020-02-25,12.380000114440918
2020-05-14,13.640000343322754
2020-02-28,14.569999694824219
2019-08-08,13.899999618530273
2019-06-05,13.930000305175781
2018-07-20,12.8100004196167
2018-08-21,12.3100004196167
2018-10-24,11.859999656677246
2019-04-02,12.609999656677246
2019-03-01,13.619999885559082
2019-01-28,13.699999809265137
2018-12-27,14.84000015258789
2019-09-09,14.239999771118164
2020-03-02,14.260000228881836
2020-05-20,13.449999809265137
2019-12-17,13.180000305175781
2020-03-05,14.100000381469727
2019-02-12,13.6899995803833
2019-01-11,13.199999809265137
2018-12-10,13.789999961853027
2019-08-23,13.90999984741211
2018-11-08,14.3100004196167
2019-07-22,14.710000038146973
2019-06-20,15.170000076293945
2018-09-05,16.229999542236328
2019-04-17,16.389999389648438
2019-09-24,15.90999984741211
2019-12-20,15.539999961853027
2020-05-26,15.84000015258789
2019-04-30,15.5
2019-12-23,15.390000343322754
2020-03-11,15.779999732971191
2020-05-29,15.65999984741211
2019-12-26,15.609999656677246
2020-06-01,14.520000457763672
2019-05-02,14.109999656677246
2019-02-27,15.0600004196167
2018-11-23,16.34000015258789
2019-08-06,16.229999542236328
2018-07-18,16.520000457763672
2018-09-20,16.65999984741211
2018-10-22,16.670000076293945
2019-07-05,17.420000076293945
2019-06-03,17.670000076293945
2019-10-09,17.219999313354492
2019-10-11,16.719999313354492
2020-03-17,17.010000228881836
2020-06-04,16.780000686645508
2019-10-14,17.459999084472656
2020-03-20,17.690000534057617
2018-11-06,18.950000762939453
2019-06-18,19.260000228881836
2019-05-17,18.690000534057617
2019-04-15,18.40999984741211
2019-03-14,17.360000610351562
2019-01-09,17.299999237060547
2018-08-02,16.950000762939453
2018-10-05,17.5
2019-08-21,16.25
2019-10-17,15.699999809265137
2020-03-23,15.430000305175781
2020-06-10,14.970000267028809
2019-02-25,15.390000343322754
2020-01-07,14.829999923706055
2020-03-26,13.890000343322754
2019-10-23,13.460000038146973
