Dates,HRB
2019-04-05,25.520000457763672
2019-03-04,23.59000015258789
2019-01-31,23.989999771118164
2019-09-12,23.6200008392334
2019-12-31,23.93000030517578
2020-03-19,24.010000228881836
2020-01-03,23.979999542236328
2020-06-09,23.90999984741211
2019-02-15,23.940000534057617
2019-01-14,24.06999969482422
2018-07-06,24.25
2018-08-07,24.200000762939453
2018-10-10,24.100000381469727
2018-12-13,24.209999084472656
2019-08-26,23.899999618530273
2019-07-25,24.56999969482422
2019-05-22,25.079999923706055
2019-03-19,24.25
2020-01-06,24.270000457763672
2020-03-25,24.31999969482422
2020-06-12,24.149999618530273
2019-10-22,24.139999389648438
2020-01-09,23.93000030517578
2020-06-15,23.889999389648438
2019-10-25,23.530000686645508
2020-03-31,24.15999984741211
2020-06-18,24.950000762939453
2019-04-03,24.8700008392334
2018-08-22,24.1299991607666
2018-10-25,24.209999084472656
2019-01-29,24.25
2018-12-28,24.350000381469727
2018-11-26,24.31999969482422
2019-08-09,24.219999313354492
2019-07-08,23.799999237060547
2019-06-06,24.239999771118164
2019-09-10,24.1299991607666
2020-01-15,23.920000076293945
2020-04-03,24.290000915527344
2019-10-31,24.40999984741211
2020-04-06,24.110000610351562
2020-06-24,23.940000534057617
2018-11-09,24.329999923706055
2019-07-23,24.440000534057617
2019-06-21,24.399999618530273
2019-05-20,24.760000228881836
2019-04-18,24.93000030517578
2018-09-06,25.15999984741211
2018-10-08,24.790000915527344
2019-02-13,25.06999969482422
2018-12-11,25.229999542236328
2019-09-25,25.790000915527344
2020-01-21,26.059999465942383
2020-04-09,26.489999771118164
2019-11-06,26.610000610351562
2020-01-24,27.0
2020-01-27,26.709999084472656
2020-04-15,26.309999465942383
2018-12-26,26.149999618530273
2019-08-07,26.040000915527344
2019-06-04,26.829999923706055
2018-09-21,27.030000686645508
2018-07-19,27.209999084472656
2018-08-20,26.450000762939453
2018-10-23,26.709999084472656
2019-05-03,26.649999618530273
2019-04-01,26.969999313354492
2019-02-28,26.850000381469727
2019-11-12,26.520000457763672
2020-01-30,26.799999237060547
2019-11-15,27.190000534057617
2020-04-21,27.170000076293945
2019-04-16,27.139999389648438
2019-03-15,27.399999618530273
2019-02-11,27.440000534057617
2019-01-10,27.020000457763672
2019-08-22,26.979999542236328
2018-11-07,27.34000015258789
2018-08-03,26.959999084472656
2018-09-04,27.219999313354492
2019-06-19,27.540000915527344
2019-09-23,27.100000381469727
2019-11-18,26.530000686645508
2020-02-05,26.65999984741211
2020-04-24,26.25
2019-03-29,26.600000381469727
2019-11-21,27.100000381469727
2020-04-27,27.549999237060547
2020-02-11,27.200000762939453
2020-04-30,27.209999084472656
2019-05-01,26.940000534057617
2019-02-26,27.780000686645508
2019-01-25,28.06999969482422
2018-12-24,28.43000030517578
2019-09-06,28.690000534057617
2018-07-17,28.350000381469727
2018-09-19,28.469999313354492
2019-08-05,28.6200008392334
2019-10-08,28.040000915527344
2019-12-11,27.899999618530273
2019-11-27,27.610000610351562
2020-02-14,27.8700008392334
2020-05-06,28.25
2019-01-08,29.010000228881836
2018-12-07,29.299999237060547
2019-08-20,28.959999084472656
2018-11-05,28.809999465942383
2019-07-19,29.09000015258789
2018-10-04,28.829999923706055
2019-06-17,29.1200008392334
2019-05-16,28.84000015258789
2018-08-01,28.440000534057617
2019-03-13,28.1299991607666
2019-12-03,28.329999923706055
2020-02-20,27.959999084472656
2019-12-06,28.440000534057617
2020-05-12,28.190000534057617
2019-12-09,28.18000030517578
2020-02-26,28.020000457763672
2020-05-15,27.899999618530273
2019-03-28,27.770000457763672
2018-09-17,27.989999771118164
2018-08-16,27.440000534057617
2018-10-19,27.450000762939453
2019-04-29,27.790000915527344
2019-01-23,27.860000610351562
2019-09-04,27.690000534057617
2018-11-20,27.469999313354492
2019-07-02,27.469999313354492
2019-05-31,26.700000762939453
2019-12-12,26.90999984741211
2020-05-18,27.100000381469727
2019-09-27,27.700000762939453
2020-03-03,27.469999313354492
2020-05-21,27.09000015258789
2019-05-14,27.780000686645508
2018-08-31,27.18000030517578
2018-07-30,27.25
2018-10-02,27.520000457763672
2019-04-12,27.68000030517578
2019-03-11,27.209999084472656
2019-02-07,27.049999237060547
2019-07-17,27.200000762939453
2019-09-19,26.709999084472656
2019-10-21,27.15999984741211
2019-12-18,26.899999618530273
2020-03-06,26.8799991607666
2019-10-03,24.3700008392334
2020-03-09,24.219999313354492
2020-05-27,24.260000228881836
2019-12-24,24.18000030517578
2020-03-12,24.239999771118164
2018-12-20,24.139999389648438
2019-08-01,24.200000762939453
2018-08-14,24.450000762939453
2018-07-13,24.639999389648438
2018-10-17,24.09000015258789
2019-05-29,24.170000076293945
2019-03-26,24.059999465942383
2019-02-22,24.049999237060547
2019-10-04,24.049999237060547
2019-11-05,23.75
2019-12-27,23.420000076293945
2020-06-02,23.739999771118164
2019-12-30,23.700000762939453
2020-03-18,23.559999465942383
2020-06-05,23.639999389648438
2019-07-15,23.329999923706055
2018-12-03,23.6200008392334
2019-06-13,23.389999389648438
2019-01-04,23.43000030517578
2018-08-29,23.549999237060547
2019-02-05,23.399999618530273
2018-11-01,23.559999465942383
2019-08-16,23.110000610351562
2019-04-10,23.260000228881836
2019-09-17,23.6299991607666
2019-10-15,23.6299991607666
2020-01-02,23.610000610351562
2020-06-08,23.440000534057617
2019-10-18,23.600000381469727
2020-03-24,23.719999313354492
2020-06-11,23.280000686645508
2020-01-08,23.729999542236328
2019-04-25,24.350000381469727
2019-07-30,24.610000610351562
2019-02-20,24.8700008392334
2018-07-11,25.18000030517578
2018-09-13,24.93000030517578
2018-10-15,24.90999984741211
2019-06-28,25.1200008392334
2018-12-18,24.989999771118164
2018-11-16,24.950000762939453
2019-10-02,24.950000762939453
2020-03-27,25.020000457763672
2020-01-10,25.1200008392334
2019-10-24,25.139999389648438
2020-03-30,24.420000076293945
2020-06-17,24.600000381469727
2020-01-14,24.579999923706055
2020-04-02,24.31999969482422
2019-01-02,24.739999771118164
2019-08-14,24.920000076293945
2018-10-30,24.860000610351562
2019-06-11,24.649999618530273
2019-05-10,24.489999771118164
2019-04-08,24.34000015258789
2018-08-27,24.510000228881836
2018-07-26,24.399999618530273
2018-09-28,24.40999984741211
2019-03-07,24.719999313354492
2019-10-30,24.3799991607666
2020-01-17,24.06999969482422
2020-06-23,23.600000381469727
2020-04-08,23.389999389648438
2020-06-26,23.360000610351562
2019-03-22,23.5
2019-01-17,23.1299991607666
2019-08-29,23.15999984741211
2018-11-14,23.020000457763672
2019-06-26,23.510000228881836
2018-09-11,23.489999771118164
2018-07-09,23.34000015258789
2018-08-10,23.399999618530273
2019-04-23,23.459999084472656
2019-09-30,23.43000030517578
2020-01-23,23.6299991607666
2019-11-08,23.399999618530273
2020-04-14,23.34000015258789
2019-11-11,23.389999389648438
2020-01-29,23.389999389648438
2020-04-17,23.3700008392334
2018-07-24,23.479999542236328
2018-09-26,23.479999542236328
2019-05-08,23.459999084472656
2019-03-05,23.530000686645508
2019-02-01,23.520000457763672
2018-12-31,23.3799991607666
2018-11-29,23.450000762939453
2019-08-12,23.649999618530273
2019-07-11,23.770000457763672
2019-09-13,23.940000534057617
2019-11-14,24.540000915527344
2020-04-20,24.969999313354492
2020-02-04,24.469999313354492
2020-04-23,24.34000015258789
2018-12-14,24.260000228881836
2019-08-27,24.360000610351562
2018-08-08,23.940000534057617
2018-10-11,23.600000381469727
2018-11-12,23.719999313354492
2019-07-26,23.75
2019-06-24,23.469999313354492
2019-05-23,23.200000762939453
2019-03-20,22.530000686645508
2019-01-15,22.260000228881836
2019-11-20,23.280000686645508
2020-02-07,23.219999313354492
2020-02-10,22.309999465942383
2020-04-29,21.670000076293945
2019-11-26,22.030000686645508
2020-02-13,22.219999313354492
2019-01-30,22.479999542236328
2018-08-23,22.3799991607666
2018-09-24,22.979999542236328
2018-11-27,23.100000381469727
2018-10-26,23.68000030517578
2019-07-09,23.469999313354492
2019-06-07,22.8799991607666
2019-05-06,21.959999084472656
2019-04-04,21.489999771118164
2019-09-11,21.270000457763672
2019-11-29,20.670000076293945
2020-05-05,21.5
2019-12-02,20.81999969482422
2020-02-19,21.8700008392334
2020-05-08,20.84000015258789
2019-05-21,19.790000915527344
2019-03-18,20.1200008392334
2018-09-07,20.81999969482422
2018-08-06,19.059999465942383
2018-10-09,15.720000267028809
2019-02-14,17.459999084472656
2018-12-12,15.720000267028809
2019-07-24,17.3700008392334
2019-09-26,14.739999771118164
2019-10-28,14.75
2019-12-05,13.079999923706055
2020-05-11,12.380000114440918
2019-07-03,12.899999618530273
2020-02-25,13.800000190734863
2020-05-14,15.880000114440918
2020-02-28,15.079999923706055
2019-08-08,14.0
2019-06-05,14.079999923706055
2018-07-20,12.979999542236328
2018-08-21,12.5600004196167
2018-10-24,11.9399995803833
2019-04-02,13.5600004196167
2019-03-01,13.65999984741211
2019-01-28,14.5600004196167
2018-12-27,14.989999771118164
2019-09-09,14.489999771118164
2020-03-02,14.529999732971191
2020-05-20,13.520000457763672
2019-12-17,13.680000305175781
2020-03-05,14.359999656677246
2019-02-12,13.720000267028809
2019-01-11,13.890000343322754
2018-12-10,13.859999656677246
2019-08-23,14.25
2018-11-08,14.699999809265137
2019-07-22,14.899999618530273
2019-06-20,15.8100004196167
2018-09-05,16.780000686645508
2019-04-17,16.649999618530273
2019-09-24,16.059999465942383
2019-12-20,16.5
2020-05-26,15.859999656677246
2019-04-30,15.539999961853027
2019-12-23,15.600000381469727
2020-03-11,16.219999313354492
2020-05-29,16.059999465942383
2019-12-26,15.630000114440918
2020-06-01,14.710000038146973
2019-05-02,15.369999885559082
2019-02-27,15.630000114440918
2018-11-23,16.729999542236328
2019-08-06,16.510000228881836
2018-07-18,16.68000030517578
2018-09-20,16.989999771118164
2018-10-22,16.940000534057617
2019-07-05,17.59000015258789
2019-06-03,17.979999542236328
2019-10-09,17.270000457763672
2019-10-11,17.0
2020-03-17,17.3700008392334
2020-06-04,17.15999984741211
2019-10-14,18.06999969482422
2020-03-20,18.59000015258789
2018-11-06,18.969999313354492
2019-06-18,19.760000228881836
2019-05-17,19.100000381469727
2019-04-15,18.93000030517578
2019-03-14,17.3700008392334
2019-01-09,17.8700008392334
2018-08-02,17.739999771118164
2018-10-05,18.030000686645508
2019-08-21,16.31999969482422
2019-10-17,16.3700008392334
2020-03-23,15.729999542236328
2020-06-10,15.279999732971191
2019-02-25,15.760000228881836
2020-01-07,14.859999656677246
2020-03-26,14.100000381469727
2019-10-23,13.5
