Dates,DD
2018-06-20,94.6474380493164
2018-06-21,93.56575012207031
2018-06-25,94.00696563720703
2018-06-22,94.46240997314453
2018-06-26,94.7186050415039
2018-06-27,94.7043685913086
2018-06-28,93.42342376708984
2018-06-29,94.26315307617188
2018-07-02,93.2668685913086
2018-07-03,94.5762710571289
2018-07-05,93.53728485107422
2018-07-16,93.93580627441406
2018-09-18,94.32008361816406
2019-01-24,95.14558410644531
2019-09-05,95.40177154541016
2018-11-21,95.08865356445312
2020-01-13,94.23468780517578
2020-04-01,94.69013977050781
2020-06-19,93.29533386230469
2019-10-29,95.41600036621094
2020-01-16,94.7186050415039
2020-06-22,93.03914642333984
2018-10-03,93.7650146484375
2018-07-31,93.95003509521484
2019-03-12,94.90362548828125
2019-02-08,96.6115493774414
2019-01-07,97.56513977050781
2018-12-06,97.18085479736328
2019-08-19,97.30895233154297
2019-07-18,97.46551513671875
2019-05-15,93.96427154541016
2019-09-20,95.07441711425781
2019-11-01,94.43394470214844
2020-04-07,96.6827163696289
2020-06-25,97.05276489257812
2020-06-16,97.25202178955078
2019-11-04,97.79286193847656
2020-01-22,96.32689666748047
2019-11-07,95.11711883544922
2020-04-13,95.08865356445312
2019-07-01,95.34484100341797
2019-05-30,95.58679962158203
2018-08-15,96.78234100341797
2018-10-18,97.46551513671875
2019-03-27,97.97789001464844
2019-01-22,97.56513977050781
2018-12-21,97.46551513671875
2019-09-03,99.1592025756836
2018-11-19,101.23717498779297
2019-08-02,100.78173065185547
2020-01-28,100.65363311767578
2020-04-16,99.52925109863281
2019-11-13,99.27306365966797
2020-01-31,99.1022720336914
2018-12-04,99.70004272460938
2018-11-02,98.98841094970703
2019-07-16,100.09856414794922
2018-08-30,98.93148040771484
2018-10-01,99.6146469116211
2019-06-14,99.14497375488281
2019-05-13,98.56143188476562
2019-04-11,97.60784149169922
2019-02-06,98.6041259765625
2019-09-18,96.83927154541016
2020-02-03,98.76068878173828
2020-04-22,100.31204986572266
2019-11-19,98.81761932373047
2020-02-06,97.095458984375
2019-11-22,95.7575912475586
2019-03-25,95.35906982421875
2019-02-21,92.56946563720703
2018-12-19,92.1851806640625
2018-07-12,92.37020874023438
2018-09-14,92.58369445800781
2018-08-13,91.47354888916016
2018-10-16,90.7761459350586
2019-07-31,89.6659927368164
2019-05-28,89.35287475585938
2019-04-26,86.15052032470703
2020-04-28,84.11524200439453
2019-11-25,85.90856170654297
2020-02-12,84.95497131347656
2020-05-01,84.3572006225586
2020-05-04,85.2680892944336
2019-06-12,84.257568359375
2019-04-09,81.53912353515625
2019-03-08,82.23652648925781
2019-02-04,78.30830383300781
2018-07-27,77.63936614990234
2018-08-28,75.98837280273438
2019-01-03,74.56510162353516
2019-08-15,75.19133758544922
2018-10-31,74.08119201660156
2019-09-16,76.11646270751953
2020-02-18,83.3039779663086
2020-05-07,83.51747131347656
2018-08-17,82.62081146240234
2019-12-04,81.85224151611328
2020-02-21,83.68826293945312
2018-12-17,84.54222106933594
2019-08-30,84.82687377929688
2018-11-15,83.57440185546875
2019-07-29,82.30768585205078
2019-06-27,82.7916030883789
2019-04-24,81.78108215332031
2018-07-10,83.2755126953125
2018-09-12,84.01560974121094
2019-02-19,81.01251220703125
2019-01-18,80.62823486328125
2020-02-24,79.98776245117188
2020-05-13,80.79902648925781
2019-12-10,81.3398666381836
2020-02-27,81.42526245117188
2019-12-13,81.05521392822266
2020-05-19,81.01251220703125
2019-03-06,84.82687377929688
2018-11-30,83.90174865722656
2019-08-13,78.67835235595703
2019-07-12,79.91659545898438
2019-06-10,76.05953216552734
2019-05-09,78.22290802001953
2018-07-25,77.22661590576172
2018-09-27,77.61090087890625
2018-10-29,75.81758117675781
2019-10-16,74.8639907836914
2019-12-16,74.3943099975586
2020-03-04,74.65049743652344
2020-05-22,73.4122543334961
2019-10-01,72.34480285644531
2019-12-19,71.70433044433594
2018-09-10,70.3379898071289
