Dates,DD
2018-11-01,65.57088470458984
2019-08-16,63.82101821899414
2019-04-10,63.71288299560547
2019-09-17,62.07115173339844
2019-10-15,64.05696105957031
2020-01-02,63.70305633544922
2020-06-08,64.45018005371094
2019-10-18,65.48241424560547
2020-03-24,65.10884857177734
2020-06-11,64.42069244384766
2020-01-08,64.82376098632812
2019-04-25,64.75494384765625
2019-07-30,65.51190948486328
2019-02-20,65.13833618164062
2018-07-11,65.71835327148438
2018-09-13,66.4458236694336
2018-10-15,66.20005798339844
2019-06-28,64.47967529296875
2018-12-18,64.79426574707031
2018-11-16,68.46112060546875
2019-10-02,70.09302520751953
2020-03-27,71.15473937988281
2020-01-10,69.13945007324219
2019-10-24,70.39776611328125
2020-03-30,69.92589569091797
2020-06-17,70.95812225341797
2020-01-14,71.37101745605469
2020-04-02,68.76586151123047
2019-01-02,68.81502532958984
2019-08-14,66.4949722290039
2018-10-30,65.71835327148438
2019-06-11,64.89257049560547
2019-05-10,63.94881820678711
2019-04-08,64.57798767089844
2018-08-27,64.71561431884766
2018-07-26,64.09627532958984
2018-09-28,63.96847915649414
2019-03-07,64.79808807373047
2019-10-30,64.00798797607422
2020-01-17,64.057373046875
2020-06-23,61.79570770263672
2020-04-08,61.99323272705078
2020-06-26,61.2228889465332
2019-03-22,62.80308532714844
2019-01-17,63.049991607666016
2019-08-29,63.24751663208008
2018-11-14,63.533931732177734
2019-06-26,65.37091064453125
2018-09-11,63.99811553955078
2018-07-09,64.08699798583984
2018-08-10,63.425289154052734
2019-04-23,63.11912536621094
2019-09-30,63.15863037109375
2020-01-23,62.763580322265625
2019-11-08,63.128997802734375
2020-04-14,62.9907341003418
2019-11-11,62.94135284423828
2020-01-29,62.94135284423828
2020-04-17,61.5191764831543
2018-07-24,63.40553283691406
2018-09-26,62.71419906616211
2019-05-08,61.39078140258789
2019-03-05,60.95622634887695
2019-02-01,60.017982482910156
2018-12-31,60.738948822021484
2018-11-29,60.19575500488281
2019-08-12,58.971099853515625
2019-07-11,59.652565002441406
2019-09-13,59.4254035949707
2019-11-14,60.38340377807617
2020-04-20,60.93647384643555
2020-02-04,60.7982063293457
2020-04-23,61.015480041503906
2018-12-14,60.027854919433594
2019-08-27,59.79083251953125
2018-08-08,58.65505599975586
2018-10-11,56.679805755615234
2018-11-12,57.222999572753906
2019-07-26,56.97609329223633
2019-06-24,52.06760025024414
2019-05-23,50.54665756225586
2019-03-20,51.168861389160156
2019-01-15,52.047847747802734
2019-11-20,53.410770416259766
2020-02-07,53.14411544799805
2020-02-10,51.89970016479492
2020-04-29,51.13923263549805
2019-11-26,52.037967681884766
2020-02-13,52.887325286865234
2019-01-30,52.61079406738281
2018-08-23,52.442893981933594
2018-09-24,52.7786865234375
2018-11-27,52.83794403076172
2018-10-26,51.89970016479492
2019-07-09,51.78118896484375
2019-06-07,49.82569122314453
2019-05-06,46.882568359375
2019-04-04,46.67516326904297
2019-09-11,44.796627044677734
2019-11-29,42.639793395996094
2020-05-05,44.6773567199707
2019-12-02,43.375301361083984
2020-02-19,43.892147064208984
2020-05-08,42.16270065307617
2019-05-21,40.25434875488281
2019-03-18,34.936798095703125
2018-09-07,37.8887825012207
2018-08-06,36.43763732910156
2018-10-09,33.07814025878906
2019-02-14,36.874969482421875
2018-12-12,34.04225540161133
2019-07-24,35.79158020019531
2019-09-26,31.865541458129883
2019-10-28,31.467966079711914
2019-12-05,31.279117584228516
2020-05-11,28.28737449645996
2019-07-03,32.26311492919922
2020-02-25,33.0284423828125
2020-05-14,35.7319450378418
2020-02-28,33.62480545043945
2019-08-08,33.41607666015625
2019-06-05,33.893165588378906
2018-07-20,32.322750091552734
2018-08-21,32.312808990478516
2018-10-24,31.676692962646484
2019-04-02,35.17534255981445
2019-03-01,37.03399658203125
2019-01-28,38.62429428100586
2018-12-27,40.532649993896484
2019-09-09,38.08757019042969
2020-03-02,38.196903228759766
2020-05-20,35.354251861572266
2019-12-17,36.000308990478516
2020-03-05,38.12732696533203
2019-02-12,39.47908020019531
2019-01-11,38.8330192565918
2018-12-10,39.62816619873047
2019-08-23,40.950103759765625
2018-11-08,41.64585876464844
2019-07-22,43.5542106628418
2019-06-20,46.128501892089844
2018-09-05,47.87782287597656
2019-04-17,46.73480224609375
2019-09-24,44.796627044677734
2019-12-20,44.448753356933594
2020-05-26,44.4189338684082
2019-04-30,43.77287673950195
2019-12-23,44.48850631713867
2020-03-11,46.645347595214844
2020-05-29,45.919776916503906
2019-12-26,45.40292739868164
2020-06-01,43.63372802734375
2019-05-02,44.97553634643555
2019-02-27,45.17432403564453
2018-11-23,47.80824661254883
2019-08-06,47.49018859863281
2018-07-18,48.573577880859375
2018-09-20,48.573577880859375
2018-10-22,48.39466857910156
2019-07-05,50.06447982788086
2019-06-03,49.15999984741211
2019-10-09,50.5
2019-10-11,50.72999954223633
2020-03-17,50.880001068115234
2020-06-04,52.650001525878906
2019-10-14,54.58000183105469
2020-03-20,54.97999954223633
2018-11-06,56.13999938964844
2019-06-18,57.040000915527344
2019-05-17,55.93000030517578
2019-04-15,53.68000030517578
2019-03-14,49.97999954223633
2019-01-09,51.0099983215332
2018-08-02,51.9900016784668
2018-10-05,53.130001068115234
2019-08-21,52.77000045776367
2019-10-17,52.58000183105469
2020-03-23,52.599998474121094
2020-06-10,52.97999954223633
2019-02-25,52.90999984741211
2020-01-07,51.540000915527344
2020-03-26,53.09000015258789
2019-10-23,51.41999816894531
