Dates,DD
2020-05-22,71.86089324951172
2019-10-01,71.9178237915039
2019-12-19,69.74021911621094
2018-09-10,69.58365631103516
2019-05-24,72.68638610839844
2018-08-09,75.13440704345703
2019-04-22,75.06324768066406
2019-03-21,74.45124053955078
2019-01-16,74.3943099975586
2019-08-28,76.24456024169922
2018-11-13,77.04158782958984
2018-10-12,78.3225326538086
2019-06-25,78.16597747802734
2020-03-10,77.58243560791016
2020-05-28,77.8670883178711
2019-10-07,77.26931762695312
2020-03-13,77.39740753173828
2019-10-10,77.92401885986328
2020-03-16,78.74951171875
2020-06-03,81.766845703125
2018-11-28,79.53231048583984
2018-09-25,79.36151885986328
2018-07-23,79.58924102783203
2018-08-24,81.2829360961914
2019-07-10,81.04097747802734
2019-05-07,82.53541564941406
2019-04-05,83.14741516113281
2019-03-04,76.3726577758789
2019-01-31,75.10594177246094
2019-09-12,74.73589324951172
2019-12-31,75.50446319580078
2020-03-19,75.66101837158203
2020-01-03,73.2841567993164
2020-06-09,72.34480285644531
2019-02-15,73.72537231445312
2019-01-14,74.16658782958984
2018-07-06,75.57562255859375
2018-08-07,74.93515014648438
2018-10-10,75.61832427978516
2018-12-13,76.401123046875
2019-08-26,77.52550506591797
2019-07-25,78.19444274902344
2019-05-22,77.72476196289062
2019-03-19,78.3936996459961
2020-01-06,79.11956787109375
2020-03-25,77.3831787109375
2020-06-12,75.23403930664062
2019-10-22,74.75012969970703
2020-01-09,75.53292846679688
2020-06-15,76.18762969970703
2019-10-25,76.62884521484375
2020-03-31,75.81758117675781
2020-06-18,76.08794403076172
2019-04-03,78.09475708007812
2018-08-22,78.94871520996094
2018-10-25,78.99141693115234
2019-01-29,78.137451171875
2018-12-28,78.25131225585938
2018-11-26,77.79586791992188
2019-08-09,78.00936126708984
2019-07-08,77.29772186279297
2019-06-06,77.62507629394531
2019-09-10,76.30143737792969
2020-01-15,75.7890625
2020-04-03,75.02049255371094
2019-10-31,74.3515625
2020-04-06,74.09536743164062
2020-06-24,72.94252014160156
2018-11-09,76.2018051147461
2019-07-23,76.38095092773438
2019-06-21,77.31217193603516
2019-05-20,77.82010650634766
2019-04-18,79.70370483398438
2018-09-06,79.42857360839844
2018-10-08,79.68254089355469
2019-02-13,80.61375427246094
2018-12-11,80.63491821289062
2019-09-25,82.15872955322266
2020-01-21,82.05290985107422
2020-04-09,81.71428680419922
2019-11-06,82.62433624267578
2020-01-24,81.7354507446289
2020-01-27,80.93121337890625
2020-04-15,80.12698364257812
2018-12-26,80.57142639160156
2019-08-07,79.28042602539062
2019-06-04,79.21693420410156
2018-09-21,79.85185241699219
2018-07-19,80.02116394042969
2018-08-20,78.96295928955078
2018-10-23,71.91534423828125
2019-05-03,72.74073791503906
2019-04-01,70.68782806396484
2019-02-28,67.80952453613281
2019-11-12,67.00529479980469
2020-01-30,65.2275161743164
2019-11-15,64.35978698730469
2020-04-21,63.703704833984375
2019-04-16,64.14814758300781
2019-03-15,63.619049072265625
2019-02-11,64.04232788085938
2019-01-10,64.31745910644531
2019-08-22,64.78306579589844
2018-11-07,66.56084442138672
2018-08-03,67.13227844238281
2018-09-04,64.8465576171875
2019-06-19,64.95237731933594
2019-09-23,64.95237731933594
2019-11-18,63.97883605957031
2020-02-05,65.62963104248047
2020-04-24,63.8306884765625
2019-03-29,65.5
2019-11-21,73.37000274658203
2020-04-27,72.62000274658203
2020-02-11,71.3499984741211
2020-04-30,72.79000091552734
2019-05-01,73.6500015258789
2019-02-26,73.52999877929688
2019-01-25,72.5
2018-12-24,73.2699966430664
2019-09-06,74.16999816894531
2018-07-17,74.2699966430664
2018-09-19,74.1500015258789
2019-08-05,72.45999908447266
2019-10-08,73.3499984741211
2019-12-11,74.58999633789062
2019-11-27,73.7699966430664
2020-02-14,73.06999969482422
2020-05-06,73.0199966430664
2019-01-08,73.63999938964844
2018-12-07,73.75
2019-08-20,74.87000274658203
2018-11-05,74.44999694824219
2019-07-19,72.8499984741211
2018-10-04,72.75
2019-06-17,71.66999816894531
2019-05-16,69.97000122070312
2018-08-01,69.56999969482422
2019-03-13,69.1500015258789
2019-12-03,69.87999725341797
2020-02-20,70.30000305175781
2019-12-06,71.80000305175781
2020-05-12,70.8499984741211
2019-12-09,70.72000122070312
2020-02-26,71.5199966430664
2020-05-15,71.02999877929688
2019-03-28,71.58000183105469
2018-09-17,72.7300033569336
2018-08-16,71.95999908447266
2018-10-19,71.56999969482422
2019-04-29,72.33000183105469
2019-01-23,71.5999984741211
2019-09-04,71.54000091552734
2018-11-20,71.02999877929688
2019-07-02,68.11000061035156
2019-05-31,65.88999938964844
2019-12-12,65.52999877929688
2020-05-18,67.0
2019-09-27,69.62000274658203
2020-03-03,68.91999816894531
2020-05-21,67.72000122070312
2019-05-14,67.3499984741211
2018-08-31,65.47000122070312
2018-07-30,64.47000122070312
2018-10-02,64.97000122070312
2019-04-12,66.81999969482422
2019-03-11,66.44999694824219
2019-02-07,67.08999633789062
2019-07-17,67.08999633789062
2019-09-19,65.5999984741211
2019-10-21,63.599998474121094
2019-12-18,63.7599983215332
2020-03-06,63.279998779296875
2019-10-03,64.95999908447266
2020-03-09,67.31999969482422
2020-05-27,66.58000183105469
2019-12-24,67.97000122070312
2020-03-12,68.9000015258789
2018-12-20,68.30999755859375
2019-08-01,68.91000366210938
2018-08-14,70.63999938964844
2018-07-13,70.62000274658203
2018-10-17,70.70999908447266
2019-05-29,71.5199966430664
2019-03-26,72.06999969482422
2019-02-22,70.97000122070312
2019-10-04,70.54000091552734
2019-11-05,70.9000015258789
2019-12-27,70.81999969482422
2020-06-02,70.5
2019-12-30,70.22000122070312
2020-03-18,70.16999816894531
2020-06-05,69.66999816894531
2019-07-15,69.69000244140625
2018-12-03,70.30000305175781
2019-06-13,67.91000366210938
2019-01-04,65.70999908447266
2018-08-29,66.30000305175781
2019-02-05,67.66000366210938
2018-11-01,66.69000244140625
2019-08-16,64.81999969482422
2019-04-10,64.56999969482422
2019-09-17,62.869998931884766
2019-10-15,63.630001068115234
2020-01-02,64.5199966430664
2020-06-08,64.52999877929688
2019-10-18,65.36000061035156
2020-03-24,66.18000030517578
2020-06-11,65.37000274658203
2020-01-08,65.62000274658203
2019-04-25,64.55000305175781
2019-07-30,65.4000015258789
2019-02-20,64.70999908447266
2018-07-11,65.73999786376953
2018-09-13,67.25
2018-10-15,66.55999755859375
2019-06-28,65.58999633789062
2018-12-18,65.36000061035156
2018-11-16,66.4000015258789
2019-10-02,69.61000061035156
2020-03-27,71.37999725341797
2020-01-10,70.19999694824219
2019-10-24,70.72000122070312
2020-03-30,70.54000091552734
2020-06-17,70.05000305175781
2020-01-14,72.01000213623047
2020-04-02,69.91000366210938
2019-01-02,69.5999984741211
2019-08-14,67.37999725341797
2018-10-30,66.66999816894531
2019-06-11,65.87000274658203
2019-05-10,65.04000091552734
2019-04-08,64.63999938964844
2018-08-27,65.56999969482422
2018-07-26,65.01000213623047
2018-09-28,64.81999969482422
2019-03-07,64.22000122070312
2019-10-30,64.43000030517578
2020-01-17,64.66000366210938
2020-06-23,62.4900016784668
2020-04-08,62.72999954223633
2020-06-26,61.630001068115234
2019-03-22,62.75
2019-01-17,63.720001220703125
2019-08-29,63.61000061035156
2018-11-14,63.720001220703125
2019-06-26,64.18000030517578
2018-09-11,64.61000061035156
2018-07-09,64.62000274658203
2018-08-10,63.279998779296875
2019-04-23,63.66999816894531
2019-09-30,63.560001373291016
2020-01-23,63.40999984741211
2019-11-08,63.09000015258789
2020-04-14,63.470001220703125
2019-11-11,63.34000015258789
2020-01-29,63.599998474121094
2020-04-17,62.25
2018-07-24,62.0
2018-09-26,63.47999954223633
2019-05-08,61.880001068115234
2019-03-05,61.70000076293945
2019-02-01,60.36000061035156
2018-12-31,60.86000061035156
2018-11-29,60.869998931884766
2019-08-12,59.54999923706055
2019-07-11,59.310001373291016
2019-09-13,59.66999816894531
2019-11-14,60.02000045776367
2020-04-20,61.130001068115234
2020-02-04,61.209999084472656
2020-04-23,61.209999084472656
2018-12-14,60.470001220703125
2019-08-27,60.0099983215332
2018-08-08,59.290000915527344
2018-10-11,57.369998931884766
2018-11-12,57.56999969482422
2019-07-26,57.56999969482422
2019-06-24,51.720001220703125
2019-05-23,50.939998626708984
2019-03-20,50.79999923706055
2019-01-15,51.86000061035156
2019-11-20,52.7599983215332
2020-02-07,53.18000030517578
2020-02-10,52.130001068115234
2020-04-29,51.4900016784668
2019-11-26,52.08000183105469
2020-02-13,52.880001068115234
2019-01-30,52.72999954223633
2018-08-23,52.630001068115234
2018-09-24,52.56999969482422
2018-11-27,53.290000915527344
2018-10-26,52.2599983215332
2019-07-09,52.02000045776367
2019-06-07,49.599998474121094
2019-05-06,47.02000045776367
2019-04-04,46.63999938964844
2019-09-11,45.029998779296875
2019-11-29,42.060001373291016
2020-05-05,42.5099983215332
2019-12-02,43.470001220703125
2020-02-19,42.470001220703125
2020-05-08,42.27000045776367
2019-05-21,39.90999984741211
2019-03-18,35.0099983215332
2018-09-07,35.970001220703125
2018-08-06,36.06999969482422
2018-10-09,32.93000030517578
2019-02-14,34.18000030517578
2018-12-12,31.6299991607666
2019-07-24,33.27000045776367
2019-09-26,29.059999465942383
2019-10-28,30.1200008392334
2019-12-05,30.280000686645508
2020-05-11,28.329999923706055
2019-07-03,30.0
2020-02-25,31.6299991607666
2020-05-14,32.5099983215332
2020-02-28,33.13999938964844
2019-08-08,32.099998474121094
2019-06-05,33.900001525878906
2018-07-20,32.25
2018-08-21,31.889999389648438
2018-10-24,31.520000457763672
2019-04-02,33.47999954223633
2019-03-01,37.15999984741211
2019-01-28,37.16999816894531
2018-12-27,39.869998931884766
2019-09-09,37.959999084472656
2020-03-02,38.150001525878906
2020-05-20,35.5
2019-12-17,34.83000183105469
2020-03-05,37.33000183105469
2019-02-12,38.36000061035156
2019-01-11,38.279998779296875
2018-12-10,39.310001373291016
2019-08-23,40.0099983215332
2018-11-08,41.02000045776367
2019-07-22,42.060001373291016
2019-06-20,45.0
2018-09-05,47.560001373291016
2019-04-17,46.540000915527344
2019-09-24,44.810001373291016
2019-12-20,43.630001068115234
2020-05-26,44.400001525878906
2019-04-30,43.849998474121094
2019-12-23,44.36000061035156
2020-03-11,45.040000915527344
2020-05-29,45.0099983215332
2019-12-26,45.650001525878906
2020-06-01,43.380001068115234
2019-05-02,41.83000183105469
2019-02-27,44.400001525878906
2018-11-23,47.08000183105469
2019-08-06,46.779998779296875
2018-07-18,48.459999084472656
2018-09-20,48.310001373291016
2018-10-22,47.70000076293945
2019-07-05,50.22999954223633
2019-06-03,49.2599983215332
2019-10-09,48.2400016784668
2019-10-11,49.43000030517578
2020-03-17,50.04999923706055
2020-06-04,50.81999969482422
2019-10-14,53.2599983215332
2020-03-20,54.08000183105469
2018-11-06,56.0
2019-06-18,55.81999969482422
2019-05-17,55.29999923706055
2019-04-15,53.619998931884766
2019-03-14,49.13999938964844
2019-01-09,49.790000915527344
2018-08-02,49.0099983215332
2018-10-05,52.34000015258789
2019-08-21,52.599998474121094
2019-10-17,52.02000045776367
2020-03-23,52.31999969482422
2020-06-10,51.58000183105469
2019-02-25,52.56999969482422
2020-01-07,51.41999816894531
2020-03-26,50.810001373291016
2019-10-23,50.939998626708984
