Dates,AA
2020-01-02,21.860000610351562
2020-01-03,21.170000076293945
2020-01-08,21.34000015258789
2020-01-06,21.059999465942383
2020-01-07,21.299999237060547
2020-01-09,20.459999084472656
2020-01-10,19.899999618530273
2020-01-13,19.389999389648438
2020-01-14,19.729999542236328
2020-01-15,20.329999923706055
2020-01-16,19.420000076293945
2020-01-27,18.059999465942383
2020-02-20,17.579999923706055
2020-02-12,17.06999969482422
2020-04-16,16.3700008392334
2020-02-04,16.299999237060547
2020-05-28,15.010000228881836
2020-07-08,15.100000381469727
2020-06-19,14.829999923706055
2020-05-12,14.279999732971191
2020-06-22,14.010000228881836
2020-06-03,14.010000228881836
2020-05-15,14.460000038146973
2020-03-06,15.3100004196167
2020-02-27,16.100000381469727
2020-04-15,15.630000114440918
2020-02-03,15.3100004196167
2020-02-11,15.569999694824219
2020-02-19,15.960000038146973
2020-04-07,15.5600004196167
2020-03-30,15.800000190734863
2020-04-23,15.539999961853027
2020-05-01,16.040000915527344
2020-07-14,16.649999618530273
2020-06-25,16.010000228881836
2020-06-16,15.210000038146973
2020-05-18,15.479999542236328
2020-06-09,14.640000343322754
2020-05-21,13.760000228881836
2020-01-17,12.84000015258789
2020-03-13,14.020000457763672
2020-03-05,13.670000076293945
2020-02-26,13.170000076293945
2020-02-18,12.470000267028809
2020-04-22,11.359999656677246
2020-02-10,9.619999885559082
2020-04-14,9.329999923706055
2020-04-06,8.850000381469727
2020-04-30,8.350000381469727
2020-06-12,8.079999923706055
2020-06-15,6.940000057220459
2020-05-27,7.119999885559082
2020-05-08,6.53000020980835
2020-07-07,5.760000228881836
2020-03-31,6.070000171661377
2020-06-18,5.5
2020-04-13,6.239999771118164
2020-03-20,7.929999828338623
2020-03-12,7.269999980926514
2020-01-24,6.510000228881836
2020-03-04,6.550000190734863
2020-02-25,6.159999847412109
2020-04-21,5.960000038146973
2020-04-29,6.289999961853027
2020-05-07,6.050000190734863
2020-05-11,6.369999885559082
2020-07-10,7.139999866485596
2020-06-02,7.170000076293945
2020-05-14,7.650000095367432
2020-07-13,7.480000019073486
2020-06-24,7.869999885559082
2020-06-05,7.230000019073486
2020-02-28,7.210000038146973
2020-01-23,7.25
2020-04-20,7.269999980926514
2020-02-24,7.099999904632568
2020-01-31,7.630000114440918
2020-03-19,7.909999847412109
2020-03-27,7.289999961853027
2020-03-11,7.210000038146973
2020-03-03,7.550000190734863
2020-04-28,8.149999618530273
2020-05-06,8.609999656677246
2020-06-08,7.860000133514404
2020-05-20,7.519999980926514
2020-07-01,8.020000457763672
2020-06-30,7.889999866485596
2020-06-11,7.840000152587891
2020-03-10,7.639999866485596
2020-03-02,7.78000020980835
2020-01-22,7.809999942779541
2020-01-30,7.309999942779541
2020-02-07,6.739999771118164
2020-04-03,6.699999809265137
2020-03-26,7.070000171661377
2020-03-18,7.800000190734863
2020-04-27,8.0600004196167
2020-05-05,8.260000228881836
2020-05-26,8.300000190734863
2020-07-06,8.699999809265137
2020-06-17,9.119999885559082
2020-05-29,9.960000038146973
2020-07-09,9.279999732971191
2020-06-01,9.210000038146973
2020-01-21,9.619999885559082
2020-01-29,10.199999809265137
2020-03-25,10.850000381469727
2020-03-17,12.6899995803833
2020-03-09,12.699999809265137
2020-02-14,12.380000114440918
2020-02-06,12.510000228881836
2020-04-02,10.890000343322754
2020-05-04,11.199999809265137
2020-04-24,10.899999618530273
2020-05-13,12.020000457763672
2020-06-23,11.550000190734863
2020-06-04,11.260000228881836
2020-07-15,11.979999542236328
2020-04-08,11.420000076293945
2020-06-26,12.119999885559082
2020-05-19,11.960000038146973
2020-04-09,11.010000228881836
2020-04-01,11.609999656677246
2020-03-24,11.039999961853027
2020-03-16,10.84000015258789
2020-01-28,11.180000305175781
2020-02-05,11.260000228881836
2020-02-13,11.350000381469727
2020-02-21,11.229999542236328
2020-04-17,12.069999694824219
2020-03-23,11.029999732971191
2020-06-29,10.489999771118164
2020-06-10,11.529999732971191
2020-05-22,11.380000114440918
2020-07-02,12.850000381469727
