Dates,AA
2020-01-02,21.860000610351562
2020-01-03,21.610000610351562
2020-01-08,21.450000762939453
2020-01-06,21.545000076293945
2020-01-07,21.389999389648438
2020-01-09,20.520000457763672
2020-01-10,19.940000534057617
2020-01-13,19.860000610351562
2020-01-14,20.540000915527344
2020-01-15,20.479999542236328
2020-01-16,19.610000610351562
2020-01-27,18.25
2020-02-20,17.6200008392334
2020-02-12,17.1200008392334
2020-04-16,16.40999984741211
2020-02-04,16.31999969482422
2020-05-28,15.324999809265137
2020-07-08,15.25
2020-06-19,14.87399959564209
2020-05-12,14.40999984741211
2020-06-22,14.239999771118164
2020-06-03,14.420000076293945
2020-05-15,14.944999694824219
2020-03-06,15.890000343322754
2020-02-27,16.100000381469727
2020-04-15,15.699999809265137
2020-02-03,15.59000015258789
2020-02-11,16.209999084472656
2020-02-19,16.204999923706055
2020-04-07,15.774999618530273
2020-03-30,15.930000305175781
2020-04-23,15.979999542236328
2020-05-01,16.799999237060547
2020-07-14,16.719999313354492
2020-06-25,16.298999786376953
2020-06-16,15.420000076293945
2020-05-18,15.520000457763672
2020-06-09,14.84000015258789
2020-05-21,14.109999656677246
2020-01-17,13.90999984741211
2020-03-13,14.029999732971191
2020-03-05,14.039999961853027
2020-02-26,13.1899995803833
2020-02-18,12.609999656677246
2020-04-22,11.770000457763672
2020-02-10,10.109999656677246
2020-04-14,9.420000076293945
2020-04-06,9.229999542236328
2020-04-30,8.350000381469727
2020-06-12,8.350000381469727
2020-06-15,7.670000076293945
2020-05-27,7.25
2020-05-08,6.679999828338623
2020-07-07,6.150000095367432
2020-03-31,6.170000076293945
2020-06-18,5.945000171661377
2020-04-13,7.480000019073486
2020-03-20,7.989999771118164
2020-03-12,7.386000156402588
2020-01-24,6.789999961853027
2020-03-04,6.599999904632568
2020-02-25,6.619999885559082
2020-04-21,6.610000133514404
2020-04-29,6.684999942779541
2020-05-07,6.28000020980835
2020-05-11,6.840000152587891
2020-07-10,7.75
2020-06-02,7.460000038146973
2020-05-14,8.020000457763672
2020-07-13,7.75
2020-06-24,8.380000114440918
2020-06-05,7.420000076293945
2020-02-28,7.400000095367432
2020-01-23,7.619999885559082
2020-04-20,7.86899995803833
2020-02-24,7.389999866485596
2020-01-31,7.800000190734863
2020-03-19,8.079999923706055
2020-03-27,7.449999809265137
2020-03-11,7.489999771118164
2020-03-03,8.109999656677246
2020-04-28,8.895000457763672
2020-05-06,8.630000114440918
2020-06-08,8.170000076293945
2020-05-20,7.900000095367432
2020-07-01,8.270000457763672
2020-06-30,7.940000057220459
2020-06-11,8.010000228881836
2020-03-10,8.079999923706055
2020-03-02,7.909999847412109
2020-01-22,7.960000038146973
2020-01-30,7.340000152587891
2020-02-07,7.045000076293945
2020-04-03,6.929999828338623
2020-03-26,7.875
2020-03-18,8.194999694824219
2020-04-27,8.4399995803833
2020-05-05,8.399999618530273
2020-05-26,8.368000030517578
2020-07-06,8.989999771118164
2020-06-17,9.789999961853027
2020-05-29,10.670000076293945
2020-07-09,9.470000267028809
2020-06-01,9.645000457763672
2020-01-21,10.039999961853027
2020-01-29,10.890000343322754
2020-03-25,11.649999618530273
2020-03-17,13.859999656677246
2020-03-09,13.039999961853027
2020-02-14,12.6899995803833
2020-02-06,12.609999656677246
2020-04-02,11.4399995803833
2020-05-04,11.619999885559082
2020-04-24,11.529999732971191
2020-05-13,12.140000343322754
2020-06-23,11.8100004196167
2020-06-04,11.9350004196167
2020-07-15,12.0
2020-04-08,11.90999984741211
2020-06-26,12.3100004196167
2020-05-19,12.039999961853027
2020-04-09,11.84000015258789
2020-04-01,11.699999809265137
2020-03-24,11.1899995803833
2020-03-16,11.359999656677246
2020-01-28,11.65999984741211
2020-02-05,11.680000305175781
2020-02-13,11.574999809265137
2020-02-21,11.640000343322754
2020-04-17,12.119999885559082
2020-03-23,11.060999870300293
2020-06-29,11.420000076293945
2020-06-10,11.975000381469727
2020-05-22,12.699999809265137
2020-07-02,12.970000267028809
