Dates,AA
2020-01-02,21.420000076293945
2020-01-03,21.5
2020-01-08,21.0
2020-01-06,21.31999969482422
2020-01-07,20.459999084472656
2020-01-09,19.809999465942383
2020-01-10,19.450000762939453
2020-01-13,19.610000610351562
2020-01-14,20.3700008392334
2020-01-15,20.18000030517578
2020-01-16,17.780000686645508
2020-01-27,17.690000534057617
2020-02-20,17.1200008392334
2020-02-12,16.59000015258789
2020-04-16,16.290000915527344
2020-02-04,15.510000228881836
2020-05-28,14.869999885559082
2020-07-08,14.710000038146973
2020-06-19,14.5
2020-05-12,14.289999961853027
2020-06-22,13.949999809265137
2020-06-03,14.239999771118164
2020-05-15,14.699999809265137
2020-03-06,15.8100004196167
2020-02-27,15.920000076293945
2020-04-15,15.550000190734863
2020-02-03,15.420000076293945
2020-02-11,15.739999771118164
2020-02-19,15.760000228881836
2020-04-07,15.75
2020-03-30,15.670000076293945
2020-04-23,15.979999542236328
2020-05-01,16.700000762939453
2020-07-14,16.100000381469727
2020-06-25,16.100000381469727
2020-06-16,15.359999656677246
2020-05-18,14.5
2020-06-09,14.119999885559082
2020-05-21,13.460000038146973
2020-01-17,13.869999885559082
2020-03-13,13.729999542236328
2020-03-05,12.9399995803833
2020-02-26,12.880000114440918
2020-02-18,11.890000343322754
2020-04-22,11.010000228881836
2020-02-10,8.6899995803833
2020-04-14,9.260000228881836
2020-04-06,9.199999809265137
2020-04-30,7.510000228881836
2020-06-12,8.0
2020-06-15,6.820000171661377
2020-05-27,7.0
2020-05-08,5.75
2020-07-07,5.829999923706055
2020-03-31,5.480000019073486
2020-06-18,5.670000076293945
2020-04-13,7.269999980926514
2020-03-20,7.090000152587891
2020-03-12,6.840000152587891
2020-01-24,6.550000190734863
2020-03-04,6.070000171661377
2020-02-25,6.159999847412109
2020-04-21,6.25
2020-04-29,6.079999923706055
2020-05-07,5.96999979019165
2020-05-11,6.550000190734863
2020-07-10,7.03000020980835
2020-06-02,7.260000228881836
2020-05-14,7.409999847412109
2020-07-13,7.550000190734863
2020-06-24,7.71999979019165
2020-06-05,7.260000228881836
2020-02-28,6.960000038146973
2020-01-23,7.590000152587891
2020-04-20,7.449999809265137
2020-02-24,7.320000171661377
2020-01-31,7.550000190734863
2020-03-19,7.289999961853027
2020-03-27,7.150000095367432
2020-03-11,7.369999885559082
2020-03-03,7.840000152587891
2020-04-28,8.670000076293945
2020-05-06,8.149999618530273
2020-06-08,7.690000057220459
2020-05-20,7.800000190734863
2020-07-01,7.809999942779541
2020-06-30,7.710000038146973
2020-06-11,7.489999771118164
2020-03-10,8.069999694824219
2020-03-02,7.769999980926514
2020-01-22,7.289999961853027
2020-01-30,6.980000019073486
2020-02-07,6.809999942779541
2020-04-03,6.659999847412109
2020-03-26,7.800000190734863
2020-03-18,7.739999771118164
2020-04-27,8.350000381469727
2020-05-05,8.279999732971191
2020-05-26,8.210000038146973
2020-07-06,8.760000228881836
2020-06-17,9.760000228881836
2020-05-29,9.479999542236328
2020-07-09,9.210000038146973
2020-06-01,9.489999771118164
2020-01-21,9.920000076293945
2020-01-29,10.770000457763672
2020-03-25,11.640000343322754
2020-03-17,12.069999694824219
2020-03-09,12.979999542236328
2020-02-14,12.59000015258789
2020-02-06,12.170000076293945
2020-04-02,10.420000076293945
2020-05-04,11.529999732971191
2020-04-24,11.40999984741211
2020-05-13,11.550000190734863
2020-06-23,11.550000190734863
2020-06-04,11.649999618530273
2020-07-15,11.479999542236328
2020-04-08,11.829999923706055
2020-06-26,12.199999809265137
2020-05-19,11.140000343322754
2020-04-09,11.829999923706055
2020-04-01,10.930000305175781
2020-03-24,10.989999771118164
2020-03-16,11.239999771118164
2020-01-28,10.949999809265137
2020-02-05,10.970000267028809
2020-02-13,11.470000267028809
2020-02-21,11.229999542236328
2020-04-17,11.09000015258789
2020-03-23,10.520000457763672
2020-06-29,11.40999984741211
2020-06-10,11.510000228881836
2020-05-22,12.609999656677246
2020-07-02,12.6899995803833
