Dates,BKR
2019-11-22,33.22999954223633
2019-03-25,33.810001373291016
2019-02-21,33.77000045776367
2018-12-19,33.90999984741211
2018-07-12,33.0
2018-09-14,32.220001220703125
2018-08-13,32.08000183105469
2018-10-16,32.15999984741211
2019-07-31,31.450000762939453
2019-05-28,32.81999969482422
2019-04-26,32.380001068115234
2020-04-28,31.600000381469727
2019-11-25,31.040000915527344
2020-02-12,30.979999542236328
2020-05-01,30.690000534057617
2020-05-04,30.600000381469727
2019-06-12,30.639999389648438
2019-04-09,30.56999969482422
2019-03-08,29.969999313354492
2019-02-04,29.18000030517578
2018-07-27,29.020000457763672
2018-08-28,27.81999969482422
2019-01-03,27.100000381469727
2019-08-15,27.5
2018-10-31,27.510000228881836
2019-09-16,27.399999618530273
2020-02-18,26.90999984741211
2020-05-07,26.1200008392334
2018-08-17,26.510000228881836
2019-12-04,26.8799991607666
2020-02-21,27.530000686645508
2018-12-17,27.0
2019-08-30,26.299999237060547
2018-11-15,25.610000610351562
2019-07-29,23.799999237060547
2019-06-27,23.260000228881836
2019-04-24,23.200000762939453
2018-07-10,23.5
2018-09-12,23.299999237060547
2019-02-19,22.469999313354492
2019-01-18,22.780000686645508
2020-02-24,21.81999969482422
2020-05-13,22.700000762939453
2019-12-10,22.639999389648438
2020-02-27,22.459999084472656
2019-12-13,23.0
2020-05-19,22.860000610351562
2019-03-06,23.34000015258789
2018-11-30,23.270000457763672
2019-08-13,21.6299991607666
2019-07-12,21.959999084472656
2019-06-10,21.34000015258789
2019-05-09,21.579999923706055
2018-07-25,21.65999984741211
2018-09-27,21.420000076293945
2018-10-29,21.809999465942383
2019-10-16,21.399999618530273
2019-12-16,21.610000610351562
2020-03-04,21.479999542236328
2020-05-22,20.75
2019-10-01,20.690000534057617
2019-12-19,20.739999771118164
2018-09-10,20.600000381469727
2019-05-24,21.049999237060547
2018-08-09,21.6299991607666
2019-04-22,21.56999969482422
2019-03-21,21.190000534057617
2019-01-16,21.09000015258789
2019-08-28,21.34000015258789
2018-11-13,21.940000534057617
2018-10-12,22.829999923706055
2019-06-25,23.5
2020-03-10,23.020000457763672
2020-05-28,23.139999389648438
2019-10-07,22.860000610351562
2020-03-13,23.360000610351562
2019-10-10,22.93000030517578
2020-03-16,22.90999984741211
2020-06-03,23.979999542236328
2018-11-28,23.8700008392334
2018-09-25,23.760000228881836
2018-07-23,22.84000015258789
2018-08-24,23.309999465942383
2019-07-10,23.280000686645508
2019-05-07,23.209999084472656
2019-04-05,23.280000686645508
2019-03-04,24.06999969482422
2019-01-31,23.520000457763672
2019-09-12,24.270000457763672
2019-12-31,24.559999465942383
2020-03-19,25.020000457763672
2020-01-03,24.690000534057617
2020-06-09,24.280000686645508
2019-02-15,24.420000076293945
2019-01-14,25.1200008392334
2018-07-06,24.760000228881836
2018-08-07,25.0
2018-10-10,25.889999389648438
2018-12-13,25.690000534057617
2019-08-26,26.1299991607666
2019-07-25,26.670000076293945
2019-05-22,26.489999771118164
2019-03-19,26.260000228881836
2020-01-06,26.780000686645508
2020-03-25,26.799999237060547
2020-06-12,26.760000228881836
2019-10-22,26.579999923706055
2020-01-09,27.280000686645508
2020-06-15,27.149999618530273
2019-10-25,27.030000686645508
2020-03-31,26.290000915527344
2020-06-18,25.639999389648438
2019-04-03,26.079999923706055
2018-08-22,26.649999618530273
2018-10-25,27.079999923706055
2019-01-29,27.280000686645508
2018-12-28,27.559999465942383
2018-11-26,28.010000228881836
2019-08-09,28.459999084472656
2019-07-08,27.84000015258789
2019-06-06,28.170000076293945
2019-09-10,28.270000457763672
2020-01-15,26.950000762939453
2020-04-03,27.68000030517578
2019-10-31,27.690000534057617
2020-04-06,27.15999984741211
2020-06-24,27.479999542236328
2018-11-09,27.920000076293945
2019-07-23,27.860000610351562
2019-06-21,27.18000030517578
2019-05-20,26.559999465942383
2019-04-18,26.829999923706055
2018-09-06,26.850000381469727
2018-10-08,26.690000534057617
2019-02-13,26.809999465942383
2018-12-11,26.84000015258789
2019-09-25,27.06999969482422
2020-01-21,26.25
2020-04-09,26.049999237060547
2019-11-06,25.979999542236328
2020-01-24,25.8700008392334
2020-01-27,25.809999465942383
2020-04-15,26.600000381469727
2018-12-26,26.079999923706055
2019-08-07,25.600000381469727
2019-06-04,25.31999969482422
2018-09-21,25.479999542236328
2018-07-19,25.639999389648438
2018-08-20,23.950000762939453
2018-10-23,23.40999984741211
2019-05-03,23.799999237060547
2019-04-01,23.809999465942383
2019-02-28,23.600000381469727
2019-11-12,23.25
2020-01-30,22.760000228881836
2019-11-15,22.520000457763672
2020-04-21,22.010000228881836
2019-04-16,21.969999313354492
2019-03-15,22.020000457763672
2019-02-11,22.799999237060547
2019-01-10,22.700000762939453
2019-08-22,22.65999984741211
2018-11-07,23.290000915527344
2018-08-03,23.350000381469727
2018-09-04,22.860000610351562
2019-06-19,23.219999313354492
2019-09-23,22.25
2019-11-18,21.84000015258789
2020-02-05,21.639999389648438
2020-04-24,20.760000228881836
2019-03-29,21.5
2019-11-21,22.1299991607666
2020-04-27,22.049999237060547
2020-02-11,22.270000457763672
2020-04-30,23.079999923706055
2019-05-01,23.479999542236328
2019-02-26,23.600000381469727
2019-01-25,22.920000076293945
2018-12-24,22.6200008392334
2019-09-06,22.75
2018-07-17,22.1200008392334
2018-09-19,22.469999313354492
2019-08-05,23.15999984741211
2019-10-08,23.68000030517578
2019-12-11,24.43000030517578
2019-11-27,25.200000762939453
2020-02-14,24.649999618530273
2020-05-06,24.780000686645508
2019-01-08,24.739999771118164
2018-12-07,24.760000228881836
2019-08-20,24.989999771118164
2018-11-05,25.15999984741211
2019-07-19,24.649999618530273
2018-10-04,24.360000610351562
2019-06-17,24.489999771118164
2019-05-16,25.059999465942383
2018-08-01,25.25
2019-03-13,25.31999969482422
2019-12-03,25.34000015258789
2020-02-20,25.030000686645508
2019-12-06,24.6299991607666
2020-05-12,24.100000381469727
2019-12-09,23.1299991607666
2020-02-26,23.299999237060547
2020-05-15,23.700000762939453
2019-03-28,23.959999084472656
2018-09-17,24.299999237060547
2018-08-16,25.0
2018-10-19,24.489999771118164
2019-04-29,24.790000915527344
2019-01-23,23.920000076293945
2019-09-04,24.899999618530273
2018-11-20,24.940000534057617
2019-07-02,25.3700008392334
2019-05-31,23.59000015258789
2019-12-12,24.010000228881836
2020-05-18,23.079999923706055
2019-09-27,23.399999618530273
2020-03-03,24.100000381469727
2020-05-21,23.5
2019-05-14,23.309999465942383
2018-08-31,22.93000030517578
2018-07-30,21.770000457763672
2018-10-02,20.8700008392334
2019-04-12,21.5
2019-03-11,21.280000686645508
2019-02-07,21.290000915527344
2019-07-17,21.280000686645508
2019-09-19,21.040000915527344
2019-10-21,21.200000762939453
2019-12-18,21.559999465942383
2020-03-06,21.350000381469727
2019-10-03,21.860000610351562
2020-03-09,22.030000686645508
2020-05-27,21.270000457763672
2019-12-24,22.450000762939453
2020-03-12,23.040000915527344
2018-12-20,23.3799991607666
2019-08-01,23.65999984741211
2018-08-14,24.3799991607666
2018-07-13,23.25
2018-10-17,21.649999618530273
2019-05-29,22.959999084472656
2019-03-26,23.530000686645508
2019-02-22,23.389999389648438
2019-10-04,23.350000381469727
2019-11-05,23.459999084472656
2019-12-27,23.270000457763672
2020-06-02,23.450000762939453
2019-12-30,23.690000534057617
2020-03-18,23.399999618530273
2020-06-05,24.079999923706055
2019-07-15,23.84000015258789
2018-12-03,23.8799991607666
2019-06-13,23.3799991607666
2019-01-04,22.649999618530273
2018-08-29,22.030000686645508
2019-02-05,22.690000534057617
2018-11-01,22.489999771118164
2019-08-16,21.690000534057617
2019-04-10,21.6299991607666
2019-09-17,21.729999542236328
2019-10-15,22.1200008392334
2020-01-02,21.920000076293945
2020-06-08,22.31999969482422
2019-10-18,22.309999465942383
2020-03-24,22.170000076293945
2020-06-11,22.079999923706055
2020-01-08,21.760000228881836
2019-04-25,22.280000686645508
2019-07-30,22.5
2019-02-20,23.049999237060547
2018-07-11,22.299999237060547
2018-09-13,22.549999237060547
2018-10-15,21.81999969482422
2019-06-28,22.530000686645508
2018-12-18,21.469999313354492
2018-11-16,21.5
2019-10-02,22.079999923706055
2020-03-27,22.239999771118164
2020-01-10,22.56999969482422
2019-10-24,22.010000228881836
2020-03-30,21.8700008392334
2020-06-17,21.899999618530273
2020-01-14,22.389999389648438
2020-04-02,21.959999084472656
2019-01-02,21.639999389648438
2019-08-14,22.1299991607666
2018-10-30,22.579999923706055
2019-06-11,22.149999618530273
2019-05-10,22.260000228881836
2019-04-08,22.579999923706055
2018-08-27,22.59000015258789
2018-07-26,22.299999237060547
2018-09-28,22.559999465942383
2019-03-07,22.520000457763672
2019-10-30,22.31999969482422
2020-01-17,22.40999984741211
2020-06-23,21.81999969482422
2020-04-08,21.520000457763672
2020-06-26,22.31999969482422
2019-03-22,22.139999389648438
2019-01-17,22.1299991607666
2019-08-29,22.850000381469727
2018-11-14,22.3799991607666
2019-06-26,22.889999389648438
2018-09-11,23.989999771118164
2018-07-09,23.8799991607666
2018-08-10,23.940000534057617
2019-04-23,24.3799991607666
2019-09-30,24.610000610351562
2020-01-23,25.06999969482422
2019-11-08,25.020000457763672
2020-04-14,25.420000076293945
2019-11-11,25.709999084472656
2020-01-29,25.65999984741211
2020-04-17,25.56999969482422
2018-07-24,25.399999618530273
2018-09-26,25.68000030517578
2019-05-08,25.950000762939453
2019-03-05,25.719999313354492
2019-02-01,25.260000228881836
2018-12-31,25.020000457763672
2018-11-29,24.860000610351562
2019-08-12,24.959999084472656
2019-07-11,24.829999923706055
2019-09-13,24.0
2019-11-14,23.790000915527344
2020-04-20,23.3799991607666
2020-02-04,23.43000030517578
2020-04-23,23.479999542236328
2018-12-14,22.84000015258789
2019-08-27,22.360000610351562
2018-08-08,22.850000381469727
2018-10-11,21.56999969482422
2018-11-12,22.100000381469727
2019-07-26,22.059999465942383
2019-06-24,21.190000534057617
2019-05-23,21.729999542236328
2019-03-20,21.56999969482422
2019-01-15,21.81999969482422
2019-11-20,21.690000534057617
2020-02-07,21.959999084472656
2020-02-10,21.979999542236328
2020-04-29,22.260000228881836
2019-11-26,22.489999771118164
2020-02-13,22.420000076293945
2019-01-30,22.110000610351562
2018-08-23,22.059999465942383
2018-09-24,21.559999465942383
2018-11-27,21.110000610351562
2018-10-26,20.700000762939453
2019-07-09,20.459999084472656
2019-06-07,19.729999542236328
2019-05-06,19.690000534057617
2019-04-04,18.780000686645508
2019-09-11,17.389999389648438
2019-11-29,16.030000686645508
2020-05-05,16.389999389648438
2019-12-02,17.139999389648438
2020-02-19,16.809999465942383
2020-05-08,16.65999984741211
2019-05-21,16.34000015258789
2019-03-18,13.329999923706055
2018-09-07,13.279999732971191
2018-08-06,13.15999984741211
2018-10-09,11.600000381469727
2019-02-14,11.829999923706055
2018-12-12,11.069999694824219
2019-07-24,11.869999885559082
2019-09-26,10.140000343322754
2019-10-28,9.770000457763672
2019-12-05,10.1899995803833
2020-05-11,10.109999656677246
2019-07-03,9.670000076293945
2020-02-25,11.470000267028809
2020-05-14,11.779999732971191
2020-02-28,11.779999732971191
2019-08-08,11.520000457763672
2019-06-05,11.15999984741211
2018-07-20,10.09000015258789
2018-08-21,10.170000076293945
2018-10-24,10.680000305175781
2019-04-02,11.270000457763672
2019-03-01,12.609999656677246
2019-01-28,12.960000038146973
2018-12-27,13.619999885559082
2019-09-09,13.34000015258789
2020-03-02,13.239999771118164
2020-05-20,12.550000190734863
2019-12-17,12.930000305175781
2020-03-05,12.380000114440918
2019-02-12,12.079999923706055
2019-01-11,12.460000038146973
2018-12-10,13.5
2019-08-23,13.15999984741211
2018-11-08,13.920000076293945
2019-07-22,13.100000381469727
2019-06-20,14.0
2018-09-05,14.770000457763672
2019-04-17,14.670000076293945
2019-09-24,13.579999923706055
2019-12-20,13.3100004196167
2020-05-26,14.5
2019-04-30,13.550000190734863
2019-12-23,13.329999923706055
2020-03-11,14.369999885559082
2020-05-29,14.75
2019-12-26,14.8100004196167
2020-06-01,14.34000015258789
2019-05-02,13.3100004196167
2019-02-27,13.920000076293945
2018-11-23,14.5600004196167
2019-08-06,15.029999732971191
2018-07-18,14.979999542236328
2018-09-20,15.729999542236328
2018-10-22,15.100000381469727
2019-07-05,15.649999618530273
2019-06-03,16.290000915527344
2019-10-09,16.6299991607666
2019-10-11,16.209999084472656
2020-03-17,16.5
2020-06-04,16.3799991607666
2019-10-14,17.6200008392334
2020-03-20,17.18000030517578
2018-11-06,18.200000762939453
2019-06-18,18.899999618530273
2019-05-17,18.34000015258789
2019-04-15,18.190000534057617
2019-03-14,15.949999809265137
2019-01-09,16.420000076293945
2018-08-02,15.09000015258789
2018-10-05,17.260000228881836
2019-08-21,16.780000686645508
2019-10-17,15.9399995803833
2020-03-23,16.68000030517578
2020-06-10,15.319999694824219
2019-02-25,15.59000015258789
2020-01-07,15.25
2020-03-26,14.220000267028809
2019-10-23,14.869999885559082
