Dates,SCHW
2018-06-20,55.470001220703125
2018-06-21,55.310001373291016
2018-06-25,55.790000915527344
2018-06-22,54.5
2018-06-26,53.439998626708984
2018-06-27,53.220001220703125
2018-06-28,51.900001525878906
2018-06-29,52.22999954223633
2018-07-02,50.560001373291016
2018-07-03,51.5
2018-07-05,50.56999969482422
2018-07-16,49.4900016784668
2018-09-18,50.900001525878906
2019-01-24,51.900001525878906
2019-09-05,50.709999084472656
2018-11-21,50.779998779296875
2020-01-13,50.720001220703125
2020-04-01,50.790000915527344
2020-06-19,52.529998779296875
2019-10-29,53.13999938964844
2020-01-16,53.90999984741211
2020-06-22,52.560001373291016
2018-10-03,52.150001525878906
2018-07-31,52.95000076293945
2019-03-12,52.83000183105469
2019-02-08,53.08000183105469
2019-01-07,52.75
2018-12-06,52.70000076293945
2019-08-19,51.70000076293945
2019-07-18,51.4900016784668
2019-05-15,50.20000076293945
2019-09-20,50.38999938964844
2019-11-01,50.25
2020-04-07,50.70000076293945
2020-06-25,50.790000915527344
2020-06-16,50.40999984741211
2019-11-04,50.18000030517578
2020-01-22,50.68000030517578
2019-11-07,50.25
2020-04-13,50.0
2019-07-01,50.45000076293945
2019-05-30,51.0
2018-08-15,51.0
2018-10-18,49.790000915527344
2019-03-27,49.970001220703125
2019-01-22,50.95000076293945
2018-12-21,50.470001220703125
2019-09-03,50.83000183105469
2018-11-19,51.58000183105469
2019-08-02,51.349998474121094
2020-01-28,51.150001525878906
2020-04-16,50.380001068115234
2019-11-13,50.779998779296875
2020-01-31,51.130001068115234
2018-12-04,50.5
2018-11-02,49.72999954223633
2019-07-16,50.5
2018-08-30,50.52000045776367
2018-10-01,51.0
2019-06-14,50.81999969482422
2019-05-13,50.59000015258789
2019-04-11,51.290000915527344
2019-02-06,50.310001373291016
2019-09-18,50.83000183105469
2020-02-03,52.33000183105469
2020-04-22,52.369998931884766
2019-11-19,51.790000915527344
2020-02-06,51.650001525878906
2019-11-22,51.72999954223633
2019-03-25,50.83000183105469
2019-02-21,50.2599983215332
2018-12-19,49.349998474121094
2018-07-12,49.52000045776367
2018-09-14,50.369998931884766
2018-08-13,51.0099983215332
2018-10-16,51.88999938964844
2019-07-31,51.25
2019-05-28,51.380001068115234
2019-04-26,52.08000183105469
2020-04-28,49.369998931884766
2019-11-25,49.40999984741211
2020-02-12,49.0
2020-05-01,48.060001373291016
2020-05-04,48.02000045776367
2019-06-12,47.9900016784668
2019-04-09,46.52000045776367
2019-03-08,46.939998626708984
2019-02-04,44.400001525878906
2018-07-27,44.5099983215332
2018-08-28,43.06999969482422
2019-01-03,42.630001068115234
2019-08-15,43.91999816894531
2018-10-31,44.369998931884766
2019-09-16,46.15999984741211
2020-02-18,46.34000015258789
2020-05-07,46.86000061035156
2018-08-17,46.630001068115234
2019-12-04,47.11000061035156
2020-02-21,48.0
2018-12-17,48.18000030517578
2019-08-30,48.459999084472656
2018-11-15,47.5
2019-07-29,46.849998474121094
2019-06-27,47.47999954223633
2019-04-24,46.38999938964844
2018-07-10,46.779998779296875
2018-09-12,46.400001525878906
2019-02-19,45.25
2019-01-18,45.02000045776367
2020-02-24,44.459999084472656
2020-05-13,45.029998779296875
2019-12-10,45.040000915527344
2020-02-27,45.41999816894531
2019-12-13,45.20000076293945
2020-05-19,44.06999969482422
2019-03-06,45.790000915527344
2018-11-30,45.22999954223633
2019-08-13,41.869998931884766
2019-07-12,42.5
2019-06-10,41.150001525878906
2019-05-09,41.900001525878906
2018-07-25,41.900001525878906
2018-09-27,41.779998779296875
2018-10-29,40.720001220703125
2019-10-16,40.88999938964844
2019-12-16,41.040000915527344
2020-03-04,40.38999938964844
2020-05-22,39.380001068115234
2019-10-01,39.25
2019-12-19,38.810001373291016
2018-09-10,38.25
2019-05-24,39.83000183105469
2018-08-09,41.40999984741211
2019-04-22,41.36000061035156
2019-03-21,40.70000076293945
2019-01-16,41.349998474121094
2019-08-28,41.529998779296875
2018-11-13,42.220001220703125
2018-10-12,43.369998931884766
2019-06-25,43.54999923706055
2020-03-10,43.470001220703125
2020-05-28,43.310001373291016
2019-10-07,43.45000076293945
2020-03-13,43.54999923706055
2019-10-10,45.650001525878906
2020-03-16,46.369998931884766
2020-06-03,47.220001220703125
2018-11-28,47.650001525878906
2018-09-25,47.959999084472656
2018-07-23,47.209999084472656
2018-08-24,48.150001525878906
2019-07-10,47.459999084472656
2019-05-07,47.439998626708984
2019-04-05,47.810001373291016
2019-03-04,46.720001220703125
2019-01-31,46.880001068115234
2019-09-12,47.0
2019-12-31,47.20000076293945
2020-03-19,46.33000183105469
2020-01-03,45.7599983215332
2020-06-09,44.84000015258789
2019-02-15,45.040000915527344
2019-01-14,45.25
2018-07-06,46.119998931884766
2018-08-07,45.29999923706055
2018-10-10,45.75
2018-12-13,46.0
2019-08-26,46.060001373291016
2019-07-25,46.25
2019-05-22,45.90999984741211
2019-03-19,46.63999938964844
