Dates,SCHW
2018-06-20,53.74326705932617
2018-06-21,53.520713806152344
2018-06-25,53.12397766113281
2018-06-22,51.68217849731445
2018-06-26,51.353172302246094
2018-06-27,50.22102737426758
2018-06-28,50.03717041015625
2018-06-29,49.446903228759766
2018-07-02,49.64043045043945
2018-07-03,48.61472702026367
2018-07-05,47.87930679321289
2018-07-16,49.0114631652832
2018-09-18,50.22102737426758
2019-01-24,49.45658874511719
2019-09-05,48.83728790283203
2018-11-21,49.10822677612305
2020-01-13,48.98242950439453
2020-04-01,49.408206939697266
2020-06-19,51.1693229675293
2019-10-29,52.465972900390625
2020-01-16,51.1693229675293
2020-06-22,50.46294021606445
2018-10-03,50.90805435180664
2018-07-31,51.14997100830078
2019-03-12,51.227378845214844
2019-02-08,50.94676208496094
2019-01-07,50.849998474121094
2018-12-06,49.6597900390625
2019-08-19,49.408206939697266
2019-07-18,49.23402404785156
2019-05-15,48.50828552246094
2019-09-20,48.663108825683594
2019-11-01,48.76955795288086
2020-04-07,49.14693832397461
2020-06-25,48.86631774902344
2020-06-16,49.21556854248047
2019-11-04,49.09914779663086
2020-01-22,48.61408615112305
2019-11-07,49.02153778076172
2020-04-13,48.74020004272461
2019-07-01,49.6036262512207
2019-05-30,49.506370544433594
2018-08-15,50.01212692260742
2018-10-18,48.79635238647461
2019-03-27,49.535545349121094
2019-01-22,48.79635238647461
2018-12-21,49.16594696044922
2019-09-03,49.963497161865234
2018-11-19,49.83706283569336
2019-08-02,49.92459487915039
2020-01-28,49.17567443847656
2020-04-16,49.39937973022461
2019-11-13,49.91486740112305
2020-01-31,49.13677215576172
2018-12-04,48.154422760009766
2018-11-02,48.7866325378418
2019-07-16,49.234031677246094
2018-08-30,49.58417892456055
2018-10-01,49.32156753540039
2019-06-14,49.03950119018555
2019-05-13,49.759246826171875
2019-04-11,48.9422492980957
2019-02-06,49.234031677246094
2019-09-18,50.5665283203125
2020-02-03,50.64432907104492
2020-04-22,50.420631408691406
2019-11-19,50.148292541503906
2020-02-06,50.20665740966797
2019-11-22,49.331295013427734
2019-03-25,49.13677215576172
2019-02-21,47.80428695678711
2018-12-19,48.193328857421875
2018-07-12,48.48511505126953
2018-09-14,49.40910339355469
2018-08-13,50.2650146484375
2018-10-16,50.07048797607422
2019-07-31,50.255279541015625
2019-05-28,50.74159240722656
2019-04-26,48.23222732543945
2020-04-28,46.81221389770508
2019-11-25,47.66810989379883
2020-02-12,46.33562469482422
2020-05-01,46.90946960449219
2020-05-04,46.72467803955078
2019-06-12,45.42136001586914
2019-04-09,45.54780578613281
2019-03-08,44.351478576660156
2019-02-04,43.320499420166016
2018-07-27,41.404441833496094
2018-08-28,41.997737884521484
2019-01-03,42.007469177246094
2019-08-15,42.50349807739258
2018-10-31,44.322303771972656
2019-09-16,44.973960876464844
2020-02-18,45.119850158691406
2020-05-07,45.304649353027344
2018-08-17,45.98548126220703
2019-12-04,46.452335357666016
2020-02-21,47.24989318847656
2018-12-17,47.42543411254883
2019-08-30,46.459957122802734
2018-11-15,45.57249069213867
2019-07-29,45.884559631347656
2019-06-27,45.699275970458984
2019-04-24,46.14787673950195
2018-07-10,45.796791076660156
2018-09-12,44.83131790161133
2019-02-19,43.42698669433594
2019-01-18,43.75856399536133
2020-02-24,42.988136291503906
2020-05-13,43.973121643066406
2019-12-10,44.207176208496094
2020-02-27,44.52899932861328
2019-12-13,43.06614685058594
2020-05-19,43.69029998779297
2019-03-06,44.333953857421875
2018-11-30,41.944637298583984
2019-08-13,41.54479217529297
2019-07-12,40.442779541015625
2019-06-10,40.08194351196289
2019-05-09,40.228233337402344
2018-07-25,40.842628479003906
2018-09-27,40.40377426147461
2018-10-29,40.169715881347656
2019-10-16,39.69186019897461
2019-12-16,39.44804763793945
2020-03-04,38.73613357543945
2020-05-22,38.63861083984375
2019-10-01,38.170501708984375
2019-12-19,37.30253982543945
2018-09-10,39.55532455444336
2019-05-24,40.042938232421875
2018-08-09,40.042938232421875
2019-04-22,40.50129318237305
2019-03-21,40.5500602722168
2019-01-16,39.71136474609375
2019-08-28,41.388755798339844
2018-11-13,41.68132400512695
2018-10-12,42.207950592041016
2019-06-25,42.744327545166016
2020-03-10,42.627296447753906
2020-05-28,42.73456954956055
2019-10-07,42.71506881713867
2020-03-13,43.15391540527344
2019-10-10,45.54323196411133
2020-03-16,45.757781982421875
2020-06-03,46.79153060913086
2018-11-28,46.294166564941406
2018-09-25,46.14787673950195
2018-07-23,46.20639419555664
2018-08-24,46.78178024291992
2019-07-10,46.34292984008789
2019-05-07,46.5379753112793
2019-04-05,45.709022521972656
2019-03-04,45.61150360107422
2019-01-31,45.86505889892578
2019-09-12,46.03084945678711
2019-12-31,45.43596267700195
2020-03-19,44.96785354614258
2020-01-03,44.060890197753906
2020-06-09,43.65129089355469
2019-02-15,43.63179016113281
2019-01-14,44.74354553222656
2018-07-06,45.00783920288086
2018-08-07,44.33242416381836
2018-10-10,45.37980651855469
2018-12-13,46.065006256103516
2019-08-26,45.46790313720703
2019-07-25,44.75333786010742
2019-05-22,45.193817138671875
2019-03-19,45.03720474243164
2020-01-06,45.57557678222656
2020-03-25,45.585365295410156
2020-06-12,45.03720474243164
2019-10-22,45.820289611816406
2020-01-09,44.684814453125
2020-06-15,44.909950256347656
2019-10-25,44.303062438964844
2020-03-31,43.08927917480469
2020-06-18,42.53133773803711
2019-04-03,42.86414337158203
2018-08-22,43.05991744995117
2018-10-25,43.471031188964844
2019-01-29,44.34221649169922
2018-12-28,44.489044189453125
2018-11-26,44.929534912109375
2019-08-09,44.77291488647461
2019-07-08,43.61786651611328
2019-06-06,42.88372039794922
2019-09-10,40.91621780395508
2020-01-15,40.94558334350586
2020-04-03,41.65036392211914
2019-10-31,41.023895263671875
2020-04-06,41.78739547729492
2020-06-24,41.85592269897461
2018-11-09,43.196956634521484
2019-07-23,43.44166564941406
2019-06-21,43.68638610839844
2019-05-20,43.92130661010742
2019-04-18,43.608070373535156
2018-09-06,43.83320999145508
2018-10-08,43.510189056396484
2019-02-13,43.3339958190918
2018-12-11,43.32420349121094
2019-09-25,44.39115524291992
2020-01-21,44.07792282104492
2020-04-09,44.69460678100586
2019-11-06,45.12530517578125
2020-01-24,44.58693313598633
2020-01-27,44.489044189453125
2020-04-15,44.596717834472656
2018-12-26,44.1170768737793
2019-08-07,44.35200500488281
2019-06-04,43.95067596435547
2018-09-21,44.929534912109375
2018-07-19,44.812068939208984
2018-08-20,44.596717834472656
2018-10-23,44.909950256347656
2019-05-03,45.26234436035156
2019-04-01,45.281917572021484
2019-02-28,44.71418380737305
2019-11-12,44.61629867553711
2020-01-30,44.851219177246094
2019-11-15,44.88058853149414
2020-04-21,42.88372039794922
2019-04-16,43.57158660888672
2019-03-15,41.99931716918945
2019-02-11,42.98198699951172
2019-01-10,42.4611701965332
2019-08-22,42.79528045654297
2018-11-07,43.25712966918945
2018-08-03,42.8149299621582
2018-09-04,41.80278396606445
2019-06-19,42.5004768371582
2019-09-23,42.0484504699707
2019-11-18,42.0287971496582
2020-02-05,41.8126106262207
2020-04-24,40.88889694213867
2019-03-29,40.90855407714844
2019-11-21,43.08025360107422
2020-04-27,43.02129364013672
2020-02-11,43.16869354248047
2020-04-30,42.25481414794922
2019-05-01,42.55944061279297
2019-02-26,42.1074104309082
2019-01-25,41.37040710449219
2018-12-24,41.62590408325195
2019-09-06,40.29929733276367
2018-07-17,39.906227111816406
2018-09-19,40.20103073120117
2019-08-05,39.198707580566406
2019-10-08,39.33627700805664
2019-12-11,39.92588424682617
2019-11-27,38.47153091430664
2020-02-14,38.550140380859375
2020-05-06,38.982521057128906
2019-01-08,39.50333786010742
2018-12-07,39.49350357055664
2019-08-20,40.053627014160156
2018-11-05,39.49350357055664
2019-07-19,39.749000549316406
2018-10-04,40.15189743041992
2019-06-17,39.296974182128906
2019-05-16,39.57212448120117
2018-08-01,38.97269058227539
2019-03-13,39.75882339477539
2019-12-03,39.434547424316406
2020-02-20,39.601600646972656
2019-12-06,40.90855407714844
2020-05-12,40.49583053588867
2019-12-09,40.76115417480469
2020-02-26,41.97966384887695
2020-05-15,42.41203689575195
2019-03-28,42.77561950683594
2018-09-17,43.51262283325195
2018-08-16,43.30626678466797
2018-10-19,43.28661346435547
2019-04-29,42.95250701904297
2019-01-23,42.27446746826172
2019-09-04,42.47099685668945
2018-11-20,40.57444381713867
2019-07-02,40.04380416870117
2019-05-31,38.16690444946289
2019-12-12,38.72702407836914
2020-05-18,36.92873764038086
2019-09-27,36.96822738647461
2020-03-03,36.395687103271484
2020-05-21,35.94160842895508
2019-05-14,37.19526672363281
2018-08-31,36.119285583496094
2018-07-30,36.08967590332031
2018-10-02,36.662208557128906
2019-04-12,37.21500778198242
2019-03-11,36.83989715576172
2019-02-07,37.12616729736328
2019-07-17,37.38282012939453
2019-09-19,36.10942077636719
2019-10-21,36.19825744628906
2019-12-18,35.65533447265625
2020-03-06,36.25748825073242
2019-10-03,37.274234771728516
2020-03-09,37.77767562866211
2020-05-27,37.47166061401367
2019-12-24,38.17253112792969
2020-03-12,39.11030960083008
2018-12-20,39.3867073059082
2019-08-01,40.571266174316406
2018-08-14,41.41033935546875
2018-07-13,42.20991516113281
2018-10-17,42.515926361083984
2019-05-29,43.0588493347168
2019-03-26,43.03910827636719
2019-02-22,42.555416107177734
2019-10-04,42.67387008666992
2019-11-05,42.367855072021484
2019-12-27,42.22965621948242
2020-06-02,42.032230377197266
2019-12-30,41.25239181518555
2020-03-18,41.262264251708984
2020-06-05,40.36397171020508
2019-07-15,40.877281188964844
2018-12-03,41.2918815612793
2019-06-13,37.274234771728516
2019-01-04,36.04031753540039
2018-08-29,34.64845657348633
2019-02-05,35.211124420166016
2018-11-01,34.99395751953125
2019-08-16,34.77678298950195
2019-04-10,35.211124420166016
2019-09-17,35.675079345703125
2019-10-15,36.800411224365234
2020-01-02,37.2347526550293
2020-06-08,39.22876739501953
2019-10-18,38.518028259277344
2020-03-24,38.94249725341797
2020-06-11,39.42619323730469
2020-01-08,40.373844146728516
2019-04-25,40.39358139038086
2019-07-30,40.83779525756836
2019-02-20,40.46268844604492
2018-07-11,40.452816009521484
2018-09-13,40.946380615234375
2018-10-15,40.43307113647461
2019-06-28,40.76869583129883
2018-12-18,40.18628692626953
2018-11-16,41.242523193359375
2019-10-02,42.663997650146484
2020-03-27,42.861419677734375
2020-01-10,42.52580261230469
2019-10-24,43.11051559448242
2020-03-30,43.1501579284668
2020-06-17,42.842933654785156
2020-01-14,43.090694427490234
2020-04-02,42.426692962646484
2019-01-02,42.9915885925293
2019-08-14,43.952903747558594
2018-10-30,43.784427642822266
2019-06-11,44.00246047973633
2019-05-10,44.34932327270508
2019-04-08,47.599952697753906
2018-08-27,47.7684326171875
2018-07-26,48.86849594116211
2018-09-28,48.79912185668945
2019-03-07,49.39374923706055
2019-10-30,49.056793212890625
2020-01-17,49.126163482666016
2020-06-23,48.22431182861328
2020-04-08,48.590999603271484
2020-06-26,48.3036003112793
2019-03-22,48.511714935302734
2019-01-17,48.511714935302734
2019-08-29,48.749568939208984
2018-11-14,49.1558952331543
2019-06-26,50.612735748291016
2018-09-11,49.50276184082031
2018-07-09,49.27482223510742
2018-08-10,49.04688262939453
2019-04-23,48.22431182861328
2019-09-30,47.7684326171875
2020-01-23,47.68914794921875
2019-11-08,48.27386474609375
2020-04-14,48.27386474609375
2019-11-11,48.1351203918457
2020-01-29,47.90718078613281
2020-04-17,47.3918342590332
2018-07-24,47.1341667175293
2018-09-26,47.79816436767578
2019-05-08,46.58908462524414
2019-03-05,46.916133880615234
2019-02-01,47.193626403808594
2018-12-31,47.48102951049805
2018-11-29,47.679237365722656
2019-08-12,47.372013092041016
2019-07-11,47.59004592895508
2019-09-13,47.28281784057617
2019-11-14,46.69810104370117
2020-04-20,48.5612678527832
2020-02-04,47.90718078613281
2020-04-23,48.016197204589844
2018-12-14,48.49189758300781
2019-08-27,47.9864616394043
2018-08-08,46.72783279418945
2018-10-11,45.350276947021484
2018-11-12,45.885440826416016
2019-07-26,45.538578033447266
2019-06-24,46.76747512817383
2019-05-23,45.14215850830078
2019-03-20,45.27099609375
2019-01-15,46.65846252441406
2019-11-20,47.857627868652344
2020-02-07,47.4017448425293
2020-02-10,46.88640213012695
2020-04-29,46.35123825073242
2019-11-26,47.2431755065918
2020-02-13,47.36210632324219
2019-01-30,47.04376983642578
2018-08-23,46.98408126831055
2018-09-24,46.4866828918457
2018-11-27,47.19298553466797
2018-10-26,48.32705307006836
2019-07-09,45.94949722290039
2019-06-07,43.57194137573242
2019-05-06,41.38339614868164
2019-04-04,41.20433044433594
2019-09-11,41.69178009033203
2019-11-29,40.53782272338867
2020-05-05,41.761417388916016
2019-12-02,38.10057830810547
2020-02-19,36.966514587402344
2020-05-08,34.61880111694336
2019-05-21,33.952293395996094
2019-03-18,30.112390518188477
2018-09-07,32.76848602294922
2018-08-06,32.26114273071289
2018-10-09,28.281970977783203
2019-02-14,33.69364547729492
2018-12-12,30.40087890625
2019-07-24,33.504634857177734
2019-09-26,32.25119400024414
2019-10-28,31.65431785583496
2019-12-05,30.589889526367188
2020-05-11,28.351606369018555
2019-07-03,30.56004524230957
2020-02-25,33.99208068847656
2020-05-14,33.98213577270508
2020-02-28,33.43499755859375
2019-08-08,34.15125274658203
2019-06-05,33.4449462890625
2018-07-20,32.78838348388672
2018-08-21,34.2109375
2018-10-24,33.425048828125
2019-04-02,35.89213943481445
2019-03-01,34.75807189941406
2019-01-28,36.30000305175781
2018-12-27,36.3497428894043
2019-09-09,34.588958740234375
2020-03-02,36.021461486816406
2020-05-20,34.489479064941406
2019-12-17,34.41984176635742
2020-03-05,35.6036491394043
2019-02-12,36.39948272705078
2019-01-11,35.752864837646484
2018-12-10,35.683231353759766
2019-08-23,35.454429626464844
2018-11-08,35.21567916870117
2019-07-22,36.6481819152832
2019-06-20,36.886932373046875
2018-09-05,38.58802795410156
2019-04-17,37.52360153198242
2019-09-24,36.26021194458008
2019-12-20,35.444480895996094
2020-05-26,34.718284606933594
2019-04-30,34.38999938964844
2019-12-23,35.16999816894531
2020-03-11,36.5099983215332
2020-05-29,35.84000015258789
2019-12-26,34.31999969482422
2020-06-01,33.150001525878906
2019-05-02,33.400001525878906
2019-02-27,32.560001373291016
2018-11-23,34.209999084472656
2019-08-06,32.9900016784668
2018-07-18,33.689998626708984
2018-09-20,33.220001220703125
2018-10-22,32.83000183105469
2019-07-05,34.5
2019-06-03,37.09000015258789
2019-10-09,36.0099983215332
2019-10-11,35.90999984741211
2020-03-17,36.5099983215332
2020-06-04,37.13999938964844
2019-10-14,39.5099983215332
2020-03-20,41.68000030517578
2018-11-06,42.81999969482422
2019-06-18,41.81999969482422
2019-05-17,40.18000030517578
2019-04-15,38.119998931884766
