Dates,SCHW
2018-06-20,56.150001525878906
2018-06-21,55.58000183105469
2018-06-25,55.84000015258789
2018-06-22,54.529998779296875
2018-06-26,53.689998626708984
2018-06-27,53.68000030517578
2018-06-28,52.04999923706055
2018-06-29,52.4900016784668
2018-07-02,51.33000183105469
2018-07-03,51.70000076293945
2018-07-05,50.56999969482422
2018-07-16,51.060001373291016
2018-09-18,52.02000045776367
2019-01-24,51.97999954223633
2019-09-05,51.02000045776367
2018-11-21,50.9900016784668
2020-01-13,50.779998779296875
2020-04-01,51.38999938964844
2020-06-19,53.779998779296875
2019-10-29,54.2599983215332
2020-01-16,54.06999969482422
2020-06-22,52.63999938964844
2018-10-03,52.72999954223633
2018-07-31,53.61000061035156
2019-03-12,53.11000061035156
2019-02-08,53.2400016784668
2019-01-07,53.0099983215332
2018-12-06,52.75
2019-08-19,51.7400016784668
2019-07-18,52.61000061035156
2019-05-15,50.4900016784668
2019-09-20,50.68000030517578
2019-11-01,50.470001220703125
2020-04-07,51.869998931884766
2020-06-25,50.790000915527344
2020-06-16,50.959999084472656
2019-11-04,50.709999084472656
2020-01-22,50.970001220703125
2019-11-07,50.70000076293945
2020-04-13,50.560001373291016
2019-07-01,51.41999816894531
2019-05-30,51.0099983215332
2018-08-15,51.529998779296875
2018-10-18,50.77000045776367
2019-03-27,51.5
2019-01-22,50.9900016784668
2018-12-21,50.90999984741211
2019-09-03,51.790000915527344
2018-11-19,51.79999923706055
2019-08-02,51.720001220703125
2020-01-28,51.290000915527344
2020-04-16,50.88999938964844
2019-11-13,51.58000183105469
2020-01-31,51.41999816894531
2018-12-04,50.77000045776367
2018-11-02,50.380001068115234
2019-07-16,50.900001525878906
2018-08-30,51.25
2018-10-01,51.119998931884766
2019-06-14,50.970001220703125
2019-05-13,51.56999969482422
2019-04-11,51.4900016784668
2019-02-06,50.83000183105469
2019-09-18,52.09000015258789
2020-02-03,52.70000076293945
2020-04-22,52.38999938964844
2019-11-19,51.83000183105469
2020-02-06,51.7400016784668
2019-11-22,51.86000061035156
2019-03-25,50.90999984741211
2019-02-21,50.290000915527344
2018-12-19,49.75
2018-07-12,49.91999816894531
2018-09-14,51.11000061035156
2018-08-13,52.470001220703125
2018-10-16,52.150001525878906
2019-07-31,51.83000183105469
2019-05-28,52.349998474121094
2019-04-26,52.16999816894531
2020-04-28,50.060001373291016
2019-11-25,49.470001220703125
2020-02-12,49.43000030517578
2020-05-01,48.41999816894531
2020-05-04,48.400001525878906
2019-06-12,48.11000061035156
2019-04-09,47.4900016784668
2019-03-08,47.0099983215332
2019-02-04,45.0
2018-07-27,44.56999969482422
2018-08-28,43.400001525878906
2019-01-03,43.47999954223633
2019-08-15,44.689998626708984
2018-10-31,45.66999816894531
2019-09-16,47.04999923706055
2020-02-18,46.70000076293945
2020-05-07,47.29999923706055
2018-08-17,47.47999954223633
2019-12-04,47.86000061035156
2020-02-21,48.720001220703125
2018-12-17,49.2400016784668
2019-08-30,48.52000045776367
2018-11-15,47.790000915527344
2019-07-29,47.7599983215332
2019-06-27,47.970001220703125
2019-04-24,47.540000915527344
2018-07-10,47.2400016784668
2018-09-12,46.900001525878906
2019-02-19,45.459999084472656
2019-01-18,45.630001068115234
2020-02-24,44.66999816894531
2020-05-13,45.779998779296875
2019-12-10,45.75
2020-02-27,45.709999084472656
2019-12-13,45.56999969482422
2020-05-19,44.810001373291016
2019-03-06,46.369998931884766
2018-11-30,45.310001373291016
2019-08-13,42.70000076293945
2019-07-12,43.25
2019-06-10,41.380001068115234
2019-05-09,42.22999954223633
2018-07-25,43.130001068115234
2018-09-27,42.369998931884766
2018-10-29,41.90999984741211
2019-10-16,41.72999954223633
2019-12-16,41.45000076293945
2020-03-04,41.13999938964844
2020-05-22,40.09000015258789
2019-10-01,40.130001068115234
2019-12-19,39.22999954223633
2018-09-10,40.560001373291016
2019-05-24,41.060001373291016
2018-08-09,41.68000030517578
2019-04-22,41.77000045776367
2019-03-21,41.849998474121094
2019-01-16,41.70000076293945
2019-08-28,42.630001068115234
