Dates,EMR
2018-06-20,70.98999786376953
2018-06-21,70.33999633789062
2018-06-25,70.7300033569336
2018-06-22,69.77999877929688
2018-06-26,69.83000183105469
2018-06-27,70.12000274658203
2018-06-28,68.9000015258789
2018-06-29,70.02999877929688
2018-07-02,69.56999969482422
2018-07-03,70.44999694824219
2018-07-05,69.3499984741211
2018-07-16,69.55999755859375
2018-09-18,71.01000213623047
2019-01-24,71.29000091552734
2019-09-05,70.3499984741211
2018-11-21,70.3499984741211
2020-01-13,70.8499984741211
2020-04-01,70.80999755859375
2020-06-19,69.63999938964844
2019-10-29,70.05000305175781
2020-01-16,70.31999969482422
2020-06-22,69.87999725341797
2018-10-03,69.23999786376953
2018-07-31,69.26000213623047
2019-03-12,70.27999877929688
2019-02-08,71.69999694824219
2019-01-07,71.6500015258789
2018-12-06,71.9800033569336
2019-08-19,72.48999786376953
2019-07-18,72.04000091552734
2019-05-15,71.33000183105469
2019-09-20,72.0199966430664
2019-11-01,71.79000091552734
2020-04-07,75.0
2020-06-25,75.25
2020-06-16,74.44999694824219
2019-11-04,74.47000122070312
2020-01-22,74.31999969482422
2019-11-07,74.83000183105469
2020-04-13,73.7300033569336
2019-07-01,74.2699966430664
2019-05-30,75.06999969482422
2018-08-15,75.68000030517578
2018-10-18,76.77999877929688
2019-03-27,76.27999877929688
2019-01-22,75.6500015258789
2018-12-21,76.0
2019-09-03,76.80000305175781
2018-11-19,77.0
2019-08-02,76.9000015258789
2020-01-28,76.88999938964844
2020-04-16,76.87000274658203
2019-11-13,76.69999694824219
2020-01-31,77.5999984741211
2018-12-04,77.23999786376953
2018-11-02,76.2300033569336
2019-07-16,76.63999938964844
2018-08-30,76.63999938964844
2018-10-01,77.26000213623047
2019-06-14,78.0
2019-05-13,77.91000366210938
2019-04-11,77.98999786376953
2019-02-06,78.61000061035156
2019-09-18,78.33999633789062
2020-02-03,78.41000366210938
2020-04-22,78.75
2019-11-19,77.91000366210938
2020-02-06,78.02999877929688
2019-11-22,77.41999816894531
2019-03-25,77.2699966430664
2019-02-21,77.33000183105469
2018-12-19,77.93000030517578
2018-07-12,78.30000305175781
2018-09-14,78.58999633789062
2018-08-13,79.69999694824219
2018-10-16,78.6500015258789
2019-07-31,78.08999633789062
2019-05-28,77.9000015258789
2019-04-26,75.98999786376953
2020-04-28,73.5999984741211
2019-11-25,72.81999969482422
2020-02-12,72.22000122070312
2020-05-01,73.66000366210938
2020-05-04,74.30999755859375
2019-06-12,74.26000213623047
2019-04-09,73.37000274658203
2019-03-08,72.70999908447266
2019-02-04,69.80000305175781
2018-07-27,69.18000030517578
2018-08-28,67.6500015258789
2019-01-03,67.33999633789062
2019-08-15,68.33000183105469
2018-10-31,67.91999816894531
2019-09-16,69.5199966430664
2020-02-18,70.26000213623047
2020-05-07,70.95999908447266
2018-08-17,70.9800033569336
2019-12-04,71.0
2020-02-21,71.18000030517578
2018-12-17,70.26000213623047
2019-08-30,69.52999877929688
2018-11-15,68.79000091552734
2019-07-29,68.77999877929688
2019-06-27,68.98999786376953
2019-04-24,69.2300033569336
2018-07-10,70.30999755859375
2018-09-12,69.33999633789062
2019-02-19,68.11000061035156
2019-01-18,67.87999725341797
2020-02-24,66.66000366210938
2020-05-13,67.0999984741211
2019-12-10,67.06999969482422
2020-02-27,68.06999969482422
2019-12-13,67.94000244140625
2020-05-19,67.6500015258789
2019-03-06,69.94999694824219
2018-11-30,69.19000244140625
2019-08-13,64.33999633789062
2019-07-12,64.87000274658203
2019-06-10,63.040000915527344
2019-05-09,64.0
2018-07-25,62.13999938964844
2018-09-27,61.66999816894531
2018-10-29,60.93000030517578
2019-10-16,60.209999084472656
2019-12-16,59.970001220703125
2020-03-04,59.939998626708984
2020-05-22,57.630001068115234
2019-10-01,57.970001220703125
2019-12-19,56.849998474121094
2018-09-10,58.52000045776367
2019-05-24,59.33000183105469
2018-08-09,60.029998779296875
2019-04-22,59.880001068115234
2019-03-21,59.81999969482422
2019-01-16,60.150001525878906
2019-08-28,59.900001525878906
2018-11-13,60.81999969482422
2018-10-12,61.310001373291016
2019-06-25,61.880001068115234
2020-03-10,62.47999954223633
2020-05-28,62.15999984741211
2019-10-07,62.02000045776367
2020-03-13,61.97999954223633
2019-10-10,61.61000061035156
2020-03-16,62.36000061035156
2020-06-03,64.11000061035156
2018-11-28,63.2599983215332
2018-09-25,63.54999923706055
2018-07-23,63.119998931884766
2018-08-24,64.2300033569336
2019-07-10,63.220001220703125
2019-05-07,63.56999969482422
2019-04-05,65.9000015258789
2019-03-04,65.91000366210938
2019-01-31,66.68000030517578
2019-09-12,67.77999877929688
2019-12-31,67.27999877929688
2020-03-19,67.2300033569336
2020-01-03,66.81999969482422
2020-06-09,66.80999755859375
2019-02-15,67.0999984741211
2019-01-14,68.31999969482422
2018-07-06,68.58000183105469
2018-08-07,67.62000274658203
2018-10-10,68.37999725341797
2018-12-13,68.20999908447266
2019-08-26,68.70999908447266
2019-07-25,68.36000061035156
2019-05-22,68.56999969482422
2019-03-19,69.29000091552734
2020-01-06,68.83000183105469
2020-03-25,68.66000366210938
2020-06-12,68.48999786376953
2019-10-22,68.91000366210938
2020-01-09,69.04000091552734
2020-06-15,68.18000030517578
2019-10-25,68.0
2020-03-31,67.5999984741211
2020-06-18,66.81999969482422
2019-04-03,67.47000122070312
2018-08-22,67.9800033569336
2018-10-25,68.31999969482422
2019-01-29,68.01000213623047
2018-12-28,67.61000061035156
2018-11-26,68.91000366210938
2019-08-09,69.33999633789062
2019-07-08,68.9000015258789
2019-06-06,69.41999816894531
2019-09-10,68.94000244140625
2020-01-15,67.18000030517578
2020-04-03,67.62999725341797
2019-10-31,67.47000122070312
2020-04-06,67.83999633789062
2020-06-24,68.5199966430664
2018-11-09,70.2300033569336
2019-07-23,70.30000305175781
2019-06-21,70.98999786376953
2019-05-20,71.16000366210938
2019-04-18,71.45999908447266
2018-09-06,71.7300033569336
2018-10-08,71.58000183105469
2019-02-13,71.47000122070312
2018-12-11,71.58999633789062
2019-09-25,72.4000015258789
2020-01-21,72.11000061035156
2020-04-09,72.29000091552734
2019-11-06,73.04000091552734
2020-01-24,72.94999694824219
2020-01-27,72.97000122070312
2020-04-15,73.23999786376953
2018-12-26,73.1500015258789
2019-08-07,72.22000122070312
2019-06-04,71.7300033569336
2018-09-21,71.79000091552734
2018-07-19,71.05000305175781
2018-08-20,71.31999969482422
2018-10-23,70.5999984741211
2019-05-03,71.19000244140625
2019-04-01,70.41000366210938
2019-02-28,68.41000366210938
2019-11-12,67.48999786376953
2020-01-30,66.87999725341797
2019-11-15,67.1500015258789
2020-04-21,65.58000183105469
2019-04-16,65.86000061035156
2019-03-15,65.94999694824219
2019-02-11,65.8499984741211
2019-01-10,65.54000091552734
2019-08-22,64.52999877929688
2018-11-07,65.62000274658203
2018-08-03,65.19000244140625
2018-09-04,63.849998474121094
2019-06-19,63.4900016784668
2019-09-23,63.0
2019-11-18,61.290000915527344
2020-02-05,61.810001373291016
2020-04-24,61.04999923706055
2019-03-29,61.2400016784668
2019-11-21,62.560001373291016
2020-04-27,63.529998779296875
2020-02-11,63.439998626708984
2020-04-30,64.16000366210938
2019-05-01,65.19999694824219
2019-02-26,65.63999938964844
2019-01-25,63.43000030517578
2018-12-24,63.36000061035156
2019-09-06,63.11000061035156
2018-07-17,63.04999923706055
2018-09-19,64.45999908447266
2019-08-05,64.30000305175781
2019-10-08,65.62999725341797
2019-12-11,66.11000061035156
2019-11-27,65.88999938964844
2020-02-14,65.58000183105469
2020-05-06,66.11000061035156
2019-01-08,66.44999694824219
2018-12-07,67.05000305175781
2019-08-20,68.06999969482422
2018-11-05,66.58999633789062
2019-07-19,66.55999755859375
2018-10-04,65.79000091552734
2019-06-17,65.66000366210938
2019-05-16,64.66999816894531
2018-08-01,64.8499984741211
2019-03-13,64.2699966430664
2019-12-03,66.0199966430664
2020-02-20,65.97000122070312
2019-12-06,66.83000183105469
2020-05-12,66.18000030517578
2019-12-09,64.63999938964844
2020-02-26,65.61000061035156
2020-05-15,65.75
2019-03-28,66.87000274658203
2018-09-17,67.37999725341797
2018-08-16,67.19000244140625
2018-10-19,67.0
2019-04-29,66.62999725341797
2019-01-23,67.36000061035156
2019-09-04,67.30000305175781
2018-11-20,65.30000305175781
2019-07-02,62.5
2019-05-31,60.599998474121094
2019-12-12,61.2599983215332
2020-05-18,59.880001068115234
2019-09-27,60.84000015258789
2020-03-03,60.459999084472656
2020-05-21,59.349998474121094
2019-05-14,60.529998779296875
2018-08-31,58.5099983215332
2018-07-30,57.099998474121094
2018-10-02,58.09000015258789
2019-04-12,59.040000915527344
2019-03-11,58.61000061035156
2019-02-07,58.849998474121094
2019-07-17,58.959999084472656
2019-09-19,58.540000915527344
2019-10-21,57.83000183105469
2019-12-18,57.720001220703125
2020-03-06,57.93000030517578
2019-10-03,59.36000061035156
2020-03-09,59.970001220703125
2020-05-27,59.0
2019-12-24,59.81999969482422
2020-03-12,62.130001068115234
2018-12-20,62.38999938964844
2019-08-01,63.880001068115234
2018-08-14,64.80999755859375
2018-07-13,65.37000274658203
2018-10-17,65.5199966430664
2019-05-29,66.20999908447266
2019-03-26,65.91000366210938
2019-02-22,65.4000015258789
2019-10-04,64.91999816894531
2019-11-05,65.54000091552734
2019-12-27,65.73999786376953
2020-06-02,65.26000213623047
2019-12-30,65.27999877929688
2020-03-18,64.58999633789062
2020-06-05,64.4800033569336
2019-07-15,66.80000305175781
2018-12-03,67.20999908447266
2019-06-13,68.2699966430664
2019-01-04,64.5999984741211
2018-08-29,64.43000030517578
2019-02-05,65.19999694824219
2018-11-01,65.48999786376953
2019-08-16,64.0199966430664
2019-04-10,64.12000274658203
2019-09-17,65.43000030517578
2019-10-15,68.02999877929688
2020-01-02,67.37999725341797
2020-06-08,68.41999816894531
2019-10-18,68.08999633789062
2020-03-24,68.47000122070312
2020-06-11,68.81999969482422
2020-01-08,69.75
2019-04-25,70.43000030517578
2019-07-30,70.62999725341797
2019-02-20,70.80000305175781
2018-07-11,71.0999984741211
2018-09-13,71.44000244140625
2018-10-15,71.22000122070312
2019-06-28,71.05000305175781
2018-12-18,71.02999877929688
2018-11-16,71.79000091552734
2019-10-02,75.54000091552734
2020-03-27,73.93000030517578
2020-01-10,74.25
2019-10-24,74.29000091552734
2020-03-30,73.9000015258789
2020-06-17,73.88999938964844
2020-01-14,74.69999694824219
2020-04-02,73.80000305175781
2019-01-02,73.25
2019-08-14,73.69999694824219
2018-10-30,73.30000305175781
2019-06-11,73.58000183105469
2019-05-10,73.20999908447266
2019-04-08,73.5999984741211
2018-08-27,73.75
2018-07-26,74.37999725341797
2018-09-28,74.44999694824219
2019-03-07,74.52999877929688
2019-10-30,74.30999755859375
2020-01-17,74.75
2020-06-23,72.86000061035156
2020-04-08,74.19000244140625
2020-06-26,74.11000061035156
2019-03-22,75.19999694824219
2019-01-17,75.54000091552734
2019-08-29,75.2300033569336
2018-11-14,75.7699966430664
2019-06-26,77.12000274658203
2018-09-11,77.23999786376953
2018-07-09,76.95999908447266
2018-08-10,76.61000061035156
2019-04-23,76.4800033569336
2019-09-30,76.27999877929688
2020-01-23,76.94999694824219
2019-11-08,76.86000061035156
2020-04-14,76.98999786376953
2019-11-11,76.66999816894531
2020-01-29,76.87000274658203
2020-04-17,76.80999755859375
2018-07-24,76.75
2018-09-26,77.5
2019-05-08,76.51000213623047
2019-03-05,77.08999633789062
2019-02-01,77.44999694824219
2018-12-31,77.7699966430664
2018-11-29,77.81999969482422
2019-08-12,77.9800033569336
2019-07-11,77.44000244140625
2019-09-13,77.55999755859375
2019-11-14,77.27999877929688
2020-04-20,77.88999938964844
2020-02-04,78.37999725341797
2020-04-23,77.63999938964844
2018-12-14,77.80000305175781
2019-08-27,77.70999908447266
2018-08-08,77.83000183105469
2018-10-11,75.2300033569336
2018-11-12,74.88999938964844
2019-07-26,75.0
2019-06-24,73.86000061035156
2019-05-23,73.69999694824219
2019-03-20,73.33999633789062
2019-01-15,74.76000213623047
2019-11-20,76.16000366210938
2020-02-07,76.62999725341797
2020-02-10,74.94000244140625
2020-04-29,73.76000213623047
2019-11-26,74.66999816894531
2020-02-13,75.58000183105469
2019-01-30,74.48999786376953
2018-08-23,73.51000213623047
2018-09-24,72.70999908447266
2018-11-27,72.58000183105469
2018-10-26,72.81999969482422
2019-07-09,72.0999984741211
2019-06-07,69.94999694824219
2019-05-06,69.69000244140625
2019-04-04,68.61000061035156
2019-09-11,67.70999908447266
2019-11-29,64.22000122070312
2020-05-05,66.52999877929688
2019-12-02,67.9000015258789
2020-02-19,66.94000244140625
2020-05-08,66.5
2019-05-21,64.05999755859375
2019-03-18,57.0
2018-09-07,53.869998931884766
2018-08-06,53.099998474121094
2018-10-09,51.86000061035156
2019-02-14,50.33000183105469
2018-12-12,48.459999084472656
2019-07-24,48.0
2019-09-26,44.54999923706055
2019-10-28,47.970001220703125
2019-12-05,48.119998931884766
2020-05-11,43.0
2019-07-03,44.7400016784668
2020-02-25,49.939998626708984
2020-05-14,49.36000061035156
2020-02-28,47.040000915527344
2019-08-08,46.97999954223633
2019-06-05,48.130001068115234
2018-07-20,45.91999816894531
2018-08-21,48.63999938964844
2018-10-24,48.689998626708984
2019-04-02,49.79999923706055
2019-03-01,53.40999984741211
2019-01-28,52.88999938964844
2018-12-27,55.13999938964844
2019-09-09,51.599998474121094
2020-03-02,52.349998474121094
2020-05-20,49.150001525878906
2019-12-17,48.2599983215332
2020-03-05,50.709999084472656
2019-02-12,51.77000045776367
2019-01-11,51.459999084472656
2018-12-10,52.720001220703125
2019-08-23,54.189998626708984
2018-11-08,54.189998626708984
2019-07-22,56.47999954223633
2019-06-20,58.40999984741211
2018-09-05,59.65999984741211
2019-04-17,58.34000015258789
2019-09-24,55.9900016784668
2019-12-20,54.31999969482422
2020-05-26,55.7400016784668
2019-04-30,55.13999938964844
2019-12-23,56.25
2020-03-11,56.45000076293945
2020-05-29,56.38999938964844
2019-12-26,56.58000183105469
2020-06-01,53.400001525878906
2019-05-02,53.43000030517578
2019-02-27,54.459999084472656
2018-11-23,56.83000183105469
2019-08-06,57.15999984741211
2018-07-18,57.70000076293945
2018-09-20,57.040000915527344
2018-10-22,56.529998779296875
