Dates,GC=F
2019-03-21,1292.4000244140625
2019-01-16,1290.0999755859375
2019-08-28,1291.5999755859375
2018-11-13,1291.5999755859375
2018-10-12,1281.300048828125
2019-06-25,1282.5
2020-03-10,1281.699951171875
2020-05-28,1279.0999755859375
2019-10-07,1297.4000244140625
2020-03-13,1300.800048828125
2020-05-31,1308.199951171875
2019-10-10,1310.4000244140625
2020-03-16,1320.0
2020-06-03,1320.300048828125
2018-11-28,1318.0999755859375
2018-09-25,1311.0999755859375
2018-07-23,1312.5
2018-08-24,1302.9000244140625
2019-07-10,1309.5
2019-05-07,1313.4000244140625
2019-04-05,1310.0
2019-03-04,1311.5999755859375
2019-01-31,1305.0
2019-09-12,1313.5999755859375
2019-12-31,1320.9000244140625
2020-03-19,1342.199951171875
2020-01-03,1331.300048828125
2020-03-22,1324.199951171875
2020-06-09,1329.199951171875
2019-02-15,1323.300048828125
2019-01-14,1327.699951171875
2018-08-07,1321.0999755859375
2018-10-10,1312.199951171875
2018-12-13,1285.5
2019-08-26,1287.0
2019-07-25,1287.0999755859375
2019-05-22,1281.0
2019-03-19,1292.0999755859375
2019-09-27,1291.0
2020-01-06,1294.699951171875
2020-03-25,1307.5
2020-06-12,1293.4000244140625
2019-10-22,1300.9000244140625
2020-01-09,1297.300048828125
2020-06-15,1306.9000244140625
2019-10-25,1300.699951171875
2020-03-31,1306.0999755859375
2020-06-18,1311.5999755859375
2019-04-03,1320.699951171875
2018-08-22,1315.5999755859375
2018-10-25,1309.9000244140625
2019-01-29,1308.4000244140625
2018-12-28,1289.5999755859375
2019-09-10,1291.800048828125
2018-11-26,1286.300048828125
2019-08-09,1291.4000244140625
2019-07-08,1290.5999755859375
2019-06-06,1292.0
2020-01-15,1292.199951171875
2020-04-03,1298.5
2020-03-29,1304.0
2020-06-21,1307.0
2019-10-31,1293.4000244140625
2020-04-06,1284.800048828125
2020-06-24,1285.199951171875
2018-11-09,1273.5
2019-07-23,1270.800048828125
2019-06-21,1273.5
2019-05-20,1266.4000244140625
2019-04-18,1268.4000244140625
2018-09-06,1280.5999755859375
2018-10-08,1284.9000244140625
2019-02-13,1284.800048828125
2018-12-11,1281.699951171875
2019-09-25,1278.699951171875
2020-01-21,1269.199951171875
2020-04-09,1270.0999755859375
2019-11-06,1282.199951171875
2020-01-24,1280.5
2020-04-12,1279.4000244140625
2020-01-27,1278.9000244140625
2020-04-15,1285.4000244140625
2018-12-26,1286.699951171875
2019-08-07,1297.800048828125
2019-06-04,1296.9000244140625
2018-09-21,1285.199951171875
2018-07-19,1280.0
2018-08-20,1276.0999755859375
2018-10-23,1272.0
2019-05-03,1273.5999755859375
2019-04-01,1284.800048828125
2019-02-28,1283.0
2019-11-12,1276.5
2020-01-30,1280.5999755859375
2019-11-15,1279.4000244140625
2020-02-02,1287.699951171875
2020-04-21,1307.0
2019-04-16,1324.300048828125
2019-03-15,1328.9000244140625
2019-02-11,1330.800048828125
2019-01-10,1333.0999755859375
2019-08-22,1335.800048828125
2018-11-07,1328.4000244140625
2018-08-03,1326.9000244140625
2018-09-04,1331.5999755859375
2019-06-19,1345.4000244140625
2019-09-23,1339.0
2019-11-18,1349.300048828125
2020-02-05,1344.0
2020-04-24,1381.5
2019-03-29,1406.0
2019-11-21,1406.0
2020-04-27,1418.0999755859375
2020-02-11,1407.199951171875
2020-04-30,1407.0
2019-05-01,1408.300048828125
2019-02-26,1386.5999755859375
2019-01-25,1391.0999755859375
2019-09-06,1418.300048828125
2018-07-17,1395.9000244140625
2018-09-19,1394.5
2019-08-05,1409.9000244140625
2019-10-08,1424.0
2019-12-11,1405.5999755859375
2020-01-12,1414.4000244140625
2019-11-27,1413.5999755859375
2020-02-14,1404.5999755859375
2020-05-03,1422.300048828125
2020-05-06,1440.5
2019-01-08,1425.300048828125
2018-12-07,1418.5999755859375
2019-08-20,1422.800048828125
2018-11-05,1413.9000244140625
2019-07-19,1422.800048828125
2018-10-04,1419.5999755859375
2019-06-17,1426.300048828125
2019-05-16,1431.300048828125
2018-08-01,1411.300048828125
2019-03-13,1448.0
2019-12-03,1440.4000244140625
2020-02-20,1469.699951171875
2019-12-06,1473.5
2020-02-23,1498.4000244140625
2020-05-12,1506.199951171875
2019-12-09,1496.0
2020-02-26,1510.4000244140625
2020-05-15,1500.0
2019-03-28,1519.800048828125
2018-09-17,1524.5999755859375
2018-08-16,1507.199951171875
2018-10-19,1497.5
2019-04-29,1504.9000244140625
2019-01-23,1495.0999755859375
2019-09-04,1493.5
2018-11-20,1543.199951171875
2019-07-02,1530.5
2019-05-31,1538.0999755859375
2020-05-18,1537.5
2020-03-03,1524.5999755859375
2020-05-21,1522.9000244140625
2019-05-14,1549.0
2018-08-31,1551.0
2018-07-30,1517.300048828125
2018-10-02,1509.0
2019-04-12,1498.5
2019-03-11,1491.699951171875
2019-02-07,1499.5
2019-07-17,1490.9000244140625
2019-09-19,1506.5999755859375
2019-10-21,1497.9000244140625
2019-12-18,1508.9000244140625
2020-03-06,1496.0999755859375
2020-05-24,1503.0
2019-10-03,1515.5
2020-03-09,1515.0999755859375
2020-05-27,1527.5999755859375
2020-03-12,1507.5
2018-12-20,1504.199951171875
2019-08-01,1495.9000244140625
2018-08-14,1468.699951171875
2018-07-13,1476.5999755859375
2018-10-17,1497.4000244140625
2019-05-29,1505.5999755859375
2019-03-26,1504.800048828125
2019-02-22,1489.4000244140625
2019-10-04,1507.699951171875
2019-11-05,1511.199951171875
2019-12-27,1491.9000244140625
2020-06-02,1484.4000244140625
2019-12-30,1488.9000244140625
2020-03-18,1482.0
2020-06-05,1486.199951171875
2019-07-15,1487.300048828125
2018-12-03,1489.9000244140625
2019-06-13,1483.4000244140625
2019-01-04,1486.4000244140625
2018-08-29,1490.5
2019-02-05,1501.4000244140625
2018-11-01,1504.0999755859375
2019-08-16,1485.9000244140625
2019-04-10,1487.199951171875
2019-09-17,1496.0999755859375
2019-10-15,1511.0
2020-01-02,1511.5999755859375
2020-06-08,1507.0999755859375
2019-10-18,1483.199951171875
2020-01-05,1489.0999755859375
2020-03-24,1469.0999755859375
2020-06-11,1461.0
2020-01-08,1454.9000244140625
2019-04-25,1456.800048828125
2019-07-30,1463.800048828125
2019-02-20,1469.0999755859375
2018-07-11,1472.0
2018-09-13,1467.699951171875
2018-10-15,1472.5999755859375
2019-06-28,1463.0999755859375
2018-12-18,1468.5999755859375
2018-11-16,1457.0999755859375
2019-10-02,1459.800048828125
2020-03-27,1461.0999755859375
2020-06-14,1462.800048828125
2020-01-10,1461.5999755859375
2019-10-24,1477.5
2020-03-30,1474.699951171875
2020-06-17,1475.0
2020-01-14,1458.800048828125
2020-04-02,1460.699951171875
2019-01-02,1463.0999755859375
2019-08-14,1475.0999755859375
2018-10-30,1463.0999755859375
2019-06-11,1473.800048828125
2019-05-10,1474.0999755859375
2019-04-08,1472.5999755859375
2018-08-27,1475.9000244140625
2018-07-26,1476.699951171875
2018-09-28,1482.300048828125
2019-03-07,1505.199951171875
2019-10-30,1513.800048828125
2020-01-17,1512.5999755859375
2020-06-23,1513.800048828125
2020-04-08,1518.0999755859375
2020-06-26,1530.0999755859375
2019-03-22,1562.699951171875
2019-01-17,1580.0
2019-08-29,1558.300048828125
2018-11-14,1579.699951171875
2019-06-26,1555.699951171875
2018-09-11,1551.199951171875
2018-07-09,1563.0
2018-08-10,1557.4000244140625
2019-04-23,1546.699951171875
2019-09-30,1548.0
2020-01-23,1555.699951171875
2020-06-29,1554.0999755859375
2019-11-08,1557.300048828125
2020-01-26,1559.300048828125
2020-04-14,1549.800048828125
2019-11-11,1553.0999755859375
2020-01-29,1556.300048828125
2020-04-17,1580.5
2018-07-24,1584.300048828125
2018-09-26,1576.4000244140625
2019-05-08,1569.800048828125
2019-03-05,1576.800048828125
2019-02-01,1573.4000244140625
2018-12-31,1597.800048828125
2019-09-13,1592.9000244140625
2018-11-29,1577.699951171875
2019-08-12,1553.199951171875
2019-07-11,1553.5999755859375
2019-11-14,1564.9000244140625
2020-04-20,1575.800048828125
2020-02-04,1569.300048828125
2020-04-23,1570.9000244140625
2018-12-14,1565.199951171875
2019-08-27,1570.199951171875
2018-08-08,1575.800048828125
2018-10-11,1585.0999755859375
2018-11-12,1579.800048828125
2019-07-26,1600.5999755859375
2019-06-24,1606.5
2019-05-23,1619.300048828125
2019-03-20,1656.0
2019-01-15,1657.0
2019-11-20,1645.0999755859375
2020-02-07,1644.0
2020-04-26,1643.0
2020-02-10,1646.0999755859375
2020-04-29,1592.800048828125
2019-11-26,1586.0
2020-02-13,1640.0999755859375
2019-01-30,1638.199951171875
2018-08-23,1673.0999755859375
2018-09-24,1692.5999755859375
2018-10-26,1679.5999755859375
2019-09-11,1649.300048828125
2018-11-27,1633.0999755859375
2019-07-09,1582.699951171875
2019-06-07,1563.800048828125
2019-05-06,1512.800048828125
2019-04-04,1527.5999755859375
2020-02-16,1487.199951171875
2020-05-05,1471.5999755859375
2019-12-02,1505.0
2020-02-19,1496.199951171875
2020-05-08,1590.9000244140625
2019-05-21,1671.699951171875
2019-03-18,1628.9000244140625
2018-09-07,1639.699951171875
2018-08-06,1641.199951171875
2018-10-09,1645.5
2019-02-14,1637.199951171875
2018-12-12,1596.800048828125
2019-07-24,1598.699951171875
2019-09-26,1634.800048828125
2019-10-28,1641.9000244140625
2019-12-05,1707.0999755859375
2020-05-11,1683.0999755859375
2020-02-25,1684.300048828125
2020-05-14,1742.300048828125
2020-02-28,1730.300048828125
2020-05-17,1780.5999755859375
2019-08-08,1754.4000244140625
2019-06-05,1743.0999755859375
2018-07-20,1720.300048828125
2018-08-21,1693.0999755859375
2018-10-24,1696.5
2019-04-02,1705.4000244140625
2019-03-01,1703.0999755859375
2019-01-28,1737.5999755859375
2018-12-27,1746.0
2019-09-09,1740.199951171875
2020-03-02,1742.300048828125
2020-05-20,1713.0
2019-12-17,1724.800048828125
2020-03-05,1729.5999755859375
2019-02-12,1693.5
2019-01-11,1711.199951171875
2018-12-10,1711.199951171875
2019-08-23,1703.9000244140625
2018-11-08,1710.699951171875
2019-07-22,1695.300048828125
2019-06-20,1727.0
2018-09-05,1706.0
2019-04-17,1709.300048828125
2019-09-24,1704.199951171875
2019-12-20,1705.5999755859375
2020-05-26,1721.9000244140625
2019-04-30,1742.5
2019-12-23,1757.5
2020-03-11,1771.0
2020-05-29,1740.199951171875
2019-12-26,1754.9000244140625
2020-06-01,1742.0999755859375
2019-05-02,1728.199951171875
2019-02-27,1731.300048828125
2019-08-06,1734.800048828125
2018-07-18,1724.0999755859375
2018-09-20,1725.0
2018-10-22,1732.699951171875
2019-07-05,1749.800048828125
2019-06-03,1749.800048828125
2019-10-09,1750.300048828125
2019-12-12,1733.699951171875
2019-10-11,1702.800048828125
2020-03-17,1720.800048828125
2020-06-04,1686.699951171875
2019-10-14,1686.699951171875
2020-03-20,1703.9000244140625
2020-06-07,1718.9000244140625
2018-11-06,1746.5999755859375
2019-06-18,1733.5999755859375
2019-05-17,1740.699951171875
2019-04-15,1740.699951171875
2019-03-14,1732.300048828125
2019-01-09,1735.300048828125
2018-08-02,1735.5
2018-10-05,1729.800048828125
2019-08-21,1765.800048828125
2019-10-17,1765.800048828125
2020-03-23,1764.9000244140625
2020-06-10,1784.4000244140625
2019-02-25,1772.300048828125
2020-01-07,1774.800048828125
2020-03-26,1789.199951171875
2019-10-23,1789.199951171875
