Dates,GC=F
2020-02-09,1196.5999755859375
2019-03-25,1197.199951171875
2019-02-21,1196.9000244140625
2018-12-19,1183.699951171875
2018-07-12,1185.5999755859375
2018-09-14,1189.300048828125
2018-08-13,1196.300048828125
2018-10-16,1216.0
2019-07-31,1222.4000244140625
2019-05-28,1227.0999755859375
2019-04-26,1223.699951171875
2020-04-28,1226.5
2019-11-25,1225.300048828125
2020-02-12,1219.5999755859375
2020-05-01,1224.800048828125
2020-05-04,1227.800048828125
2019-06-12,1229.0999755859375
2019-04-09,1232.5
2019-03-08,1224.5
2019-02-04,1219.800048828125
2018-07-27,1212.0
2018-08-28,1215.4000244140625
2019-01-03,1230.9000244140625
2019-08-15,1226.699951171875
2018-10-31,1223.800048828125
2019-09-16,1226.199951171875
2020-02-18,1222.9000244140625
2020-05-07,1206.4000244140625
2018-08-17,1201.300048828125
2019-12-04,1196.300048828125
2020-02-21,1207.9000244140625
2020-05-10,1212.800048828125
2018-12-17,1216.699951171875
2019-08-30,1223.0999755859375
2018-11-15,1219.0
2019-07-29,1225.800048828125
2019-06-27,1220.199951171875
2019-04-24,1211.199951171875
2018-07-10,1211.5
2018-09-12,1220.5
2019-02-19,1216.0999755859375
2019-01-18,1221.300048828125
2020-02-24,1230.4000244140625
2020-05-13,1234.800048828125
2019-12-10,1237.5999755859375
2020-02-27,1241.699951171875
2019-12-13,1241.5
2020-05-19,1244.0999755859375
2019-03-06,1241.0
2018-11-30,1234.0999755859375
2019-08-13,1239.300048828125
2019-07-12,1245.5999755859375
2019-06-10,1252.0999755859375
2019-05-09,1243.199951171875
2018-07-25,1253.800048828125
2018-09-27,1269.199951171875
2018-10-29,1276.699951171875
2019-10-16,1273.5
2019-12-16,1277.5999755859375
2020-03-04,1277.5999755859375
2020-05-22,1286.699951171875
2019-10-01,1275.300048828125
2019-12-19,1286.5999755859375
2018-09-10,1278.199951171875
2019-05-24,1279.199951171875
2018-08-09,1284.699951171875
2019-04-22,1286.300048828125
2019-03-21,1289.0999755859375
2019-01-16,1286.199951171875
2019-08-28,1291.5999755859375
2018-11-13,1288.5
2018-10-12,1281.300048828125
2019-06-25,1282.5
2020-03-10,1278.699951171875
2020-05-28,1278.5
2019-10-07,1297.4000244140625
2020-03-13,1298.4000244140625
2020-05-31,1308.199951171875
2019-10-10,1308.0999755859375
2020-03-16,1316.699951171875
2020-06-03,1315.4000244140625
2018-11-28,1308.300048828125
2018-09-25,1311.0
2018-07-23,1305.0
2018-08-24,1302.199951171875
2019-07-10,1307.800048828125
2019-05-07,1304.699951171875
2019-04-05,1307.5999755859375
2019-03-04,1308.0999755859375
2019-01-31,1301.5999755859375
2019-09-12,1313.5999755859375
2019-12-31,1320.5
2020-03-19,1338.0
2020-01-03,1320.9000244140625
2020-03-22,1321.0
2020-06-09,1325.5999755859375
2019-02-15,1323.300048828125
2019-01-14,1316.5
2018-08-07,1311.5
2018-10-10,1288.9000244140625
2018-12-13,1281.9000244140625
2019-08-26,1282.0
2019-07-25,1282.5999755859375
2019-05-22,1281.0
2019-03-19,1291.5999755859375
2019-09-27,1288.800048828125
2020-01-06,1294.699951171875
2020-03-25,1307.5
2020-06-12,1293.4000244140625
2019-10-22,1300.5
2020-01-09,1297.300048828125
2020-06-15,1304.800048828125
2019-10-25,1300.5
2020-03-31,1306.0999755859375
2020-06-18,1311.5999755859375
2019-04-03,1320.699951171875
2018-08-22,1314.300048828125
2018-10-25,1309.9000244140625
2019-01-29,1287.699951171875
2018-12-28,1286.0999755859375
2019-09-10,1285.699951171875
2018-11-26,1284.5
2019-08-09,1287.5
2019-07-08,1279.5
2019-06-06,1283.5999755859375
2020-01-15,1291.800048828125
2020-04-03,1298.5
2020-03-29,1301.5
2020-06-21,1288.5999755859375
2019-10-31,1289.199951171875
2020-04-06,1282.300048828125
2020-06-24,1272.199951171875
2018-11-09,1271.5999755859375
2019-07-23,1270.0999755859375
2019-06-21,1273.5
2019-05-20,1266.0
2019-04-18,1267.800048828125
2018-09-06,1275.800048828125
2018-10-08,1284.9000244140625
2019-02-13,1277.0999755859375
2018-12-11,1280.800048828125
2019-09-25,1278.699951171875
2020-01-21,1266.5999755859375
2020-04-09,1270.0999755859375
2019-11-06,1280.300048828125
2020-01-24,1280.5
2020-04-12,1279.4000244140625
2020-01-27,1278.800048828125
2020-04-15,1283.300048828125
2018-12-26,1281.800048828125
2019-08-07,1294.699951171875
2019-06-04,1296.0
2018-09-21,1285.0
2018-07-19,1274.5
2018-08-20,1276.0999755859375
2018-10-23,1272.0
2019-05-03,1273.5999755859375
2019-04-01,1284.800048828125
2019-02-28,1283.0
2019-11-12,1276.5
2020-01-30,1280.5999755859375
2019-11-15,1273.9000244140625
2020-02-02,1287.5
2020-04-21,1307.0
2019-04-16,1320.800048828125
2019-03-15,1326.300048828125
2019-02-11,1326.199951171875
2019-01-10,1329.800048828125
2019-08-22,1324.0999755859375
2018-11-07,1319.0999755859375
2018-08-03,1326.9000244140625
2018-09-04,1331.5999755859375
2019-06-19,1339.300048828125
2019-09-23,1335.0
2019-11-18,1341.5999755859375
2020-02-05,1344.0
2020-04-24,1379.5
2019-03-29,1390.300048828125
2019-11-21,1402.0999755859375
2020-04-27,1414.9000244140625
2020-02-11,1405.800048828125
2020-04-30,1399.800048828125
2019-05-01,1408.300048828125
2019-02-26,1382.800048828125
2019-01-25,1390.800048828125
2019-09-06,1390.199951171875
2018-07-17,1393.5999755859375
2018-09-19,1386.199951171875
2019-08-05,1409.9000244140625
2019-10-08,1404.300048828125
2019-12-11,1405.5999755859375
2020-01-12,1411.4000244140625
2019-11-27,1405.0
2020-02-14,1404.5999755859375
2020-05-03,1419.5
2020-05-06,1425.0999755859375
2019-01-08,1424.0
2018-12-07,1416.300048828125
2019-08-20,1422.800048828125
2018-11-05,1413.9000244140625
2019-07-19,1418.5
2018-10-04,1419.5999755859375
2019-06-17,1422.0999755859375
2019-05-16,1411.199951171875
2018-08-01,1400.9000244140625
2019-03-13,1432.300048828125
2019-12-03,1440.4000244140625
2020-02-20,1457.699951171875
2019-12-06,1473.199951171875
2020-02-23,1492.0
2020-05-12,1495.5999755859375
2019-12-09,1488.0999755859375
2020-02-26,1483.699951171875
2020-05-15,1497.0
2019-03-28,1510.5999755859375
2018-09-17,1504.699951171875
2018-08-16,1492.9000244140625
2018-10-19,1497.5
2019-04-29,1498.800048828125
2019-01-23,1493.800048828125
2019-09-04,1493.5
2018-11-20,1524.300048828125
2019-07-02,1528.5
2019-05-31,1537.800048828125
2020-05-18,1519.5999755859375
2020-03-03,1516.699951171875
2020-05-21,1521.0
2019-05-14,1534.800048828125
2018-08-31,1511.0999755859375
2018-07-30,1504.5
2018-10-02,1498.0
2019-04-12,1486.9000244140625
2019-03-11,1490.199951171875
2019-02-07,1498.699951171875
2019-07-17,1486.9000244140625
2019-09-19,1496.9000244140625
2019-10-21,1497.9000244140625
2019-12-18,1489.300048828125
2020-03-06,1496.0999755859375
2020-05-24,1503.0
2019-10-03,1515.5
2020-03-09,1515.0999755859375
2020-05-27,1504.5999755859375
2020-03-12,1507.5
2018-12-20,1485.5999755859375
2019-08-01,1463.5
2018-08-14,1458.300048828125
2018-07-13,1474.0999755859375
2018-10-17,1496.5999755859375
2019-05-29,1497.0999755859375
2019-03-26,1489.0999755859375
2019-02-22,1489.300048828125
2019-10-04,1498.4000244140625
2019-11-05,1490.5999755859375
2019-12-27,1476.9000244140625
2020-06-02,1481.300048828125
2019-12-30,1476.5999755859375
2020-03-18,1480.0
2020-06-05,1485.800048828125
2019-07-15,1486.5999755859375
2018-12-03,1481.5
2019-06-13,1481.699951171875
2019-01-04,1486.4000244140625
2018-08-29,1485.9000244140625
2019-02-05,1499.0
2018-11-01,1490.0
2019-08-16,1485.9000244140625
2019-04-10,1481.0
2019-09-17,1496.0999755859375
2019-10-15,1503.0
2020-01-02,1508.0
2020-06-08,1480.800048828125
2019-10-18,1483.199951171875
2020-01-05,1464.199951171875
2020-03-24,1461.300048828125
2020-06-11,1449.300048828125
2020-01-08,1447.0999755859375
2019-04-25,1456.800048828125
2019-07-30,1463.699951171875
2019-02-20,1467.300048828125
2018-07-11,1469.699951171875
2018-09-13,1467.699951171875
2018-10-15,1467.300048828125
2019-06-28,1463.0999755859375
2018-12-18,1463.0999755859375
2018-11-16,1455.5
2019-10-02,1459.800048828125
2020-03-27,1452.0
2020-06-14,1453.300048828125
2020-01-10,1459.5
2019-10-24,1471.199951171875
2020-03-30,1472.300048828125
2020-06-17,1458.199951171875
2020-01-14,1458.5999755859375
2020-04-02,1460.699951171875
2019-01-02,1463.0999755859375
2019-08-14,1463.699951171875
2018-10-30,1463.0999755859375
2019-06-11,1473.800048828125
2019-05-10,1474.0
2019-04-08,1472.5999755859375
2018-08-27,1473.300048828125
2018-07-26,1474.699951171875
2018-09-28,1479.9000244140625
2019-03-07,1505.0
2019-10-30,1513.800048828125
2020-01-17,1510.0
2020-06-23,1513.800048828125
2020-04-08,1518.0
2020-06-26,1530.0999755859375
2019-03-22,1562.300048828125
2019-01-17,1560.4000244140625
2019-08-29,1558.300048828125
2018-11-14,1552.300048828125
2019-06-26,1543.300048828125
2018-09-11,1545.4000244140625
2018-07-09,1558.9000244140625
2018-08-10,1548.4000244140625
2019-04-23,1534.9000244140625
2019-09-30,1545.5999755859375
2020-01-23,1548.5
2020-06-29,1553.5999755859375
2019-11-08,1555.9000244140625
2020-01-26,1551.0
2020-04-14,1549.800048828125
2019-11-11,1552.199951171875
2020-01-29,1556.300048828125
2020-04-17,1578.699951171875
2018-07-24,1576.800048828125
2018-09-26,1569.199951171875
2019-05-08,1569.800048828125
2019-03-05,1571.4000244140625
2019-02-01,1570.0
2018-12-31,1588.5999755859375
2019-09-13,1568.199951171875
2018-11-29,1547.800048828125
2019-08-12,1547.699951171875
2019-07-11,1551.5999755859375
2019-11-14,1560.5
2020-04-20,1569.300048828125
2020-02-04,1568.5999755859375
2020-04-23,1561.9000244140625
2018-12-14,1561.0
2019-08-27,1570.199951171875
2018-08-08,1574.800048828125
2018-10-11,1583.300048828125
2018-11-12,1579.800048828125
2019-07-26,1599.699951171875
2019-06-24,1603.0
2019-05-23,1619.300048828125
2019-03-20,1654.5999755859375
2019-01-15,1650.0
2019-11-20,1632.300048828125
2020-02-07,1636.4000244140625
2020-04-26,1636.699951171875
2020-02-10,1564.0
2020-04-29,1576.300048828125
2019-11-26,1585.9000244140625
2020-02-13,1632.5999755859375
2019-01-30,1635.5999755859375
2018-08-23,1642.4000244140625
2018-09-24,1658.0
2018-10-26,1641.0999755859375
2019-09-11,1632.4000244140625
2018-11-27,1560.4000244140625
2019-07-09,1504.0
2019-06-07,1450.9000244140625
2019-05-06,1465.5999755859375
2019-04-04,1473.300048828125
2020-02-16,1460.0999755859375
2020-05-05,1457.5
2019-12-02,1484.5999755859375
2020-02-19,1488.199951171875
2020-05-08,1578.800048828125
2019-05-21,1615.199951171875
2019-03-18,1611.0
2018-09-07,1611.4000244140625
2018-08-06,1634.4000244140625
2018-10-09,1607.199951171875
2019-02-14,1570.0
2018-12-12,1571.5
2019-07-24,1586.0
2019-09-26,1619.800048828125
2019-10-28,1626.5
2019-12-05,1672.0
2020-05-11,1662.5
2020-02-25,1682.4000244140625
2020-05-14,1731.800048828125
2020-02-28,1730.0999755859375
2020-05-17,1736.0
2019-08-08,1724.0
2019-06-05,1715.0
2018-07-20,1686.5
2018-08-21,1686.199951171875
2018-10-24,1680.0
2019-04-02,1659.9000244140625
2019-03-01,1695.4000244140625
2019-01-28,1735.5
2018-12-27,1725.4000244140625
2019-09-09,1737.0999755859375
2020-03-02,1717.0
2020-05-20,1704.0999755859375
2019-12-17,1708.199951171875
2020-03-05,1687.5
2019-02-12,1676.0
2019-01-11,1700.300048828125
2018-12-10,1700.300048828125
2019-08-23,1695.4000244140625
2018-11-08,1683.300048828125
2019-07-22,1686.800048828125
2019-06-20,1703.0999755859375
2018-09-05,1703.9000244140625
2019-04-17,1692.0999755859375
2019-09-24,1700.4000244140625
2019-12-20,1701.5999755859375
2020-05-26,1716.0
2019-04-30,1736.800048828125
2019-12-23,1755.199951171875
2020-03-11,1729.300048828125
2020-05-29,1727.199951171875
2019-12-26,1744.0
2020-06-01,1715.300048828125
2019-05-02,1726.0
2019-02-27,1729.5999755859375
2019-08-06,1700.0
2018-07-18,1701.5999755859375
2018-09-20,1720.0
2018-10-22,1725.300048828125
2019-07-05,1740.4000244140625
2019-06-03,1737.5999755859375
2019-10-09,1728.0
2019-12-12,1690.300048828125
2019-10-11,1698.9000244140625
2020-03-17,1671.699951171875
2020-06-04,1680.699951171875
2019-10-14,1680.699951171875
2020-03-20,1697.5999755859375
2020-06-07,1714.0999755859375
2018-11-06,1727.5
2019-06-18,1728.199951171875
2019-05-17,1735.800048828125
2019-04-15,1706.199951171875
2019-03-14,1721.800048828125
2019-01-09,1717.300048828125
2018-08-02,1722.699951171875
2018-10-05,1728.300048828125
2019-08-21,1759.4000244140625
2019-10-17,1753.5
2020-03-23,1758.300048828125
2020-06-10,1770.5999755859375
2019-02-25,1764.0999755859375
2020-01-07,1754.0
2020-03-26,1785.0
2019-10-23,1776.5
