Dates,BAC
2007-02-12,53.20000076293945
2007-02-13,53.09000015258789
2007-02-15,53.7599983215332
2007-02-14,54.08000183105469
2007-02-16,53.63999938964844
2007-02-20,53.869998931884766
2007-02-21,53.75
2007-02-22,53.849998474121094
2007-02-23,53.279998779296875
2007-02-26,53.09000015258789
2007-02-27,52.20000076293945
2007-03-28,50.869998931884766
2007-11-07,50.25
2007-09-04,50.099998474121094
2007-08-03,49.599998474121094
2008-04-15,50.099998474121094
2008-05-21,51.029998779296875
2008-08-08,50.880001068115234
2008-08-11,51.150001525878906
2008-01-25,50.95000076293945
2007-05-14,51.08000183105469
2007-04-12,49.52000045776367
2007-12-24,49.630001068115234
2007-09-19,50.27000045776367
2008-04-30,49.79999923706055
2007-07-17,50.369998931884766
2007-06-15,50.779998779296875
2008-02-26,51.97999954223633
2008-05-27,51.70000076293945
2008-08-14,51.70000076293945
2008-05-30,51.560001373291016
2008-08-20,51.439998626708984
2007-08-01,51.02000045776367
2008-03-12,51.16999816894531
2007-03-26,51.20000076293945
2007-05-29,50.599998474121094
2007-04-27,50.939998626708984
2008-01-08,50.72999954223633
2007-12-07,50.900001525878906
2007-11-05,50.939998626708984
2007-10-04,51.06999969482422
2008-05-15,50.52000045776367
2008-06-05,50.439998626708984
2008-08-26,50.79999923706055
2007-10-19,51.29999923706055
2007-09-17,51.43000030517578
2007-08-16,51.34000015258789
2008-04-28,51.29999923706055
2007-04-10,51.040000915527344
2007-03-09,50.650001525878906
2007-06-13,50.84000015258789
2008-03-27,51.0
2008-01-23,50.720001220703125
2007-11-20,50.93000030517578
2008-06-11,51.0
2008-08-29,51.02000045776367
2007-12-05,51.220001220703125
2007-10-02,51.5
2007-04-25,51.47999954223633
2007-08-31,51.279998779296875
2007-07-30,51.31999969482422
2008-04-11,51.45000076293945
2007-06-28,50.81999969482422
2008-03-10,51.029998779296875
2008-02-07,50.9900016784668
2008-05-13,51.34000015258789
2008-06-23,51.150001525878906
2007-07-13,51.31999969482422
2008-03-25,51.29999923706055
2008-02-22,51.209999084472656
2007-12-20,51.70000076293945
2007-05-10,51.70000076293945
2007-03-07,51.20000076293945
2007-06-11,51.22999954223633
2007-10-17,50.650001525878906
2007-08-14,50.959999084472656
2008-05-28,50.75
2008-06-26,50.779998779296875
2007-05-31,50.779998779296875
2008-07-02,50.5
2007-08-29,50.29999923706055
2008-04-09,49.91999816894531
2007-06-26,50.099998474121094
2008-02-05,49.849998474121094
2008-01-04,50.0
2007-03-22,50.36000061035156
2007-05-25,50.16999816894531
2007-04-23,50.0099983215332
2007-12-03,50.16999816894531
2007-11-01,50.70000076293945
2008-07-08,50.02000045776367
2007-12-18,49.84000015258789
2007-11-16,49.18000030517578
2007-10-15,49.150001525878906
2007-09-13,48.790000915527344
2008-04-24,49.22999954223633
2007-07-11,49.22999954223633
2008-02-20,49.150001525878906
2007-03-05,49.4900016784668
2007-05-08,49.040000915527344
2008-06-27,49.310001373291016
2008-07-11,49.0
2008-07-14,48.599998474121094
2008-03-06,48.369998931884766
2007-05-23,48.599998474121094
2008-01-02,49.54999923706055
2007-03-20,49.34000015258789
2007-10-30,49.72999954223633
2007-09-28,49.36000061035156
2007-08-27,49.56999969482422
2007-07-26,49.2599983215332
2008-04-07,48.459999084472656
2008-05-09,47.93000030517578
2008-07-23,47.45000076293945
2007-09-11,47.34000015258789
2007-04-04,47.540000915527344
2007-06-07,47.900001525878906
2007-08-10,48.0099983215332
2008-04-22,47.29999923706055
2007-07-09,47.77000045776367
2008-01-17,47.650001525878906
2007-11-14,47.290000915527344
2008-06-25,48.040000915527344
2008-08-28,48.66999816894531
2008-07-29,48.29999923706055
2007-11-29,47.75
2007-05-21,49.290000915527344
2007-04-19,48.599998474121094
2007-09-26,47.900001525878906
2007-07-24,48.060001373291016
2007-06-22,51.81999969482422
2008-03-04,51.86000061035156
2008-02-01,51.0
2007-12-31,51.779998779296875
2008-05-07,52.029998779296875
2008-08-01,51.880001068115234
2008-08-04,51.77000045776367
2008-08-07,50.7599983215332
2008-01-15,50.0099983215332
2007-12-14,50.13999938964844
2007-04-02,51.31999969482422
2007-03-01,50.619998931884766
2007-05-04,50.2599983215332
2007-06-05,50.04999923706055
2007-11-12,49.16999816894531
2007-10-11,49.209999084472656
2007-08-08,49.22999954223633
2008-03-19,49.369998931884766
2008-05-23,49.560001373291016
2008-08-13,49.65999984741211
2007-08-23,49.84000015258789
2008-04-03,49.70000076293945
2007-06-20,51.45000076293945
2008-01-30,51.09000015258789
2007-04-17,51.279998779296875
2007-03-16,51.2400016784668
2007-11-27,50.099998474121094
2007-10-26,50.310001373291016
2007-09-24,50.5099983215332
2008-05-05,50.65999984741211
2008-05-29,50.040000915527344
2008-03-14,51.0
2008-08-19,51.45000076293945
2008-06-04,52.040000915527344
2008-08-22,52.54999923706055
2007-10-09,52.650001525878906
2007-09-07,52.63999938964844
2007-08-06,52.20000076293945
2008-04-18,52.5
2007-07-05,52.47999954223633
2008-03-17,52.0
2007-05-02,51.0
2008-02-14,50.720001220703125
2007-12-12,48.439998626708984
2008-05-20,48.630001068115234
2008-08-25,47.45000076293945
2008-06-10,48.29999923706055
2008-01-28,47.650001525878906
2007-12-27,47.29999923706055
2007-10-24,47.95000076293945
2007-08-21,48.31999969482422
2007-03-14,47.93000030517578
2007-05-17,48.29999923706055
2007-06-18,46.75
2007-07-20,46.02000045776367
2008-04-01,43.900001525878906
2008-02-29,44.4900016784668
2008-06-13,45.0
2008-01-10,43.349998474121094
2008-06-16,43.349998474121094
2008-06-19,43.54999923706055
2008-04-16,44.5
2007-07-03,46.84000015258789
2008-02-12,45.63999938964844
2008-01-11,44.290000915527344
2007-12-10,44.08000183105469
2007-11-08,42.79999923706055
2007-03-29,42.38999938964844
2007-06-01,42.56999969482422
2007-04-30,43.2400016784668
2007-09-05,42.459999084472656
2007-03-12,43.70000076293945
2007-04-13,44.79999923706055
2007-10-22,46.13999938964844
2007-09-20,46.25
2007-07-18,45.0
2008-02-27,44.5099983215332
2007-05-15,45.189998626708984
2007-11-23,46.0
2008-05-01,45.5
2008-06-02,46.52000045776367
2008-07-01,44.939998626708984
2008-01-09,42.869998931884766
2007-03-27,42.41999816894531
2007-05-30,42.0099983215332
2007-11-06,42.13999938964844
2007-10-05,41.68000030517578
2007-08-02,41.849998474121094
2008-04-14,41.810001373291016
2008-03-13,41.72999954223633
2008-05-16,42.08000183105469
2008-06-17,42.0
2008-07-07,41.70000076293945
2008-07-10,40.90999984741211
2007-07-16,41.529998779296875
2008-03-28,40.630001068115234
2008-02-25,40.0
2007-04-11,40.04999923706055
2007-06-14,40.18000030517578
2008-01-24,38.380001068115234
2008-04-29,38.400001525878906
2007-11-21,39.40999984741211
2007-09-18,38.7599983215332
2007-08-17,38.79999923706055
2008-07-16,37.68000030517578
2007-10-03,39.16999816894531
2007-07-31,37.25
2007-04-26,33.119998931884766
2008-03-11,36.83000183105469
2007-06-29,40.5
2008-02-08,40.119998931884766
2008-01-07,39.43000030517578
2007-12-06,41.65999984741211
2008-05-14,41.84000015258789
2008-07-17,41.779998779296875
2008-07-22,44.119998931884766
2008-07-25,44.75
2007-08-15,43.02000045776367
2007-11-19,42.709999084472656
2007-10-18,42.16999816894531
2008-01-22,43.220001220703125
2007-03-08,42.790000915527344
2007-05-11,42.40999984741211
2007-04-09,43.060001373291016
2007-06-12,43.400001525878906
2007-12-21,42.0
2008-03-26,43.18000030517578
2008-07-28,42.20000076293945
