Dates,ATVI
2019-04-24,53.68000030517578
2018-07-10,53.099998474121094
2018-09-12,50.869998931884766
2019-02-19,49.90999984741211
2019-01-18,51.209999084472656
2020-02-24,51.0
2020-05-13,51.02000045776367
2019-12-10,50.81999969482422
2020-02-27,51.209999084472656
2019-12-13,52.90999984741211
2020-05-19,52.54999923706055
2019-03-06,51.439998626708984
2018-11-30,48.400001525878906
2019-08-13,48.310001373291016
2019-07-12,48.77000045776367
2019-06-10,48.369998931884766
2019-05-09,48.86000061035156
2018-07-25,50.220001220703125
2018-09-27,49.2599983215332
2018-10-29,48.45000076293945
2019-10-16,48.41999816894531
2019-12-16,47.849998474121094
2020-03-04,48.119998931884766
2020-05-22,47.72999954223633
2019-10-01,47.959999084472656
2019-12-19,46.290000915527344
2018-09-10,46.45000076293945
2019-05-24,47.060001373291016
2018-08-09,47.59000015258789
2019-04-22,47.31999969482422
2019-03-21,47.5099983215332
2019-01-16,46.650001525878906
2019-08-28,47.54999923706055
2018-11-13,49.08000183105469
2018-10-12,51.11000061035156
2019-06-25,51.40999984741211
2020-03-10,51.4900016784668
2020-05-28,46.84000015258789
2019-10-07,47.68000030517578
2020-03-13,47.88999938964844
2019-10-10,47.380001068115234
2020-03-16,47.630001068115234
2020-06-03,49.31999969482422
2018-11-28,48.16999816894531
2018-09-25,47.439998626708984
2018-07-23,47.400001525878906
2018-08-24,48.38999938964844
2019-07-10,47.220001220703125
2019-05-07,46.470001220703125
2019-04-05,46.31999969482422
2019-03-04,47.4900016784668
2019-01-31,47.4900016784668
2019-09-12,47.029998779296875
2019-12-31,48.09000015258789
2020-03-19,45.0
2020-01-03,44.33000183105469
2020-06-09,43.93000030517578
2019-02-15,43.79999923706055
2019-01-14,42.2400016784668
2018-07-06,45.33000183105469
2018-08-07,46.59000015258789
2018-10-10,45.599998474121094
2018-12-13,44.790000915527344
2019-08-26,45.560001373291016
2019-07-25,42.86000061035156
2019-05-22,42.25
2019-03-19,42.209999084472656
2020-01-06,42.68000030517578
2020-03-25,42.36000061035156
2020-06-12,42.349998474121094
2019-10-22,43.18000030517578
2020-01-09,43.25
2020-06-15,42.0
2019-10-25,42.86000061035156
2020-03-31,42.470001220703125
2020-06-18,42.119998931884766
2019-04-03,43.099998474121094
2018-08-22,43.150001525878906
2018-10-25,43.95000076293945
2019-01-29,43.93000030517578
2018-12-28,45.11000061035156
2018-11-26,45.15999984741211
2019-08-09,47.29999923706055
2019-07-08,47.09000015258789
2019-06-06,48.83000183105469
2019-09-10,48.45000076293945
2020-01-15,47.54999923706055
2020-04-03,47.880001068115234
2019-10-31,46.290000915527344
2020-04-06,45.709999084472656
2020-06-24,46.369998931884766
2018-11-09,47.310001373291016
2019-07-23,47.779998779296875
2019-06-21,48.599998474121094
2019-05-20,47.81999969482422
2019-04-18,47.540000915527344
2018-09-06,47.630001068115234
2018-10-08,47.650001525878906
2019-02-13,47.959999084472656
2018-12-11,48.2400016784668
2019-09-25,47.68000030517578
2020-01-21,47.56999969482422
2020-04-09,45.95000076293945
2019-11-06,45.34000015258789
2020-01-24,45.59000015258789
2020-01-27,45.529998779296875
2020-04-15,46.7599983215332
2018-12-26,46.88999938964844
2019-08-07,47.459999084472656
2019-06-04,48.47999954223633
2018-09-21,48.97999954223633
2018-07-19,48.650001525878906
2018-08-20,49.560001373291016
2018-10-23,49.83000183105469
2019-05-03,48.66999816894531
2019-04-01,48.20000076293945
2019-02-28,47.970001220703125
2019-11-12,47.31999969482422
2020-01-30,47.040000915527344
2019-11-15,46.630001068115234
2020-04-21,45.130001068115234
2019-04-16,45.18000030517578
2019-03-15,46.52000045776367
2019-02-11,47.31999969482422
2019-01-10,47.369998931884766
2019-08-22,45.650001525878906
2018-11-07,44.060001373291016
2018-08-03,43.63999938964844
2018-09-04,42.790000915527344
2019-06-19,42.779998779296875
2019-09-23,44.70000076293945
2019-11-18,44.15999984741211
2020-02-05,44.47999954223633
2020-04-24,43.779998779296875
2019-03-29,43.38999938964844
2019-11-21,43.63999938964844
2020-04-27,44.68000030517578
2020-02-11,44.7400016784668
2020-04-30,45.630001068115234
2019-05-01,46.470001220703125
2019-02-26,47.060001373291016
2019-01-25,46.529998779296875
2018-12-24,46.11000061035156
2019-09-06,45.959999084472656
2018-07-17,45.95000076293945
2018-09-19,46.47999954223633
2019-08-05,45.77000045776367
2019-10-08,46.33000183105469
2019-12-11,45.939998626708984
2019-11-27,47.209999084472656
2020-02-14,47.4900016784668
2020-05-06,47.470001220703125
2019-01-08,47.56999969482422
2018-12-07,47.72999954223633
2019-08-20,48.459999084472656
2018-11-05,48.81999969482422
2019-07-19,48.790000915527344
2018-10-04,48.349998474121094
2019-06-17,47.90999984741211
2019-05-16,46.709999084472656
2018-08-01,47.369998931884766
2019-03-13,47.58000183105469
2019-12-03,47.66999816894531
2020-02-20,47.849998474121094
2019-12-06,47.65999984741211
2020-05-12,47.31999969482422
2019-12-09,46.5
2020-02-26,46.11000061035156
2020-05-15,45.599998474121094
2019-03-28,45.93000030517578
2018-09-17,46.9900016784668
2018-08-16,47.400001525878906
2018-10-19,48.22999954223633
2019-04-29,48.529998779296875
2019-01-23,48.36000061035156
2019-09-04,49.93000030517578
2018-11-20,51.2400016784668
2019-07-02,51.349998474121094
2019-05-31,47.95000076293945
2019-12-12,47.59000015258789
2020-05-18,48.22999954223633
2019-09-27,49.56999969482422
2020-03-03,49.09000015258789
2020-05-21,48.349998474121094
2019-05-14,48.369998931884766
2018-08-31,47.27000045776367
2018-07-30,45.72999954223633
2018-10-02,47.16999816894531
2019-04-12,48.29999923706055
2019-03-11,49.040000915527344
2019-02-07,49.540000915527344
2019-07-17,49.290000915527344
2019-09-19,49.380001068115234
2019-10-21,48.70000076293945
2019-12-18,52.220001220703125
2020-03-06,50.939998626708984
2019-10-03,51.43000030517578
2020-03-09,51.40999984741211
2020-05-27,51.56999969482422
2019-12-24,53.61000061035156
2020-03-12,56.599998474121094
2018-12-20,55.0099983215332
2019-08-01,55.54999923706055
2018-08-14,56.150001525878906
2018-07-13,56.77000045776367
2018-10-17,57.52000045776367
2019-05-29,56.02000045776367
2019-03-26,55.939998626708984
2019-02-22,55.720001220703125
2019-10-04,55.22999954223633
2019-11-05,55.560001373291016
2019-12-27,55.47999954223633
2020-06-02,54.7400016784668
2019-12-30,54.630001068115234
2020-03-18,55.040000915527344
2020-06-05,55.06999969482422
2019-07-15,54.720001220703125
2018-12-03,53.0
2019-06-13,53.54999923706055
2019-01-04,52.540000915527344
2018-08-29,54.77000045776367
2019-02-05,55.4900016784668
2018-11-01,55.88999938964844
2019-08-16,55.29999923706055
2019-04-10,54.75
2019-09-17,53.84000015258789
2019-10-15,55.380001068115234
2020-01-02,55.20000076293945
2020-06-08,55.599998474121094
2019-10-18,55.939998626708984
2020-03-24,56.459999084472656
2020-06-11,55.689998626708984
2020-01-08,55.81999969482422
2019-04-25,55.720001220703125
2019-07-30,55.33000183105469
2019-02-20,55.7400016784668
2018-07-11,56.279998779296875
2018-09-13,56.18000030517578
2018-10-15,54.630001068115234
2019-06-28,55.95000076293945
2018-12-18,56.06999969482422
2018-11-16,57.43000030517578
2019-10-02,56.0099983215332
2020-03-27,56.27000045776367
2020-01-10,56.59000015258789
2019-10-24,56.81999969482422
2020-03-30,54.84000015258789
2020-06-17,53.93000030517578
2020-01-14,53.04999923706055
2020-04-02,52.630001068115234
2019-01-02,52.97999954223633
2019-08-14,53.709999084472656
2018-10-30,53.45000076293945
2019-06-11,53.380001068115234
2019-05-10,54.189998626708984
2019-04-08,54.290000915527344
2018-08-27,53.900001525878906
2018-07-26,53.7599983215332
2018-09-28,54.22999954223633
2019-03-07,54.560001373291016
2019-10-30,55.18000030517578
2020-01-17,54.97999954223633
2020-06-23,54.61000061035156
2020-04-08,54.869998931884766
2020-06-26,55.040000915527344
2019-03-22,55.41999816894531
2019-01-17,55.400001525878906
2019-08-29,55.9900016784668
2018-11-14,56.97999954223633
2019-06-26,58.810001373291016
2018-09-11,58.7400016784668
2018-07-09,59.34000015258789
2018-08-10,58.7400016784668
2019-04-23,59.119998931884766
2019-09-30,59.22999954223633
2020-01-23,59.709999084472656
2019-11-08,59.75
2020-04-14,59.029998779296875
2019-11-11,59.27000045776367
2020-01-29,59.59000015258789
2020-04-17,59.54999923706055
2018-07-24,59.470001220703125
2018-09-26,60.04999923706055
2019-05-08,58.93000030517578
2019-03-05,59.869998931884766
2019-02-01,60.40999984741211
2018-12-31,60.88999938964844
2018-11-29,60.43000030517578
2019-08-12,59.7599983215332
2019-07-11,59.58000183105469
2019-09-13,60.58000183105469
2019-11-14,60.45000076293945
2020-04-20,60.45000076293945
2020-02-04,61.279998779296875
2020-04-23,61.63999938964844
2018-12-14,61.900001525878906
2019-08-27,60.54999923706055
2018-08-08,60.349998474121094
2018-10-11,58.689998626708984
2018-11-12,60.369998931884766
2019-07-26,60.56999969482422
2019-06-24,60.900001525878906
2019-05-23,60.29999923706055
2019-03-20,58.900001525878906
2019-01-15,59.380001068115234
2019-11-20,60.13999938964844
2020-02-07,60.63999938964844
2020-02-10,62.84000015258789
2020-04-29,61.95000076293945
2019-11-26,61.93000030517578
2020-02-13,63.119998931884766
2019-01-30,62.939998626708984
2018-08-23,63.540000915527344
2018-09-24,64.12000274658203
2018-11-27,64.43000030517578
2018-10-26,64.52999877929688
2019-07-09,63.93000030517578
2019-06-07,63.20000076293945
2019-05-06,62.02000045776367
2019-04-04,60.5
2019-09-11,60.290000915527344
2019-11-29,58.18000030517578
2020-05-05,60.650001525878906
2019-12-02,61.81999969482422
2020-02-19,62.59000015258789
2020-05-08,62.29999923706055
2019-05-21,60.880001068115234
2019-03-18,59.119998931884766
2018-09-07,61.119998931884766
2018-08-06,60.459999084472656
2018-10-09,57.4900016784668
2019-02-14,59.04999923706055
2018-12-12,57.06999969482422
2019-07-24,57.0
2019-09-26,58.220001220703125
2019-10-28,58.15999984741211
2019-12-05,55.599998474121094
2020-05-11,57.65999984741211
2019-07-03,61.25
2020-02-25,55.709999084472656
2020-05-14,57.779998779296875
2020-02-28,58.630001068115234
2019-08-08,59.75
2019-06-05,60.099998474121094
2018-07-20,59.61000061035156
2018-08-21,61.09000015258789
2018-10-24,61.720001220703125
2019-04-02,62.400001525878906
2019-03-01,62.54999923706055
2019-01-28,61.5
2018-12-27,61.79999923706055
2019-09-09,63.0
2020-03-02,64.0
2020-05-20,66.05999755859375
2019-12-17,68.31999969482422
2020-03-05,67.0
2019-02-12,67.1500015258789
2019-01-11,67.04000091552734
2018-12-10,67.12000274658203
2019-08-23,67.58000183105469
2018-11-08,66.87999725341797
2019-07-22,67.7699966430664
2019-06-20,67.33000183105469
2018-09-05,65.19999694824219
2019-04-17,65.45999908447266
2019-09-24,64.94000244140625
2019-12-20,66.88999938964844
2020-05-26,69.62999725341797
2019-04-30,74.80000305175781
2019-12-23,73.6500015258789
2020-03-11,74.0
2020-05-29,75.97000122070312
2019-12-26,75.48999786376953
2020-06-01,75.01000213623047
2019-05-02,73.9000015258789
2019-02-27,74.0
2018-11-23,74.68000030517578
2019-08-06,74.44000244140625
2018-07-18,74.54000091552734
2018-09-20,74.48999786376953
2018-10-22,73.16000366210938
2019-07-05,73.48999786376953
2019-06-03,70.33999633789062
2019-10-09,71.7300033569336
2019-10-11,72.20999908447266
2020-03-17,73.58000183105469
2020-06-04,73.04000091552734
2019-10-14,72.62999725341797
2020-03-20,71.0999984741211
2018-11-06,69.58999633789062
2019-06-18,70.7699966430664
2019-05-17,72.16000366210938
2019-04-15,74.23999786376953
2019-03-14,74.3499984741211
2019-01-09,73.20999908447266
2018-08-02,73.55000305175781
2018-10-05,74.19000244140625
2019-08-21,76.4800033569336
2019-10-17,76.37000274658203
2020-03-23,76.75
2020-06-10,77.19999694824219
2019-02-25,77.62999725341797
2020-01-07,77.16999816894531
2020-03-26,76.7699966430664
2019-10-23,76.83999633789062
