Dates,ATVI
2019-01-14,40.34000015258789
2018-07-06,42.93000030517578
2018-08-07,44.09000015258789
2018-10-10,45.470001220703125
2018-12-13,44.45000076293945
2019-08-26,44.66999816894531
2019-07-25,42.70000076293945
2019-05-22,42.0
2019-03-19,41.81999969482422
2020-01-06,41.81999969482422
2020-03-25,42.060001373291016
2020-06-12,41.779998779296875
2019-10-22,42.599998474121094
2020-01-09,43.060001373291016
2020-06-15,41.84000015258789
2019-10-25,41.95000076293945
2020-03-31,42.43000030517578
2020-06-18,41.0099983215332
2019-04-03,42.22999954223633
2018-08-22,43.06999969482422
2018-10-25,42.83000183105469
2019-01-29,43.72999954223633
2018-12-28,44.02000045776367
2018-11-26,44.93000030517578
2019-08-09,45.61000061035156
2019-07-08,46.369998931884766
2019-06-06,46.08000183105469
2019-09-10,48.310001373291016
2020-01-15,46.75
2020-04-03,47.279998779296875
2019-10-31,46.290000915527344
2020-04-06,45.34000015258789
2020-06-24,46.18000030517578
2018-11-09,46.5
2019-07-23,47.41999816894531
2019-06-21,47.75
2019-05-20,47.68000030517578
2019-04-18,47.08000183105469
2018-09-06,47.22999954223633
2018-10-08,47.189998626708984
2019-02-13,47.34000015258789
2018-12-11,48.060001373291016
2019-09-25,47.400001525878906
2020-01-21,47.27000045776367
2020-04-09,45.95000076293945
2019-11-06,45.16999816894531
2020-01-24,45.18000030517578
2020-01-27,45.2400016784668
2020-04-15,45.599998474121094
2018-12-26,46.45000076293945
2019-08-07,46.65999984741211
2019-06-04,47.47999954223633
2018-09-21,48.43000030517578
2018-07-19,48.40999984741211
2018-08-20,48.349998474121094
2018-10-23,48.779998779296875
2019-05-03,48.20000076293945
2019-04-01,46.029998779296875
2019-02-28,47.709999084472656
2019-11-12,47.04999923706055
2020-01-30,46.13999938964844
2019-11-15,46.560001373291016
2020-04-21,44.72999954223633
2019-04-16,43.70000076293945
2019-03-15,44.4900016784668
2019-02-11,46.27000045776367
2019-01-10,46.810001373291016
2019-08-22,45.650001525878906
2018-11-07,43.970001220703125
2018-08-03,42.939998626708984
2018-09-04,42.43000030517578
2019-06-19,42.459999084472656
2019-09-23,43.7599983215332
2019-11-18,43.20000076293945
2020-02-05,44.040000915527344
2020-04-24,43.11000061035156
2019-03-29,43.31999969482422
2019-11-21,42.97999954223633
2020-04-27,43.77000045776367
2020-02-11,44.150001525878906
2020-04-30,44.279998779296875
2019-05-01,45.77000045776367
2019-02-26,46.4900016784668
2019-01-25,46.459999084472656
2018-12-24,45.45000076293945
2019-09-06,45.79999923706055
2018-07-17,45.70000076293945
2018-09-19,45.54999923706055
2019-08-05,45.77000045776367
2019-10-08,45.9900016784668
2019-12-11,45.529998779296875
2019-11-27,45.63999938964844
2020-02-14,47.06999969482422
2020-05-06,46.36000061035156
2019-01-08,47.09000015258789
2018-12-07,47.5
2019-08-20,47.880001068115234
2018-11-05,47.959999084472656
2019-07-19,48.04999923706055
2018-10-04,48.33000183105469
2019-06-17,47.79999923706055
2019-05-16,46.16999816894531
2018-08-01,46.900001525878906
2019-03-13,46.91999816894531
2019-12-03,47.630001068115234
2020-02-20,47.2599983215332
2019-12-06,47.61000061035156
2020-05-12,46.91999816894531
2019-12-09,46.45000076293945
2020-02-26,46.0
2020-05-15,45.33000183105469
2019-03-28,45.81999969482422
2018-09-17,45.709999084472656
2018-08-16,47.36000061035156
2018-10-19,47.47999954223633
2019-04-29,48.0
2019-01-23,48.099998474121094
2019-09-04,48.790000915527344
2018-11-20,48.93000030517578
2019-07-02,49.79999923706055
2019-05-31,47.869998931884766
2019-12-12,47.45000076293945
2020-05-18,46.11000061035156
2019-09-27,48.40999984741211
2020-03-03,48.7599983215332
2020-05-21,47.72999954223633
2019-05-14,46.9900016784668
2018-08-31,47.09000015258789
2018-07-30,45.529998779296875
2018-10-02,45.939998626708984
2019-04-12,47.54999923706055
2019-03-11,47.66999816894531
2019-02-07,49.099998474121094
2019-07-17,49.290000915527344
2019-09-19,48.599998474121094
2019-10-21,47.9900016784668
2019-12-18,50.5
2020-03-06,50.630001068115234
2019-10-03,51.0
2020-03-09,51.290000915527344
2020-05-27,50.47999954223633
2019-12-24,52.060001373291016
2020-03-12,55.150001525878906
2018-12-20,54.66999816894531
2019-08-01,55.25
2018-08-14,54.75
2018-07-13,56.540000915527344
2018-10-17,56.459999084472656
2019-05-29,55.63999938964844
2019-03-26,55.18000030517578
2019-02-22,55.5
2019-10-04,55.209999084472656
2019-11-05,55.43000030517578
2019-12-27,55.040000915527344
2020-06-02,54.470001220703125
2019-12-30,54.61000061035156
2020-03-18,53.88999938964844
2020-06-05,54.720001220703125
2019-07-15,54.209999084472656
2018-12-03,52.599998474121094
2019-06-13,53.34000015258789
2019-01-04,51.900001525878906
2018-08-29,52.189998626708984
2019-02-05,54.75
2018-11-01,55.060001373291016
2019-08-16,54.75
2019-04-10,53.7599983215332
2019-09-17,52.93000030517578
2019-10-15,54.349998474121094
2020-01-02,54.349998474121094
2020-06-08,55.150001525878906
2019-10-18,55.400001525878906
2020-03-24,56.0
2020-06-11,55.65999984741211
2020-01-08,55.25
2019-04-25,55.66999816894531
2019-07-30,54.560001373291016
2019-02-20,55.18000030517578
2018-07-11,56.209999084472656
2018-09-13,55.9900016784668
2018-10-15,54.470001220703125
2019-06-28,55.25
2018-12-18,55.93000030517578
2018-11-16,56.209999084472656
2019-10-02,55.560001373291016
2020-03-27,55.79999923706055
2020-01-10,55.779998779296875
2019-10-24,56.75
2020-03-30,53.5
2020-06-17,53.849998474121094
2020-01-14,52.70000076293945
2020-04-02,51.599998474121094
2019-01-02,52.31999969482422
2019-08-14,53.150001525878906
2018-10-30,53.43000030517578
2019-06-11,53.099998474121094
2019-05-10,53.2400016784668
2019-04-08,53.95000076293945
2018-08-27,53.77000045776367
2018-07-26,53.22999954223633
2018-09-28,53.93000030517578
2019-03-07,54.33000183105469
2019-10-30,54.130001068115234
2020-01-17,54.93000030517578
2020-06-23,53.61000061035156
2020-04-08,54.75
2020-06-26,54.09000015258789
2019-03-22,55.119998931884766
2019-01-17,55.119998931884766
2019-08-29,54.459999084472656
2018-11-14,55.939998626708984
2019-06-26,56.599998474121094
2018-09-11,58.5
2018-07-09,59.22999954223633
2018-08-10,58.70000076293945
2019-04-23,58.34000015258789
2019-09-30,58.709999084472656
2020-01-23,59.400001525878906
2019-11-08,59.599998474121094
2020-04-14,58.779998779296875
2019-11-11,58.810001373291016
2020-01-29,59.209999084472656
2020-04-17,59.349998474121094
2018-07-24,58.720001220703125
2018-09-26,59.90999984741211
2019-05-08,58.029998779296875
2019-03-05,58.470001220703125
2019-02-01,59.689998626708984
2018-12-31,60.0
2018-11-29,60.2400016784668
2019-08-12,59.7599983215332
2019-07-11,59.119998931884766
2019-09-13,59.58000183105469
2019-11-14,60.04999923706055
2020-04-20,60.0
2020-02-04,60.61000061035156
2020-04-23,61.0
2018-12-14,61.650001525878906
2019-08-27,60.31999969482422
2018-08-08,60.220001220703125
2018-10-11,58.189998626708984
2018-11-12,58.790000915527344
2019-07-26,60.4900016784668
2019-06-24,59.91999816894531
2019-05-23,60.20000076293945
2019-03-20,58.63999938964844
2019-01-15,58.86000061035156
2019-11-20,60.13999938964844
2020-02-07,59.189998626708984
2020-02-10,61.33000183105469
2020-04-29,61.41999816894531
2019-11-26,61.93000030517578
2020-02-13,61.5
2019-01-30,62.25
2018-08-23,62.689998626708984
2018-09-24,63.36000061035156
2018-11-27,64.0
2018-10-26,64.0199966430664
2019-07-09,63.81999969482422
2019-06-07,61.209999084472656
2019-05-06,61.79999923706055
2019-04-04,59.7400016784668
2019-09-11,57.79999923706055
2019-11-29,56.290000915527344
2020-05-05,58.29999923706055
2019-12-02,60.560001373291016
2020-02-19,60.0
2020-05-08,60.779998779296875
2019-05-21,59.650001525878906
2019-03-18,56.599998474121094
2018-09-07,59.45000076293945
2018-08-06,58.75
2018-10-09,55.099998474121094
2019-02-14,57.0
2018-12-12,53.11000061035156
2019-07-24,53.65999984741211
2019-09-26,53.0
2019-10-28,55.619998931884766
2019-12-05,55.25
2020-05-11,52.810001373291016
2019-07-03,58.34000015258789
2020-02-25,55.0099983215332
2020-05-14,53.060001373291016
2020-02-28,56.54999923706055
2019-08-08,58.34000015258789
2019-06-05,58.040000915527344
2018-07-20,58.0
2018-08-21,58.27000045776367
2018-10-24,61.2599983215332
2019-04-02,61.130001068115234
2019-03-01,62.529998779296875
2019-01-28,60.36000061035156
2018-12-27,61.279998779296875
2019-09-09,60.31999969482422
2020-03-02,63.97999954223633
2020-05-20,62.630001068115234
2019-12-17,66.44999694824219
2020-03-05,66.5
2019-02-12,66.62000274658203
2019-01-11,66.23999786376953
2018-12-10,66.69999694824219
2019-08-23,66.9800033569336
2018-11-08,66.06999969482422
2019-07-22,67.4000015258789
2019-06-20,67.0
2018-09-05,64.1500015258789
2019-04-17,64.81999969482422
2019-09-24,63.13999938964844
2019-12-20,65.33000183105469
2020-05-26,67.66999816894531
2019-04-30,74.0
2019-12-23,72.30999755859375
2020-03-11,73.18000030517578
2020-05-29,73.05999755859375
2019-12-26,75.2699966430664
2020-06-01,72.51000213623047
2019-05-02,73.12000274658203
2019-02-27,72.62000274658203
2018-11-23,73.86000061035156
2019-08-06,72.9000015258789
2018-07-18,73.54000091552734
2018-09-20,74.36000061035156
2018-10-22,73.01000213623047
2019-07-05,73.37000274658203
2019-06-03,69.29000091552734
2019-10-09,70.0
2019-10-11,70.66000366210938
2020-03-17,72.19000244140625
2020-06-04,72.77999877929688
2019-10-14,72.38999938964844
2020-03-20,69.5
2018-11-06,67.98999786376953
2019-06-18,68.48999786376953
2019-05-17,71.27999877929688
2019-04-15,72.37999725341797
2019-03-14,72.87000274658203
2019-01-09,71.5
2018-08-02,71.4800033569336
2018-10-05,74.0
2019-08-21,73.69000244140625
2019-10-17,75.98999786376953
2020-03-23,76.18000030517578
2020-06-10,76.66999816894531
2019-02-25,76.7300033569336
2020-01-07,76.45999908447266
2020-03-26,76.61000061035156
2019-10-23,76.54000091552734
