Dates,ATVI
2019-02-07,48.709999084472656
2019-07-17,48.33000183105469
2019-09-19,47.15999984741211
2019-10-21,47.529998779296875
2019-12-18,49.959999084472656
2020-03-06,49.540000915527344
2019-10-03,50.2599983215332
2020-03-09,50.16999816894531
2020-05-27,50.43000030517578
2019-12-24,52.0099983215332
2020-03-12,53.77000045776367
2018-12-20,54.2599983215332
2019-08-01,54.20000076293945
2018-08-14,54.279998779296875
2018-07-13,54.40999984741211
2018-10-17,55.13999938964844
2019-05-29,55.31999969482422
2019-03-26,55.16999816894531
2019-02-22,54.77000045776367
2019-10-04,54.130001068115234
2019-11-05,54.709999084472656
2019-12-27,54.52000045776367
2020-06-02,53.66999816894531
2019-12-30,53.40999984741211
2020-03-18,53.58000183105469
2020-06-05,54.15999984741211
2019-07-15,52.04999923706055
2018-12-03,52.310001373291016
2019-06-13,52.2400016784668
2019-01-04,50.25
2018-08-29,52.06999969482422
2019-02-05,54.54999923706055
2018-11-01,54.560001373291016
2019-08-16,54.099998474121094
2019-04-10,53.20000076293945
2019-09-17,51.45000076293945
2019-10-15,54.150001525878906
2020-01-02,54.0099983215332
2020-06-08,54.15999984741211
2019-10-18,55.13999938964844
2020-03-24,55.5099983215332
2020-06-11,53.380001068115234
2020-01-08,54.72999954223633
2019-04-25,54.4900016784668
2019-07-30,54.349998474121094
2019-02-20,54.619998931884766
2018-07-11,55.02000045776367
2018-09-13,54.209999084472656
2018-10-15,53.619998931884766
2019-06-28,54.40999984741211
2018-12-18,54.7400016784668
2018-11-16,55.459999084472656
2019-10-02,54.16999816894531
2020-03-27,55.0099983215332
2020-01-10,55.470001220703125
2019-10-24,54.349998474121094
2020-03-30,52.650001525878906
2020-06-17,52.2400016784668
2020-01-14,51.689998626708984
2020-04-02,51.459999084472656
2019-01-02,52.099998474121094
2019-08-14,52.70000076293945
2018-10-30,52.27000045776367
2019-06-11,52.47999954223633
2019-05-10,53.150001525878906
2019-04-08,53.310001373291016
2018-08-27,52.59000015258789
2018-07-26,53.02000045776367
2018-09-28,53.560001373291016
2019-03-07,53.900001525878906
2019-10-30,54.0099983215332
2020-01-17,53.36000061035156
2020-06-23,53.52000045776367
2020-04-08,53.7599983215332
2020-06-26,53.7400016784668
2019-03-22,54.79999923706055
2019-01-17,54.369998931884766
2019-08-29,54.099998474121094
2018-11-14,55.939998626708984
2019-06-26,56.47999954223633
2018-09-11,57.790000915527344
2018-07-09,58.56999969482422
2018-08-10,58.099998474121094
2019-04-23,57.959999084472656
2019-09-30,58.529998779296875
2020-01-23,58.790000915527344
2019-11-08,58.83000183105469
2020-04-14,58.52000045776367
2019-11-11,58.709999084472656
2020-01-29,58.779998779296875
2020-04-17,58.619998931884766
2018-07-24,58.650001525878906
2018-09-26,58.560001373291016
2019-05-08,57.650001525878906
2019-03-05,58.439998626708984
2019-02-01,59.209999084472656
2018-12-31,59.849998474121094
2018-11-29,58.86000061035156
2019-08-12,58.72999954223633
2019-07-11,58.81999969482422
2019-09-13,58.90999984741211
2019-11-14,59.279998779296875
2020-04-20,59.720001220703125
2020-02-04,60.439998626708984
2020-04-23,60.810001373291016
2018-12-14,60.2400016784668
2019-08-27,60.060001373291016
2018-08-08,58.95000076293945
2018-10-11,57.779998779296875
2018-11-12,58.61000061035156
2019-07-26,59.900001525878906
2019-06-24,59.91999816894531
2019-05-23,58.349998474121094
2019-03-20,58.09000015258789
2019-01-15,57.369998931884766
2019-11-20,58.439998626708984
2020-02-07,59.0
2020-02-10,60.380001068115234
2020-04-29,60.77000045776367
2019-11-26,60.58000183105469
2020-02-13,61.439998626708984
2019-01-30,62.0
2018-08-23,62.310001373291016
2018-09-24,63.2599983215332
2018-11-27,63.790000915527344
2018-10-26,62.93000030517578
2019-07-09,63.06999969482422
2019-06-07,61.0099983215332
2019-05-06,59.310001373291016
2019-04-04,58.959999084472656
2019-09-11,57.52000045776367
2019-11-29,55.91999816894531
2020-05-05,57.90999984741211
2019-12-02,58.13999938964844
2020-02-19,59.59000015258789
2020-05-08,60.34000015258789
2019-05-21,58.36000061035156
2019-03-18,55.400001525878906
2018-09-07,57.93000030517578
2018-08-06,58.400001525878906
2018-10-09,52.83000183105469
2019-02-14,53.099998474121094
2018-12-12,52.47999954223633
2019-07-24,50.5099983215332
2019-09-26,52.04999923706055
2019-10-28,53.720001220703125
2019-12-05,51.380001068115234
2020-05-11,52.33000183105469
2019-07-03,53.81999969482422
2020-02-25,52.52000045776367
2020-05-14,53.060001373291016
2020-02-28,55.7599983215332
2019-08-08,57.5099983215332
2019-06-05,57.83000183105469
2018-07-20,57.060001373291016
2018-08-21,58.0099983215332
2018-10-24,58.77000045776367
2019-04-02,60.099998474121094
2019-03-01,58.119998931884766
2019-01-28,59.90999984741211
2018-12-27,59.54999923706055
2019-09-09,60.02000045776367
2020-03-02,62.720001220703125
2020-05-20,62.25
2019-12-17,65.55000305175781
2020-03-05,64.88999938964844
2019-02-12,65.95999908447266
2019-01-11,64.97000122070312
2018-12-10,64.7300033569336
2019-08-23,65.81999969482422
2018-11-08,65.80000305175781
2019-07-22,66.51000213623047
2019-06-20,63.720001220703125
2018-09-05,62.34000015258789
2019-04-17,63.40999984741211
2019-09-24,62.849998474121094
2019-12-20,65.2300033569336
2020-05-26,66.97000122070312
2019-04-30,71.02999877929688
2019-12-23,71.12000274658203
2020-03-11,72.51000213623047
2020-05-29,72.5999984741211
2019-12-26,71.94999694824219
2020-06-01,71.97000122070312
2019-05-02,71.61000061035156
2019-02-27,72.29000091552734
2018-11-23,72.44999694824219
2019-08-06,72.72000122070312
2018-07-18,73.23999786376953
2018-09-20,72.44000244140625
2018-10-22,72.19999694824219
2019-07-05,69.61000061035156
2019-06-03,66.58999633789062
2019-10-09,69.4000015258789
2019-10-11,69.81999969482422
2020-03-17,71.72000122070312
2020-06-04,71.08999633789062
2019-10-14,69.66999816894531
2020-03-20,69.0999984741211
2018-11-06,67.4000015258789
2019-06-18,68.33000183105469
2019-05-17,70.2300033569336
2019-04-15,72.30999755859375
2019-03-14,71.0199966430664
2019-01-09,70.25
2018-08-02,71.2699966430664
2018-10-05,72.2300033569336
2019-08-21,73.30999755859375
2019-10-17,74.88999938964844
2020-03-23,75.08999633789062
2020-06-10,75.87000274658203
2019-02-25,76.22000122070312
2020-01-07,74.43000030517578
2020-03-26,74.45999908447266
2019-10-23,74.6500015258789
