Dates,ATVI
2019-10-04,5433300.0
2019-11-05,4565200.0
2019-12-27,7364900.0
2020-06-02,4502800.0
2019-12-30,8098400.0
2020-03-18,5150700.0
2020-06-05,6563300.0
2019-07-15,7800800.0
2018-12-03,7128800.0
2019-06-13,9229100.0
2019-01-04,13468300.0
2018-08-29,14558300.0
2019-02-05,8761100.0
2018-11-01,6538100.0
2019-08-16,7182300.0
2019-04-10,9050700.0
2019-09-17,8700900.0
2019-10-15,8627100.0
2020-01-02,5936000.0
2020-06-08,6826700.0
2019-10-18,5725700.0
2020-03-24,5837200.0
2020-06-11,8530400.0
2020-01-08,5925300.0
2019-04-25,4353500.0
2019-07-30,3341000.0
2019-02-20,5649100.0
2018-07-11,6320200.0
2018-09-13,7507600.0
2018-10-15,5680000.0
2019-06-28,8537500.0
2018-12-18,6621600.0
2018-11-16,10202900.0
2019-10-02,10345300.0
2020-03-27,5036300.0
2020-01-10,6239400.0
2019-10-24,12512300.0
2020-03-30,15898300.0
2020-06-17,6826300.0
2020-01-14,12564600.0
2020-04-02,11542500.0
2019-01-02,7185700.0
2019-08-14,5326900.0
2018-10-30,6442300.0
2019-06-11,5092500.0
2019-05-10,7421100.0
2019-04-08,3960300.0
2018-08-27,4583000.0
2018-07-26,4125800.0
2018-09-28,4226700.0
2019-03-07,3635800.0
2019-10-30,2393300.0
2020-01-17,4635900.0
2020-06-23,5346500.0
2020-04-08,4752200.0
2020-06-26,5272400.0
2019-03-22,5051500.0
2019-01-17,4545500.0
2019-08-29,4686000.0
2018-11-14,5575400.0
2019-06-26,9011900.0
2018-09-11,5756500.0
2018-07-09,4575300.0
2018-08-10,4387600.0
2019-04-23,6679400.0
2019-09-30,4382200.0
2020-01-23,8964500.0
2019-11-08,4395800.0
2020-04-14,1562900.0
2019-11-11,2325500.0
2020-01-29,3386200.0
2020-04-17,3028500.0
2018-07-24,3437800.0
2018-09-26,5189400.0
2019-05-08,4466300.0
2019-03-05,4910800.0
2019-02-01,4920300.0
2018-12-31,5021500.0
2018-11-29,7766600.0
2019-08-12,4424300.0
2019-07-11,4529600.0
2019-09-13,7310500.0
2019-11-14,5703200.0
2020-04-20,7185600.0
2020-02-04,8752800.0
2020-04-23,6914100.0
2018-12-14,6110200.0
2019-08-27,5297200.0
2018-08-08,7688800.0
2018-10-11,6420000.0
2018-11-12,5644300.0
2019-07-26,4338900.0
2019-06-24,5287100.0
2019-05-23,8184200.0
2019-03-20,4825200.0
2019-01-15,6653700.0
2019-11-20,5985900.0
2020-02-07,9591500.0
2020-02-10,12936000.0
2020-04-29,5279300.0
2019-11-26,5350300.0
2020-02-13,5244200.0
2019-01-30,3642400.0
2018-08-23,4242400.0
2018-09-24,5317900.0
2018-11-27,4865900.0
2018-10-26,4219700.0
2019-07-09,3476700.0
2019-06-07,6102000.0
2019-05-06,10451800.0
2019-04-04,8272700.0
2019-09-11,9014200.0
2019-11-29,10456000.0
2020-05-05,9483100.0
2019-12-02,9825900.0
2020-02-19,7306400.0
2020-05-08,6978500.0
2019-05-21,9745200.0
2019-03-18,13169500.0
2018-09-07,15378100.0
2018-08-06,10530100.0
2018-10-09,11644200.0
2019-02-14,9943000.0
2018-12-12,10456800.0
2019-07-24,10799600.0
2019-09-26,14550100.0
2019-10-28,10151200.0
2019-12-05,12916100.0
2020-05-11,19601600.0
2019-07-03,14885500.0
2020-02-25,11194700.0
2020-05-14,9991800.0
2020-02-28,8513700.0
2019-08-08,9311300.0
2019-06-05,10128800.0
2018-07-20,7315500.0
2018-08-21,8032900.0
2018-10-24,7150300.0
2019-04-02,10077400.0
2019-03-01,14929000.0
2019-01-28,7420300.0
2018-12-27,8404800.0
2019-09-09,8054700.0
2020-03-02,7156400.0
2020-05-20,9411300.0
2019-12-17,11276000.0
2020-03-05,10942300.0
2019-02-12,5110200.0
2019-01-11,7782700.0
2018-12-10,6690100.0
2019-08-23,5900200.0
2018-11-08,7315800.0
2019-07-22,6135300.0
2019-06-20,7912200.0
2018-09-05,8572600.0
2019-04-17,9895100.0
2019-09-24,5103500.0
2019-12-20,7778100.0
2020-05-26,15461900.0
2019-04-30,21709500.0
2019-12-23,8649600.0
2020-03-11,6089200.0
2020-05-29,9285200.0
2019-12-26,8921000.0
2020-06-01,8807700.0
2019-05-02,6749100.0
2019-02-27,5854200.0
2018-11-23,8495200.0
2019-08-06,5509700.0
2018-07-18,6231100.0
2018-09-20,9522900.0
2018-10-22,5161400.0
2019-07-05,11628600.0
2019-06-03,13218600.0
2019-10-09,7899000.0
2019-10-11,11437100.0
2020-03-17,4930700.0
2020-06-04,6518500.0
2019-10-14,10519800.0
2020-03-20,7630000.0
2018-11-06,8620300.0
2019-06-18,6941400.0
2019-05-17,6245200.0
2019-04-15,9106800.0
2019-03-14,7808000.0
2019-01-09,5921400.0
2018-08-02,6492100.0
2018-10-05,6359000.0
2019-08-21,12763600.0
2019-10-17,7270400.0
2020-03-23,10388500.0
2020-06-10,5243100.0
2019-02-25,4472200.0
2020-01-07,7744700.0
2020-03-26,6157300.0
2019-10-23,11572500.0
