Dates,MSCI
2019-02-19,145.0399932861328
2019-01-18,149.5399932861328
2020-02-24,150.39999389648438
2020-05-13,152.9600067138672
2019-12-10,152.92999267578125
2020-02-27,158.6199951171875
2019-12-13,159.9600067138672
2020-05-19,158.75
2019-03-06,161.97000122070312
2018-11-30,161.64999389648438
2019-08-13,152.74000549316406
2019-07-12,154.6199951171875
2019-06-10,151.32000732421875
2019-05-09,154.25
2018-07-25,156.5
2018-09-27,155.60000610351562
2018-10-29,151.49000549316406
2019-10-16,149.72999572753906
2019-12-16,147.32000732421875
2020-03-04,147.0800018310547
2020-05-22,142.97000122070312
2019-10-01,143.14999389648438
2019-12-19,137.57000732421875
2018-09-10,141.61000061035156
2019-05-24,145.27000427246094
2018-08-09,147.33999633789062
2019-04-22,147.8300018310547
2019-03-21,148.52999877929688
2019-01-16,146.57000732421875
2019-08-28,147.17999267578125
2018-11-13,148.5
2018-10-12,150.3800048828125
2019-06-25,153.25999450683594
2020-03-10,154.1999969482422
2020-05-28,155.33999633789062
2019-10-07,155.33999633789062
2020-03-13,157.16000366210938
2019-10-10,160.72000122070312
2020-03-16,161.66000366210938
2020-06-03,166.14999389648438
2018-11-28,165.7100067138672
2018-09-25,163.63999938964844
2018-07-23,163.47000122070312
2018-08-24,164.35000610351562
2019-07-10,163.47999572753906
2019-05-07,162.85000610351562
2019-04-05,163.52999877929688
2019-03-04,170.52999877929688
2019-01-31,174.50999450683594
2019-09-12,173.4499969482422
2019-12-31,175.17999267578125
2020-03-19,174.4499969482422
2020-01-03,172.8000030517578
2020-06-09,172.3000030517578
2019-02-15,173.52999877929688
2019-01-14,174.86000061035156
2018-07-06,175.8000030517578
2018-08-07,174.97999572753906
2018-10-10,175.61000061035156
2018-12-13,175.6999969482422
2019-08-26,176.16000366210938
2019-07-25,175.3699951171875
2019-05-22,177.3000030517578
2019-03-19,180.17999267578125
2020-01-06,179.5800018310547
2020-03-25,180.97999572753906
2020-06-12,185.39999389648438
2019-10-22,191.33999633789062
2020-01-09,193.94000244140625
2020-06-15,189.1999969482422
2019-10-25,188.05999755859375
2020-03-31,185.9600067138672
2020-06-18,182.5399932861328
2019-04-03,185.3000030517578
2018-08-22,185.47000122070312
2018-10-25,187.32000732421875
2019-01-29,187.22999572753906
2018-12-28,189.85000610351562
2018-11-26,191.80999755859375
2019-08-09,192.60000610351562
2019-07-08,193.5399932861328
2019-06-06,195.99000549316406
2019-09-10,195.27999877929688
2020-01-15,192.24000549316406
2020-04-03,194.52999877929688
2019-10-31,194.80999755859375
2020-04-06,196.80999755859375
2020-06-24,199.38999938964844
2018-11-09,202.32000732421875
2019-07-23,205.2100067138672
2019-06-21,206.52000427246094
2019-05-20,207.27000427246094
2019-04-18,207.3300018310547
2018-09-06,211.11000061035156
2018-10-08,211.9499969482422
2019-02-13,215.5500030517578
2018-12-11,217.02999877929688
2019-09-25,218.50999450683594
2020-01-21,219.47000122070312
2020-04-09,220.2899932861328
2019-11-06,220.6300048828125
2020-01-24,221.4499969482422
2020-01-27,223.22999572753906
2020-04-15,226.13999938964844
2018-12-26,226.8699951171875
2019-08-07,225.02000427246094
2019-06-04,226.0800018310547
2018-09-21,226.64999389648438
2018-07-19,225.7100067138672
2018-08-20,226.36000061035156
2018-10-23,225.08999633789062
2019-05-03,227.41000366210938
2019-04-01,230.44000244140625
2019-02-28,228.1699981689453
2019-11-12,225.8699951171875
2020-01-30,223.55999755859375
2019-11-15,225.05999755859375
2020-04-21,221.19000244140625
2019-04-16,222.07000732421875
2019-03-15,222.88999938964844
2019-02-11,227.9600067138672
2019-01-10,226.57000732421875
2019-08-22,224.7899932861328
2018-11-07,226.82000732421875
2018-08-03,226.5800018310547
2018-09-04,223.11000061035156
2019-06-19,220.16000366210938
2019-09-23,224.38999938964844
2019-11-18,223.27000427246094
2020-02-05,225.7100067138672
2020-04-24,222.0
2019-03-29,221.89999389648438
2019-11-21,225.0
2020-04-27,234.57000732421875
2020-02-11,239.69000244140625
2020-04-30,242.50999450683594
2019-05-01,245.33999633789062
2019-02-26,246.07000732421875
2019-01-25,237.32000732421875
2018-12-24,236.47000122070312
2019-09-06,236.50999450683594
2018-07-17,238.00999450683594
2018-09-19,235.64999389648438
2019-08-05,237.16000366210938
2019-10-08,243.24000549316406
2019-12-11,237.5399932861328
2019-11-27,236.11000061035156
2020-02-14,234.9199981689453
2020-05-06,233.02000427246094
2019-01-08,234.22000122070312
2018-12-07,238.9499969482422
2019-08-20,242.22000122070312
2018-11-05,245.7899932861328
2019-07-19,245.82000732421875
2018-10-04,245.36000061035156
2019-06-17,238.13999938964844
2019-05-16,238.16000366210938
2018-08-01,240.41000366210938
2019-03-13,241.41000366210938
2019-12-03,245.25999450683594
2020-02-20,246.0
2019-12-06,246.36000061035156
2020-05-12,243.49000549316406
2019-12-09,245.85000610351562
2020-02-26,247.57000732421875
2020-05-15,242.4600067138672
2019-03-28,242.5399932861328
2018-09-17,234.75999450683594
2018-08-16,234.3699951171875
2018-10-19,237.6199951171875
2019-04-29,237.50999450683594
2019-01-23,231.27999877929688
2019-09-04,231.5500030517578
2018-11-20,234.7899932861328
2019-07-02,224.57000732421875
2019-05-31,213.97000122070312
2019-12-12,214.6199951171875
2020-05-18,218.16000366210938
2019-09-27,226.39999389648438
2020-03-03,225.83999633789062
2020-05-21,224.22999572753906
2019-05-14,227.1300048828125
2018-08-31,224.85000610351562
2018-07-30,223.11000061035156
2018-10-02,226.99000549316406
2019-04-12,231.67999267578125
2019-03-11,232.97000122070312
2019-02-07,236.22000122070312
2019-07-17,237.36000061035156
2019-09-19,237.6999969482422
2019-10-21,236.38999938964844
2019-12-18,232.80999755859375
2020-03-06,232.1999969482422
2019-10-03,236.22999572753906
2020-03-09,237.77000427246094
2020-05-27,235.0500030517578
2019-12-24,235.52000427246094
2020-03-12,236.0800018310547
2018-12-20,242.13999938964844
2019-08-01,244.7100067138672
2018-08-14,236.30999755859375
2018-07-13,227.8800048828125
2018-10-17,235.4499969482422
2019-05-29,233.44000244140625
2019-03-26,230.27000427246094
2019-02-22,240.6699981689453
2019-10-04,240.0
2019-11-05,236.97000122070312
2019-12-27,237.0800018310547
2020-06-02,226.92999267578125
2019-12-30,230.22000122070312
2020-03-18,227.8300018310547
2020-06-05,226.99000549316406
2019-07-15,228.1199951171875
2018-12-03,219.97999572753906
2019-06-13,220.6300048828125
2019-01-04,214.80999755859375
2018-08-29,218.67999267578125
2019-02-05,221.5
2018-11-01,222.4600067138672
2019-08-16,219.0500030517578
2019-04-10,221.22999572753906
2019-09-17,223.9499969482422
2019-10-15,228.66000366210938
2020-01-02,227.7100067138672
2020-06-08,229.16000366210938
2019-10-18,227.69000244140625
2020-03-24,229.2899932861328
2020-06-11,228.11000061035156
2020-01-08,226.3800048828125
2019-04-25,226.88999938964844
2019-07-30,218.72999572753906
2019-02-20,224.11000061035156
2018-07-11,224.25
2018-09-13,226.4600067138672
2018-10-15,230.55999755859375
2019-06-28,229.13999938964844
2018-12-18,237.35000610351562
2018-11-16,246.0
2019-10-02,249.25
2020-03-27,246.72999572753906
2020-01-10,241.3699951171875
2019-10-24,247.69000244140625
2020-03-30,247.14999389648438
2020-06-17,246.92999267578125
2020-01-14,247.85000610351562
2020-04-02,250.4499969482422
2019-01-02,250.07000732421875
2019-08-14,251.00999450683594
2018-10-30,253.0
2019-06-11,258.3699951171875
2019-05-10,261.3599853515625
2019-04-08,259.32000732421875
2018-08-27,258.7099914550781
2018-07-26,264.57000732421875
2018-09-28,265.6099853515625
2019-03-07,261.04998779296875
2019-10-30,260.75
2020-01-17,262.760009765625
2020-06-23,255.52999877929688
2020-04-08,259.80999755859375
2020-06-26,261.0899963378906
2019-03-22,267.510009765625
2019-01-17,267.010009765625
2019-08-29,264.1400146484375
2018-11-14,262.5400085449219
2019-06-26,262.010009765625
2018-09-11,261.0299987792969
2018-07-09,264.4100036621094
2018-08-10,262.92999267578125
2019-04-23,260.9700012207031
2019-09-30,260.2900085449219
2020-01-23,261.989990234375
2019-11-08,266.2799987792969
2020-04-14,261.19000244140625
2019-11-11,262.8500061035156
2020-01-29,261.2699890136719
2020-04-17,261.0799865722656
2018-07-24,258.6300048828125
2018-09-26,266.05999755859375
2019-05-08,263.5799865722656
2019-03-05,262.1499938964844
2019-02-01,265.3599853515625
2018-12-31,269.2300109863281
2018-11-29,271.6300048828125
2019-08-12,268.3599853515625
2019-07-11,273.3399963378906
2019-09-13,273.0
2019-11-14,271.1600036621094
2020-04-20,277.32000732421875
2020-02-04,279.92999267578125
2020-04-23,281.67999267578125
2018-12-14,283.4200134277344
2019-08-27,280.1099853515625
2018-08-08,281.0
2018-10-11,275.5
2018-11-12,279.0899963378906
2019-07-26,284.739990234375
2019-06-24,293.0799865722656
2019-05-23,295.07000732421875
2019-03-20,294.5400085449219
2019-01-15,303.1199951171875
2019-11-20,304.45001220703125
2020-02-07,298.2699890136719
2020-02-10,299.5799865722656
2020-04-29,302.3800048828125
2019-11-26,304.57000732421875
2020-02-13,311.0299987792969
2019-01-30,314.2099914550781
2018-08-23,322.8699951171875
2018-09-24,327.8999938964844
2018-11-27,335.42999267578125
2018-10-26,332.6700134277344
2019-07-09,317.55999755859375
2019-06-07,305.8399963378906
2019-05-06,308.8500061035156
2019-04-04,310.5
2019-09-11,307.42999267578125
2019-11-29,300.7099914550781
2020-05-05,316.04998779296875
2019-12-02,321.55999755859375
2020-02-19,320.5299987792969
2020-05-08,315.0799865722656
2019-05-21,291.1300048828125
2019-03-18,274.2900085449219
2018-09-07,274.5299987792969
2018-08-06,271.4100036621094
2018-10-09,261.2699890136719
2019-02-14,285.7900085449219
2018-12-12,266.8500061035156
2019-07-24,272.760009765625
2019-09-26,248.61000061035156
2019-10-28,248.60000610351562
2019-12-05,253.02999877929688
2020-05-11,243.3800048828125
2019-07-03,277.7300109863281
2020-02-25,276.5299987792969
2020-05-14,295.8399963378906
2020-02-28,288.4200134277344
2019-08-08,294.7099914550781
2019-06-05,301.8999938964844
2018-07-20,279.6099853515625
2018-08-21,287.1300048828125
2018-10-24,286.6000061035156
2019-04-02,303.75
2019-03-01,314.5
2019-01-28,298.8299865722656
2018-12-27,313.260009765625
2019-09-09,311.0
2020-03-02,323.44000244140625
2020-05-20,312.6400146484375
2019-12-17,315.4100036621094
2020-03-05,322.6700134277344
2019-02-12,325.7900085449219
2019-01-11,318.8599853515625
2018-12-10,323.8399963378906
2019-08-23,324.3299865722656
2018-11-08,326.05999755859375
2019-07-22,334.4100036621094
2019-06-20,344.0
2018-09-05,337.17999267578125
2019-04-17,333.04998779296875
2019-09-24,324.94000244140625
2019-12-20,322.6300048828125
2020-05-26,340.2200012207031
2019-04-30,341.4800109863281
2019-12-23,342.5799865722656
2020-03-11,340.5199890136719
2020-05-29,349.0400085449219
2019-12-26,356.6600036621094
2020-06-01,347.1000061035156
2019-05-02,342.3599853515625
2019-02-27,350.0299987792969
2018-11-23,353.20001220703125
2019-08-06,351.79998779296875
2018-07-18,346.54998779296875
2018-09-20,344.3699951171875
2018-10-22,339.0899963378906
2019-07-05,346.17999267578125
2019-06-03,330.010009765625
2019-10-09,328.5
2019-10-11,331.510009765625
2020-03-17,337.8500061035156
2020-06-04,336.2799987792969
2019-10-14,326.4599914550781
2020-03-20,321.30999755859375
2018-11-06,333.1099853515625
2019-06-18,331.70001220703125
2019-05-17,334.8999938964844
2019-04-15,335.3999938964844
2019-03-14,326.3699951171875
2019-01-09,322.2200012207031
2018-08-02,323.3599853515625
2018-10-05,331.0
2019-08-21,327.5400085449219
2019-10-17,330.4800109863281
2020-03-23,336.7699890136719
2020-06-10,339.1700134277344
2019-02-25,341.79998779296875
2020-01-07,337.9700012207031
2020-03-26,343.04998779296875
2019-10-23,341.2799987792969
