Dates,MSCI
2018-08-13,172.52000427246094
2018-10-16,170.57000732421875
2019-07-31,167.82000732421875
2019-05-28,166.9600067138672
2019-04-26,156.83999633789062
2020-04-28,151.58999633789062
2019-11-25,154.0399932861328
2020-02-12,151.22999572753906
2020-05-01,156.25
2020-05-04,157.27999877929688
2019-06-12,153.75
2019-04-09,153.86000061035156
2019-03-08,156.39999389648438
2019-02-04,155.0
2018-07-27,148.69000244140625
2018-08-28,149.33999633789062
2019-01-03,142.75999450683594
2019-08-15,143.0
2018-10-31,144.50999450683594
2019-09-16,150.3800048828125
2020-02-18,147.2899932861328
2020-05-07,144.11000061035156
2018-08-17,145.0800018310547
2019-12-04,147.77000427246094
2020-02-21,151.85000610351562
2018-12-17,152.00999450683594
2019-08-30,149.7899932861328
2018-11-15,148.0500030517578
2019-07-29,147.7100067138672
2019-06-27,148.1699981689453
2019-04-24,151.66000366210938
2018-07-10,153.2899932861328
2018-09-12,145.52999877929688
2019-02-19,144.35000610351562
2019-01-18,146.33999633789062
2020-02-24,149.8300018310547
2020-05-13,152.39999389648438
2019-12-10,152.1999969482422
2020-02-27,158.61000061035156
2019-12-13,157.0399932861328
2020-05-19,157.08999633789062
2019-03-06,161.60000610351562
2018-11-30,154.32000732421875
2019-08-13,152.32000732421875
2019-07-12,149.75
2019-06-10,150.16000366210938
2019-05-09,152.0
2018-07-25,153.88999938964844
2018-09-27,152.82000732421875
2018-10-29,150.4499969482422
2019-10-16,144.2100067138672
2019-12-16,144.25
2020-03-04,143.1300048828125
2020-05-22,140.9499969482422
2019-10-01,137.2899932861328
2019-12-19,135.08999633789062
2018-09-10,141.52999877929688
2019-05-24,145.27000427246094
2018-08-09,145.39999389648438
2019-04-22,147.42999267578125
2019-03-21,146.94000244140625
2019-01-16,141.33999633789062
2019-08-28,146.60000610351562
2018-11-13,147.27999877929688
2018-10-12,150.33999633789062
2019-06-25,151.80999755859375
2020-03-10,153.94000244140625
2020-05-28,154.8300018310547
2019-10-07,153.7100067138672
2020-03-13,157.05999755859375
2019-10-10,160.25
2020-03-16,160.72999572753906
2020-06-03,165.97000122070312
2018-11-28,162.25999450683594
2018-09-25,162.77999877929688
2018-07-23,161.74000549316406
2018-08-24,163.8300018310547
2019-07-10,162.44000244140625
2019-05-07,160.85000610351562
2019-04-05,162.77000427246094
2019-03-04,170.27000427246094
2019-01-31,172.85000610351562
2019-09-12,172.55999755859375
2019-12-31,174.49000549316406
2020-03-19,171.9499969482422
2020-01-03,172.4499969482422
2020-06-09,172.2899932861328
2019-02-15,171.75
2019-01-14,174.6199951171875
2018-07-06,174.8699951171875
2018-08-07,174.1300048828125
2018-10-10,175.1699981689453
2018-12-13,174.8000030517578
2019-08-26,176.11000061035156
2019-07-25,174.22000122070312
2019-05-22,177.16000366210938
2019-03-19,178.16000366210938
2020-01-06,178.3300018310547
2020-03-25,180.74000549316406
2020-06-12,184.72000122070312
2019-10-22,190.2100067138672
2020-01-09,187.16000366210938
2020-06-15,187.6699981689453
2019-10-25,186.4600067138672
2020-03-31,182.05999755859375
2020-06-18,182.44000244140625
2019-04-03,183.66000366210938
2018-08-22,185.02000427246094
2018-10-25,185.58999633789062
2019-01-29,186.80999755859375
2018-12-28,189.5800018310547
2018-11-26,190.97000122070312
2019-08-09,191.77000427246094
2019-07-08,191.97000122070312
2019-06-06,195.6699981689453
2019-09-10,191.86000061035156
2020-01-15,191.5800018310547
2020-04-03,194.44000244140625
2019-10-31,193.36000061035156
2020-04-06,196.63999938964844
2020-06-24,198.83999633789062
2018-11-09,201.8800048828125
2019-07-23,204.88999938964844
2019-06-21,206.33999633789062
2019-05-20,206.27999877929688
2019-04-18,206.99000549316406
2018-09-06,211.0
2018-10-08,211.88999938964844
2019-02-13,214.61000061035156
2018-12-11,216.3000030517578
2019-09-25,217.99000549316406
2020-01-21,218.99000549316406
2020-04-09,219.33999633789062
2019-11-06,219.0
2020-01-24,221.35000610351562
2020-01-27,222.52999877929688
2020-04-15,226.02999877929688
2018-12-26,224.77000427246094
2019-08-07,223.27999877929688
2019-06-04,226.02000427246094
2018-09-21,223.77999877929688
2018-07-19,225.3800048828125
2018-08-20,222.72000122070312
2018-10-23,221.2899932861328
2019-05-03,226.92999267578125
2019-04-01,229.6300048828125
2019-02-28,221.92999267578125
2019-11-12,223.8300018310547
2020-01-30,221.8800048828125
2019-11-15,224.27999877929688
2020-04-21,215.35000610351562
2019-04-16,220.44000244140625
2019-03-15,220.89999389648438
2019-02-11,226.07000732421875
2019-01-10,224.80999755859375
2019-08-22,222.6699981689453
2018-11-07,224.91000366210938
2018-08-03,225.1199951171875
2018-09-04,217.6699981689453
2019-06-19,218.86000061035156
2019-09-23,221.36000061035156
2019-11-18,220.5399932861328
2020-02-05,222.77999877929688
2020-04-24,220.00999450683594
2019-03-29,216.25999450683594
2019-11-21,224.8300018310547
2020-04-27,234.5
2020-02-11,237.5800018310547
2020-04-30,240.3000030517578
2019-05-01,243.99000549316406
2019-02-26,236.35000610351562
2019-01-25,234.85000610351562
2018-12-24,234.82000732421875
2019-09-06,235.77999877929688
2018-07-17,232.58999633789062
2018-09-19,233.58999633789062
2019-08-05,236.64999389648438
2019-10-08,237.44000244140625
2019-12-11,232.39999389648438
2019-11-27,235.00999450683594
2020-02-14,230.75
2020-05-06,231.52000427246094
2019-01-08,234.10000610351562
2018-12-07,238.7899932861328
2019-08-20,240.50999450683594
2018-11-05,244.5800018310547
2019-07-19,245.57000732421875
2018-10-04,242.2899932861328
2019-06-17,234.6999969482422
2019-05-16,238.0
2018-08-01,238.0
2019-03-13,240.27999877929688
2019-12-03,245.1199951171875
2020-02-20,245.1999969482422
2019-12-06,241.57000732421875
2020-05-12,241.5800018310547
2019-12-09,245.72999572753906
2020-02-26,240.97999572753906
2020-05-15,240.58999633789062
2019-03-28,235.61000061035156
2018-09-17,232.25
2018-08-16,231.88999938964844
2018-10-19,237.27000427246094
2019-04-29,232.3699951171875
2019-01-23,227.8800048828125
2019-09-04,227.24000549316406
2018-11-20,225.3300018310547
2019-07-02,220.17999267578125
2019-05-31,209.24000549316406
2019-12-12,214.33999633789062
2020-05-18,217.17999267578125
2019-09-27,225.47000122070312
2020-03-03,224.0500030517578
2020-05-21,219.9600067138672
2019-05-14,226.30999755859375
2018-08-31,218.89999389648438
2018-07-30,222.16000366210938
2018-10-02,226.22999572753906
2019-04-12,230.30999755859375
2019-03-11,231.5
2019-02-07,235.02999877929688
2019-07-17,236.0
2019-09-19,233.0
2019-10-21,231.63999938964844
2019-12-18,231.22999572753906
2020-03-06,231.72999572753906
2019-10-03,235.61000061035156
2020-03-09,234.6300048828125
2020-05-27,233.49000549316406
2019-12-24,230.1999969482422
2020-03-12,235.42999267578125
2018-12-20,241.27000427246094
2019-08-01,237.50999450683594
2018-08-14,228.42999267578125
2018-07-13,226.7100067138672
2018-10-17,232.38999938964844
2019-05-29,229.63999938964844
2019-03-26,230.0
2019-02-22,240.14999389648438
2019-10-04,233.75
2019-11-05,235.38999938964844
2019-12-27,225.72999572753906
2020-06-02,225.9600067138672
2019-12-30,225.61000061035156
2020-03-18,227.05999755859375
2020-06-05,223.5500030517578
2019-07-15,215.88999938964844
2018-12-03,217.75
2019-06-13,216.22999572753906
2019-01-04,212.6999969482422
2018-08-29,217.83999633789062
2019-02-05,221.00999450683594
2018-11-01,220.7899932861328
2019-08-16,214.50999450683594
2019-04-10,219.47000122070312
2019-09-17,222.64999389648438
2019-10-15,225.3300018310547
2020-01-02,225.11000061035156
2020-06-08,227.0800018310547
2019-10-18,225.97999572753906
2020-03-24,229.02999877929688
2020-06-11,224.39999389648438
2020-01-08,226.14999389648438
2019-04-25,216.3800048828125
2019-07-30,218.3300018310547
2019-02-20,222.5800018310547
2018-07-11,222.1999969482422
2018-09-13,225.02999877929688
2018-10-15,228.07000732421875
2019-06-28,229.13999938964844
2018-12-18,234.55999755859375
2018-11-16,245.91000366210938
2019-10-02,245.7899932861328
2020-03-27,238.47000122070312
2020-01-10,241.27999877929688
2019-10-24,246.67999267578125
2020-03-30,245.0
2020-06-17,245.0
2020-01-14,246.17999267578125
2020-04-02,249.2100067138672
2019-01-02,250.0
2019-08-14,250.0
2018-10-30,252.58999633789062
2019-06-11,257.5
2019-05-10,256.3699951171875
2019-04-08,255.6199951171875
2018-08-27,257.9700012207031
2018-07-26,264.010009765625
2018-09-28,259.7699890136719
2019-03-07,258.17999267578125
2019-10-30,259.19000244140625
2020-01-17,256.57000732421875
2020-06-23,254.35000610351562
2020-04-08,259.0299987792969
2020-06-26,260.4200134277344
2019-03-22,266.32000732421875
2019-01-17,263.5299987792969
2019-08-29,261.5
2018-11-14,260.7900085449219
2019-06-26,259.8599853515625
2018-09-11,260.0899963378906
2018-07-09,261.19000244140625
2018-08-10,258.489990234375
2019-04-23,257.5
2019-09-30,259.7799987792969
2020-01-23,259.25
2019-11-08,258.7200012207031
2020-04-14,260.3599853515625
2019-11-11,260.4800109863281
2020-01-29,259.989990234375
2020-04-17,256.9200134277344
2018-07-24,258.17999267578125
2018-09-26,266.04998779296875
2019-05-08,260.75
2019-03-05,262.04998779296875
2019-02-01,262.4100036621094
2018-12-31,266.55999755859375
2018-11-29,267.8299865722656
2019-08-12,265.7200012207031
2019-07-11,271.989990234375
2019-09-13,266.6700134277344
2019-11-14,269.739990234375
2020-04-20,277.2900085449219
2020-02-04,279.07000732421875
2020-04-23,278.0299987792969
2018-12-14,279.2300109863281
2019-08-27,279.1499938964844
2018-08-08,276.1099853515625
2018-10-11,273.94000244140625
2018-11-12,278.1700134277344
2019-07-26,282.2799987792969
2019-06-24,292.7699890136719
2019-05-23,285.79998779296875
2019-03-20,292.6499938964844
2019-01-15,301.1499938964844
2019-11-20,295.17999267578125
2020-02-07,296.8999938964844
2020-02-10,297.8299865722656
2020-04-29,301.4700012207031
2019-11-26,303.57000732421875
2020-02-13,308.17999267578125
2019-01-30,313.3999938964844
2018-08-23,322.55999755859375
2018-09-24,327.0899963378906
2018-11-27,332.1099853515625
2018-10-26,321.7099914550781
2019-07-09,309.0799865722656
2019-06-07,303.5299987792969
2019-05-06,300.30999755859375
2019-04-04,305.6099853515625
2019-09-11,297.3599853515625
2019-11-29,295.44000244140625
2020-05-05,315.5299987792969
2019-12-02,308.6499938964844
2020-02-19,318.4700012207031
2020-05-08,300.8900146484375
2019-05-21,285.8399963378906
2019-03-18,257.8500061035156
2018-09-07,274.510009765625
2018-08-06,262.5799865722656
2018-10-09,256.69000244140625
2019-02-14,283.3999938964844
2018-12-12,246.39999389648438
2019-07-24,257.6000061035156
2019-09-26,224.64999389648438
2019-10-28,237.35000610351562
2019-12-05,243.07000732421875
2020-05-11,231.5500030517578
2019-07-03,273.30999755859375
2020-02-25,263.7699890136719
2020-05-14,291.8599853515625
2020-02-28,275.739990234375
2019-08-08,293.7200012207031
2019-06-05,288.9599914550781
2018-07-20,271.2799987792969
2018-08-21,286.989990234375
2018-10-24,270.6099853515625
2019-04-02,302.489990234375
2019-03-01,286.0799865722656
2019-01-28,297.17999267578125
2018-12-27,310.69000244140625
2019-09-09,309.5199890136719
2020-03-02,313.4100036621094
2020-05-20,309.6199951171875
2019-12-17,309.3999938964844
2020-03-05,317.17999267578125
2019-02-12,321.95001220703125
2019-01-11,311.32000732421875
2018-12-10,320.6199951171875
2019-08-23,317.44000244140625
2018-11-08,324.8900146484375
2019-07-22,331.6099853515625
2019-06-20,319.1600036621094
2018-09-05,334.70001220703125
2019-04-17,327.0
2019-09-24,319.94000244140625
2019-12-20,321.4599914550781
2020-05-26,337.3399963378906
2019-04-30,330.25
2019-12-23,334.1000061035156
2020-03-11,333.5799865722656
2020-05-29,347.25
2019-12-26,347.1199951171875
2020-06-01,335.6199951171875
2019-05-02,342.04998779296875
2019-02-27,341.2200012207031
2018-11-23,346.75
2019-08-06,337.5299987792969
2018-07-18,341.510009765625
2018-09-20,333.3500061035156
2018-10-22,337.9700012207031
2019-07-05,326.1700134277344
2019-06-03,315.1700134277344
2019-10-09,322.67999267578125
2019-10-11,328.8500061035156
2020-03-17,335.3699951171875
2020-06-04,324.9200134277344
2019-10-14,318.5799865722656
2020-03-20,311.5799865722656
2018-11-06,330.8800048828125
2019-06-18,331.0899963378906
2019-05-17,327.1600036621094
2019-04-15,331.2699890136719
2019-03-14,299.94000244140625
2019-01-09,320.95001220703125
2018-08-02,322.1199951171875
2018-10-05,322.8999938964844
2019-08-21,325.8999938964844
2019-10-17,330.07000732421875
2020-03-23,333.4599914550781
2020-06-10,337.54998779296875
2019-02-25,334.82000732421875
2020-01-07,328.3599853515625
2020-03-26,342.1700134277344
2019-10-23,332.20001220703125
