Dates,MSCI
2020-06-09,171.41000366210938
2019-02-15,172.52999877929688
2019-01-14,172.49000549316406
2018-07-06,175.57000732421875
2018-08-07,174.0
2018-10-10,175.52999877929688
2018-12-13,174.2899932861328
2019-08-26,174.77999877929688
2019-07-25,175.3699951171875
2019-05-22,174.85000610351562
2019-03-19,178.14999389648438
2020-01-06,178.1199951171875
2020-03-25,178.10000610351562
2020-06-12,181.00999450683594
2019-10-22,187.2100067138672
2020-01-09,191.69000244140625
2020-06-15,187.6199951171875
2019-10-25,187.44000244140625
2020-03-31,185.4199981689453
2020-06-18,180.47000122070312
2019-04-03,182.63999938964844
2018-08-22,183.66000366210938
2018-10-25,186.00999450683594
2019-01-29,185.4499969482422
2018-12-28,186.50999450683594
2018-11-26,189.82000732421875
2019-08-09,191.1199951171875
2019-07-08,191.38999938964844
2019-06-06,191.10000610351562
2019-09-10,194.0800018310547
2020-01-15,191.22999572753906
2020-04-03,192.72999572753906
2019-10-31,194.13999938964844
2020-04-06,194.14999389648438
2020-06-24,198.1699981689453
2018-11-09,200.97999572753906
2019-07-23,202.24000549316406
2019-06-21,206.17999267578125
2019-05-20,207.22999572753906
2019-04-18,206.30999755859375
2018-09-06,207.0399932861328
2018-10-08,210.2899932861328
2019-02-13,213.3000030517578
2018-12-11,214.77999877929688
2019-09-25,218.4600067138672
2020-01-21,218.11000061035156
2020-04-09,219.5399932861328
2019-11-06,220.6300048828125
2020-01-24,218.58999633789062
2020-01-27,220.52000427246094
2020-04-15,222.9499969482422
2018-12-26,225.3300018310547
2019-08-07,224.5800018310547
2019-06-04,223.9600067138672
2018-09-21,225.55999755859375
2018-07-19,223.0399932861328
2018-08-20,225.5800018310547
2018-10-23,225.08999633789062
2019-05-03,221.38999938964844
2019-04-01,223.55999755859375
2019-02-28,227.52000427246094
2019-11-12,222.22000122070312
2020-01-30,221.1199951171875
2019-11-15,221.44000244140625
2020-04-21,220.83999633789062
2019-04-16,215.49000549316406
2019-03-15,218.27999877929688
2019-02-11,221.41000366210938
2019-01-10,223.75
2019-08-22,223.97999572753906
2018-11-07,225.9600067138672
2018-08-03,224.0
2018-09-04,222.86000061035156
2019-06-19,219.32000732421875
2019-09-23,219.8000030517578
2019-11-18,219.80999755859375
2020-02-05,222.44000244140625
2020-04-24,219.97000122070312
2019-03-29,220.00999450683594
2019-11-21,218.61000061035156
2020-04-27,226.77000427246094
2020-02-11,234.89999389648438
2020-04-30,239.13999938964844
2019-05-01,241.6999969482422
2019-02-26,246.07000732421875
2019-01-25,235.67999267578125
2018-12-24,236.47000122070312
2019-09-06,234.8300018310547
2018-07-17,235.67999267578125
2018-09-19,233.1300048828125
2019-08-05,233.22000122070312
2019-10-08,239.4600067138672
2019-12-11,237.1699981689453
2019-11-27,233.69000244140625
2020-02-14,234.77999877929688
2020-05-06,231.7100067138672
2019-01-08,232.22999572753906
2018-12-07,235.3000030517578
2019-08-20,242.16000366210938
2018-11-05,241.22000122070312
2019-07-19,244.67999267578125
2018-10-04,244.55999755859375
2019-06-17,236.77000427246094
2019-05-16,233.02000427246094
2018-08-01,238.85000610351562
2019-03-13,239.3000030517578
2019-12-03,240.75999450683594
2020-02-20,246.0
2019-12-06,245.2100067138672
2020-05-12,241.5500030517578
2019-12-09,241.52999877929688
2020-02-26,246.49000549316406
2020-05-15,240.9199981689453
2019-03-28,241.75
2018-09-17,234.5
2018-08-16,233.0
2018-10-19,233.85000610351562
2019-04-29,236.6199951171875
2019-01-23,231.11000061035156
2019-09-04,227.9499969482422
2018-11-20,228.11000061035156
2019-07-02,224.57000732421875
2019-05-31,211.75
2019-12-12,210.91000366210938
2020-05-18,212.19000244140625
2019-09-27,221.10000610351562
2020-03-03,223.72999572753906
2020-05-21,221.8000030517578
2019-05-14,218.89999389648438
2018-08-31,222.97000122070312
2018-07-30,218.3300018310547
2018-10-02,224.22000122070312
2019-04-12,230.22999572753906
2019-03-11,229.0800018310547
2019-02-07,232.7100067138672
2019-07-17,235.63999938964844
2019-09-19,235.22000122070312
2019-10-21,235.08999633789062
2019-12-18,232.14999389648438
2020-03-06,230.5
2019-10-03,234.63999938964844
2020-03-09,237.32000732421875
2020-05-27,233.0
2019-12-24,233.36000061035156
2020-03-12,232.75999450683594
2018-12-20,236.3300018310547
2019-08-01,243.39999389648438
2018-08-14,236.30999755859375
2018-07-13,226.82000732421875
2018-10-17,229.30999755859375
2019-05-29,232.99000549316406
2019-03-26,227.47000122070312
2019-02-22,230.4600067138672
2019-10-04,240.0
2019-11-05,233.77000427246094
2019-12-27,236.07000732421875
2020-06-02,225.6699981689453
2019-12-30,227.77000427246094
2020-03-18,225.6699981689453
2020-06-05,226.1199951171875
2019-07-15,226.72000122070312
2018-12-03,215.89999389648438
2019-06-13,217.82000732421875
2019-01-04,214.3300018310547
2018-08-29,212.55999755859375
2019-02-05,218.9499969482422
2018-11-01,219.67999267578125
2019-08-16,218.5399932861328
2019-04-10,217.97000122070312
2019-09-17,218.74000549316406
2019-10-15,228.66000366210938
2020-01-02,225.2899932861328
2020-06-08,226.5
2019-10-18,226.94000244140625
2020-03-24,226.69000244140625
2020-06-11,228.07000732421875
2020-01-08,225.8000030517578
2019-04-25,226.14999389648438
2019-07-30,216.16000366210938
2019-02-20,219.17999267578125
2018-07-11,221.86000061035156
2018-09-13,224.39999389648438
2018-10-15,224.47000122070312
2019-06-28,227.0
2018-12-18,233.9199981689453
2018-11-16,236.8300018310547
2019-10-02,247.8800048828125
2020-03-27,245.8000030517578
2020-01-10,239.30999755859375
2019-10-24,242.5800018310547
2020-03-30,246.52999877929688
2020-06-17,242.67999267578125
2020-01-14,245.0
2020-04-02,245.30999755859375
2019-01-02,247.47000122070312
2019-08-14,250.00999450683594
2018-10-30,249.39999389648438
2019-06-11,254.07000732421875
2019-05-10,257.07000732421875
2019-04-08,257.6600036621094
2018-08-27,256.4700012207031
2018-07-26,258.69000244140625
2018-09-28,264.2099914550781
2019-03-07,261.0400085449219
2019-10-30,257.760009765625
2020-01-17,260.3399963378906
2020-06-23,252.4499969482422
2020-04-08,255.52999877929688
2020-06-26,259.5299987792969
2019-03-22,263.0299987792969
2019-01-17,266.2300109863281
2019-08-29,264.1400146484375
2018-11-14,262.5400085449219
2019-06-26,260.9200134277344
2018-09-11,258.95001220703125
2018-07-09,262.4100036621094
2018-08-10,262.92999267578125
2019-04-23,259.8399963378906
2019-09-30,256.9800109863281
2020-01-23,261.0
2019-11-08,261.7200012207031
2020-04-14,258.5400085449219
2019-11-11,260.5
2020-01-29,260.8999938964844
2020-04-17,260.0799865722656
2018-07-24,256.6400146484375
2018-09-26,260.0899963378906
2019-05-08,262.20001220703125
2019-03-05,258.5799865722656
2019-02-01,260.8599853515625
2018-12-31,263.0400085449219
2018-11-29,269.1400146484375
2019-08-12,267.9700012207031
2019-07-11,266.1099853515625
2019-09-13,271.2699890136719
2019-11-14,266.5400085449219
2020-04-20,272.44000244140625
2020-02-04,279.260009765625
2020-04-23,277.6099853515625
2018-12-14,279.5299987792969
2019-08-27,277.95001220703125
2018-08-08,280.5799865722656
2018-10-11,270.0
2018-11-12,275.1499938964844
2019-07-26,279.8399963378906
2019-06-24,282.1099853515625
2019-05-23,292.04998779296875
2019-03-20,287.2200012207031
2019-01-15,297.3900146484375
2019-11-20,304.45001220703125
2020-02-07,296.04998779296875
2020-02-10,296.0
2020-04-29,296.79998779296875
2019-11-26,303.2200012207031
2020-02-13,307.8800048828125
2019-01-30,307.1700134277344
2018-08-23,313.5899963378906
2018-09-24,321.2099914550781
2018-11-27,328.55999755859375
2018-10-26,330.32000732421875
2019-07-09,317.3800048828125
2019-06-07,293.989990234375
2019-05-06,305.92999267578125
2019-04-04,295.510009765625
2019-09-11,297.3599853515625
2019-11-29,286.29998779296875
2020-05-05,299.44000244140625
2019-12-02,316.2699890136719
2020-02-19,315.1099853515625
2020-05-08,314.19000244140625
2019-05-21,291.0400085449219
2019-03-18,267.17999267578125
2018-09-07,266.5199890136719
2018-08-06,265.8999938964844
2018-10-09,244.1699981689453
2019-02-14,266.5799865722656
2018-12-12,251.0
2019-07-24,252.39999389648438
2019-09-26,241.38999938964844
2019-10-28,225.52999877929688
2019-12-05,240.30999755859375
2020-05-11,235.77999877929688
2019-07-03,240.17999267578125
2020-02-25,271.0799865722656
2020-05-14,266.75
2020-02-28,284.1099853515625
2019-08-08,278.0299987792969
2019-06-05,295.9700012207031
2018-07-20,275.5899963378906
2018-08-21,268.7799987792969
2018-10-24,283.04998779296875
2019-04-02,285.5400085449219
2019-03-01,312.1199951171875
2019-01-28,289.9800109863281
2018-12-27,298.92999267578125
2019-09-09,308.7699890136719
2020-03-02,317.7200012207031
2020-05-20,307.4200134277344
2019-12-17,311.57000732421875
2020-03-05,317.0
2019-02-12,315.57000732421875
2019-01-11,315.6499938964844
2018-12-10,316.7099914550781
2019-08-23,320.07000732421875
2018-11-08,318.7300109863281
2019-07-22,329.7900085449219
2019-06-20,339.0
2018-09-05,326.79998779296875
2019-04-17,330.5299987792969
2019-09-24,320.9800109863281
2019-12-20,317.6499938964844
2020-05-26,326.010009765625
2019-04-30,338.0
2019-12-23,336.3399963378906
2020-03-11,338.3699951171875
2020-05-29,330.3999938964844
2019-12-26,350.2699890136719
2020-06-01,345.2099914550781
2019-05-02,331.989990234375
2019-02-27,340.3500061035156
2018-11-23,348.5899963378906
2019-08-06,345.989990234375
2018-07-18,341.7799987792969
2018-09-20,341.75
2018-10-22,334.239990234375
2019-07-05,345.0
2019-06-03,328.5299987792969
2019-10-09,317.1099853515625
2019-10-11,324.9700012207031
2020-03-17,330.32000732421875
2020-06-04,336.239990234375
2019-10-14,323.9200134277344
2020-03-20,314.80999755859375
2018-11-06,311.8900146484375
2019-06-18,325.70001220703125
2019-05-17,329.3599853515625
2019-04-15,327.95001220703125
2019-03-14,326.3699951171875
2019-01-09,310.1000061035156
2018-08-02,315.1400146484375
2018-10-05,330.5
2019-08-21,325.0199890136719
2019-10-17,324.9800109863281
2020-03-23,335.989990234375
2020-06-10,332.510009765625
2019-02-25,341.79998779296875
2020-01-07,332.7799987792969
2020-03-26,328.95001220703125
2019-10-23,340.2200012207031
