Dates,GOOG
2020-06-09,1095.06005859375
2019-02-15,1095.010009765625
2019-01-14,1121.3699951171875
2018-07-06,1120.1600341796875
2018-08-07,1121.6700439453125
2018-10-10,1113.6500244140625
2018-12-13,1118.56005859375
2019-08-26,1113.800048828125
2019-07-25,1096.969970703125
2019-05-22,1110.3699951171875
2019-03-19,1109.4000244140625
2020-01-06,1115.1300048828125
2020-03-25,1116.050048828125
2020-06-12,1119.9200439453125
2019-10-22,1140.989990234375
2020-01-09,1147.800048828125
2020-06-15,1162.030029296875
2019-10-25,1157.8599853515625
2020-03-31,1143.300048828125
2020-06-18,1142.3199462890625
2019-04-03,1175.760009765625
2018-08-22,1193.199951171875
2018-10-25,1193.3199462890625
2019-01-29,1185.550048828125
2018-12-28,1184.4599609375
2018-11-26,1184.260009765625
2019-08-09,1198.8499755859375
2019-07-08,1223.969970703125
2019-06-06,1231.5400390625
2019-09-10,1205.5
2020-01-15,1193.0
2020-04-03,1184.6199951171875
2019-10-31,1173.02001953125
2020-04-06,1168.489990234375
2020-06-24,1173.31005859375
2018-11-09,1194.4300537109375
2019-07-23,1200.489990234375
2019-06-21,1205.9200439453125
2019-05-20,1215.0
2019-04-18,1207.1500244140625
2018-09-06,1203.8399658203125
2018-10-08,1197.25
2019-02-13,1202.1600341796875
2018-12-11,1204.6199951171875
2019-09-25,1217.8699951171875
2020-01-21,1221.0999755859375
2020-04-09,1227.1300048828125
2019-11-06,1236.3399658203125
2020-01-24,1236.3699951171875
2020-01-27,1248.8399658203125
2020-04-15,1264.550048828125
2018-12-26,1256.0
2019-08-07,1263.449951171875
2019-06-04,1272.1800537109375
2018-09-21,1287.5799560546875
2018-07-19,1188.47998046875
2018-08-20,1168.0799560546875
2018-10-23,1162.6099853515625
2019-05-03,1185.4000244140625
2019-04-01,1189.3900146484375
2019-02-28,1174.0999755859375
2019-11-12,1166.27001953125
2020-01-30,1162.3800048828125
2019-11-15,1164.27001953125
2020-04-21,1132.030029296875
2019-04-16,1120.43994140625
2019-03-15,1164.2099609375
2019-02-11,1178.97998046875
2019-01-10,1162.300048828125
2019-08-22,1138.8499755859375
2018-11-07,1149.6300048828125
2018-08-03,1151.4200439453125
2018-09-04,1140.77001953125
2019-06-19,1133.469970703125
2019-09-23,1134.1500244140625
2019-11-18,1116.4599609375
2020-02-05,1117.949951171875
2020-04-24,1103.6300048828125
2019-03-29,1036.22998046875
2019-11-21,1053.050048828125
2020-04-27,1042.219970703125
2020-02-11,1044.3399658203125
2020-04-30,1066.0400390625
2019-05-01,1080.3800048828125
2019-02-26,1078.719970703125
2019-01-25,1077.030029296875
2018-12-24,1088.77001953125
2019-09-06,1085.3499755859375
2018-07-17,1092.5
2018-09-19,1103.5999755859375
2019-08-05,1102.3299560546875
2019-10-08,1111.4200439453125
2019-12-11,1121.8800048828125
2019-11-27,1115.52001953125
2020-02-14,1086.3499755859375
2020-05-06,1079.800048828125
2019-01-08,1076.010009765625
2018-12-07,1080.9100341796875
2019-08-20,1097.949951171875
2018-11-05,1111.25
2019-07-19,1121.5799560546875
2018-10-04,1131.5899658203125
2019-06-17,1116.3499755859375
2019-05-16,1124.8299560546875
2018-08-01,1140.47998046875
2019-03-13,1144.2099609375
2019-12-03,1144.9000244140625
2020-02-20,1150.3399658203125
2019-12-06,1153.5799560546875
2020-05-12,1146.3499755859375
2019-12-09,1146.3299560546875
2020-02-26,1130.0999755859375
2020-05-15,1138.0699462890625
2019-03-28,1146.2099609375
2018-09-17,1137.81005859375
2018-08-16,1132.1199951171875
2018-10-19,1250.4100341796875
2019-04-29,1239.4100341796875
2019-01-23,1225.1400146484375
2019-09-04,1216.6800537109375
2018-11-20,1209.010009765625
2019-07-02,1193.989990234375
2019-05-31,1152.3199462890625
2019-12-12,1169.949951171875
2020-05-18,1173.989990234375
2019-09-27,1204.800048828125
2020-03-03,1188.010009765625
2020-05-21,1174.7099609375
2019-05-14,1197.27001953125
2018-08-31,1164.2900390625
2018-07-30,1167.260009765625
2018-10-02,1177.5999755859375
2019-04-12,1198.449951171875
2019-03-11,1182.68994140625
2019-02-07,1191.25
2019-07-17,1189.530029296875
2019-09-19,1151.2900390625
2019-10-21,1168.8900146484375
2019-12-18,1167.8399658203125
2020-03-06,1171.02001953125
2019-10-03,1192.8499755859375
2020-03-09,1188.0999755859375
2020-05-27,1168.3900146484375
2019-12-24,1181.4100341796875
2020-03-12,1211.3800048828125
2018-12-20,1204.9300537109375
2019-08-01,1204.4100341796875
2018-08-14,1206.0
2018-07-13,1220.1700439453125
2018-10-17,1234.25
2019-05-29,1239.56005859375
2019-03-26,1231.300048828125
2019-02-22,1229.1500244140625
2019-10-04,1232.4100341796875
2019-11-05,1238.7099609375
2019-12-27,1229.9300537109375
2020-06-02,1234.030029296875
2019-12-30,1218.760009765625
2020-03-18,1246.52001953125
2020-06-05,1241.3900146484375
2019-07-15,1225.0899658203125
2018-12-03,1219.0
2019-06-13,1205.0999755859375
2019-01-04,1176.6300048828125
2018-08-29,1187.8299560546875
2019-02-05,1209.0
2018-11-01,1207.6800537109375
2019-08-16,1189.1300048828125
2019-04-10,1202.31005859375
2019-09-17,1208.6700439453125
2019-10-15,1215.449951171875
2020-01-02,1217.1400146484375
2020-06-08,1243.010009765625
2019-10-18,1243.6400146484375
2020-03-24,1253.0699462890625
2020-06-11,1245.489990234375
2020-01-08,1246.1500244140625
2019-04-25,1242.800048828125
2019-07-30,1259.1300048828125
2019-02-20,1260.989990234375
2018-07-11,1265.1300048828125
2018-09-13,1290.0
2018-10-15,1262.6199951171875
2019-06-28,1261.2900390625
2018-12-18,1260.1099853515625
2018-11-16,1273.739990234375
2019-10-02,1291.3699951171875
2020-03-27,1292.030029296875
2020-01-10,1291.800048828125
2019-10-24,1308.8599853515625
2020-03-30,1311.3699951171875
2020-06-17,1299.18994140625
2020-01-14,1298.800048828125
2020-04-02,1298.0
2019-01-02,1311.4599609375
2019-08-14,1334.8699951171875
2018-10-30,1320.699951171875
2019-06-11,1315.4599609375
2019-05-10,1303.050048828125
2019-04-08,1301.3499755859375
2018-08-27,1295.3399658203125
2018-07-26,1306.68994140625
2018-09-28,1313.550048828125
2019-03-07,1312.989990234375
2019-10-30,1304.9599609375
2020-01-17,1289.9200439453125
2020-06-23,1295.280029296875
2020-04-08,1320.5400390625
2020-06-26,1328.1300048828125
2019-03-22,1340.6199951171875
2019-01-17,1343.56005859375
2019-08-29,1344.6600341796875
2018-11-14,1345.02001953125
2019-06-26,1350.27001953125
2018-09-11,1347.8299560546875
2018-07-09,1361.1700439453125
2018-08-10,1355.1199951171875
2019-04-23,1352.6199951171875
2019-09-30,1356.0400390625
2020-01-23,1349.5899658203125
2019-11-08,1348.8399658203125
2020-04-14,1343.56005859375
2019-11-11,1360.4000244140625
2020-01-29,1351.8900146484375
2020-04-17,1336.1400146484375
2018-07-24,1337.02001953125
2018-09-26,1367.3699951171875
2019-05-08,1360.6600341796875
2019-03-05,1394.2099609375
2019-02-01,1393.3399658203125
2018-12-31,1404.3199462890625
2018-11-29,1419.8299560546875
2019-08-12,1429.72998046875
2019-07-11,1439.22998046875
2019-09-13,1430.8800048828125
2019-11-14,1439.199951171875
2020-04-20,1451.699951171875
2020-02-04,1480.3900146484375
2020-04-23,1484.4000244140625
2018-12-14,1485.949951171875
2019-08-27,1486.6500244140625
2018-08-08,1466.7099609375
2018-10-11,1433.9000244140625
2018-11-12,1452.56005859375
2019-07-26,1458.6300048828125
2019-06-24,1455.8399658203125
2019-05-23,1434.22998046875
2019-03-20,1485.93994140625
2019-01-15,1447.0699462890625
2019-11-20,1448.22998046875
2020-02-07,1476.22998046875
2020-02-10,1479.22998046875
2020-04-29,1508.6800537109375
2019-11-26,1508.7900390625
2020-02-13,1518.27001953125
2019-01-30,1514.6600341796875
2018-08-23,1520.739990234375
2018-09-24,1519.6700439453125
2018-11-27,1526.68994140625
2018-10-26,1518.1500244140625
2019-07-09,1485.1099853515625
2019-06-07,1421.5899658203125
2019-05-06,1388.449951171875
2019-04-04,1393.1800537109375
2019-09-11,1318.0899658203125
2019-11-29,1339.3299560546875
2020-05-05,1389.1099853515625
2019-12-02,1341.3900146484375
2020-02-19,1386.52001953125
2020-05-08,1319.0400390625
2019-05-21,1298.4100341796875
2019-03-18,1215.56005859375
2018-09-07,1280.3900146484375
2018-08-06,1215.4100341796875
2018-10-09,1114.9100341796875
2019-02-14,1219.72998046875
2018-12-12,1084.3299560546875
2019-07-24,1119.800048828125
2019-09-26,1096.800048828125
2019-10-28,1115.2900390625
2019-12-05,1072.3199462890625
2020-05-11,1056.6199951171875
2019-07-03,1134.4599609375
2020-02-25,1102.489990234375
2020-05-14,1161.75
2020-02-28,1110.7099609375
2019-08-08,1146.8199462890625
2019-06-05,1162.81005859375
2018-07-20,1105.6199951171875
2018-08-21,1120.8399658203125
2018-10-24,1097.8800048828125
2019-04-02,1186.9200439453125
2019-03-01,1186.510009765625
2019-01-28,1210.280029296875
2018-12-27,1211.449951171875
2019-09-09,1217.56005859375
2020-03-02,1269.22998046875
2020-05-20,1262.469970703125
2019-12-17,1263.469970703125
2020-03-05,1283.25
2019-02-12,1266.6099853515625
2019-01-11,1216.3399658203125
2018-12-10,1263.2099609375
2019-08-23,1276.31005859375
2018-11-08,1279.31005859375
2019-07-22,1275.8800048828125
2019-06-20,1233.6700439453125
2018-09-05,1341.47998046875
2019-04-17,1348.6600341796875
2019-09-24,1320.6099853515625
2019-12-20,1326.800048828125
2020-05-26,1351.1099853515625
2019-04-30,1347.300048828125
2019-12-23,1372.56005859375
2020-03-11,1388.3699951171875
2020-05-29,1403.260009765625
2019-12-26,1375.739990234375
2020-06-01,1349.3299560546875
2019-05-02,1356.1300048828125
2019-02-27,1373.18994140625
2018-11-23,1383.93994140625
2019-08-06,1373.4849853515625
2018-07-18,1406.719970703125
2018-09-20,1402.800048828125
2018-10-22,1410.4200439453125
2019-07-05,1417.02001953125
2019-06-03,1417.8399658203125
2019-10-09,1416.72998046875
2019-10-11,1428.9200439453125
2020-03-17,1431.8199462890625
2020-06-04,1439.219970703125
2019-10-14,1436.3800048828125
2020-03-20,1412.1800537109375
2018-11-06,1438.3900146484375
2019-06-18,1446.6099853515625
2019-05-17,1456.1600341796875
2019-04-15,1465.8499755859375
2019-03-14,1403.8399658203125
2019-01-09,1413.1800537109375
2018-08-02,1419.8499755859375
2018-10-05,1442.719970703125
2019-08-21,1451.1199951171875
2019-10-17,1435.9599609375
2020-03-23,1431.719970703125
2020-06-10,1451.8599853515625
2019-02-25,1464.4100341796875
2020-01-07,1431.969970703125
2020-03-26,1441.3299560546875
2019-10-23,1359.9000244140625
