Dates,CAH
2020-05-01,52.650001525878906
2020-05-04,53.52000045776367
2019-06-12,53.41999816894531
2019-04-09,53.189998626708984
2019-03-08,52.0099983215332
2019-02-04,51.83000183105469
2018-07-27,49.599998474121094
2018-08-28,50.63999938964844
2019-01-03,49.91999816894531
2019-08-15,50.2400016784668
2018-10-31,51.56999969482422
2019-09-16,50.599998474121094
2020-02-18,52.61000061035156
2020-05-07,51.439998626708984
2018-08-17,52.09000015258789
2019-12-04,52.529998779296875
2020-02-21,53.650001525878906
2018-12-17,56.130001068115234
2019-08-30,55.310001373291016
2018-11-15,55.93000030517578
2019-07-29,56.72999954223633
2019-06-27,57.310001373291016
2019-04-24,57.630001068115234
2018-07-10,55.459999084472656
2018-09-12,54.56999969482422
2019-02-19,52.90999984741211
2019-01-18,53.11000061035156
2020-02-24,52.880001068115234
2020-05-13,53.380001068115234
2019-12-10,54.33000183105469
2020-02-27,54.880001068115234
2019-12-13,55.02000045776367
2020-05-19,54.83000183105469
2019-03-06,56.20000076293945
2018-11-30,55.06999969482422
2019-08-13,54.810001373291016
2019-07-12,53.90999984741211
2019-06-10,53.04999923706055
2019-05-09,53.540000915527344
2018-07-25,53.72999954223633
2018-09-27,52.38999938964844
2018-10-29,50.060001373291016
2019-10-16,47.93000030517578
2019-12-16,47.04999923706055
2020-03-04,46.130001068115234
2020-05-22,45.29999923706055
2019-10-01,44.439998626708984
2019-12-19,42.93000030517578
2018-09-10,44.56999969482422
2019-05-24,44.58000183105469
2018-08-09,44.58000183105469
2019-04-22,44.599998474121094
2019-03-21,45.06999969482422
2019-01-16,44.15999984741211
2019-08-28,44.91999816894531
2018-11-13,45.79999923706055
2018-10-12,46.5
2019-06-25,46.58000183105469
2020-03-10,47.59000015258789
2020-05-28,47.59000015258789
2019-10-07,47.279998779296875
2020-03-13,47.630001068115234
2019-10-10,48.41999816894531
2020-03-16,48.16999816894531
2020-06-03,49.04999923706055
2018-11-28,48.650001525878906
2018-09-25,48.869998931884766
2018-07-23,48.52000045776367
2018-08-24,49.349998474121094
2019-07-10,49.13999938964844
2019-05-07,49.34000015258789
2019-04-05,48.7599983215332
2019-03-04,49.970001220703125
2019-01-31,49.34000015258789
2019-09-12,49.90999984741211
2019-12-31,50.20000076293945
2020-03-19,50.790000915527344
2020-01-03,54.25
2020-06-09,52.66999816894531
2019-02-15,53.189998626708984
2019-01-14,54.529998779296875
2018-07-06,55.04999923706055
2018-08-07,55.5
2018-10-10,55.47999954223633
2018-12-13,56.790000915527344
2019-08-26,55.90999984741211
2019-07-25,54.75
2019-05-22,54.900001525878906
2019-03-19,54.58000183105469
2020-01-06,53.599998474121094
2020-03-25,53.630001068115234
2020-06-12,54.34000015258789
2019-10-22,53.04999923706055
2020-01-09,50.900001525878906
2020-06-15,49.86000061035156
2019-10-25,48.22999954223633
2020-03-31,47.5
2020-06-18,47.70000076293945
2019-04-03,48.849998474121094
2018-08-22,49.33000183105469
2018-10-25,50.650001525878906
2019-01-29,50.79999923706055
2018-12-28,50.27000045776367
2018-11-26,49.970001220703125
2019-08-09,50.54999923706055
2019-07-08,49.36000061035156
2019-06-06,50.15999984741211
2019-09-10,48.63999938964844
2020-01-15,47.560001373291016
2020-04-03,47.790000915527344
2019-10-31,48.060001373291016
2020-04-06,47.91999816894531
2020-06-24,48.150001525878906
2018-11-09,49.119998931884766
2019-07-23,47.15999984741211
2019-06-21,47.08000183105469
2019-05-20,46.869998931884766
2019-04-18,47.4900016784668
2018-09-06,47.54999923706055
2018-10-08,47.34000015258789
2019-02-13,46.939998626708984
2018-12-11,46.380001068115234
2019-09-25,46.790000915527344
2020-01-21,47.08000183105469
2020-04-09,46.75
2019-11-06,44.880001068115234
2020-01-24,46.0
2020-01-27,45.2599983215332
2020-04-15,46.08000183105469
2018-12-26,46.58000183105469
2019-08-07,46.849998474121094
2019-06-04,47.5099983215332
2018-09-21,47.439998626708984
2018-07-19,48.709999084472656
2018-08-20,47.599998474121094
2018-10-23,48.7400016784668
2019-05-03,49.560001373291016
2019-04-01,49.439998626708984
2019-02-28,48.939998626708984
2019-11-12,49.709999084472656
2020-01-30,50.13999938964844
2019-11-15,48.849998474121094
2020-04-21,46.06999969482422
2019-04-16,46.099998474121094
2019-03-15,46.18000030517578
2019-02-11,45.22999954223633
2019-01-10,45.029998779296875
2019-08-22,45.97999954223633
2018-11-07,46.900001525878906
2018-08-03,46.84000015258789
2018-09-04,45.90999984741211
2019-06-19,45.95000076293945
2019-09-23,45.47999954223633
2019-11-18,43.68000030517578
2020-02-05,42.93000030517578
2020-04-24,42.06999969482422
2019-03-29,42.91999816894531
2019-11-21,43.95000076293945
2020-04-27,43.29999923706055
2020-02-11,42.790000915527344
2020-04-30,43.849998474121094
2019-05-01,44.0
2019-02-26,44.63999938964844
2019-01-25,44.220001220703125
2018-12-24,45.27000045776367
2019-09-06,44.15999984741211
2018-07-17,44.459999084472656
2018-09-19,44.540000915527344
2019-08-05,45.040000915527344
2019-10-08,44.77000045776367
2019-12-11,44.70000076293945
2019-11-27,45.0099983215332
2020-02-14,45.75
2020-05-06,45.630001068115234
2019-01-08,46.61000061035156
2018-12-07,47.099998474121094
2019-08-20,47.560001373291016
2018-11-05,47.16999816894531
2019-07-19,48.0
2018-10-04,48.22999954223633
2019-06-17,47.4900016784668
2019-05-16,47.20000076293945
2018-08-01,47.459999084472656
2019-03-13,48.2599983215332
2019-12-03,47.59000015258789
2020-02-20,47.5
2019-12-06,46.790000915527344
2020-05-12,45.06999969482422
2019-12-09,45.189998626708984
2020-02-26,44.9900016784668
2020-05-15,44.529998779296875
2019-03-28,44.400001525878906
2018-09-17,44.75
2018-08-16,44.90999984741211
2018-10-19,45.119998931884766
2019-04-29,45.810001373291016
2019-01-23,46.40999984741211
2019-09-04,45.72999954223633
2018-11-20,46.66999816894531
2019-07-02,46.11000061035156
2019-05-31,45.54999923706055
2019-12-12,42.91999816894531
2020-05-18,42.75
2019-09-27,43.88999938964844
2020-03-03,44.349998474121094
2020-05-21,43.779998779296875
2019-05-14,44.66999816894531
2018-08-31,42.40999984741211
2018-07-30,42.0
2018-10-02,43.189998626708984
2019-04-12,43.47999954223633
2019-03-11,43.7599983215332
2019-02-07,43.56999969482422
2019-07-17,43.7599983215332
2019-09-19,42.790000915527344
2019-10-21,43.83000183105469
2019-12-18,41.93000030517578
2020-03-06,41.7400016784668
2019-10-03,42.27000045776367
2020-03-09,43.130001068115234
2020-05-27,43.29999923706055
2019-12-24,44.349998474121094
2020-03-12,44.380001068115234
2018-12-20,45.43000030517578
2019-08-01,46.81999969482422
2018-08-14,47.95000076293945
2018-07-13,48.880001068115234
2018-10-17,48.47999954223633
2019-05-29,48.220001220703125
2019-03-26,48.90999984741211
2019-02-22,48.2599983215332
2019-10-04,47.880001068115234
2019-11-05,48.02000045776367
2019-12-27,47.88999938964844
2020-06-02,47.16999816894531
2019-12-30,47.060001373291016
2020-03-18,47.66999816894531
2020-06-05,47.29999923706055
2019-07-15,47.56999969482422
2018-12-03,47.189998626708984
2019-06-13,47.279998779296875
2019-01-04,45.7599983215332
2018-08-29,45.810001373291016
2019-02-05,46.06999969482422
2018-11-01,45.599998474121094
2019-08-16,44.959999084472656
2019-04-10,45.29999923706055
2019-09-17,46.04999923706055
2019-10-15,46.91999816894531
2020-01-02,46.779998779296875
2020-06-08,47.900001525878906
2019-10-18,49.06999969482422
2020-03-24,51.209999084472656
2020-06-11,51.540000915527344
2020-01-08,50.40999984741211
2019-04-25,50.7400016784668
2019-07-30,50.02000045776367
2019-02-20,49.689998626708984
2018-07-11,50.04999923706055
2018-09-13,50.279998779296875
2018-10-15,51.22999954223633
2019-06-28,50.15999984741211
2018-12-18,49.45000076293945
2018-11-16,50.439998626708984
2019-10-02,51.7400016784668
2020-03-27,51.5
2020-01-10,51.43000030517578
2019-10-24,53.20000076293945
2020-03-30,53.75
2020-06-17,53.68000030517578
2020-01-14,54.029998779296875
2020-04-02,54.790000915527344
2019-01-02,54.75
2019-08-14,56.2400016784668
2018-10-30,56.0099983215332
2019-06-11,55.68000030517578
2019-05-10,55.40999984741211
2019-04-08,55.16999816894531
2018-08-27,55.689998626708984
2018-07-26,56.349998474121094
2018-09-28,54.209999084472656
2019-03-07,55.220001220703125
2019-10-30,55.029998779296875
2020-01-17,54.63999938964844
2020-06-23,54.529998779296875
2020-04-08,54.779998779296875
2020-06-26,54.25
2019-03-22,54.869998931884766
2019-01-17,54.34000015258789
2019-08-29,53.81999969482422
2018-11-14,54.279998779296875
2019-06-26,54.65999984741211
2018-09-11,53.65999984741211
2018-07-09,53.70000076293945
2018-08-10,51.56999969482422
2019-04-23,51.099998474121094
2019-09-30,50.61000061035156
2020-01-23,51.79999923706055
2019-11-08,51.130001068115234
2020-04-14,51.290000915527344
2019-11-11,51.16999816894531
2020-01-29,51.5
2020-04-17,50.77000045776367
2018-07-24,50.58000183105469
2018-09-26,50.09000015258789
2019-05-08,49.36000061035156
2019-03-05,49.77000045776367
2019-02-01,49.790000915527344
2018-12-31,50.060001373291016
2018-11-29,50.29999923706055
2019-08-12,50.630001068115234
2019-07-11,50.439998626708984
2019-09-13,52.45000076293945
2019-11-14,53.810001373291016
2020-04-20,54.41999816894531
2020-02-04,53.93000030517578
2020-04-23,54.0099983215332
2018-12-14,55.31999969482422
2019-08-27,54.869998931884766
2018-08-08,53.81999969482422
2018-10-11,53.380001068115234
2018-11-12,53.79999923706055
2019-07-26,53.7400016784668
2019-06-24,53.290000915527344
2019-05-23,51.209999084472656
2019-03-20,51.2599983215332
2019-01-15,51.59000015258789
2019-11-20,52.68000030517578
2020-02-07,58.2599983215332
2020-02-10,58.2400016784668
2020-04-29,59.189998626708984
2019-11-26,59.40999984741211
2020-02-13,60.130001068115234
2019-01-30,59.400001525878906
2018-08-23,59.619998931884766
2018-09-24,59.0099983215332
2018-11-27,59.349998474121094
2018-10-26,60.41999816894531
2019-07-09,59.720001220703125
2019-06-07,58.13999938964844
2019-05-06,55.439998626708984
2019-04-04,55.0099983215332
2019-09-11,52.25
2019-11-29,52.119998931884766
2020-05-05,54.02000045776367
2019-12-02,52.959999084472656
2020-02-19,54.630001068115234
2020-05-08,52.47999954223633
2019-05-21,51.27000045776367
2019-03-18,47.93000030517578
2018-09-07,49.709999084472656
2018-08-06,48.650001525878906
2018-10-09,42.38999938964844
2019-02-14,47.619998931884766
2018-12-12,44.220001220703125
2019-07-24,47.7599983215332
2019-09-26,45.70000076293945
2019-10-28,43.790000915527344
2019-12-05,43.33000183105469
2020-05-11,41.0
2019-07-03,43.540000915527344
2020-02-25,42.25
2020-05-14,45.400001525878906
2020-02-28,44.380001068115234
2019-08-08,48.439998626708984
2019-06-05,47.939998626708984
2018-07-20,47.709999084472656
2018-08-21,46.41999816894531
2018-10-24,46.61000061035156
2019-04-02,49.349998474121094
2019-03-01,47.880001068115234
2019-01-28,49.400001525878906
2018-12-27,50.43000030517578
2019-09-09,49.029998779296875
2020-03-02,50.689998626708984
2020-05-20,50.06999969482422
2019-12-17,50.060001373291016
2020-03-05,51.22999954223633
2019-02-12,50.7400016784668
2019-01-11,48.27000045776367
2018-12-10,49.040000915527344
2019-08-23,49.31999969482422
2018-11-08,50.31999969482422
2019-07-22,51.93000030517578
2019-06-20,51.45000076293945
2018-09-05,51.36000061035156
2019-04-17,49.47999954223633
2019-09-24,47.41999816894531
2019-12-20,47.02000045776367
2020-05-26,47.45000076293945
2019-04-30,47.400001525878906
2019-12-23,48.52000045776367
2020-03-11,49.880001068115234
2020-05-29,53.2400016784668
2019-12-26,50.099998474121094
2020-06-01,47.599998474121094
2019-05-02,47.29999923706055
2019-02-27,48.95000076293945
2018-11-23,52.209999084472656
2019-08-06,51.560001373291016
2018-07-18,52.95000076293945
2018-09-20,53.18000030517578
2018-10-22,53.59000015258789
2019-07-05,52.599998474121094
2019-06-03,53.75
2019-10-09,54.369998931884766
2019-10-11,54.689998626708984
2020-03-17,54.70000076293945
2020-06-04,55.77000045776367
2019-10-14,56.619998931884766
2020-03-20,56.4900016784668
2018-11-06,57.27000045776367
2019-06-18,59.310001373291016
2019-05-17,57.650001525878906
2019-04-15,55.470001220703125
2019-03-14,52.4900016784668
2019-01-09,52.88999938964844
2018-08-02,53.459999084472656
2018-10-05,54.5
2019-08-21,53.65999984741211
2019-10-17,53.11000061035156
2020-03-23,53.810001373291016
2020-06-10,53.81999969482422
2019-02-25,53.47999954223633
2020-01-07,52.0099983215332
2020-03-26,51.869998931884766
2019-10-23,50.54999923706055
