Dates,CAH
2018-06-20,54.119998931884766
2018-06-21,54.380001068115234
2018-06-25,53.900001525878906
2018-06-22,53.88999938964844
2018-06-26,53.400001525878906
2018-06-27,53.13999938964844
2018-06-28,50.599998474121094
2018-06-29,49.84000015258789
2018-07-02,48.900001525878906
2018-07-03,49.22999954223633
2018-07-05,49.86000061035156
2018-07-16,50.099998474121094
2018-09-18,50.36000061035156
2019-01-24,50.540000915527344
2019-09-05,49.5
2018-11-21,50.27000045776367
2020-01-13,49.959999084472656
2020-04-01,50.9900016784668
2020-06-19,50.7400016784668
2019-10-29,49.939998626708984
2020-01-16,49.400001525878906
2020-06-22,48.65999984741211
2018-10-03,48.79999923706055
2018-07-31,49.45000076293945
2019-03-12,49.349998474121094
2019-02-08,49.41999816894531
2019-01-07,49.310001373291016
2018-12-06,49.36000061035156
2019-08-19,50.220001220703125
2019-07-18,49.959999084472656
2019-05-15,49.83000183105469
2019-09-20,50.0
2019-11-01,49.2400016784668
2020-04-07,49.88999938964844
2020-06-25,51.13999938964844
2020-06-16,48.81999969482422
2019-11-04,49.38999938964844
2020-01-22,48.349998474121094
2019-11-07,49.08000183105469
2020-04-13,49.79999923706055
2019-07-01,50.47999954223633
2019-05-30,50.349998474121094
2018-08-15,51.84000015258789
2018-10-18,51.84000015258789
2019-03-27,51.529998779296875
2019-01-22,51.33000183105469
2018-12-21,51.5099983215332
2019-09-03,51.95000076293945
2018-11-19,52.599998474121094
2019-08-02,52.25
2020-01-28,52.099998474121094
2020-04-16,52.130001068115234
2019-11-13,52.0
2020-01-31,51.060001373291016
2018-12-04,52.38999938964844
2018-11-02,51.9900016784668
2019-07-16,52.630001068115234
2018-08-30,52.5099983215332
2018-10-01,52.150001525878906
2019-06-14,53.189998626708984
2019-05-13,53.09000015258789
2019-04-11,52.06999969482422
2019-02-06,52.58000183105469
2019-09-18,53.66999816894531
2020-02-03,54.029998779296875
2020-04-22,55.220001220703125
2019-11-19,54.91999816894531
2020-02-06,53.779998779296875
2019-11-22,53.38999938964844
2019-03-25,53.630001068115234
2019-02-21,53.650001525878906
2018-12-19,54.11000061035156
2018-07-12,53.970001220703125
2018-09-14,54.15999984741211
2018-08-13,53.70000076293945
2018-10-16,53.59000015258789
2019-07-31,53.720001220703125
2019-05-28,54.310001373291016
2019-04-26,54.459999084472656
2020-04-28,54.119998931884766
2019-11-25,51.959999084472656
2020-02-12,51.56999969482422
2020-05-01,51.86000061035156
2020-05-04,52.650001525878906
2019-06-12,53.54999923706055
2019-04-09,53.41999816894531
2019-03-08,53.189998626708984
2019-02-04,51.5099983215332
2018-07-27,51.65999984741211
2018-08-28,49.88999938964844
2019-01-03,50.029998779296875
2019-08-15,50.61000061035156
2018-10-31,50.380001068115234
2019-09-16,51.70000076293945
2020-02-18,50.599998474121094
2020-05-07,52.90999984741211
2018-08-17,51.58000183105469
2019-12-04,51.31999969482422
2020-02-21,52.79999923706055
2018-12-17,52.95000076293945
2019-08-30,56.459999084472656
2018-11-15,55.33000183105469
2019-07-29,56.04999923706055
2019-06-27,57.02000045776367
2019-04-24,56.900001525878906
2018-07-10,56.849998474121094
2018-09-12,55.40999984741211
2019-02-19,54.40999984741211
2019-01-18,52.790000915527344
2020-02-24,53.0
2020-05-13,53.5
2019-12-10,53.380001068115234
2020-02-27,54.369998931884766
2019-12-13,54.810001373291016
2020-05-19,55.22999954223633
2019-03-06,55.0
2018-11-30,56.0
2019-08-13,54.4900016784668
2019-07-12,54.459999084472656
2019-06-10,53.90999984741211
2019-05-09,53.56999969482422
2018-07-25,53.880001068115234
2018-09-27,53.779998779296875
2018-10-29,51.7400016784668
2019-10-16,49.22999954223633
2019-12-16,48.54999923706055
2020-03-04,47.04999923706055
2020-05-22,46.08000183105469
2019-10-01,45.29999923706055
2019-12-19,44.33000183105469
2018-09-10,43.11000061035156
2019-05-24,44.0
2018-08-09,44.75
2019-04-22,44.279998779296875
2019-03-21,44.119998931884766
2019-01-16,44.56999969482422
2019-08-28,44.619998931884766
2018-11-13,44.91999816894531
2018-10-12,46.040000915527344
2019-06-25,46.79999923706055
2020-03-10,46.869998931884766
2020-05-28,47.349998474121094
2019-10-07,47.20000076293945
2020-03-13,47.41999816894531
2019-10-10,47.7400016784668
2020-03-16,48.189998626708984
2020-06-03,48.619998931884766
2018-11-28,48.7599983215332
2018-09-25,48.720001220703125
2018-07-23,48.79999923706055
2018-08-24,48.900001525878906
2019-07-10,49.15999984741211
2019-05-07,49.29999923706055
2019-04-05,49.38999938964844
2019-03-04,48.66999816894531
2019-01-31,49.16999816894531
2019-09-12,49.380001068115234
2019-12-31,49.9900016784668
2020-03-19,50.0
2020-01-03,53.5
2020-06-09,54.470001220703125
2019-02-15,52.84000015258789
2019-01-14,53.61000061035156
2018-07-06,54.650001525878906
2018-08-07,54.90999984741211
2018-10-10,55.900001525878906
2018-12-13,55.310001373291016
2019-08-26,56.220001220703125
2019-07-25,55.79999923706055
2019-05-22,54.70000076293945
2019-03-19,55.439998626708984
2020-01-06,54.52000045776367
2020-03-25,53.290000915527344
2020-06-12,53.650001525878906
2019-10-22,54.65999984741211
2020-01-09,53.0099983215332
2020-06-15,50.79999923706055
2019-10-25,49.849998474121094
2020-03-31,48.06999969482422
2020-06-18,47.220001220703125
2019-04-03,47.93000030517578
2018-08-22,48.970001220703125
2018-10-25,49.720001220703125
2019-01-29,50.7599983215332
2018-12-28,50.810001373291016
2018-11-26,50.349998474121094
2019-08-09,50.040000915527344
2019-07-08,50.40999984741211
2019-06-06,49.220001220703125
2019-09-10,50.0
2020-01-15,48.650001525878906
2020-04-03,47.79999923706055
2019-10-31,47.77000045776367
2020-04-06,48.099998474121094
2020-06-24,47.88999938964844
2018-11-09,48.66999816894531
2019-07-23,48.09000015258789
2019-06-21,47.52000045776367
2019-05-20,47.040000915527344
2019-04-18,47.06999969482422
2018-09-06,47.41999816894531
2018-10-08,47.34000015258789
2019-02-13,47.43000030517578
2018-12-11,47.130001068115234
2019-09-25,46.70000076293945
2020-01-21,46.9900016784668
2020-04-09,47.380001068115234
2019-11-06,46.88999938964844
2020-01-24,44.91999816894531
2020-01-27,45.93000030517578
2020-04-15,45.38999938964844
2018-12-26,46.130001068115234
2019-08-07,46.400001525878906
2019-06-04,47.04999923706055
2018-09-21,47.5099983215332
2018-07-19,48.0
2018-08-20,48.70000076293945
2018-10-23,47.75
2019-05-03,48.86000061035156
2019-04-01,48.790000915527344
2019-02-28,49.13999938964844
2019-11-12,49.13999938964844
2020-01-30,48.04999923706055
2019-11-15,50.2400016784668
2020-04-21,48.0
2019-04-16,46.209999084472656
2019-03-15,45.84000015258789
2019-02-11,46.20000076293945
2019-01-10,44.91999816894531
2019-08-22,44.81999969482422
2018-11-07,46.2599983215332
2018-08-03,46.790000915527344
2018-09-04,46.470001220703125
2019-06-19,45.9900016784668
2019-09-23,45.939998626708984
2019-11-18,45.38999938964844
2020-02-05,43.56999969482422
2020-04-24,42.459999084472656
2019-03-29,42.08000183105469
2019-11-21,43.54999923706055
2020-04-27,44.369998931884766
2020-02-11,43.20000076293945
2020-04-30,43.150001525878906
2019-05-01,43.939998626708984
2019-02-26,44.52000045776367
2019-01-25,44.439998626708984
2018-12-24,44.220001220703125
2019-09-06,45.25
2018-07-17,44.40999984741211
2018-09-19,44.779998779296875
2019-08-05,44.810001373291016
2019-10-08,45.70000076293945
2019-12-11,44.7599983215332
2019-11-27,44.79999923706055
2020-02-14,45.209999084472656
2020-05-06,45.779998779296875
2019-01-08,45.630001068115234
2018-12-07,46.290000915527344
2019-08-20,47.43000030517578
2018-11-05,47.5
2019-07-19,47.66999816894531
2018-10-04,47.7400016784668
2019-06-17,47.75
2019-05-16,47.16999816894531
2018-08-01,47.43000030517578
2019-03-13,49.04999923706055
2019-12-03,48.08000183105469
2020-02-20,47.59000015258789
2019-12-06,47.18000030517578
2020-05-12,46.5
2019-12-09,44.79999923706055
2020-02-26,45.25
2020-05-15,45.13999938964844
2019-03-28,44.65999984741211
2018-09-17,44.4900016784668
2018-08-16,44.84000015258789
2018-10-19,45.06999969482422
2019-04-29,45.189998626708984
2019-01-23,45.43000030517578
2019-09-04,46.310001373291016
2018-11-20,46.5
2019-07-02,46.439998626708984
2019-05-31,45.75
2019-12-12,45.47999954223633
2020-05-18,42.380001068115234
2019-09-27,43.63999938964844
2020-03-03,43.91999816894531
2020-05-21,44.20000076293945
2019-05-14,43.970001220703125
2018-08-31,44.099998474121094
2018-07-30,42.540000915527344
2018-10-02,42.209999084472656
2019-04-12,43.63999938964844
2019-03-11,44.08000183105469
2019-02-07,43.41999816894531
2019-07-17,43.869998931884766
2019-09-19,43.540000915527344
2019-10-21,43.220001220703125
2019-12-18,43.36000061035156
2020-03-06,41.7400016784668
2019-10-03,42.18000030517578
2020-03-09,42.43000030517578
2020-05-27,42.7599983215332
2019-12-24,43.84000015258789
2020-03-12,44.790000915527344
2018-12-20,44.5099983215332
2019-08-01,45.31999969482422
2018-08-14,46.650001525878906
2018-07-13,48.040000915527344
2018-10-17,49.0
2019-05-29,48.65999984741211
2019-03-26,47.5
2019-02-22,49.04999923706055
2019-10-04,48.16999816894531
2019-11-05,48.04999923706055
2019-12-27,48.2400016784668
2020-06-02,47.70000076293945
2019-12-30,47.310001373291016
2020-03-18,46.959999084472656
2020-06-05,47.65999984741211
2019-07-15,47.54999923706055
2018-12-03,47.0
2019-06-13,47.5099983215332
2019-01-04,46.88999938964844
2018-08-29,45.59000015258789
2019-02-05,45.880001068115234
2018-11-01,46.09000015258789
2019-08-16,45.27000045776367
2019-04-10,45.2599983215332
2019-09-17,45.29999923706055
2019-10-15,46.720001220703125
2020-01-02,46.7599983215332
2020-06-08,47.25
2019-10-18,49.11000061035156
2020-03-24,49.189998626708984
2020-06-11,51.06999969482422
2020-01-08,51.130001068115234
2019-04-25,50.4900016784668
2019-07-30,50.43000030517578
2019-02-20,50.16999816894531
2018-07-11,49.70000076293945
2018-09-13,50.040000915527344
2018-10-15,50.13999938964844
2019-06-28,50.47999954223633
2018-12-18,49.880001068115234
2018-11-16,49.75
2019-10-02,50.650001525878906
2020-03-27,52.0
2020-01-10,51.4900016784668
2019-10-24,54.2400016784668
2020-03-30,52.95000076293945
2020-06-17,53.20000076293945
2020-01-14,53.63999938964844
2020-04-02,53.810001373291016
2019-01-02,54.849998474121094
2019-08-14,54.93000030517578
2018-10-30,56.13999938964844
2019-06-11,56.2400016784668
2019-05-10,55.310001373291016
2019-04-08,55.41999816894531
2018-08-27,55.33000183105469
2018-07-26,55.9900016784668
2018-09-28,56.2400016784668
2019-03-07,54.209999084472656
2019-10-30,54.91999816894531
2020-01-17,55.029998779296875
2020-06-23,54.27000045776367
2020-04-08,54.7400016784668
2020-06-26,54.869998931884766
2019-03-22,54.61000061035156
2019-01-17,54.709999084472656
2019-08-29,54.209999084472656
