Dates,CAH
2020-02-18,52.70000076293945
2020-05-07,53.119998931884766
2018-08-17,52.27000045776367
2019-12-04,52.59000015258789
2020-02-21,53.70000076293945
2018-12-17,56.20000076293945
2019-08-30,56.599998474121094
2018-11-15,56.290000915527344
2019-07-29,57.36000061035156
2019-06-27,58.310001373291016
2019-04-24,57.63999938964844
2018-07-10,57.150001525878906
2018-09-12,56.15999984741211
2019-02-19,54.58000183105469
2019-01-18,53.459999084472656
2020-02-24,53.150001525878906
2020-05-13,54.099998474121094
2019-12-10,54.4900016784668
2020-02-27,54.88999938964844
2019-12-13,55.54999923706055
2020-05-19,55.22999954223633
2019-03-06,56.52000045776367
2018-11-30,56.38999938964844
2019-08-13,54.810001373291016
2019-07-12,55.439998626708984
2019-06-10,53.93000030517578
2019-05-09,54.41999816894531
2018-07-25,54.9900016784668
2018-09-27,53.779998779296875
2018-10-29,52.130001068115234
2019-10-16,49.369998931884766
2019-12-16,48.630001068115234
2020-03-04,47.560001373291016
2020-05-22,46.709999084472656
2019-10-01,46.290000915527344
2019-12-19,44.38999938964844
2018-09-10,44.59000015258789
2019-05-24,44.58000183105469
2018-08-09,45.27000045776367
2019-04-22,44.849998474121094
2019-03-21,45.599998474121094
2019-01-16,44.900001525878906
2019-08-28,45.06999969482422
2018-11-13,46.380001068115234
2018-10-12,46.869998931884766
2019-06-25,47.16999816894531
2020-03-10,48.040000915527344
2020-05-28,47.61000061035156
2019-10-07,47.58000183105469
2020-03-13,47.66999816894531
2019-10-10,48.75
2020-03-16,48.7400016784668
2020-06-03,49.16999816894531
2018-11-28,48.900001525878906
2018-09-25,49.09000015258789
2018-07-23,49.130001068115234
2018-08-24,49.599998474121094
2019-07-10,49.43000030517578
2019-05-07,49.5
2019-04-05,49.459999084472656
2019-03-04,50.630001068115234
2019-01-31,49.75
2019-09-12,49.93000030517578
2019-12-31,50.70000076293945
2020-03-19,51.06999969482422
2020-01-03,54.70000076293945
2020-06-09,54.52000045776367
2019-02-15,53.22999954223633
2019-01-14,54.65999984741211
2018-07-06,55.189998626708984
2018-08-07,55.650001525878906
2018-10-10,55.97999954223633
2018-12-13,56.880001068115234
2019-08-26,56.4900016784668
2019-07-25,55.900001525878906
2019-05-22,55.0099983215332
2019-03-19,55.439998626708984
2020-01-06,54.689998626708984
2020-03-25,53.88999938964844
2020-06-12,54.36000061035156
2019-10-22,54.970001220703125
2020-01-09,53.0099983215332
2020-06-15,51.0
2019-10-25,49.90999984741211
2020-03-31,48.310001373291016
2020-06-18,48.09000015258789
2019-04-03,48.869998931884766
2018-08-22,49.790000915527344
2018-10-25,51.06999969482422
2019-01-29,50.869998931884766
2018-12-28,51.02000045776367
2018-11-26,50.689998626708984
2019-08-09,50.880001068115234
2019-07-08,50.41999816894531
2019-06-06,50.2599983215332
2019-09-10,50.279998779296875
2020-01-15,48.65999984741211
2020-04-03,48.529998779296875
2019-10-31,48.380001068115234
2020-04-06,48.540000915527344
2020-06-24,48.18000030517578
2018-11-09,49.189998626708984
2019-07-23,48.5
2019-06-21,48.22999954223633
2019-05-20,47.18000030517578
2019-04-18,48.040000915527344
2018-09-06,47.77000045776367
2018-10-08,47.599998474121094
2019-02-13,47.43000030517578
2018-12-11,47.209999084472656
2019-09-25,47.29999923706055
2020-01-21,47.65999984741211
2020-04-09,47.40999984741211
2019-11-06,46.970001220703125
2020-01-24,46.18000030517578
2020-01-27,46.36000061035156
2020-04-15,46.529998779296875
2018-12-26,46.88999938964844
2019-08-07,47.08000183105469
2019-06-04,47.66999816894531
2018-09-21,47.810001373291016
2018-07-19,48.7599983215332
2018-08-20,48.720001220703125
2018-10-23,48.90999984741211
2019-05-03,49.88999938964844
2019-04-01,49.529998779296875
2019-02-28,49.630001068115234
2019-11-12,50.02000045776367
2020-01-30,50.400001525878906
2019-11-15,50.77000045776367
2020-04-21,48.0
2019-04-16,46.7400016784668
2019-03-15,46.34000015258789
2019-02-11,46.56999969482422
2019-01-10,46.209999084472656
2019-08-22,46.08000183105469
2018-11-07,47.36000061035156
2018-08-03,46.939998626708984
2018-09-04,46.54999923706055
2019-06-19,46.380001068115234
2019-09-23,46.5099983215332
2019-11-18,45.38999938964844
2020-02-05,43.84000015258789
2020-04-24,42.709999084472656
2019-03-29,43.189998626708984
2019-11-21,44.15999984741211
2020-04-27,44.43000030517578
2020-02-11,43.27000045776367
2020-04-30,44.11000061035156
2019-05-01,44.79999923706055
2019-02-26,45.31999969482422
2019-01-25,44.72999954223633
2018-12-24,45.29999923706055
2019-09-06,45.25
2018-07-17,44.7400016784668
2018-09-19,45.31999969482422
2019-08-05,45.4900016784668
2019-10-08,45.810001373291016
2019-12-11,44.9900016784668
2019-11-27,45.02000045776367
2020-02-14,46.119998931884766
2020-05-06,45.900001525878906
2019-01-08,46.66999816894531
2018-12-07,47.16999816894531
2019-08-20,47.939998626708984
2018-11-05,47.5
2019-07-19,48.900001525878906
2018-10-04,48.880001068115234
2019-06-17,47.7599983215332
2019-05-16,47.77000045776367
2018-08-01,47.650001525878906
2019-03-13,49.970001220703125
2019-12-03,48.310001373291016
2020-02-20,47.810001373291016
2019-12-06,47.25
2020-05-12,46.5
2019-12-09,45.380001068115234
2020-02-26,45.349998474121094
2020-05-15,45.400001525878906
2019-03-28,44.720001220703125
2018-09-17,44.88999938964844
2018-08-16,45.79999923706055
2018-10-19,45.310001373291016
2019-04-29,45.880001068115234
2019-01-23,46.77000045776367
2019-09-04,46.529998779296875
2018-11-20,47.5
2019-07-02,46.83000183105469
2019-05-31,46.630001068115234
2019-12-12,46.18000030517578
2020-05-18,42.84000015258789
2019-09-27,44.27000045776367
2020-03-03,44.68000030517578
2020-05-21,44.540000915527344
2019-05-14,45.31999969482422
2018-08-31,44.18000030517578
2018-07-30,42.7400016784668
2018-10-02,43.31999969482422
2019-04-12,44.040000915527344
2019-03-11,44.5099983215332
2019-02-07,44.310001373291016
2019-07-17,44.4900016784668
2019-09-19,44.349998474121094
2019-10-21,44.099998474121094
2019-12-18,43.79999923706055
2020-03-06,42.08000183105469
2019-10-03,42.58000183105469
2020-03-09,43.47999954223633
2020-05-27,43.400001525878906
2019-12-24,44.38999938964844
2020-03-12,45.310001373291016
2018-12-20,45.54999923706055
2019-08-01,46.900001525878906
2018-08-14,48.02000045776367
2018-07-13,48.91999816894531
2018-10-17,49.189998626708984
2019-05-29,49.060001373291016
2019-03-26,48.97999954223633
2019-02-22,49.099998474121094
2019-10-04,48.20000076293945
2019-11-05,48.310001373291016
2019-12-27,49.09000015258789
2020-06-02,47.88999938964844
2019-12-30,47.779998779296875
2020-03-18,47.880001068115234
2020-06-05,48.18000030517578
2019-07-15,47.70000076293945
2018-12-03,47.41999816894531
2019-06-13,48.38999938964844
2019-01-04,47.06999969482422
2018-08-29,45.900001525878906
2019-02-05,46.18000030517578
2018-11-01,46.119998931884766
2019-08-16,45.47999954223633
2019-04-10,45.5099983215332
2019-09-17,46.709999084472656
2019-10-15,47.54999923706055
2020-01-02,46.9900016784668
2020-06-08,47.970001220703125
2019-10-18,50.9900016784668
2020-03-24,51.36000061035156
2020-06-11,51.66999816894531
2020-01-08,51.47999954223633
2019-04-25,50.779998779296875
2019-07-30,50.720001220703125
2019-02-20,50.25
2018-07-11,50.20000076293945
2018-09-13,50.56999969482422
2018-10-15,51.5099983215332
2019-06-28,50.779998779296875
2018-12-18,50.15999984741211
2018-11-16,50.900001525878906
2019-10-02,51.88999938964844
2020-03-27,52.720001220703125
2020-01-10,51.959999084472656
2019-10-24,54.7599983215332
2020-03-30,53.86000061035156
2020-06-17,53.720001220703125
2020-01-14,54.189998626708984
2020-04-02,54.939998626708984
2019-01-02,55.33000183105469
2019-08-14,56.27000045776367
2018-10-30,56.689998626708984
2019-06-11,56.369998931884766
2019-05-10,55.810001373291016
2019-04-08,55.619998931884766
2018-08-27,55.9900016784668
2018-07-26,56.4900016784668
2018-09-28,56.2400016784668
2019-03-07,55.2599983215332
2019-10-30,55.27000045776367
2020-01-17,55.06999969482422
2020-06-23,54.599998474121094
2020-04-08,55.06999969482422
2020-06-26,55.029998779296875
2019-03-22,55.09000015258789
2019-01-17,54.810001373291016
2019-08-29,54.220001220703125
2018-11-14,54.349998474121094
2019-06-26,55.02000045776367
2018-09-11,54.7599983215332
2018-07-09,53.97999954223633
2018-08-10,53.599998474121094
2019-04-23,51.58000183105469
2019-09-30,51.459999084472656
2020-01-23,52.029998779296875
2019-11-08,51.939998626708984
2020-04-14,51.77000045776367
2019-11-11,51.45000076293945
2020-01-29,51.61000061035156
2020-04-17,51.65999984741211
2018-07-24,50.900001525878906
2018-09-26,51.0099983215332
2019-05-08,49.79999923706055
2019-03-05,49.81999969482422
2019-02-01,49.9900016784668
2018-12-31,50.310001373291016
2018-11-29,50.439998626708984
2019-08-12,50.720001220703125
2019-07-11,50.560001373291016
2019-09-13,52.459999084472656
2019-11-14,54.119998931884766
2020-04-20,54.52000045776367
2020-02-04,54.63999938964844
2020-04-23,54.400001525878906
2018-12-14,55.4900016784668
2019-08-27,55.220001220703125
2018-08-08,54.95000076293945
2018-10-11,53.59000015258789
2018-11-12,54.08000183105469
2019-07-26,54.400001525878906
2019-06-24,53.869998931884766
2019-05-23,53.16999816894531
2019-03-20,52.18000030517578
2019-01-15,52.68000030517578
2019-11-20,53.45000076293945
2020-02-07,59.79999923706055
2020-02-10,60.47999954223633
2020-04-29,59.70000076293945
2019-11-26,59.470001220703125
2020-02-13,60.689998626708984
2019-01-30,60.31999969482422
2018-08-23,59.790000915527344
2018-09-24,59.9900016784668
2018-11-27,59.369998931884766
2018-10-26,60.529998779296875
2019-07-09,60.38999938964844
2019-06-07,58.939998626708984
2019-05-06,58.79999923706055
2019-04-04,56.75
2019-09-11,55.380001068115234
2019-11-29,52.150001525878906
2020-05-05,54.02000045776367
2019-12-02,54.88999938964844
2020-02-19,56.09000015258789
2020-05-08,54.15999984741211
2019-05-21,52.16999816894531
2019-03-18,49.7400016784668
2018-09-07,49.81999969482422
2018-08-06,49.33000183105469
2018-10-09,46.0
2019-02-14,47.75
2018-12-12,46.869998931884766
2019-07-24,48.54999923706055
2019-09-26,49.189998626708984
2019-10-28,46.33000183105469
2019-12-05,46.06999969482422
2020-05-11,43.0
2019-07-03,44.18000030517578
2020-02-25,46.189998626708984
2020-05-14,45.66999816894531
2020-02-28,45.54999923706055
2019-08-08,48.66999816894531
2019-06-05,50.189998626708984
2018-07-20,48.11000061035156
2018-08-21,47.54999923706055
2018-10-24,47.18000030517578
2019-04-02,49.7400016784668
2019-03-01,50.77000045776367
2019-01-28,49.83000183105469
2018-12-27,50.790000915527344
2019-09-09,50.33000183105469
2020-03-02,50.97999954223633
2020-05-20,50.400001525878906
2019-12-17,50.63999938964844
2020-03-05,51.40999984741211
2019-02-12,52.33000183105469
2019-01-11,50.20000076293945
2018-12-10,49.439998626708984
2019-08-23,50.06999969482422
2018-11-08,50.59000015258789
2019-07-22,53.04999923706055
2019-06-20,52.650001525878906
2018-09-05,52.06999969482422
2019-04-17,51.25
2019-09-24,49.0
2019-12-20,47.470001220703125
2020-05-26,48.29999923706055
2019-04-30,48.529998779296875
2019-12-23,49.029998779296875
2020-03-11,50.2400016784668
2020-05-29,54.20000076293945
2019-12-26,54.33000183105469
2020-06-01,50.20000076293945
2019-05-02,47.36000061035156
2019-02-27,49.0
2018-11-23,52.45000076293945
2019-08-06,52.72999954223633
2018-07-18,53.7599983215332
2018-09-20,53.459999084472656
2018-10-22,53.70000076293945
2019-07-05,55.06999969482422
2019-06-03,53.75
2019-10-09,55.290000915527344
2019-10-11,55.029998779296875
2020-03-17,55.06999969482422
2020-06-04,55.9900016784668
2019-10-14,57.130001068115234
2020-03-20,57.08000183105469
2018-11-06,58.4900016784668
2019-06-18,59.459999084472656
2019-05-17,58.90999984741211
2019-04-15,58.029998779296875
2019-03-14,54.47999954223633
2019-01-09,54.400001525878906
2018-08-02,53.93000030517578
2018-10-05,55.040000915527344
2019-08-21,54.630001068115234
2019-10-17,53.650001525878906
2020-03-23,54.779998779296875
2020-06-10,53.95000076293945
2019-02-25,54.540000915527344
2020-01-07,53.58000183105469
2020-03-26,52.310001373291016
2019-10-23,52.33000183105469
