Dates,HPQ
2019-05-03,20.190000534057617
2019-04-01,19.829999923706055
2019-02-28,19.860000610351562
2019-11-12,19.520000457763672
2020-01-30,19.34000015258789
2019-11-15,19.190000534057617
2020-04-21,18.549999237060547
2019-04-16,18.329999923706055
2019-03-15,18.1299991607666
2019-02-11,18.790000915527344
2019-01-10,18.709999084472656
2019-08-22,18.75
2018-11-07,19.079999923706055
2018-08-03,19.260000228881836
2018-09-04,18.920000076293945
2019-06-19,19.520000457763672
2019-09-23,19.979999542236328
2019-11-18,19.530000686645508
2020-02-05,19.15999984741211
2020-04-24,18.850000381469727
2019-03-29,18.75
2019-11-21,19.0
2020-04-27,19.5
2020-02-11,19.649999618530273
2020-04-30,19.68000030517578
2019-05-01,19.829999923706055
2019-02-26,19.899999618530273
2019-01-25,19.860000610351562
2018-12-24,19.959999084472656
2019-09-06,19.969999313354492
2018-07-17,19.8700008392334
2018-09-19,20.010000228881836
2019-08-05,20.56999969482422
2019-10-08,20.8799991607666
2019-12-11,20.81999969482422
2019-11-27,20.700000762939453
2020-02-14,20.729999542236328
2020-05-06,20.739999771118164
2019-01-08,20.84000015258789
2018-12-07,20.829999923706055
2019-08-20,21.1200008392334
2018-11-05,21.100000381469727
2019-07-19,21.049999237060547
2018-10-04,21.010000228881836
2019-06-17,21.0
2019-05-16,20.59000015258789
2018-08-01,20.829999923706055
2019-03-13,20.6299991607666
2019-12-03,21.0
2020-02-20,21.25
2019-12-06,21.40999984741211
2020-05-12,21.270000457763672
2019-12-09,21.100000381469727
2020-02-26,21.450000762939453
2020-05-15,21.5
2019-03-28,21.559999465942383
2018-09-17,21.59000015258789
2018-08-16,21.489999771118164
2018-10-19,21.3799991607666
2019-04-29,21.469999313354492
2019-01-23,21.459999084472656
2019-09-04,21.479999542236328
2018-11-20,21.030000686645508
2019-07-02,20.559999465942383
2019-05-31,19.959999084472656
2019-12-12,19.31999969482422
2020-05-18,18.969999313354492
2019-09-27,19.25
2020-03-03,19.450000762939453
2020-05-21,19.149999618530273
2019-05-14,18.8799991607666
2018-08-31,19.209999084472656
2018-07-30,19.170000076293945
2018-10-02,18.850000381469727
2019-04-12,19.459999084472656
2019-03-11,18.8799991607666
2019-02-07,19.149999618530273
2019-07-17,19.010000228881836
2019-09-19,17.31999969482422
2019-10-21,17.979999542236328
2019-12-18,17.940000534057617
2020-03-06,17.770000457763672
2019-10-03,18.06999969482422
2020-03-09,18.309999465942383
2020-05-27,18.06999969482422
2019-12-24,18.299999237060547
2020-03-12,18.59000015258789
2018-12-20,19.0
2019-08-01,18.790000915527344
2018-08-14,18.790000915527344
2018-07-13,18.979999542236328
2018-10-17,18.989999771118164
2019-05-29,18.850000381469727
2019-03-26,18.559999465942383
2019-02-22,18.860000610351562
2019-10-04,18.889999389648438
2019-11-05,18.75
2019-12-27,18.809999465942383
2020-06-02,18.389999389648438
2019-12-30,18.579999923706055
2020-03-18,18.219999313354492
2020-06-05,18.399999618530273
2019-07-15,18.540000915527344
2018-12-03,18.600000381469727
2019-06-13,19.049999237060547
2019-01-04,18.440000534057617
2018-08-29,18.510000228881836
2019-02-05,17.0
2018-11-01,16.530000686645508
2019-08-16,16.610000610351562
2019-04-10,16.469999313354492
2019-09-17,16.049999237060547
2019-10-15,16.290000915527344
2020-01-02,16.329999923706055
2020-06-08,16.540000915527344
2019-10-18,16.760000228881836
2020-03-24,17.049999237060547
2020-06-11,16.860000610351562
2020-01-08,16.989999771118164
2019-04-25,17.010000228881836
2019-07-30,17.149999618530273
2019-02-20,17.18000030517578
2018-07-11,17.219999313354492
2018-09-13,17.459999084472656
2018-10-15,17.6299991607666
2019-06-28,17.56999969482422
2018-12-18,17.530000686645508
2018-11-16,17.440000534057617
2019-10-02,17.850000381469727
2020-03-27,18.239999771118164
2020-01-10,21.639999389648438
2019-10-24,19.81999969482422
2020-03-30,19.299999237060547
2020-06-17,19.530000686645508
2020-01-14,19.610000610351562
2020-04-02,19.3799991607666
2019-01-02,19.8799991607666
2019-08-14,20.229999542236328
2018-10-30,19.899999618530273
2019-06-11,20.100000381469727
2019-05-10,19.81999969482422
2019-04-08,19.809999465942383
2018-08-27,19.790000915527344
2018-07-26,19.950000762939453
2018-09-28,20.100000381469727
2019-03-07,20.399999618530273
2019-10-30,19.75
2020-01-17,19.979999542236328
2020-06-23,19.549999237060547
2020-04-08,19.719999313354492
2020-06-26,20.139999389648438
2019-03-22,20.43000030517578
2019-01-17,20.489999771118164
2019-08-29,19.969999313354492
2018-11-14,20.200000762939453
2019-06-26,19.940000534057617
2018-09-11,20.3700008392334
2018-07-09,20.399999618530273
2018-08-10,20.540000915527344
2019-04-23,20.329999923706055
2019-09-30,20.3799991607666
2020-01-23,20.329999923706055
2019-11-08,20.549999237060547
2020-04-14,20.559999465942383
2019-11-11,20.6200008392334
2020-01-29,20.690000534057617
2020-04-17,20.5
2018-07-24,20.40999984741211
2018-09-26,20.68000030517578
2019-05-08,20.479999542236328
2019-03-05,20.65999984741211
2019-02-01,20.559999465942383
2018-12-31,20.530000686645508
2018-11-29,21.0
2019-08-12,21.260000228881836
2019-07-11,21.459999084472656
2019-09-13,21.510000228881836
2019-11-14,21.350000381469727
2020-04-20,21.40999984741211
2020-02-04,21.6299991607666
2020-04-23,21.920000076293945
2018-12-14,21.959999084472656
2019-08-27,21.940000534057617
2018-08-08,22.18000030517578
2018-10-11,21.6299991607666
2018-11-12,21.75
2019-07-26,21.75
2019-06-24,21.280000686645508
2019-05-23,21.450000762939453
2019-03-20,21.399999618530273
2019-01-15,21.65999984741211
2019-11-20,21.760000228881836
2020-02-07,21.860000610351562
2020-02-10,21.68000030517578
2020-04-29,22.700000762939453
2019-11-26,22.020000457763672
2020-02-13,22.299999237060547
2019-01-30,22.350000381469727
2018-08-23,22.25
2018-09-24,22.06999969482422
2018-11-27,22.350000381469727
2018-10-26,22.389999389648438
2019-07-09,22.559999465942383
2019-06-07,22.280000686645508
2019-05-06,22.979999542236328
2019-04-04,23.5
2019-09-11,22.260000228881836
2019-11-29,20.979999542236328
2020-05-05,20.899999618530273
2019-12-02,21.799999237060547
2020-02-19,21.010000228881836
2020-05-08,21.079999923706055
2019-05-21,20.889999389648438
2019-03-18,19.959999084472656
2018-09-07,19.5
2018-08-06,19.190000534057617
2018-10-09,17.399999618530273
2019-02-14,18.56999969482422
2018-12-12,15.720000267028809
2019-07-24,14.640000343322754
2019-09-26,13.550000190734863
2019-10-28,13.010000228881836
2019-12-05,14.420000076293945
2020-05-11,13.779999732971191
2019-07-03,14.289999961853027
2020-02-25,15.479999542236328
2020-05-14,15.529999732971191
2020-02-28,17.0
2019-08-08,16.93000030517578
2019-06-05,17.84000015258789
2018-07-20,16.25
2018-08-21,14.8100004196167
2018-10-24,15.390000343322754
2019-04-02,15.220000267028809
2019-03-01,15.699999809265137
2019-01-28,15.4399995803833
2018-12-27,16.030000686645508
2019-09-09,15.949999809265137
2020-03-02,15.90999984741211
2020-05-20,15.5
2019-12-17,15.050000190734863
2020-03-05,15.449999809265137
2019-02-12,15.220000267028809
2019-01-11,15.0600004196167
2018-12-10,14.800000190734863
2019-08-23,14.890000343322754
2018-11-08,14.800000190734863
2019-07-22,15.119999885559082
2019-06-20,15.390000343322754
2018-09-05,15.899999618530273
2019-04-17,16.170000076293945
2019-09-24,15.109999656677246
2019-12-20,14.630000114440918
2020-05-26,15.100000381469727
2019-04-30,14.979999542236328
2019-12-23,14.899999618530273
2020-03-11,15.220000267028809
2020-05-29,15.420000076293945
2019-12-26,15.5
2020-06-01,14.819999694824219
2019-05-02,13.8100004196167
2019-02-27,14.300000190734863
2018-11-23,15.359999656677246
2019-08-06,16.1299991607666
2018-07-18,17.079999923706055
2018-09-20,17.190000534057617
2018-10-22,17.100000381469727
2019-07-05,17.399999618530273
2019-06-03,17.399999618530273
2019-10-09,15.699999809265137
2019-10-11,15.020000457763672
2020-03-17,15.050000190734863
2020-06-04,15.239999771118164
2019-10-14,16.149999618530273
2020-03-20,16.479999542236328
2018-11-06,17.200000762939453
2019-06-18,17.639999389648438
2019-05-17,17.540000915527344
2019-04-15,17.360000610351562
2019-03-14,16.079999923706055
2019-01-09,16.260000228881836
2018-08-02,15.829999923706055
2018-10-05,17.399999618530273
2019-08-21,17.34000015258789
2019-10-17,16.6299991607666
2020-03-23,17.239999771118164
2020-06-10,16.670000076293945
2019-02-25,17.1299991607666
2020-01-07,16.809999465942383
2020-03-26,16.100000381469727
2019-10-23,16.290000915527344
