Dates,HPQ
2020-05-13,22.920000076293945
2019-12-10,22.770000457763672
2020-02-27,23.440000534057617
2019-12-13,23.290000915527344
2020-05-19,23.239999771118164
2019-03-06,24.020000457763672
2018-11-30,24.170000076293945
2019-08-13,24.09000015258789
2019-07-12,23.90999984741211
2019-06-10,23.059999465942383
2019-05-09,23.399999618530273
2018-07-25,22.989999771118164
2018-09-27,22.90999984741211
2018-10-29,22.440000534057617
2019-10-16,22.280000686645508
2019-12-16,21.920000076293945
2020-03-04,21.6299991607666
2020-05-22,20.639999389648438
2019-10-01,20.3799991607666
2019-12-19,19.889999389648438
2018-09-10,20.350000381469727
2019-05-24,20.389999389648438
2018-08-09,20.799999237060547
2019-04-22,20.649999618530273
2019-03-21,20.780000686645508
2019-01-16,20.399999618530273
2019-08-28,20.889999389648438
2018-11-13,21.15999984741211
2018-10-12,21.420000076293945
2019-06-25,21.459999084472656
2020-03-10,21.530000686645508
2020-05-28,21.290000915527344
2019-10-07,21.09000015258789
2020-03-13,21.06999969482422
2019-10-10,21.18000030517578
2020-03-16,21.450000762939453
2020-06-03,21.790000915527344
2018-11-28,21.649999618530273
2018-09-25,21.579999923706055
2018-07-23,21.950000762939453
2018-08-24,22.1200008392334
2019-07-10,22.0
2019-05-07,22.229999542236328
2019-04-05,22.239999771118164
2019-03-04,22.260000228881836
2019-01-31,22.290000915527344
2019-09-12,22.600000381469727
2019-12-31,22.81999969482422
2020-03-19,23.09000015258789
2020-01-03,23.020000457763672
2020-06-09,22.93000030517578
2019-02-15,23.200000762939453
2019-01-14,23.399999618530273
2018-07-06,23.540000915527344
2018-08-07,23.459999084472656
2018-10-10,23.399999618530273
2018-12-13,23.389999389648438
2019-08-26,23.530000686645508
2019-07-25,23.6200008392334
2019-05-22,23.81999969482422
2019-03-19,24.09000015258789
2020-01-06,23.989999771118164
2020-03-25,23.889999389648438
2020-06-12,20.34000015258789
2019-10-22,19.950000762939453
2020-01-09,19.90999984741211
2020-06-15,19.739999771118164
2019-10-25,19.350000381469727
2020-03-31,19.020000457763672
2020-06-18,18.75
2019-04-03,19.209999084472656
2018-08-22,19.110000610351562
2018-10-25,19.6299991607666
2019-01-29,19.709999084472656
2018-12-28,19.969999313354492
2018-11-26,20.06999969482422
2019-08-09,20.280000686645508
2019-07-08,20.15999984741211
2019-06-06,20.350000381469727
2019-09-10,20.170000076293945
2020-01-15,19.31999969482422
2020-04-03,19.360000610351562
2019-10-31,19.3799991607666
2020-04-06,19.25
2020-06-24,19.479999542236328
2018-11-09,20.09000015258789
2019-07-23,20.200000762939453
2019-06-21,20.030000686645508
2019-05-20,19.860000610351562
2019-04-18,19.940000534057617
2018-09-06,20.010000228881836
2018-10-08,19.8799991607666
2019-02-13,20.0
2018-12-11,20.09000015258789
2019-09-25,20.25
2020-01-21,20.280000686645508
2020-04-09,20.610000610351562
2019-11-06,20.649999618530273
2020-01-24,20.6200008392334
2020-01-27,20.479999542236328
2020-04-15,20.18000030517578
2018-12-26,20.260000228881836
2019-08-07,19.889999389648438
2019-06-04,19.579999923706055
2018-09-21,19.780000686645508
2018-07-19,19.959999084472656
2018-08-20,20.18000030517578
2018-10-23,20.1299991607666
2019-05-03,20.350000381469727
2019-04-01,20.110000610351562
2019-02-28,19.950000762939453
2019-11-12,19.790000915527344
2020-01-30,19.34000015258789
2019-11-15,19.309999465942383
2020-04-21,18.68000030517578
2019-04-16,18.6299991607666
2019-03-15,18.84000015258789
2019-02-11,19.06999969482422
2019-01-10,19.139999389648438
2019-08-22,19.209999084472656
2018-11-07,19.579999923706055
2018-08-03,19.420000076293945
2018-09-04,19.290000915527344
2019-06-19,20.229999542236328
2019-09-23,20.1299991607666
2019-11-18,19.59000015258789
2020-02-05,19.309999465942383
2020-04-24,18.860000610351562
2019-03-29,19.040000915527344
2019-11-21,19.420000076293945
2020-04-27,19.649999618530273
2020-02-11,19.770000457763672
2020-04-30,19.979999542236328
2019-05-01,20.040000915527344
2019-02-26,19.989999771118164
2019-01-25,20.010000228881836
2018-12-24,20.09000015258789
2019-09-06,19.989999771118164
2018-07-17,20.020000457763672
2018-09-19,20.559999465942383
2019-08-05,20.770000457763672
2019-10-08,20.899999618530273
2019-12-11,20.81999969482422
2019-11-27,20.8700008392334
2020-02-14,20.90999984741211
2020-05-06,20.84000015258789
2019-01-08,21.09000015258789
2018-12-07,20.959999084472656
2019-08-20,21.3799991607666
2018-11-05,21.139999389648438
2019-07-19,21.260000228881836
2018-10-04,21.200000762939453
2019-06-17,21.1299991607666
2019-05-16,20.760000228881836
2018-08-01,20.8799991607666
2019-03-13,20.860000610351562
2019-12-03,21.270000457763672
2020-02-20,21.43000030517578
2019-12-06,21.6200008392334
2020-05-12,21.399999618530273
2019-12-09,21.440000534057617
2020-02-26,21.579999923706055
2020-05-15,21.540000915527344
2019-03-28,21.709999084472656
2018-09-17,21.739999771118164
2018-08-16,21.489999771118164
2018-10-19,21.579999923706055
2019-04-29,21.600000381469727
2019-01-23,21.579999923706055
2019-09-04,21.579999923706055
2018-11-20,21.549999237060547
2019-07-02,20.690000534057617
2019-05-31,20.0
2019-12-12,19.479999542236328
2020-05-18,19.18000030517578
2019-09-27,19.59000015258789
2020-03-03,19.479999542236328
2020-05-21,19.18000030517578
2019-05-14,19.790000915527344
2018-08-31,19.399999618530273
2018-07-30,19.290000915527344
2018-10-02,19.190000534057617
2019-04-12,19.6299991607666
2019-03-11,19.100000381469727
2019-02-07,19.200000762939453
2019-07-17,19.110000610351562
2019-09-19,18.15999984741211
2019-10-21,18.06999969482422
2019-12-18,18.100000381469727
2020-03-06,17.920000076293945
2019-10-03,18.270000457763672
2020-03-09,18.510000228881836
2020-05-27,18.299999237060547
2019-12-24,18.510000228881836
2020-03-12,19.09000015258789
2018-12-20,19.15999984741211
2019-08-01,19.149999618530273
2018-08-14,19.020000457763672
2018-07-13,19.1200008392334
2018-10-17,19.049999237060547
2019-05-29,19.200000762939453
2019-03-26,18.90999984741211
2019-02-22,18.959999084472656
2019-10-04,18.989999771118164
2019-11-05,19.040000915527344
2019-12-27,18.860000610351562
2020-06-02,18.6299991607666
2019-12-30,18.649999618530273
2020-03-18,18.520000457763672
2020-06-05,18.489999771118164
2019-07-15,18.75
2018-12-03,19.020000457763672
2019-06-13,19.18000030517578
2019-01-04,18.700000762939453
2018-08-29,18.549999237060547
2019-02-05,17.040000915527344
2018-11-01,17.020000457763672
2019-08-16,16.65999984741211
2019-04-10,16.510000228881836
2019-09-17,16.18000030517578
2019-10-15,16.600000381469727
2020-01-02,16.579999923706055
2020-06-08,16.899999618530273
2019-10-18,17.15999984741211
2020-03-24,17.049999237060547
2020-06-11,16.979999542236328
2020-01-08,17.270000457763672
2019-04-25,17.18000030517578
2019-07-30,17.15999984741211
2019-02-20,17.31999969482422
2018-07-11,17.450000762939453
2018-09-13,17.670000076293945
2018-10-15,17.760000228881836
2019-06-28,17.6299991607666
2018-12-18,17.6200008392334
2018-11-16,17.780000686645508
2019-10-02,18.149999618530273
2020-03-27,18.479999542236328
2020-01-10,21.670000076293945
2019-10-24,20.190000534057617
2020-03-30,19.549999237060547
2020-06-17,19.90999984741211
2020-01-14,19.649999618530273
2020-04-02,19.6299991607666
2019-01-02,20.139999389648438
2019-08-14,20.25
2018-10-30,20.229999542236328
2019-06-11,20.18000030517578
2019-05-10,19.899999618530273
2019-04-08,19.899999618530273
2018-08-27,20.06999969482422
2018-07-26,20.229999542236328
2018-09-28,20.100000381469727
2019-03-07,20.440000534057617
2019-10-30,20.18000030517578
2020-01-17,20.049999237060547
2020-06-23,19.68000030517578
2020-04-08,20.149999618530273
2020-06-26,20.329999923706055
2019-03-22,20.649999618530273
2019-01-17,20.75
2019-08-29,20.270000457763672
2018-11-14,20.229999542236328
2019-06-26,20.5
2018-09-11,20.530000686645508
2018-07-09,20.690000534057617
2018-08-10,20.540000915527344
2019-04-23,20.479999542236328
2019-09-30,20.399999618530273
2020-01-23,20.65999984741211
2019-11-08,20.670000076293945
2020-04-14,20.739999771118164
2019-11-11,20.799999237060547
2020-01-29,20.729999542236328
2020-04-17,20.639999389648438
2018-07-24,20.56999969482422
2018-09-26,20.829999923706055
2019-05-08,20.68000030517578
2019-03-05,20.790000915527344
2019-02-01,20.780000686645508
2018-12-31,20.989999771118164
2018-11-29,21.260000228881836
2019-08-12,21.540000915527344
2019-07-11,21.549999237060547
2019-09-13,21.540000915527344
2019-11-14,21.610000610351562
2020-04-20,21.670000076293945
2020-02-04,21.979999542236328
2020-04-23,21.969999313354492
2018-12-14,21.959999084472656
2019-08-27,22.170000076293945
2018-08-08,22.200000762939453
2018-10-11,21.790000915527344
2018-11-12,21.90999984741211
2019-07-26,21.799999237060547
2019-06-24,21.610000610351562
2019-05-23,21.530000686645508
2019-03-20,21.700000762939453
2019-01-15,21.739999771118164
2019-11-20,21.790000915527344
2020-02-07,21.93000030517578
2020-02-10,21.770000457763672
2020-04-29,22.8700008392334
2019-11-26,22.299999237060547
2020-02-13,22.530000686645508
2019-01-30,22.389999389648438
2018-08-23,22.40999984741211
2018-09-24,22.290000915527344
2018-11-27,22.6299991607666
2018-10-26,22.81999969482422
2019-07-09,22.780000686645508
2019-06-07,22.440000534057617
2019-05-06,23.93000030517578
2019-04-04,23.5
2019-09-11,22.360000610351562
2019-11-29,21.3700008392334
2020-05-05,21.8799991607666
2019-12-02,21.84000015258789
2020-02-19,21.639999389648438
2020-05-08,21.700000762939453
2019-05-21,21.489999771118164
2019-03-18,20.290000915527344
2018-09-07,20.329999923706055
2018-08-06,19.469999313354492
2018-10-09,18.56999969482422
2019-02-14,18.6200008392334
2018-12-12,15.720000267028809
2019-07-24,15.140000343322754
2019-09-26,14.0
2019-10-28,14.710000038146973
2019-12-05,14.800000190734863
2020-05-11,13.960000038146973
2019-07-03,15.640000343322754
2020-02-25,16.799999237060547
2020-05-14,18.209999084472656
2020-02-28,17.309999465942383
2019-08-08,18.09000015258789
2019-06-05,17.969999313354492
2018-07-20,16.670000076293945
2018-08-21,15.819999694824219
2018-10-24,15.699999809265137
2019-04-02,15.460000038146973
2019-03-01,16.09000015258789
2019-01-28,16.139999389648438
2018-12-27,16.489999771118164
2019-09-09,15.949999809265137
2020-03-02,16.149999618530273
2020-05-20,15.550000190734863
2019-12-17,15.34000015258789
2020-03-05,15.729999542236328
2019-02-12,15.489999771118164
2019-01-11,15.210000038146973
2018-12-10,14.899999618530273
2019-08-23,15.100000381469727
2018-11-08,15.050000190734863
2019-07-22,15.260000228881836
2019-06-20,15.869999885559082
2018-09-05,16.639999389648438
2019-04-17,16.18000030517578
2019-09-24,15.220000267028809
2019-12-20,14.9399995803833
2020-05-26,15.260000228881836
2019-04-30,15.100000381469727
2019-12-23,15.239999771118164
2020-03-11,15.739999771118164
2020-05-29,15.59000015258789
2019-12-26,15.59000015258789
2020-06-01,14.880000114440918
2019-05-02,14.520000457763672
2019-02-27,14.899999618530273
2018-11-23,16.290000915527344
2019-08-06,17.18000030517578
2018-07-18,17.540000915527344
2018-09-20,17.350000381469727
2018-10-22,17.100000381469727
2019-07-05,17.469999313354492
2019-06-03,17.479999542236328
2019-10-09,15.699999809265137
2019-10-11,15.170000076293945
2020-03-17,15.579999923706055
2020-06-04,15.869999885559082
2019-10-14,16.979999542236328
2020-03-20,16.8700008392334
2018-11-06,17.639999389648438
2019-06-18,18.329999923706055
2019-05-17,17.65999984741211
2019-04-15,17.420000076293945
2019-03-14,16.3799991607666
2019-01-09,16.43000030517578
2018-08-02,17.0
2018-10-05,17.610000610351562
2019-08-21,17.3799991607666
2019-10-17,17.100000381469727
2020-03-23,17.350000381469727
2020-06-10,16.950000762939453
2019-02-25,17.350000381469727
2020-01-07,16.850000381469727
2020-03-26,16.399999618530273
2019-10-23,16.760000228881836
