Dates,ANTM
2018-11-20,296.2699890136719
2019-07-02,294.3699951171875
2019-05-31,290.4200134277344
2019-12-12,291.29998779296875
2020-05-18,288.3999938964844
2019-09-27,289.6400146484375
2020-03-03,289.94000244140625
2020-05-21,286.6199951171875
2019-05-14,288.9800109863281
2018-08-31,284.2699890136719
2018-07-30,275.5899963378906
2018-10-02,278.260009765625
2019-04-12,278.80999755859375
2019-03-11,272.79998779296875
2019-02-07,269.3900146484375
2019-07-17,269.0199890136719
2019-09-19,264.239990234375
2019-10-21,264.1499938964844
2019-12-18,261.80999755859375
2020-03-06,256.8699951171875
2019-10-03,260.3500061035156
2020-03-09,263.239990234375
2020-05-27,260.5
2019-12-24,261.9599914550781
2020-03-12,255.3699951171875
2018-12-20,255.97000122070312
2019-08-01,252.22999572753906
2018-08-14,254.2100067138672
2018-07-13,254.5
2018-10-17,253.27999877929688
2019-05-29,256.5799865722656
2019-03-26,260.2799987792969
2019-02-22,259.260009765625
2019-10-04,259.7099914550781
2019-11-05,257.2300109863281
2019-12-27,256.1400146484375
2020-06-02,252.42999267578125
2019-12-30,252.97000122070312
2020-03-18,250.47000122070312
2020-06-05,244.77000427246094
2019-07-15,241.47000122070312
2018-12-03,242.3699951171875
2019-06-13,241.44000244140625
2019-01-04,241.92999267578125
2018-08-29,239.49000549316406
2019-02-05,241.8000030517578
2018-11-01,242.50999450683594
2019-08-16,239.94000244140625
2019-04-10,238.6699981689453
2019-09-17,239.63999938964844
2019-10-15,244.9199981689453
2020-01-02,238.97999572753906
2020-06-08,251.74000549316406
2019-10-18,248.52000427246094
2020-03-24,250.0800018310547
2020-06-11,250.36000061035156
2020-01-08,254.3000030517578
2019-04-25,264.9599914550781
2019-07-30,272.9599914550781
2019-02-20,265.6000061035156
2018-07-11,263.4200134277344
2018-09-13,271.0899963378906
2018-10-15,275.69000244140625
2019-06-28,274.19000244140625
2018-12-18,275.2300109863281
2018-11-16,275.7099914550781
2019-10-02,273.5199890136719
2020-03-27,275.80999755859375
2020-01-10,277.54998779296875
2019-10-24,281.0299987792969
2020-03-30,283.44000244140625
2020-06-17,281.2200012207031
2020-01-14,284.9800109863281
2020-04-02,287.6600036621094
2019-01-02,284.4800109863281
2019-08-14,298.6199951171875
2018-10-30,307.3800048828125
2019-06-11,295.1499938964844
2019-05-10,293.69000244140625
2019-04-08,295.9700012207031
2018-08-27,296.989990234375
2018-07-26,294.2900085449219
2018-09-28,293.8800048828125
2019-03-07,291.6000061035156
2019-10-30,290.75
2020-01-17,292.2300109863281
2020-06-23,286.9700012207031
2020-04-08,289.1099853515625
2020-06-26,288.3599853515625
2019-03-22,285.6099853515625
2019-01-17,285.42999267578125
2019-08-29,284.3599853515625
2018-11-14,284.45001220703125
2019-06-26,285.0400085449219
2018-09-11,288.6199951171875
2018-07-09,297.3500061035156
2018-08-10,293.29998779296875
2019-04-23,294.75
2019-09-30,299.7799987792969
2020-01-23,303.32000732421875
2019-11-08,304.6099853515625
2020-04-14,304.7699890136719
2019-11-11,305.239990234375
2020-01-29,306.6000061035156
2020-04-17,306.57000732421875
2018-07-24,305.54998779296875
2018-09-26,302.82000732421875
2019-05-08,299.5299987792969
2019-03-05,300.55999755859375
2019-02-01,300.2799987792969
2018-12-31,308.760009765625
2018-11-29,309.0
2019-08-12,309.1000061035156
2019-07-11,307.0
2019-09-13,298.04998779296875
2019-11-14,304.79998779296875
2020-04-20,305.239990234375
2020-02-04,305.6499938964844
2020-04-23,308.2300109863281
2018-12-14,306.67999267578125
2019-08-27,305.3599853515625
2018-08-08,305.5799865722656
2018-10-11,293.80999755859375
2018-11-12,293.6199951171875
2019-07-26,282.3299865722656
2019-06-24,270.44000244140625
2019-05-23,268.55999755859375
2019-03-20,270.6499938964844
2019-01-15,277.3699951171875
2019-11-20,293.17999267578125
2020-02-07,288.7799987792969
2020-02-10,281.8399963378906
2020-04-29,278.0299987792969
2019-11-26,279.94000244140625
2020-02-13,296.7300109863281
2019-01-30,299.5199890136719
2018-08-23,300.8599853515625
2018-09-24,304.3399963378906
2018-11-27,304.5199890136719
2018-10-26,301.67999267578125
2019-07-09,296.7900085449219
2019-06-07,283.5
2019-05-06,279.4800109863281
2019-04-04,274.0299987792969
2019-09-11,268.0799865722656
2019-11-29,260.54998779296875
2020-05-05,272.19000244140625
2019-12-02,280.7200012207031
2020-02-19,297.5199890136719
2020-05-08,288.2699890136719
2019-05-21,284.1300048828125
2019-03-18,276.3599853515625
2018-09-07,288.1099853515625
2018-08-06,289.1600036621094
2018-10-09,278.69000244140625
2019-02-14,271.3599853515625
2018-12-12,247.97999572753906
2019-07-24,246.7100067138672
2019-09-26,230.0
2019-10-28,212.6199951171875
2019-12-05,217.94000244140625
2020-05-11,189.5800018310547
2019-07-03,201.0
2020-02-25,226.83999633789062
2020-05-14,238.7899932861328
2020-02-28,228.5
2019-08-08,233.8800048828125
2019-06-05,235.8300018310547
2018-07-20,221.5500030517578
2018-08-21,219.5
2018-10-24,210.92999267578125
2019-04-02,227.52000427246094
2019-03-01,236.57000732421875
2019-01-28,248.8300018310547
2018-12-27,248.05999755859375
2019-09-09,243.49000549316406
2020-03-02,254.19000244140625
2020-05-20,254.35000610351562
2019-12-17,273.3900146484375
2020-03-05,279.8999938964844
2019-02-12,273.2099914550781
2019-01-11,259.8999938964844
2018-12-10,265.5
2019-08-23,266.239990234375
2018-11-08,267.2300109863281
2019-07-22,271.739990234375
2019-06-20,276.79998779296875
2018-09-05,282.3500061035156
2019-04-17,285.9800109863281
2019-09-24,277.0
2019-12-20,273.510009765625
2020-05-26,278.82000732421875
2019-04-30,277.8599853515625
2019-12-23,274.20001220703125
2020-03-11,274.760009765625
2020-05-29,276.7200012207031
2019-12-26,280.7799987792969
2020-06-01,272.8999938964844
2019-05-02,274.260009765625
2019-02-27,279.8299865722656
2018-11-23,287.7699890136719
2019-08-06,286.0
2018-07-18,285.0
2018-09-20,283.1400146484375
2018-10-22,279.739990234375
2019-07-05,285.989990234375
2019-06-03,287.6400146484375
2019-10-09,296.69000244140625
2019-10-11,294.8800048828125
2020-03-17,293.989990234375
2020-06-04,296.3999938964844
2019-10-14,299.32000732421875
2020-03-20,288.4800109863281
2018-11-06,290.5199890136719
2019-06-18,301.6600036621094
2019-05-17,300.0
2019-04-15,293.1400146484375
2019-03-14,284.1700134277344
2019-01-09,274.2699890136719
2018-08-02,264.760009765625
2018-10-05,273.17999267578125
2019-08-21,269.5299987792969
2019-10-17,265.9100036621094
2020-03-23,272.6499938964844
2020-06-10,266.5299987792969
2019-02-25,270.6099853515625
2020-01-07,266.0
2020-03-26,261.3599853515625
2019-10-23,264.6499938964844
