Dates,ANTM
2019-08-06,281.1000061035156
2018-07-18,280.0
2018-09-20,278.67999267578125
2018-10-22,277.1099853515625
2019-07-05,283.4200134277344
2019-06-03,287.25
2019-10-09,291.3699951171875
2019-10-11,294.1099853515625
2020-03-17,290.0299987792969
2020-06-04,294.20001220703125
2019-10-14,289.2699890136719
2020-03-20,282.0899963378906
2018-11-06,287.8900146484375
2019-06-18,300.5899963378906
2019-05-17,291.010009765625
2019-04-15,288.5400085449219
2019-03-14,264.5400085449219
2019-01-09,265.739990234375
2018-08-02,262.3299865722656
2018-10-05,267.42999267578125
2019-08-21,265.7200012207031
2019-10-17,265.5299987792969
2020-03-23,266.42999267578125
2020-06-10,265.2099914550781
2019-02-25,268.989990234375
2020-01-07,257.30999755859375
2020-03-26,261.0
2019-10-23,255.64999389648438
