Dates,ANTM
2018-06-20,244.0
2018-06-21,243.9499969482422
2018-06-25,243.0800018310547
2018-06-22,243.88999938964844
2018-06-26,242.89999389648438
2018-06-27,241.27000427246094
2018-06-28,239.63999938964844
2018-06-29,239.5
2018-07-02,237.97000122070312
2018-07-03,238.8800048828125
2018-07-05,239.72000122070312
2018-07-16,240.25
2018-09-18,240.3800048828125
2019-01-24,250.0
2019-09-05,249.02000427246094
2018-11-21,250.86000061035156
2020-01-13,250.17999267578125
2020-04-01,250.42999267578125
2020-06-19,243.52999877929688
2019-10-29,246.10000610351562
2020-01-16,248.57000732421875
2020-06-22,246.16000366210938
2018-10-03,248.38999938964844
2018-07-31,249.42999267578125
2019-03-12,247.39999389648438
2019-02-08,249.52999877929688
2019-01-07,247.91000366210938
2018-12-06,249.22999572753906
2019-08-19,251.9600067138672
2019-07-18,255.0
2019-05-15,251.38999938964844
2019-09-20,256.5400085449219
2019-11-01,257.1400146484375
2020-04-07,258.1300048828125
2020-06-25,258.7799987792969
2020-06-16,260.4599914550781
2019-11-04,260.239990234375
2020-01-22,260.8500061035156
2019-11-07,263.1700134277344
2020-04-13,263.9100036621094
2019-07-01,265.6499938964844
2019-05-30,266.9200134277344
2018-08-15,263.95001220703125
2018-10-18,262.7900085449219
2019-03-27,262.80999755859375
2019-01-22,262.7900085449219
2018-12-21,264.3500061035156
2019-09-03,266.3800048828125
2018-11-19,267.260009765625
2019-08-02,266.9599914550781
2020-01-28,267.0199890136719
2020-04-16,264.32000732421875
2019-11-13,264.1700134277344
2020-01-31,267.3900146484375
2018-12-04,267.7799987792969
2018-11-02,269.8699951171875
2019-07-16,267.7300109863281
2018-08-30,261.94000244140625
2018-10-01,263.75
2019-06-14,267.4700012207031
2019-05-13,270.20001220703125
2019-04-11,272.1700134277344
2019-02-06,269.2900085449219
2019-09-18,271.760009765625
2020-02-03,272.3500061035156
2020-04-22,274.2200012207031
2019-11-19,271.8999938964844
2020-02-06,273.7300109863281
2019-11-22,270.0
2019-03-25,270.0
2019-02-21,271.6099853515625
2018-12-19,274.760009765625
2018-07-12,276.29998779296875
2018-09-14,276.9200134277344
2018-08-13,276.4100036621094
2018-10-16,275.6600036621094
2019-07-31,275.95001220703125
2019-05-28,277.4200134277344
2019-04-26,279.04998779296875
2020-04-28,272.3500061035156
2019-11-25,269.489990234375
2020-02-12,270.989990234375
2020-05-01,270.92999267578125
2020-05-04,276.9200134277344
2019-06-12,279.67999267578125
2019-04-09,281.0899963378906
2019-03-08,279.260009765625
2019-02-04,271.9200134277344
2018-07-27,273.5299987792969
2018-08-28,266.44000244140625
2019-01-03,269.7099914550781
2019-08-15,267.9200134277344
2018-10-31,264.3399963378906
2019-09-16,270.0
2020-02-18,278.57000732421875
2020-05-07,267.4800109863281
2018-08-17,268.9599914550781
2019-12-04,268.8599853515625
2020-02-21,274.67999267578125
2018-12-17,289.010009765625
2019-08-30,287.7200012207031
2018-11-15,287.2099914550781
2019-07-29,282.8999938964844
2019-06-27,281.7699890136719
2019-04-24,279.05999755859375
2018-07-10,284.1499938964844
2018-09-12,286.82000732421875
2019-02-19,280.0
2019-01-18,278.2300109863281
2020-02-24,277.8599853515625
2020-05-13,283.7300109863281
2019-12-10,279.6600036621094
2020-02-27,283.0199890136719
2019-12-13,290.94000244140625
2020-05-19,293.1199951171875
2019-03-06,292.95001220703125
2018-11-30,296.20001220703125
2019-08-13,289.6700134277344
2019-07-12,285.8699951171875
2019-06-10,280.0
2019-05-09,279.75
2018-07-25,280.3299865722656
2018-09-27,280.07000732421875
2018-10-29,279.6099853515625
2019-10-16,268.2099914550781
2019-12-16,267.25
2020-03-04,259.1499938964844
2020-05-22,257.0
2019-10-01,250.74000549316406
2019-12-19,250.10000610351562
2018-09-10,249.49000549316406
2019-05-24,256.95001220703125
2018-08-09,262.239990234375
2019-04-22,259.69000244140625
2019-03-21,258.4100036621094
2019-01-16,256.510009765625
2019-08-28,250.00999450683594
2018-11-13,249.9199981689453
2018-10-12,252.86000061035156
2019-06-25,250.9499969482422
2020-03-10,251.49000549316406
2020-05-28,251.77999877929688
2019-10-07,255.99000549316406
2020-03-13,255.0
2019-10-10,260.3999938964844
2020-03-16,261.80999755859375
2020-06-03,264.2699890136719
2018-11-28,265.6199951171875
2018-09-25,265.5299987792969
2018-07-23,268.510009765625
2018-08-24,268.260009765625
2019-07-10,270.9100036621094
2019-05-07,269.8599853515625
2019-04-05,291.94000244140625
2019-03-04,297.7099914550781
2019-01-31,301.260009765625
2019-09-12,303.55999755859375
2019-12-31,305.0
2020-03-19,302.8699951171875
2020-01-03,310.0
2020-06-09,306.5799865722656
2019-02-15,304.6300048828125
2019-01-14,303.6600036621094
2018-07-06,306.8699951171875
2018-08-07,305.6700134277344
2018-10-10,310.8699951171875
2018-12-13,311.0
2019-08-26,311.1099853515625
2019-07-25,313.2099914550781
2019-05-22,311.29998779296875
2019-03-19,317.6400146484375
2020-01-06,313.2200012207031
2020-03-25,315.1499938964844
2020-06-12,305.3500061035156
2019-10-22,303.8699951171875
2020-01-09,307.6199951171875
2020-06-15,294.3599853515625
2019-10-25,299.30999755859375
2020-03-31,300.239990234375
2020-06-18,291.0
2019-04-03,295.2099914550781
2018-08-22,297.0
2018-10-25,298.7699890136719
2019-01-29,303.6600036621094
2018-12-28,304.6499938964844
2018-11-26,304.0
2019-08-09,308.3299865722656
2019-07-08,307.7699890136719
2019-06-06,301.1600036621094
2019-09-10,304.4800109863281
2020-01-15,301.57000732421875
2020-04-03,299.2200012207031
2019-10-31,288.7900085449219
2020-04-06,285.0
2020-06-24,284.739990234375
2018-11-09,289.79998779296875
2019-07-23,289.42999267578125
2019-06-21,289.7300109863281
2019-05-20,288.3299865722656
2019-04-18,291.2200012207031
2018-09-06,293.1400146484375
2018-10-08,288.25
2019-02-13,290.4200134277344
2018-12-11,289.70001220703125
2019-09-25,276.8900146484375
2020-01-21,254.60000610351562
2020-04-09,266.42999267578125
2019-11-06,243.39999389648438
2020-01-24,238.02000427246094
2020-01-27,240.74000549316406
2020-04-15,245.25
2018-12-26,248.3000030517578
2019-08-07,249.0
2019-06-04,258.0
2018-09-21,266.70001220703125
2018-07-19,266.3299865722656
2018-08-20,262.260009765625
2018-10-23,260.7699890136719
2019-05-03,262.010009765625
2019-04-01,257.25
2019-02-28,267.3699951171875
2019-11-12,264.7099914550781
2020-01-30,261.6000061035156
2019-11-15,268.7699890136719
2020-04-21,264.489990234375
2019-04-16,262.75
2019-03-15,259.2699890136719
2019-02-11,259.32000732421875
2019-01-10,261.3500061035156
2019-08-22,264.989990234375
2018-11-07,269.0
2018-08-03,274.6499938964844
2018-09-04,275.0799865722656
2019-06-19,277.19000244140625
2019-09-23,278.1199951171875
2019-11-18,270.44000244140625
2020-02-05,276.54998779296875
2020-04-24,276.45001220703125
2019-03-29,277.42999267578125
2019-11-21,277.0799865722656
2020-04-27,282.82000732421875
2020-02-11,280.0
2020-04-30,277.5400085449219
2019-05-01,280.0
2019-02-26,282.1400146484375
2019-01-25,282.8900146484375
2018-12-24,281.20001220703125
2019-09-06,286.0
2018-07-17,285.45001220703125
2018-09-19,288.3699951171875
2019-08-05,288.1099853515625
2019-10-08,292.4599914550781
2019-12-11,292.3699951171875
2019-11-27,293.7900085449219
2020-02-14,289.9800109863281
2020-05-06,285.17999267578125
2019-01-08,279.489990234375
2018-12-07,282.260009765625
2019-08-20,283.8999938964844
2018-11-05,283.2099914550781
2019-07-19,279.5899963378906
2018-10-04,282.7300109863281
2019-06-17,283.4800109863281
2019-05-16,282.7799987792969
2018-08-01,284.7699890136719
2019-03-13,296.6099853515625
2019-12-03,304.1700134277344
2020-02-20,309.70001220703125
2019-12-06,307.510009765625
2020-05-12,304.5
2019-12-09,304.1600036621094
2020-02-26,305.6000061035156
2020-05-15,301.739990234375
2019-03-28,300.8800048828125
2018-09-17,293.4800109863281
2018-08-16,289.2699890136719
2018-10-19,294.45001220703125
2019-04-29,299.70001220703125
2019-01-23,298.2799987792969
2019-09-04,300.80999755859375
2018-11-20,294.4200134277344
2019-07-02,292.5799865722656
2019-05-31,287.54998779296875
2019-12-12,284.1300048828125
2020-05-18,287.3399963378906
2019-09-27,287.1099853515625
2020-03-03,288.1199951171875
2020-05-21,285.5
2019-05-14,281.1099853515625
2018-08-31,283.3900146484375
2018-07-30,273.30999755859375
2018-10-02,276.8699951171875
2019-04-12,278.0
2019-03-11,271.7900085449219
2019-02-07,268.2099914550781
2019-07-17,268.260009765625
2019-09-19,261.3500061035156
2019-10-21,262.3599853515625
2019-12-18,261.1199951171875
2020-03-06,250.85000610351562
2019-10-03,256.3299865722656
2020-03-09,260.989990234375
2020-05-27,259.80999755859375
2019-12-24,260.5299987792969
2020-03-12,254.39999389648438
2018-12-20,252.8800048828125
2019-08-01,250.80999755859375
2018-08-14,251.0800018310547
2018-07-13,253.0
2018-10-17,251.47000122070312
2019-05-29,250.5500030517578
2019-03-26,252.5
2019-02-22,258.489990234375
2019-10-04,255.89999389648438
2019-11-05,252.5800018310547
2019-12-27,255.5800018310547
2020-06-02,250.85000610351562
2019-12-30,252.6199951171875
2020-03-18,247.69000244140625
2020-06-05,243.7899932861328
2019-07-15,240.27000427246094
2018-12-03,237.22000122070312
2019-06-13,241.35000610351562
2019-01-04,237.66000366210938
2018-08-29,237.27999877929688
2019-02-05,238.72000122070312
2018-11-01,241.75
2019-08-16,239.07000732421875
2019-04-10,237.60000610351562
2019-09-17,237.39999389648438
2019-10-15,239.80999755859375
2020-01-02,237.61000061035156
2020-06-08,240.72999572753906
2019-10-18,247.1300048828125
2020-03-24,245.97999572753906
2020-06-11,248.89999389648438
2020-01-08,250.92999267578125
2019-04-25,253.16000366210938
2019-07-30,252.67999267578125
2019-02-20,264.7900085449219
2018-07-11,258.9100036621094
2018-09-13,264.6000061035156
2018-10-15,266.67999267578125
2019-06-28,271.7900085449219
2018-12-18,272.4599914550781
2018-11-16,269.32000732421875
2019-10-02,272.3999938964844
2020-03-27,273.8599853515625
2020-01-10,272.510009765625
2019-10-24,277.7200012207031
2020-03-30,280.010009765625
2020-06-17,279.7799987792969
2020-01-14,278.5299987792969
2020-04-02,281.79998779296875
2019-01-02,283.0
2019-08-14,281.7900085449219
2018-10-30,297.6000061035156
2019-06-11,294.4800109863281
2019-05-10,293.5400085449219
2019-04-08,292.8599853515625
2018-08-27,294.010009765625
2018-07-26,291.0
2018-09-28,292.30999755859375
2019-03-07,288.6300048828125
2019-10-30,289.17999267578125
2020-01-17,289.6199951171875
2020-06-23,285.010009765625
2020-04-08,288.010009765625
2020-06-26,286.7200012207031
2019-03-22,282.0899963378906
2019-01-17,285.42999267578125
2019-08-29,282.5799865722656
2018-11-14,283.1000061035156
2019-06-26,281.8299865722656
2018-09-11,285.05999755859375
2018-07-09,285.70001220703125
2018-08-10,291.0
2019-04-23,290.94000244140625
2019-09-30,294.5
2020-01-23,301.7200012207031
2019-11-08,303.1000061035156
2020-04-14,303.82000732421875
2019-11-11,304.82000732421875
2020-01-29,305.05999755859375
2020-04-17,306.5400085449219
2018-07-24,305.29998779296875
2018-09-26,302.6700134277344
2019-05-08,293.67999267578125
2019-03-05,295.75
2019-02-01,299.20001220703125
2018-12-31,300.8900146484375
2018-11-29,307.8299865722656
2019-08-12,307.94000244140625
2019-07-11,306.8800048828125
2019-09-13,296.0400085449219
2019-11-14,297.260009765625
2020-04-20,302.9200134277344
2020-02-04,305.07000732421875
2020-04-23,303.94000244140625
2018-12-14,306.67999267578125
2019-08-27,303.4599914550781
2018-08-08,304.8399963378906
2018-10-11,293.6300048828125
2018-11-12,285.0
2019-07-26,279.5
2019-06-24,269.260009765625
2019-05-23,265.67999267578125
2019-03-20,266.1099853515625
2019-01-15,269.8999938964844
2019-11-20,275.3599853515625
2020-02-07,288.7799987792969
2020-02-10,279.70001220703125
2020-04-29,275.8800048828125
2019-11-26,277.0400085449219
2020-02-13,286.2699890136719
2019-01-30,294.7300109863281
2018-08-23,299.2900085449219
2018-09-24,297.45001220703125
2018-11-27,302.010009765625
2018-10-26,301.3800048828125
2019-07-09,292.0299987792969
2019-06-07,283.489990234375
2019-05-06,279.2099914550781
2019-04-04,269.8399963378906
2019-09-11,263.05999755859375
2019-11-29,249.94000244140625
2020-05-05,259.6000061035156
2019-12-02,270.1300048828125
2020-02-19,286.54998779296875
2020-05-08,287.6499938964844
2019-05-21,278.17999267578125
2019-03-18,264.0
2018-09-07,278.3299865722656
2018-08-06,278.6000061035156
2018-10-09,262.0299987792969
2019-02-14,267.5
2018-12-12,226.5
2019-07-24,229.75999450683594
2019-09-26,224.4499969482422
2019-10-28,206.22000122070312
2019-12-05,204.2899932861328
2020-05-11,188.5399932861328
2019-07-03,183.97999572753906
2020-02-25,190.08999633789062
2020-05-14,221.27999877929688
2020-02-28,217.61000061035156
2019-08-08,224.66000366210938
2019-06-05,235.27999877929688
2018-07-20,217.00999450683594
2018-08-21,210.52999877929688
2018-10-24,208.88999938964844
2019-04-02,215.50999450683594
2019-03-01,235.6999969482422
2019-01-28,227.14999389648438
2018-12-27,240.94000244140625
2019-09-09,240.77999877929688
2020-03-02,245.75999450683594
2020-05-20,249.14999389648438
2019-12-17,254.50999450683594
2020-03-05,279.010009765625
2019-02-12,262.4800109863281
2019-01-11,255.0
2018-12-10,255.08999633789062
2019-08-23,264.7099914550781
2018-11-08,265.4800109863281
2019-07-22,267.55999755859375
2019-06-20,274.2200012207031
2018-09-05,280.0
2019-04-17,278.739990234375
2019-09-24,275.3399963378906
2019-12-20,268.0
2020-05-26,274.5
2019-04-30,276.2699890136719
2019-12-23,273.8699951171875
2020-03-11,270.5
2020-05-29,270.94000244140625
2019-12-26,275.8800048828125
2020-06-01,271.0799865722656
2019-05-02,265.1700134277344
2019-02-27,271.05999755859375
2018-11-23,284.9700012207031
2019-08-06,280.0
2018-07-18,285.0
2018-09-20,278.95001220703125
2018-10-22,279.1000061035156
2019-07-05,283.7699890136719
2019-06-03,286.25
2019-10-09,290.0
2019-10-11,291.8900146484375
2020-03-17,293.2300109863281
2020-06-04,291.17999267578125
2019-10-14,296.0
2020-03-20,286.8399963378906
2018-11-06,283.3500061035156
2019-06-18,286.3500061035156
2019-05-17,300.0
2019-04-15,293.0
2019-03-14,283.8999938964844
2019-01-09,272.55999755859375
2018-08-02,257.8299865722656
2018-10-05,273.0
2019-08-21,268.6600036621094
2019-10-17,263.9200134277344
2020-03-23,270.2699890136719
2020-06-10,265.0
2019-02-25,268.2300109863281
2020-01-07,265.0799865722656
2020-03-26,256.7099914550781
2019-10-23,259.8500061035156
