Dates,ANET
2020-04-09,329.510009765625
2019-11-06,331.0
2020-01-24,328.4599914550781
2020-01-27,323.0
2020-04-15,322.7300109863281
2018-12-26,321.1499938964844
2019-08-07,323.57000732421875
2019-06-04,317.0899963378906
2018-09-21,321.42999267578125
2018-07-19,315.6199951171875
2018-08-20,314.8800048828125
2018-10-23,309.260009765625
2019-05-03,261.8999938964844
2019-04-01,268.0
2019-02-28,270.57000732421875
2019-11-12,265.67999267578125
2020-01-30,263.3299865722656
2019-11-15,265.80999755859375
2020-04-21,256.44000244140625
2019-04-16,247.52000427246094
2019-03-15,246.91000366210938
2019-02-11,251.19000244140625
2019-01-10,249.82000732421875
2019-08-22,247.5
2018-11-07,246.27999877929688
2018-08-03,252.0
2018-09-04,249.07000732421875
2019-06-19,256.8699951171875
2019-09-23,256.5199890136719
2019-11-18,250.75999450683594
2020-02-05,249.82000732421875
2020-04-24,244.1199951171875
2019-03-29,243.74000549316406
2019-11-21,245.0399932861328
2020-04-27,257.7900085449219
2020-02-11,264.1000061035156
2020-04-30,250.66000366210938
2019-05-01,247.83999633789062
2019-02-26,252.0
2019-01-25,242.67999267578125
2018-12-24,245.72000122070312
2019-09-06,240.5
2018-07-17,236.88999938964844
2018-09-19,241.3000030517578
2019-08-05,244.02000427246094
2019-10-08,248.0
2019-12-11,248.92999267578125
2019-11-27,253.27999877929688
2020-02-14,251.7100067138672
2020-05-06,250.77999877929688
2019-01-08,256.7900085449219
2018-12-07,259.0
2019-08-20,265.4700012207031
2018-11-05,262.8299865722656
2019-07-19,265.8800048828125
2018-10-04,268.1000061035156
2019-06-17,269.4599914550781
2019-05-16,265.989990234375
2018-08-01,272.1700134277344
2019-03-13,271.3599853515625
2019-12-03,272.0
2020-02-20,276.30999755859375
2019-12-06,276.0
2020-05-12,275.6199951171875
2019-12-09,277.2799987792969
2020-02-26,282.1199951171875
2020-05-15,283.82000732421875
2019-03-28,288.45001220703125
2018-09-17,277.0299987792969
2018-08-16,278.6499938964844
2018-10-19,268.7799987792969
2019-04-29,272.5
2019-01-23,272.239990234375
2019-09-04,274.29998779296875
2018-11-20,273.2200012207031
2019-07-02,254.75
2019-05-31,236.99000549316406
2019-12-12,235.50999450683594
2020-05-18,230.97000122070312
2019-09-27,237.74000549316406
2020-03-03,232.75
2020-05-21,227.02999877929688
2019-05-14,224.47999572753906
2018-08-31,226.07000732421875
2018-07-30,219.1300048828125
2018-10-02,219.0
2019-04-12,226.0
2019-03-11,222.30999755859375
2019-02-07,222.3300018310547
2019-07-17,227.86000061035156
2019-09-19,226.25999450683594
2019-10-21,225.97999572753906
2019-12-18,224.3699951171875
2020-03-06,221.5500030517578
2019-10-03,225.75999450683594
2020-03-09,227.0
2020-05-27,225.89999389648438
2019-12-24,225.69000244140625
2020-03-12,229.41000366210938
2018-12-20,236.0
2019-08-01,237.36000061035156
2018-08-14,229.7899932861328
2018-07-13,239.0
2018-10-17,247.60000610351562
2019-05-29,249.25
2019-03-26,241.58999633789062
2019-02-22,242.75999450683594
2019-10-04,245.89999389648438
2019-11-05,246.72000122070312
2019-12-27,245.47999572753906
2020-06-02,240.0800018310547
2019-12-30,243.24000549316406
2020-03-18,237.32000732421875
2020-06-05,240.33999633789062
2019-07-15,245.0
2018-12-03,242.77999877929688
2019-06-13,240.27000427246094
2019-01-04,227.47999572753906
2018-08-29,220.9199981689453
2019-02-05,224.38999938964844
2018-11-01,230.0500030517578
2019-08-16,230.0800018310547
2019-04-10,231.00999450683594
2019-09-17,228.55999755859375
2019-10-15,232.72000122070312
2020-01-02,236.3699951171875
2020-06-08,235.91000366210938
2019-10-18,238.77000427246094
2020-03-24,240.2100067138672
2020-06-11,239.6199951171875
2020-01-08,242.27000427246094
2019-04-25,245.55999755859375
2019-07-30,241.86000061035156
2019-02-20,246.00999450683594
2018-07-11,242.60000610351562
2018-09-13,246.5
2018-10-15,248.0
2019-06-28,246.0
2018-12-18,247.8000030517578
2018-11-16,173.66000366210938
2019-10-02,187.61000061035156
2020-03-27,192.16000366210938
2020-01-10,189.89999389648438
2019-10-24,192.0
2020-03-30,194.86000061035156
2020-06-17,191.47000122070312
2020-01-14,190.66000366210938
2020-04-02,193.89999389648438
2019-01-02,189.58999633789062
2019-08-14,192.47999572753906
2018-10-30,192.08999633789062
2019-06-11,195.49000549316406
2019-05-10,193.9969940185547
2019-04-08,194.0
2018-08-27,193.25999450683594
2018-07-26,195.0
2018-09-28,198.0
2019-03-07,196.49000549316406
2019-10-30,195.24000549316406
2020-01-17,195.38999938964844
2020-06-23,190.0
2020-04-08,193.07000732421875
2020-06-26,193.14999389648438
2019-03-22,192.4199981689453
2019-01-17,190.25999450683594
2019-08-29,191.05999755859375
2018-11-14,192.13999938964844
2019-06-26,191.61000061035156
2018-09-11,193.0
2018-07-09,194.1699981689453
2018-08-10,198.60000610351562
2019-04-23,199.0
2019-09-30,199.4499969482422
2020-01-23,204.6300048828125
2019-11-08,206.5
2020-04-14,204.8699951171875
2019-11-11,204.63999938964844
2020-01-29,205.7100067138672
2020-04-17,204.35000610351562
2018-07-24,202.67999267578125
2018-09-26,205.67999267578125
2019-05-08,200.0
2019-03-05,198.7899932861328
2019-02-01,202.86000061035156
2018-12-31,204.85000610351562
2018-11-29,208.5
2019-08-12,207.1999969482422
2019-07-11,208.0500030517578
2019-09-13,211.91000366210938
2019-11-14,211.02000427246094
2020-04-20,215.99000549316406
2020-02-04,220.0
2020-04-23,221.30999755859375
2018-12-14,222.0
2019-08-27,224.13999938964844
2018-08-08,234.75
2018-10-11,230.10000610351562
2018-11-12,235.44000244140625
2019-07-26,237.83999633789062
2019-06-24,229.11000061035156
2019-05-23,230.5399932861328
2019-03-20,225.64999389648438
2019-01-15,228.5500030517578
2019-11-20,233.8000030517578
2020-02-07,230.75999450683594
2020-02-10,230.5800018310547
2020-04-29,230.10000610351562
2019-11-26,233.80999755859375
2020-02-13,231.8300018310547
2019-01-30,232.5
2018-08-23,217.5
2018-09-24,223.17999267578125
2018-11-27,225.97000122070312
2018-10-26,224.39999389648438
2019-07-09,223.49000549316406
2019-06-07,209.99000549316406
2019-05-06,216.3800048828125
2019-04-04,207.10000610351562
2019-09-11,199.0500030517578
2019-11-29,187.00999450683594
2020-05-05,194.67999267578125
2019-12-02,196.49000549316406
2020-02-19,197.72999572753906
2020-05-08,196.92999267578125
2019-05-21,191.55999755859375
2019-03-18,177.38999938964844
2018-09-07,189.50999450683594
2018-08-06,194.67999267578125
2018-10-09,168.66000366210938
2019-02-14,171.47000122070312
2018-12-12,161.16000366210938
2019-07-24,160.91000366210938
2019-09-26,157.72999572753906
2019-10-28,175.72999572753906
2019-12-05,180.52999877929688
2020-05-11,163.9499969482422
2019-07-03,171.72000122070312
2020-02-25,187.5
2020-05-14,188.6699981689453
2020-02-28,193.22000122070312
2019-08-08,191.00999450683594
2019-06-05,204.3800048828125
2018-07-20,194.58999633789062
2018-08-21,190.25
2018-10-24,193.69000244140625
2019-04-02,200.3000030517578
2019-03-01,213.0
2019-01-28,212.1300048828125
2018-12-27,211.22000122070312
2019-09-09,209.0
2020-03-02,206.80999755859375
2020-05-20,204.25
2019-12-17,205.0
2020-03-05,209.97000122070312
2019-02-12,209.19000244140625
2019-01-11,210.0800018310547
2018-12-10,206.8800048828125
2019-08-23,211.25999450683594
2018-11-08,211.33999633789062
2019-07-22,219.0
2019-06-20,220.0
2018-09-05,221.8300018310547
2019-04-17,220.8000030517578
2019-09-24,215.86000061035156
2019-12-20,206.8000030517578
2020-05-26,213.64999389648438
2019-04-30,206.5
2019-12-23,212.22000122070312
2020-03-11,213.27999877929688
2020-05-29,217.1300048828125
2019-12-26,228.11000061035156
2020-06-01,220.82000732421875
2019-05-02,209.83999633789062
2019-02-27,203.52999877929688
2018-11-23,215.27000427246094
2019-08-06,215.47999572753906
2018-07-18,222.47999572753906
2018-09-20,223.0
2018-10-22,224.94000244140625
2019-07-05,224.0
2019-06-03,223.27999877929688
2019-10-09,227.39999389648438
2019-10-11,223.69000244140625
2020-03-17,232.99000549316406
2020-06-04,234.6999969482422
2019-10-14,230.39999389648438
2020-03-20,229.0800018310547
2018-11-06,234.0
2019-06-18,235.05999755859375
2019-05-17,231.1999969482422
2019-04-15,232.25999450683594
2019-03-14,228.0
2019-01-09,226.00999450683594
2018-08-02,217.99000549316406
2018-10-05,234.0800018310547
2019-08-21,230.52999877929688
2019-10-17,223.17999267578125
2020-03-23,223.0
2020-06-10,217.5800018310547
2019-02-25,219.39999389648438
2020-01-07,214.88999938964844
2020-03-26,208.4199981689453
2019-10-23,211.8699951171875
