Dates,ANET
2020-05-04,233.77000427246094
2019-06-12,230.16000366210938
2019-04-09,227.3000030517578
2019-03-08,227.2899932861328
2019-02-04,221.64999389648438
2018-07-27,223.58999633789062
2018-08-28,224.72000122070312
2019-01-03,217.02999877929688
2019-08-15,213.11000061035156
2018-10-31,215.60000610351562
2019-09-16,230.3000030517578
2020-02-18,231.1199951171875
2020-05-07,245.44000244140625
2018-08-17,248.10000610351562
2019-12-04,241.44000244140625
2020-02-21,246.25999450683594
2018-12-17,248.6999969482422
2019-08-30,241.0
2018-11-15,234.66000366210938
2019-07-29,232.3699951171875
2019-06-27,228.98899841308594
2019-04-24,229.6750030517578
2018-07-10,237.9499969482422
2018-09-12,221.50999450683594
2019-02-19,210.55299377441406
2019-01-18,218.30499267578125
2020-02-24,215.97000122070312
2020-05-13,219.3800048828125
2019-12-10,223.22500610351562
2020-02-27,227.1699981689453
2019-12-13,231.00999450683594
2020-05-19,233.52000427246094
2019-03-06,242.14999389648438
2018-11-30,229.6199951171875
2019-08-13,225.0
2019-07-12,223.7100067138672
2019-06-10,223.10299682617188
2019-05-09,227.74000549316406
2018-07-25,231.50999450683594
2018-09-27,227.91000366210938
2018-10-29,219.70700073242188
2019-10-16,208.36000061035156
2019-12-16,207.82000732421875
2020-03-04,200.39999389648438
2020-05-22,192.27000427246094
2019-10-01,191.75999450683594
2019-12-19,187.0800018310547
2018-09-10,189.8000030517578
2019-05-24,195.77000427246094
2018-08-09,202.8000030517578
2019-04-22,205.97999572753906
2019-03-21,202.35000610351562
2019-01-16,199.2050018310547
2019-08-28,200.67999267578125
2018-11-13,205.6199951171875
2018-10-12,210.3800048828125
2019-06-25,214.02999877929688
2020-03-10,214.10000610351562
2020-05-28,214.00999450683594
2019-10-07,214.49000549316406
2020-03-13,216.44000244140625
2019-10-10,220.92999267578125
2020-03-16,219.63999938964844
2020-06-03,225.0
2018-11-28,221.6699981689453
2018-09-25,220.00999450683594
2018-07-23,222.52999877929688
2018-08-24,226.00999450683594
2019-07-10,211.33999633789062
2019-05-07,205.39999389648438
2019-04-05,204.93499755859375
2019-03-04,210.25
2019-01-31,215.27000427246094
2019-09-12,217.16000366210938
2019-12-31,218.88999938964844
2020-03-19,222.77000427246094
2020-01-03,218.39999389648438
2020-06-09,218.44000244140625
2019-02-15,227.24000549316406
2019-01-14,230.6300048828125
2018-07-06,233.76499938964844
2018-08-07,236.05299377441406
2018-10-10,254.8000030517578
2018-12-13,263.67999267578125
2019-08-26,267.2200012207031
2019-07-25,266.5459899902344
2019-05-22,270.82000732421875
2019-03-19,278.5
2020-01-06,278.25
2020-03-25,280.1000061035156
2020-06-12,281.9649963378906
2019-10-22,283.8299865722656
2020-01-09,279.4620056152344
2020-06-15,276.0400085449219
2019-10-25,268.7300109863281
2020-03-31,271.4200134277344
2020-06-18,266.6300048828125
2019-04-03,275.2300109863281
2018-08-22,281.2200012207031
2018-10-25,287.1000061035156
2019-01-29,289.8219909667969
2018-12-28,293.3299865722656
2018-11-26,294.8219909667969
2019-08-09,294.6000061035156
2019-07-08,294.94000244140625
2019-06-06,303.1600036621094
2019-09-10,299.5899963378906
2020-01-15,295.17999267578125
2020-04-03,305.55999755859375
2019-10-31,305.5299987792969
2020-04-06,309.92999267578125
2020-06-24,311.70001220703125
2018-11-09,314.70001220703125
2019-07-23,317.04998779296875
2019-06-21,319.6499938964844
2019-05-20,310.4700012207031
2019-04-18,310.9649963378906
2018-09-06,306.4630126953125
2018-10-08,314.24798583984375
2019-02-13,317.5950012207031
2018-12-11,319.20001220703125
2019-09-25,323.1199951171875
2020-01-21,324.2900085449219
2020-04-09,326.760009765625
2019-11-06,326.22900390625
2020-01-24,320.1199951171875
2020-01-27,322.2300109863281
2020-04-15,315.6400146484375
2018-12-26,321.1499938964844
2019-08-07,314.3999938964844
2019-06-04,316.2300109863281
2018-09-21,316.54998779296875
2018-07-19,306.95001220703125
2018-08-20,310.4100036621094
2018-10-23,308.3599853515625
2019-05-03,251.0
2019-04-01,262.0
2019-02-28,261.18701171875
2019-11-12,261.79998779296875
2020-01-30,259.5
2019-11-15,258.239990234375
2020-04-21,243.39300537109375
2019-04-16,246.5
2019-03-15,246.0
2019-02-11,250.39999389648438
2019-01-10,248.58999633789062
2019-08-22,242.63999938964844
2018-11-07,246.27999877929688
2018-08-03,251.24000549316406
2018-09-04,248.14999389648438
2019-06-19,254.77999877929688
2019-09-23,252.90499877929688
2019-11-18,245.77000427246094
2020-02-05,246.6699981689453
2020-04-24,243.35000610351562
2019-03-29,240.67999267578125
2019-11-21,244.26699829101562
2020-04-27,254.91000366210938
2020-02-11,253.58999633789062
2020-04-30,236.5399932861328
2019-05-01,247.83999633789062
2019-02-26,241.11500549316406
2019-01-25,242.4499969482422
2018-12-24,239.88999938964844
2019-09-06,232.3000030517578
2018-07-17,236.88999938964844
2018-09-19,241.3000030517578
2019-08-05,242.05999755859375
2019-10-08,244.02999877929688
2019-12-11,248.0800018310547
2019-11-27,250.91900634765625
2020-02-14,245.41000366210938
2020-05-06,249.0
2019-01-08,256.6400146484375
2018-12-07,254.8800048828125
2019-08-20,261.3500061035156
2018-11-05,261.3800048828125
2019-07-19,264.6499938964844
2018-10-04,265.95001220703125
2019-06-17,266.1499938964844
2019-05-16,265.29998779296875
2018-08-01,269.5899963378906
2019-03-13,268.3699951171875
2019-12-03,272.0
2020-02-20,274.4849853515625
2019-12-06,272.635009765625
2020-05-12,275.1029968261719
2019-12-09,273.4100036621094
2020-02-26,278.5400085449219
2020-05-15,282.739990234375
2019-03-28,273.9100036621094
2018-09-17,276.4700012207031
2018-08-16,262.70001220703125
2018-10-19,266.5400085449219
2019-04-29,266.2820129394531
2019-01-23,269.55999755859375
2019-09-04,271.1449890136719
2018-11-20,268.3699951171875
2019-07-02,240.22999572753906
2019-05-31,229.0500030517578
2019-12-12,230.1999969482422
2020-05-18,230.17999267578125
2019-09-27,234.13999938964844
2020-03-03,226.19000244140625
2020-05-21,223.00100708007812
2019-05-14,223.0
2018-08-31,218.35000610351562
2018-07-30,214.0500030517578
2018-10-02,218.94000244140625
2019-04-12,222.9199981689453
2019-03-11,219.0
2019-02-07,221.00999450683594
2019-07-17,225.8699951171875
2019-09-19,222.55999755859375
2019-10-21,220.72999572753906
2019-12-18,220.72000122070312
2020-03-06,219.41000366210938
2019-10-03,224.52999877929688
2020-03-09,223.78199768066406
2020-05-27,222.10699462890625
2019-12-24,225.11000061035156
2020-03-12,228.92300415039062
2018-12-20,234.00999450683594
2019-08-01,227.8300018310547
2018-08-14,227.4600067138672
2018-07-13,238.0
2018-10-17,247.52000427246094
2019-05-29,243.27999877929688
2019-03-26,240.82000732421875
2019-02-22,242.00999450683594
2019-10-04,243.5399932861328
2019-11-05,243.4499969482422
2019-12-27,239.4499969482422
2020-06-02,238.5399932861328
2019-12-30,235.718994140625
2020-03-18,233.02999877929688
2020-06-05,237.8300018310547
2019-07-15,240.72999572753906
2018-12-03,238.3800048828125
2019-06-13,229.5
2019-01-04,222.35499572753906
2018-08-29,215.25999450683594
2019-02-05,224.17999267578125
2018-11-01,229.47000122070312
2019-08-16,225.10699462890625
2019-04-10,227.50999450683594
2019-09-17,225.5
2019-10-15,230.75599670410156
2020-01-02,233.30999755859375
2020-06-08,235.4199981689453
2019-10-18,235.58999633789062
2020-03-24,238.1199951171875
2020-06-11,237.10000610351562
2020-01-08,241.22999572753906
2019-04-25,239.94000244140625
2019-07-30,240.0
2019-02-20,234.69500732421875
2018-07-11,240.00999450683594
2018-09-13,245.9149932861328
2018-10-15,245.42999267578125
2019-06-28,243.11000061035156
2018-12-18,242.36199951171875
2018-11-16,173.30999755859375
2019-10-02,187.0
2020-03-27,184.25
2020-01-10,188.39999389648438
2019-10-24,191.86000061035156
2020-03-30,192.0030059814453
2020-06-17,189.22500610351562
2020-01-14,190.66000366210938
2020-04-02,190.25
2019-01-02,187.8000030517578
2019-08-14,190.2100067138672
2018-10-30,191.52000427246094
2019-06-11,193.27999877929688
2019-05-10,192.5
2019-04-08,191.6999969482422
2018-08-27,192.17999267578125
2018-07-26,194.99000549316406
2018-09-28,194.89999389648438
2019-03-07,194.33299255371094
2019-10-30,194.3300018310547
2020-01-17,190.88999938964844
2020-06-23,188.1699981689453
2020-04-08,191.3730010986328
2020-06-26,190.77000427246094
2019-03-22,189.8699951171875
2019-01-17,188.36000061035156
2019-08-29,189.6300048828125
2018-11-14,190.0
2019-06-26,190.33799743652344
2018-09-11,191.85499572753906
2018-07-09,194.0
2018-08-10,197.61000061035156
2019-04-23,198.75
2019-09-30,198.3800048828125
2020-01-23,202.5399932861328
2019-11-08,204.052001953125
2020-04-14,203.7790069580078
2019-11-11,204.2100067138672
2020-01-29,203.9499969482422
2020-04-17,201.63999938964844
2018-07-24,202.10000610351562
2018-09-26,203.10000610351562
2019-05-08,198.47999572753906
2019-03-05,198.0
2019-02-01,201.3000030517578
2018-12-31,204.6300048828125
2018-11-29,205.92999267578125
2019-08-12,206.13999938964844
2019-07-11,207.89999389648438
2019-09-13,211.11000061035156
2019-11-14,210.72000122070312
2020-04-20,214.57000732421875
2020-02-04,219.1750030517578
2020-04-23,219.3000030517578
2018-12-14,221.6699981689453
2019-08-27,221.47999572753906
2018-08-08,234.33999633789062
2018-10-11,227.42300415039062
2018-11-12,234.75
2019-07-26,234.52000427246094
2019-06-24,228.14999389648438
2019-05-23,222.83999633789062
2019-03-20,223.63999938964844
2019-01-15,227.9199981689453
2019-11-20,229.55499267578125
2020-02-07,229.02999877929688
2020-02-10,230.48500061035156
2020-04-29,229.50999450683594
2019-11-26,230.25999450683594
2020-02-13,231.02999877929688
2019-01-30,232.39999389648438
2018-08-23,217.0
2018-09-24,220.38999938964844
2018-11-27,223.02999877929688
2018-10-26,223.63999938964844
2019-07-09,220.27000427246094
2019-06-07,209.35000610351562
2019-05-06,202.50999450683594
2019-04-04,202.80999755859375
2019-09-11,193.0500030517578
2019-11-29,185.77999877929688
2020-05-05,190.14999389648438
2019-12-02,188.6199951171875
2020-02-19,193.27999877929688
2020-05-08,195.89999389648438
2019-05-21,186.7899932861328
2019-03-18,177.38999938964844
2018-09-07,184.47000122070312
2018-08-06,181.15499877929688
2018-10-09,162.5800018310547
2019-02-14,157.42999267578125
2018-12-12,156.88999938964844
2019-07-24,157.6540069580078
2019-09-26,157.72999572753906
2019-10-28,172.64999389648438
2019-12-05,163.50999450683594
2020-05-11,156.6300048828125
2019-07-03,170.9949951171875
2020-02-25,185.02999877929688
2020-05-14,186.53500366210938
2020-02-28,189.78500366210938
2019-08-08,189.0800018310547
2019-06-05,199.22000122070312
2018-07-20,188.99000549316406
2018-08-21,189.05999755859375
2018-10-24,192.17999267578125
2019-04-02,198.72000122070312
2019-03-01,207.3699951171875
2019-01-28,210.30999755859375
2018-12-27,206.35000610351562
2019-09-09,200.6699981689453
2020-03-02,205.0
2020-05-20,201.52000427246094
2019-12-17,203.0
2020-03-05,205.4499969482422
2019-02-12,208.02000427246094
2019-01-11,200.0
2018-12-10,205.02999877929688
2019-08-23,208.25
2018-11-08,210.61099243164062
2019-07-22,215.7449951171875
2019-06-20,217.14999389648438
2018-09-05,220.50999450683594
2019-04-17,217.08999633789062
2019-09-24,205.72000122070312
2019-12-20,205.50999450683594
2020-05-26,212.50999450683594
2019-04-30,201.25
2019-12-23,209.63999938964844
2020-03-11,211.92999267578125
2020-05-29,215.32000732421875
2019-12-26,220.69000244140625
2020-06-01,209.08999633789062
2019-05-02,202.60000610351562
2019-02-27,202.96499633789062
2018-11-23,214.0
2019-08-06,214.63999938964844
2018-07-18,221.94000244140625
2018-09-20,222.3699951171875
2018-10-22,218.35000610351562
2019-07-05,222.02999877929688
2019-06-03,218.77000427246094
2019-10-09,222.38999938964844
2019-10-11,222.5
2020-03-17,230.24000549316406
2020-06-04,226.0
2019-10-14,228.08299255371094
2020-03-20,226.38999938964844
2018-11-06,232.89999389648438
2019-06-18,230.4499969482422
2019-05-17,229.5500030517578
2019-04-15,229.6199951171875
2019-03-14,217.64999389648438
2019-01-09,217.80999755859375
2018-08-02,215.83999633789062
2018-10-05,227.9499969482422
2019-08-21,226.14500427246094
2019-10-17,216.00999450683594
2020-03-23,213.77000427246094
2020-06-10,215.80999755859375
2019-02-25,212.4600067138672
2020-01-07,207.16000366210938
2020-03-26,206.1300048828125
2019-10-23,207.6999969482422
