Dates,ANET
2020-03-19,227.0
2020-01-03,224.0
2020-06-09,226.38999938964844
2019-02-15,230.8000030517578
2019-01-14,239.39999389648438
2018-07-06,240.5
2018-08-07,242.33999633789062
2018-10-10,268.6130065917969
2018-12-13,272.7200012207031
2019-08-26,274.81500244140625
2019-07-25,271.8699951171875
2019-05-22,275.3500061035156
2019-03-19,283.010009765625
2020-01-06,281.8599853515625
2020-03-25,285.0
2020-06-12,286.54998779296875
2019-10-22,288.489990234375
2020-01-09,289.7699890136719
2020-06-15,285.2200012207031
2019-10-25,279.0
2020-03-31,278.0
2020-06-18,275.3299865722656
2019-04-03,283.5299987792969
2018-08-22,287.2799987792969
2018-10-25,296.0
2019-01-29,293.9649963378906
2018-12-28,299.5899963378906
2018-11-26,304.9700012207031
2019-08-09,300.75
2019-07-08,300.0199890136719
2019-06-06,316.6700134277344
2019-09-10,314.8999938964844
2020-01-15,302.3999938964844
2020-04-03,314.27801513671875
2019-10-31,314.0799865722656
2020-04-06,315.17999267578125
2020-06-24,316.2349853515625
2018-11-09,319.4100036621094
2019-07-23,320.8800048828125
2019-06-21,325.0
2019-05-20,323.9800109863281
2019-04-18,315.94000244140625
2018-09-06,317.07000732421875
2018-10-08,319.30999755859375
2019-02-13,323.010009765625
2018-12-11,324.0
2019-09-25,326.4949951171875
2020-01-21,329.25
2020-04-09,330.5299987792969
2019-11-06,331.2699890136719
2020-01-24,329.3399963378906
2020-01-27,328.5
2020-04-15,326.0090026855469
2018-12-26,328.2569885253906
2019-08-07,324.6099853515625
2019-06-04,322.25
2018-09-21,322.8299865722656
2018-07-19,316.06500244140625
2018-08-20,316.2200012207031
2018-10-23,315.66400146484375
2019-05-03,278.44000244140625
2019-04-01,273.3999938964844
2019-02-28,271.14300537109375
2019-11-12,269.7449951171875
2020-01-30,268.69000244140625
2019-11-15,267.8800048828125
2020-04-21,258.1400146484375
2019-04-16,252.72999572753906
2019-03-15,250.0500030517578
2019-02-11,255.25
2019-01-10,253.94500732421875
2019-08-22,248.25999450683594
2018-11-07,253.9499969482422
2018-08-03,255.33799743652344
2018-09-04,255.27999877929688
2019-06-19,259.47698974609375
2019-09-23,259.1600036621094
2019-11-18,251.7100067138672
2020-02-05,251.3300018310547
2020-04-24,246.88999938964844
2019-03-29,246.92999267578125
2019-11-21,254.86000061035156
2020-04-27,263.7300109863281
2020-02-11,265.9100036621094
2020-04-30,251.0
2019-05-01,255.72999572753906
2019-02-26,254.07000732421875
2019-01-25,246.9510040283203
2018-12-24,245.72000122070312
2019-09-06,241.5
2018-07-17,241.17999267578125
2018-09-19,247.25
2019-08-05,245.91000366210938
2019-10-08,250.5
2019-12-11,254.61000061035156
2019-11-27,255.25
2020-02-14,251.89999389648438
2020-05-06,257.9700012207031
2019-01-08,262.5799865722656
2018-12-07,260.44000244140625
2019-08-20,266.9549865722656
2018-11-05,265.95001220703125
2019-07-19,268.94000244140625
2018-10-04,271.1300048828125
2019-06-17,269.760009765625
2019-05-16,271.1400146484375
2018-08-01,274.38800048828125
2019-03-13,272.5400085449219
2019-12-03,276.1199951171875
2020-02-20,278.20001220703125
2019-12-06,277.989990234375
2020-05-12,280.625
2019-12-09,278.4949951171875
2020-02-26,287.6099853515625
2020-05-15,289.45001220703125
2019-03-28,288.79998779296875
2018-09-17,279.8500061035156
2018-08-16,278.989990234375
2018-10-19,273.82000732421875
2019-04-29,272.6700134277344
2019-01-23,275.8699951171875
2019-09-04,279.239990234375
2018-11-20,278.4700012207031
2019-07-02,255.0
2019-05-31,238.0
2019-12-12,236.89999389648438
2020-05-18,235.32000732421875
2019-09-27,240.75999450683594
2020-03-03,232.75
2020-05-21,227.3780059814453
2019-05-14,233.99000549316406
2018-08-31,226.97000122070312
2018-07-30,220.0
2018-10-02,222.57000732421875
2019-04-12,226.89999389648438
2019-03-11,223.3000030517578
2019-02-07,227.0
2019-07-17,229.0
2019-09-19,229.38400268554688
2019-10-21,226.82000732421875
2019-12-18,224.9499969482422
2020-03-06,224.25
2019-10-03,229.88999938964844
2020-03-09,228.1199951171875
2020-05-27,228.5
2019-12-24,227.94000244140625
2020-03-12,236.4199981689453
2018-12-20,237.26400756835938
2019-08-01,238.5070037841797
2018-08-14,238.0
2018-07-13,247.05999755859375
2018-10-17,251.38999938964844
2019-05-29,250.0
2019-03-26,246.09300231933594
2019-02-22,245.97999572753906
2019-10-04,247.41000366210938
2019-11-05,251.85499572753906
2019-12-27,245.85000610351562
2020-06-02,243.14999389648438
2019-12-30,243.27999877929688
2020-03-18,242.2899932861328
2020-06-05,244.72000122070312
2019-07-15,247.72000122070312
2018-12-03,243.0399932861328
2019-06-13,241.49000549316406
2019-01-04,228.69000244140625
2018-08-29,224.33999633789062
2019-02-05,228.91000366210938
2018-11-01,232.5500030517578
2019-08-16,231.41000366210938
2019-04-10,231.9199981689453
2019-09-17,228.8699951171875
2019-10-15,238.74000549316406
2020-01-02,236.94400024414062
2020-06-08,243.5800018310547
2019-10-18,239.99000549316406
2020-03-24,241.77000427246094
2020-06-11,241.1230010986328
2020-01-08,246.1699981689453
2019-04-25,246.1199951171875
2019-07-30,246.78199768066406
2019-02-20,246.39999389648438
2018-07-11,245.25999450683594
2018-09-13,251.74000549316406
2018-10-15,249.52999877929688
2019-06-28,247.89999389648438
2018-12-18,247.8000030517578
2018-11-16,189.33999633789062
2019-10-02,192.56700134277344
2020-03-27,192.49000549316406
2020-01-10,192.77999877929688
2019-10-24,196.99000549316406
2020-03-30,194.92999267578125
2020-06-17,192.88999938964844
2020-01-14,194.47999572753906
2020-04-02,195.8520050048828
2019-01-02,191.1300048828125
2019-08-14,193.91000366210938
2018-10-30,195.49000549316406
2019-06-11,196.343994140625
2019-05-10,195.9199981689453
2019-04-08,194.38999938964844
2018-08-27,194.74000549316406
2018-07-26,198.55999755859375
2018-09-28,199.1999969482422
2019-03-07,196.85000610351562
2019-10-30,196.22000122070312
2020-01-17,195.38999938964844
2020-06-23,192.17999267578125
2020-04-08,195.0399932861328
2020-06-26,193.80999755859375
2019-03-22,193.1649932861328
2019-01-17,190.81500244140625
2019-08-29,194.86000061035156
2018-11-14,193.50999450683594
2019-06-26,194.89999389648438
2018-09-11,194.99000549316406
2018-07-09,200.86000061035156
2018-08-10,199.86000061035156
2019-04-23,200.23199462890625
2019-09-30,205.52000427246094
2020-01-23,206.9199981689453
2019-11-08,208.58999633789062
2020-04-14,204.8699951171875
2019-11-11,205.8000030517578
2020-01-29,205.9199981689453
2020-04-17,204.69000244140625
2018-07-24,204.5800018310547
2018-09-26,207.23500061035156
2019-05-08,203.8300018310547
2019-03-05,203.1699981689453
2019-02-01,205.42999267578125
2018-12-31,207.7899932861328
2018-11-29,208.89999389648438
2019-08-12,209.66000366210938
2019-07-11,211.5
2019-09-13,214.35000610351562
2019-11-14,216.19000244140625
2020-04-20,219.41000366210938
2020-02-04,222.72000122070312
2020-04-23,224.0
2018-12-14,225.91000366210938
2019-08-27,230.97999572753906
2018-08-08,241.88999938964844
2018-10-11,236.7100067138672
2018-11-12,237.83999633789062
2019-07-26,239.02000427246094
2019-06-24,233.6300048828125
2019-05-23,230.5399932861328
2019-03-20,227.3800048828125
2019-01-15,231.6699981689453
2019-11-20,234.6300048828125
2020-02-07,233.33999633789062
2020-02-10,233.41000366210938
2020-04-29,234.55499267578125
2019-11-26,234.6199951171875
2020-02-13,235.17999267578125
2019-01-30,241.35000610351562
2018-08-23,227.0
2018-09-24,226.3000030517578
2018-11-27,227.44000244140625
2018-10-26,228.75999450683594
2019-07-09,224.57000732421875
2019-06-07,216.36000061035156
2019-05-06,217.49000549316406
2019-04-04,209.1300048828125
2019-09-11,203.47000122070312
2019-11-29,196.11000061035156
2020-05-05,197.17999267578125
2019-12-02,198.85000610351562
2020-02-19,201.86000061035156
2020-05-08,201.9600067138672
2019-05-21,195.30999755859375
2019-03-18,189.6199951171875
2018-09-07,200.43499755859375
2018-08-06,196.08999633789062
2018-10-09,174.19000244140625
2019-02-14,177.0500030517578
2018-12-12,171.22999572753906
2019-07-24,172.25999450683594
2019-09-26,185.32000732421875
2019-10-28,189.72000122070312
2019-12-05,187.76699829101562
2020-05-11,167.64999389648438
2019-07-03,189.52999877929688
2020-02-25,196.68800354003906
2020-05-14,202.66000366210938
2020-02-28,196.16000366210938
2019-08-08,206.94000244140625
2019-06-05,208.6179962158203
2018-07-20,199.55999755859375
2018-08-21,198.1300048828125
2018-10-24,197.7100067138672
2019-04-02,208.57000732421875
2019-03-01,215.44000244140625
2019-01-28,215.8699951171875
2018-12-27,212.5
2019-09-09,211.0
2020-03-02,210.6300048828125
2020-05-20,206.5500030517578
2019-12-17,210.75999450683594
2020-03-05,211.82000732421875
2019-02-12,214.0399932861328
2019-01-11,210.72000122070312
2018-12-10,212.80999755859375
2019-08-23,213.66000366210938
2018-11-08,216.9199981689453
2019-07-22,220.61000061035156
2019-06-20,221.69000244140625
2018-09-05,224.0
2019-04-17,221.33999633789062
2019-09-24,216.02999877929688
2019-12-20,211.0
2020-05-26,221.5500030517578
2019-04-30,212.25
2019-12-23,214.5399932861328
2020-03-11,218.77000427246094
2020-05-29,225.55999755859375
2019-12-26,229.50999450683594
2020-06-01,223.86000061035156
2019-05-02,212.5500030517578
2019-02-27,210.97999572753906
2018-11-23,219.19000244140625
2019-08-06,221.19000244140625
2018-07-18,225.5800018310547
2018-09-20,226.61000061035156
2018-10-22,225.8000030517578
2019-07-05,227.375
2019-06-03,227.44000244140625
2019-10-09,229.30999755859375
2019-10-11,234.44000244140625
2020-03-17,236.0
2020-06-04,234.6999969482422
2019-10-14,232.9600067138672
2020-03-20,232.9250030517578
2018-11-06,237.19000244140625
2019-06-18,237.0
2019-05-17,234.47999572753906
2019-04-15,234.9600067138672
2019-03-14,228.0
2019-01-09,227.39999389648438
2018-08-02,226.6999969482422
2018-10-05,235.27999877929688
2019-08-21,231.39300537109375
2019-10-17,224.5189971923828
2020-03-23,223.27999877929688
2020-06-10,219.6999969482422
2019-02-25,219.39999389648438
2020-01-07,216.44000244140625
2020-03-26,212.4499969482422
2019-10-23,212.74099731445312
