Dates,ANET
2019-10-03,227.41000366210938
2020-03-09,226.6199951171875
2020-05-27,224.2899932861328
2019-12-24,226.22999572753906
2020-03-12,235.3800048828125
2018-12-20,235.6999969482422
2019-08-01,231.1300048828125
2018-08-14,237.94000244140625
2018-07-13,246.80999755859375
2018-10-17,249.94000244140625
2019-05-29,243.75999450683594
2019-03-26,244.19000244140625
2019-02-22,244.4499969482422
2019-10-04,246.60000610351562
2019-11-05,244.1300048828125
2019-12-27,240.05999755859375
2020-06-02,240.75
2019-12-30,238.0399932861328
2020-03-18,241.55999755859375
2020-06-05,244.00999450683594
2019-07-15,242.77999877929688
2018-12-03,238.9199981689453
2019-06-13,230.35000610351562
2019-01-04,228.3300018310547
2018-08-29,224.33999633789062
2019-02-05,228.57000732421875
2018-11-01,230.94000244140625
2019-08-16,229.10000610351562
2019-04-10,230.02999877929688
2019-09-17,227.72000122070312
2019-10-15,236.44000244140625
2020-01-02,234.77000427246094
2020-06-08,240.97000122070312
2019-10-18,239.0800018310547
2020-03-24,241.50999450683594
2020-06-11,239.42999267578125
2020-01-08,243.83999633789062
2019-04-25,241.5
2019-07-30,246.61000061035156
2019-02-20,239.32000732421875
2018-07-11,244.36000061035156
2018-09-13,248.89999389648438
2018-10-15,245.9600067138672
2019-06-28,246.27000427246094
2018-12-18,244.57000732421875
2018-11-16,185.3000030517578
2019-10-02,191.27000427246094
2020-03-27,188.77999877929688
2020-01-10,190.42999267578125
2019-10-24,194.44000244140625
2020-03-30,192.61000061035156
2020-06-17,191.1699981689453
2020-01-14,193.97000122070312
2020-04-02,190.64999389648438
2019-01-02,190.55999755859375
2019-08-14,192.6199951171875
2018-10-30,193.02000427246094
2019-06-11,194.0
2019-05-10,194.0399932861328
2019-04-08,192.0
2018-08-27,194.49000549316406
2018-07-26,197.91000366210938
2018-09-28,196.27000427246094
2019-03-07,195.60000610351562
2019-10-30,195.1300048828125
2020-01-17,193.1300048828125
2020-06-23,191.99000549316406
2020-04-08,193.6999969482422
2020-06-26,191.64999389648438
2019-03-22,190.2100067138672
2019-01-17,190.32000732421875
2019-08-29,192.13999938964844
2018-11-14,191.22999572753906
2019-06-26,192.6999969482422
2018-09-11,192.9199981689453
2018-07-09,198.63999938964844
2018-08-10,199.0
2019-04-23,200.02000427246094
2019-09-30,203.75
2020-01-23,206.14999389648438
2019-11-08,204.8699951171875
2020-04-14,204.63999938964844
2019-11-11,205.61000061035156
2020-01-29,204.42999267578125
2020-04-17,203.1300048828125
2018-07-24,203.39999389648438
2018-09-26,204.72000122070312
2019-05-08,200.85000610351562
2019-03-05,202.86000061035156
2019-02-01,204.85000610351562
2018-12-31,206.97999572753906
2018-11-29,206.8000030517578
2019-08-12,207.4600067138672
2019-07-11,211.14999389648438
2019-09-13,213.0500030517578
2019-11-14,213.38999938964844
2020-04-20,219.25
2020-02-04,221.8699951171875
2020-04-23,221.24000549316406
2018-12-14,222.72000122070312
2019-08-27,230.05999755859375
2018-08-08,238.0500030517578
2018-10-11,234.97000122070312
2018-11-12,236.72000122070312
2019-07-26,235.0500030517578
2019-06-24,231.74000549316406
2019-05-23,223.33999633789062
2019-03-20,225.27000427246094
2019-01-15,231.32000732421875
2019-11-20,229.91000366210938
2020-02-07,232.52000427246094
2020-02-10,231.77000427246094
2020-04-29,232.41000366210938
2019-11-26,231.5
2020-02-13,234.4600067138672
2019-01-30,237.6199951171875
2018-08-23,223.47000122070312
2018-09-24,225.7899932861328
2018-11-27,225.02000427246094
2018-10-26,228.27999877929688
2019-07-09,223.4600067138672
2019-06-07,213.75
2019-05-06,205.99000549316406
2019-04-04,203.13999938964844
2019-09-11,193.17999267578125
2019-11-29,193.1199951171875
2020-05-05,196.58999633789062
2019-12-02,191.75
2020-02-19,201.6300048828125
2020-05-08,196.55999755859375
2019-05-21,190.77999877929688
2019-03-18,185.69000244140625
2018-09-07,199.9600067138672
2018-08-06,182.1999969482422
2018-10-09,162.88999938964844
2019-02-14,176.75999450683594
2018-12-12,157.0399932861328
2019-07-24,168.1999969482422
2019-09-26,177.0
2019-10-28,177.8800048828125
2019-12-05,164.47999572753906
2020-05-11,161.8800048828125
2019-07-03,186.55999755859375
2020-02-25,188.3300018310547
2020-05-14,200.57000732421875
2020-02-28,191.2899932861328
2019-08-08,205.72999572753906
2019-06-05,202.5500030517578
2018-07-20,192.77000427246094
2018-08-21,194.10000610351562
2018-10-24,194.63999938964844
2019-04-02,207.60000610351562
2019-03-01,209.13999938964844
2019-01-28,214.58999633789062
2018-12-27,209.91000366210938
2019-09-09,202.0800018310547
2020-03-02,207.30999755859375
2020-05-20,204.19000244140625
2019-12-17,205.2100067138672
2020-03-05,210.02000427246094
2019-02-12,211.99000549316406
2019-01-11,200.0500030517578
2018-12-10,211.3699951171875
2019-08-23,209.22999572753906
2018-11-08,216.80999755859375
2019-07-22,217.91000366210938
2019-06-20,218.02999877929688
2018-09-05,222.0399932861328
2019-04-17,219.3000030517578
2019-09-24,207.63999938964844
2019-12-20,211.0
2020-05-26,220.44000244140625
2019-04-30,208.00999450683594
2019-12-23,210.42999267578125
2020-03-11,218.00999450683594
2020-05-29,224.5800018310547
2019-12-26,221.10000610351562
2020-06-01,213.72000122070312
2019-05-02,205.58999633789062
2019-02-27,210.4499969482422
2018-11-23,215.6199951171875
2019-08-06,219.75999450683594
2018-07-18,224.6999969482422
2018-09-20,223.0800018310547
2018-10-22,220.1699981689453
2019-07-05,222.35000610351562
2019-06-03,227.30999755859375
2019-10-09,222.9199981689453
2019-10-11,233.4600067138672
2020-03-17,234.63999938964844
2020-06-04,230.4499969482422
2019-10-14,231.27000427246094
2020-03-20,228.66000366210938
2018-11-06,235.1699981689453
2019-06-18,231.7899932861328
2019-05-17,231.39999389648438
2019-04-15,232.77000427246094
2019-03-14,218.8000030517578
2019-01-09,222.77999877929688
2018-08-02,225.85000610351562
2018-10-05,229.55999755859375
2019-08-21,226.5399932861328
2019-10-17,219.4499969482422
2020-03-23,218.00999450683594
2020-06-10,216.8699951171875
2019-02-25,215.6199951171875
2020-01-07,209.25
2020-03-26,211.97999572753906
2019-10-23,210.6300048828125
