Dates,DFS
2018-06-20,74.5999984741211
2018-06-21,73.19000244140625
2018-06-25,73.76000213623047
2018-06-22,73.2300033569336
2018-06-26,72.5199966430664
2018-06-27,71.27999877929688
2018-06-28,70.0199966430664
2018-06-29,71.02999877929688
2018-07-02,69.9000015258789
2018-07-03,71.55000305175781
2018-07-05,70.91999816894531
2018-07-16,70.47000122070312
2018-09-18,70.56999969482422
2019-01-24,72.2300033569336
2019-09-05,71.16000366210938
2018-11-21,71.5999984741211
2020-01-13,70.70999908447266
2020-04-01,69.91000366210938
2020-06-19,70.36000061035156
2019-10-29,71.19000244140625
2020-01-16,71.61000061035156
2020-06-22,71.62999725341797
2018-10-03,72.0999984741211
2018-07-31,73.5
2019-03-12,73.12000274658203
2019-02-08,73.0
2019-01-07,72.9800033569336
2018-12-06,73.04000091552734
2019-08-19,72.25
2019-07-18,71.5999984741211
2019-05-15,71.16999816894531
2019-09-20,71.9800033569336
2019-11-01,73.33999633789062
2020-04-07,72.9800033569336
2020-06-25,74.58999633789062
2020-06-16,75.5
2019-11-04,74.7699966430664
2020-01-22,74.48999786376953
2019-11-07,74.56999969482422
2020-04-13,75.2300033569336
2019-07-01,75.87000274658203
2019-05-30,77.37000274658203
2018-08-15,78.0
2018-10-18,78.30000305175781
2019-03-27,78.95999908447266
2019-01-22,78.75
2018-12-21,78.19999694824219
2019-09-03,78.69000244140625
2018-11-19,79.19000244140625
2019-08-02,78.55999755859375
2020-01-28,78.37000274658203
2020-04-16,77.75
2019-11-13,78.20999908447266
2020-01-31,78.69999694824219
2018-12-04,78.51000213623047
2018-11-02,77.76000213623047
2019-07-16,77.72000122070312
2018-08-30,78.0199966430664
2018-10-01,78.87999725341797
2019-06-14,77.73999786376953
2019-05-13,77.16999816894531
2019-04-11,77.97000122070312
2019-02-06,77.81999969482422
2019-09-18,78.44999694824219
2020-02-03,79.2300033569336
2020-04-22,79.56999969482422
2019-11-19,79.8499984741211
2020-02-06,79.06999969482422
2019-11-22,78.8499984741211
2019-03-25,77.56999969482422
2019-02-21,76.69999694824219
2018-12-19,77.26000213623047
2018-07-12,77.5
2018-09-14,77.91999816894531
2018-08-13,78.19000244140625
2018-10-16,78.0
2019-07-31,76.63999938964844
2019-05-28,76.86000061035156
2019-04-26,76.80000305175781
2020-04-28,75.25
2019-11-25,75.4000015258789
2020-02-12,74.30999755859375
2020-05-01,74.5
2020-05-04,75.88999938964844
2019-06-12,75.79000091552734
2019-04-09,75.1500015258789
2019-03-08,76.2699966430664
2019-02-04,72.93000030517578
2018-07-27,73.93000030517578
2018-08-28,72.77999877929688
2019-01-03,71.5
2019-08-15,67.88999938964844
2018-10-31,68.41000366210938
