Dates,DFS
2019-04-22,56.75286102294922
2019-03-21,57.1666259765625
2019-01-16,56.20438766479492
2019-08-28,58.97563171386719
2018-11-13,59.07185745239258
2018-10-12,59.17770767211914
2019-06-25,59.783912658691406
2020-03-10,60.13032150268555
2020-05-28,60.17843246459961
2019-10-07,60.80388641357422
2020-03-13,60.563323974609375
2019-10-10,61.92970657348633
2020-03-16,62.102909088134766
2020-06-03,63.86381149291992
2018-11-28,63.623260498046875
2018-09-25,63.6617431640625
2018-07-23,63.68098831176758
2018-08-24,64.21021270751953
2019-07-10,64.81642150878906
2019-05-07,64.2583236694336
2019-04-05,65.16283416748047
2019-03-04,64.94151306152344
2019-01-31,65.81715393066406
2019-09-12,66.50996398925781
2019-12-31,66.56770324707031
2020-03-19,66.41373443603516
2020-01-03,66.31751251220703
2020-06-09,65.44188690185547
2019-02-15,65.31678771972656
2019-01-14,67.0873031616211
2018-07-06,67.52993774414062
2018-08-07,67.05844116210938
2018-10-10,68.59803771972656
2018-12-13,68.8866958618164
2019-08-26,69.30278778076172
2019-07-25,68.90605163574219
2019-05-22,69.14795684814453
2019-03-19,68.73187255859375
2020-01-06,68.48028564453125
2020-03-25,68.94475555419922
2020-06-12,69.2931137084961
2019-10-22,69.51566314697266
2020-01-09,69.12860870361328
2020-06-15,68.73187255859375
2019-10-25,68.99314880371094
2020-03-31,67.64811706542969
2020-06-18,67.61908721923828
2019-04-03,68.5770492553711
2018-08-22,69.04151153564453
2018-10-25,69.78661346435547
2019-01-29,69.99949645996094
2018-12-28,70.79296875
2018-11-26,71.27679443359375
2019-08-09,71.24775695800781
2019-07-08,69.1866683959961
2019-06-06,70.07688903808594
2019-09-10,68.07386779785156
2020-01-15,67.50296783447266
2020-04-03,68.29644012451172
2019-10-31,68.1996841430664
2020-04-06,68.43190002441406
2020-06-24,68.85767364501953
2018-11-09,71.12196350097656
2019-07-23,71.39289855957031
2019-06-21,71.58644104003906
2019-05-20,71.82835388183594
2019-04-18,72.52505493164062
2018-09-06,72.38957977294922
2018-10-08,71.77027893066406
2019-02-13,72.1186294555664
2018-12-11,72.4476318359375
2019-09-25,73.74427795410156
2020-01-21,73.35722351074219
2020-04-09,74.46034240722656
2019-11-06,74.37325286865234
2020-01-24,74.65386962890625
2020-01-27,74.40227508544922
2020-04-15,74.7022476196289
2018-12-26,74.52806091308594
2019-08-07,75.02156829833984
2019-06-04,78.56315612792969
2018-09-21,78.80506896972656
2018-07-19,78.85344696044922
2018-08-20,78.47606658935547
2018-10-23,78.5147705078125
2019-05-03,79.60820770263672
2019-04-01,79.3759765625
2019-02-28,77.86644744873047
2019-11-12,76.5020751953125
2020-01-30,76.44400787353516
2019-11-15,76.88912963867188
2020-04-21,74.14100646972656
2019-04-16,75.12801361083984
2019-03-15,74.73127746582031
2019-02-11,75.59248352050781
2019-01-10,74.78933715820312
2019-08-22,75.30218505859375
2018-11-07,76.11502075195312
2018-08-03,75.91180419921875
2018-09-04,74.45289611816406
2019-06-19,74.79330444335938
2019-09-23,74.11247253417969
2019-11-18,74.42372131347656
2020-02-05,73.84989166259766
2020-04-24,72.5076904296875
2019-03-29,72.6633071899414
2019-11-21,75.11427307128906
2020-04-27,75.59083557128906
2020-02-11,75.96043395996094
2020-04-30,75.99934387207031
2019-05-01,76.04796600341797
2019-02-26,76.60235595703125
2019-01-25,75.31851959228516
2018-12-24,75.32823944091797
2019-09-06,75.32823944091797
2018-07-17,74.77385711669922
2018-09-19,75.68810272216797
2019-08-05,74.90029907226562
2019-10-08,76.24249267578125
2019-12-11,76.23275756835938
2019-11-27,75.46440124511719
2020-02-14,75.29905700683594
2020-05-06,75.46440124511719
2019-01-08,75.46440124511719
2018-12-07,75.46440124511719
2019-08-20,76.42728424072266
2018-11-05,76.70934295654297
2019-07-19,78.17796325683594
2018-10-04,78.00289916992188
2019-06-17,78.0807113647461
2019-05-16,78.31414031982422
2018-08-01,77.9056396484375
2019-03-13,78.38221740722656
2019-12-03,79.06304168701172
2020-02-20,78.81017303466797
2019-12-06,78.7226333618164
2020-05-12,77.82782745361328
2019-12-09,79.39372253417969
2020-02-26,79.50071716308594
2020-05-15,80.07455444335938
2019-03-28,82.16565704345703
2018-09-17,89.47964477539062
2018-08-16,89.2462158203125
2018-10-19,90.36471557617188
2019-04-29,89.25594329833984
2019-01-23,88.55567169189453
2019-09-04,87.28155517578125
2018-11-20,85.21963500976562
2019-07-02,84.30538177490234
2019-05-31,80.92071533203125
2019-12-12,82.00031280517578
2020-05-18,81.47509765625
2019-09-27,82.31153869628906
2020-03-03,81.68907165527344
2020-05-21,79.32564544677734
2019-05-14,80.67756652832031
2018-08-31,77.2442626953125
2018-07-30,76.86495208740234
2018-10-02,78.14879608154297
2019-04-12,78.66426849365234
2019-03-11,77.56523132324219
2019-02-07,78.0151138305664
2019-07-17,77.9271011352539
2019-09-19,75.07132720947266
2019-10-21,76.34272766113281
2019-12-18,75.78527069091797
2020-03-06,77.22293090820312
2019-10-03,78.24005889892578
2020-03-09,78.21070861816406
2020-05-27,76.73392486572266
2019-12-24,77.58479309082031
2020-03-12,80.02001190185547
2018-12-20,80.44055938720703
2019-08-01,82.6117172241211
2018-08-14,82.46501159667969
2018-07-13,82.5334701538086
2018-10-17,82.64105224609375
2019-05-29,82.9148941040039
2019-03-26,81.7510757446289
2019-02-22,82.05425262451172
2019-10-04,82.4552230834961
2019-11-05,81.89777374267578
2019-12-27,81.1153793334961
2020-06-02,81.47723388671875
2019-12-30,80.19605255126953
2020-03-18,79.95155334472656
2020-06-05,79.56034851074219
2019-07-15,79.71684265136719
2018-12-03,79.30606842041016
2019-06-13,77.20337677001953
2019-01-04,75.12023162841797
2018-08-29,74.82682800292969
2019-02-05,76.17646789550781
2018-11-01,75.99063873291016
2019-08-16,73.51630401611328
2019-04-10,74.46497344970703
2019-09-17,74.81704711914062
2019-10-15,75.65812683105469
2020-01-02,76.03955078125
2020-06-08,77.21314239501953
2019-10-18,76.83172607421875
2020-03-24,77.48699188232422
2020-06-11,77.20337677001953
2020-01-08,78.67037200927734
2019-04-25,79.36475372314453
2019-07-30,78.74860382080078
2019-02-20,77.98576354980469
2018-07-11,78.37696838378906
2018-09-13,79.63859558105469
2018-10-15,79.43321228027344
2019-06-28,79.36475372314453
2018-12-18,78.49433898925781
2018-11-16,79.92221069335938
2019-10-02,80.84153747558594
2020-03-27,81.27185821533203
2020-01-10,81.35009002685547
2019-10-24,82.49435424804688
2020-03-30,82.84642791748047
2020-06-17,82.26942443847656
2020-01-14,82.59214782714844
2020-04-02,82.4552230834961
2019-01-02,82.9442367553711
2019-08-14,82.66060638427734
2018-10-30,82.29875183105469
2019-06-11,82.06404113769531
2019-05-10,81.46430969238281
2019-04-08,81.52330017089844
2018-08-27,82.4572982788086
2018-07-26,83.74523162841797
2018-09-28,83.30281829833984
2019-03-07,83.68624877929688
2019-10-30,83.44046020507812
2020-01-17,82.64409637451172
2020-06-23,81.56262969970703
2020-04-08,82.22134399414062
2020-06-26,81.7297592163086
2019-03-22,82.88988494873047
2019-01-17,82.79157257080078
2019-08-29,83.43062591552734
2018-11-14,82.81123352050781
2019-06-26,84.92501831054688
2018-09-11,85.219970703125
2018-07-09,84.6792221069336
2018-08-10,85.0528335571289
2019-04-23,85.0528335571289
2019-09-30,84.86602783203125
2020-01-23,85.2396240234375
2019-11-08,83.90253448486328
2020-04-14,83.84355163574219
2019-11-11,84.05001068115234
2020-01-29,83.51910400390625
2020-04-17,83.1061782836914
2018-07-24,83.39129638671875
2018-09-26,83.86322021484375
2019-05-08,82.46712493896484
2019-03-05,81.0120620727539
2019-02-01,80.11737823486328
2018-12-31,80.9825668334961
2018-11-29,82.02471160888672
2019-08-12,81.28734588623047
2019-07-11,81.48397064208984
2019-09-13,81.64128112792969
2019-11-14,81.91655731201172
2020-04-20,82.23117065429688
2020-02-04,83.01769256591797
2020-04-23,82.27050018310547
2018-12-14,83.90253448486328
2019-08-27,84.40394592285156
2018-08-08,75.00497436523438
2018-10-11,72.66506958007812
2018-11-12,73.96283721923828
2019-07-26,74.52323150634766
2019-06-24,75.08363342285156
2019-05-23,73.86450958251953
2019-03-20,73.82518768310547
2019-01-15,74.52323150634766
2019-11-20,76.07661437988281
2020-02-07,75.06396484375
2020-02-10,74.02182006835938
2020-04-29,74.55271911621094
2019-11-26,74.47406768798828
2020-02-13,74.75919342041016
2019-01-30,74.91648864746094
2018-08-23,75.13278198242188
2018-09-24,74.080810546875
2018-11-27,74.7236099243164
2018-10-26,74.95106506347656
2019-07-09,74.48626708984375
2019-06-07,72.34029388427734
2019-05-06,68.7208023071289
2019-04-04,68.2362289428711
2019-09-11,65.44744110107422
2019-11-29,64.85408782958984
2020-05-05,67.12862396240234
2019-12-02,63.59813690185547
2020-02-19,65.95179748535156
2020-05-08,63.855262756347656
2019-05-21,61.887290954589844
2019-03-18,54.15385055541992
2018-09-07,57.05141830444336
2018-08-06,52.611122131347656
2018-10-09,44.383216857910156
2019-02-14,51.18705749511719
2018-12-12,37.450809478759766
2019-07-24,36.46187973022461
2019-09-26,26.70113182067871
2019-10-28,28.01641082763672
2019-12-05,24.970502853393555
2020-05-11,26.355005264282227
2019-07-03,33.40608215332031
2020-02-25,37.03546142578125
2020-05-14,41.2483024597168
2020-02-28,37.984832763671875
2019-08-08,37.17390823364258
2019-06-05,35.27516174316406
2018-07-20,31.18099021911621
2018-08-21,30.64696502685547
2018-10-24,28.214197158813477
2019-04-02,33.089622497558594
2019-03-01,34.612579345703125
2019-01-28,36.808006286621094
2018-12-27,38.775978088378906
2019-09-09,35.779518127441406
2020-03-02,35.13671112060547
2020-05-20,32.61493682861328
2019-12-17,31.339218139648438
2020-03-05,34.652137756347656
2019-02-12,34.830142974853516
2019-01-11,33.920326232910156
2018-12-10,34.760921478271484
2019-08-23,34.4345703125
2018-11-08,35.82896423339844
2019-07-22,37.025569915771484
2019-06-20,39.61656951904297
2018-09-05,45.40181350708008
2019-04-17,42.49435806274414
2019-09-24,40.91206741333008
2019-12-20,40.91206741333008
2020-05-26,40.64505386352539
2019-04-30,38.70675277709961
2019-12-23,40.031917572021484
2020-03-11,42.247127532958984
2020-05-29,40.01213836669922
2019-12-26,38.766090393066406
2020-06-01,35.98719024658203
2019-05-02,38.79575729370117
2019-02-27,37.57937240600586
2018-11-23,40.605499267578125
2019-08-06,39.310001373291016
2018-07-18,41.0099983215332
2018-09-20,40.75
2018-10-22,40.470001220703125
2019-07-05,44.08000183105469
2019-06-03,49.599998474121094
2019-10-09,49.470001220703125
2019-10-11,47.5099983215332
2020-03-17,49.84000015258789
2020-06-04,52.38999938964844
2019-10-14,57.13999938964844
2020-03-20,58.2599983215332
2018-11-06,60.619998931884766
2019-06-18,61.290000915527344
2019-05-17,58.849998474121094
2019-04-15,54.959999084472656
2019-03-14,49.40999984741211
2019-01-09,52.9900016784668
2018-08-02,54.54999923706055
2018-10-05,55.91999816894531
2019-08-21,55.08000183105469
2019-10-17,53.83000183105469
2020-03-23,53.72999954223633
2020-06-10,54.02000045776367
2019-02-25,54.86000061035156
2020-01-07,50.810001373291016
2020-03-26,52.060001373291016
2019-10-23,48.66999816894531
