Dates,DFS
2020-01-30,79.0
2019-11-15,79.45999908447266
2020-04-21,76.62000274658203
2019-04-16,77.63999938964844
2019-03-15,77.2300033569336
2019-02-11,78.12000274658203
2019-01-10,77.29000091552734
2019-08-22,77.81999969482422
2018-11-07,78.66000366210938
2018-08-03,78.44999694824219
2018-09-04,76.55000305175781
2019-06-19,76.9000015258789
2019-09-23,76.19999694824219
2019-11-18,76.5199966430664
2020-02-05,75.93000030517578
2020-04-24,74.55000305175781
2019-03-29,74.70999908447266
2019-11-21,77.2300033569336
2020-04-27,77.72000122070312
2020-02-11,78.0999984741211
2020-04-30,78.13999938964844
2019-05-01,78.19000244140625
2019-02-26,78.76000213623047
2019-01-25,77.44000244140625
2018-12-24,77.44999694824219
2019-09-06,77.44999694824219
2018-07-17,76.87999725341797
2018-09-19,77.81999969482422
2019-08-05,77.01000213623047
2019-10-08,78.38999938964844
2019-12-11,78.37999725341797
2019-11-27,77.58999633789062
2020-02-14,77.41999816894531
2020-05-06,77.58999633789062
2019-01-08,77.58999633789062
2018-12-07,77.58999633789062
2019-08-20,78.58000183105469
2018-11-05,78.87000274658203
2019-07-19,80.37999725341797
2018-10-04,80.19999694824219
2019-06-17,80.27999877929688
2019-05-16,80.5199966430664
2018-08-01,80.0999984741211
2019-03-13,80.58999633789062
2019-12-03,81.29000091552734
2020-02-20,81.02999877929688
2019-12-06,80.94000244140625
2020-05-12,80.0199966430664
2019-12-09,81.62999725341797
2020-02-26,81.73999786376953
2020-05-15,82.33000183105469
2019-03-28,84.4800033569336
2018-09-17,92.0
2018-08-16,91.76000213623047
2018-10-19,92.91000366210938
2019-04-29,91.7699966430664
2019-01-23,91.05000305175781
2019-09-04,89.73999786376953
2018-11-20,87.62000274658203
2019-07-02,86.68000030517578
2019-05-31,83.19999694824219
2019-12-12,84.30999755859375
2020-05-18,83.7699966430664
2019-09-27,84.62999725341797
2020-03-03,83.98999786376953
2020-05-21,81.55999755859375
2019-05-14,82.94999694824219
2018-08-31,79.41999816894531
2018-07-30,79.02999877929688
2018-10-02,80.3499984741211
2019-04-12,80.87999725341797
2019-03-11,79.75
2019-02-07,79.7699966430664
2019-07-17,79.68000030517578
2019-09-19,76.76000213623047
2019-10-21,78.05999755859375
2019-12-18,77.48999786376953
2020-03-06,78.95999908447266
2019-10-03,80.0
2020-03-09,79.97000122070312
2020-05-27,78.45999908447266
2019-12-24,79.33000183105469
2020-03-12,81.81999969482422
2018-12-20,82.25
2019-08-01,84.47000122070312
2018-08-14,84.31999969482422
2018-07-13,84.38999938964844
2018-10-17,84.5
2019-05-29,84.77999877929688
2019-03-26,83.58999633789062
2019-02-22,83.9000015258789
2019-10-04,84.30999755859375
2019-11-05,83.73999786376953
2019-12-27,82.94000244140625
2020-06-02,83.30999755859375
2019-12-30,82.0
2020-03-18,81.75
2020-06-05,81.3499984741211
2019-07-15,81.51000213623047
2018-12-03,81.08999633789062
2019-06-13,78.94000244140625
2019-01-04,76.80999755859375
2018-08-29,76.51000213623047
2019-02-05,77.88999938964844
2018-11-01,77.69999694824219
2019-08-16,75.16999816894531
2019-04-10,76.13999938964844
2019-09-17,76.5
2019-10-15,77.36000061035156
2020-01-02,77.75
2020-06-08,78.94999694824219
2019-10-18,78.55999755859375
2020-03-24,79.2300033569336
2020-06-11,78.94000244140625
2020-01-08,80.44000244140625
2019-04-25,81.1500015258789
2019-07-30,80.5199966430664
2019-02-20,79.73999786376953
2018-07-11,80.13999938964844
2018-09-13,81.43000030517578
2018-10-15,81.22000122070312
2019-06-28,81.1500015258789
2018-12-18,80.26000213623047
2018-11-16,81.72000122070312
2019-10-02,82.66000366210938
2020-03-27,83.0999984741211
2020-01-10,83.18000030517578
2019-10-24,84.3499984741211
2020-03-30,84.70999908447266
2020-06-17,84.12000274658203
2020-01-14,84.44999694824219
2020-04-02,84.30999755859375
2019-01-02,84.80999755859375
2019-08-14,84.5199966430664
2018-10-30,84.1500015258789
2019-06-11,83.91000366210938
2019-05-10,82.86000061035156
2019-04-08,82.91999816894531
2018-08-27,83.87000274658203
2018-07-26,85.18000030517578
2018-09-28,84.7300033569336
2019-03-07,85.12000274658203
2019-10-30,84.87000274658203
2020-01-17,84.05999755859375
2020-06-23,82.95999908447266
2020-04-08,83.62999725341797
2020-06-26,83.12999725341797
2019-03-22,84.30999755859375
2019-01-17,84.20999908447266
2019-08-29,84.86000061035156
2018-11-14,84.2300033569336
2019-06-26,86.37999725341797
2018-09-11,86.68000030517578
2018-07-09,86.12999725341797
2018-08-10,86.51000213623047
2019-04-23,86.51000213623047
2019-09-30,86.31999969482422
2020-01-23,86.69999694824219
2019-11-08,85.33999633789062
2020-04-14,85.27999877929688
2019-11-11,85.48999786376953
2020-01-29,84.94999694824219
2020-04-17,84.52999877929688
2018-07-24,84.81999969482422
2018-09-26,85.30000305175781
2019-05-08,83.87999725341797
2019-03-05,82.4000015258789
2019-02-01,81.48999786376953
2018-12-31,82.37000274658203
2018-11-29,83.43000030517578
2019-08-12,82.68000030517578
2019-07-11,82.87999725341797
2019-09-13,83.04000091552734
2019-11-14,83.31999969482422
2020-04-20,83.63999938964844
2020-02-04,84.44000244140625
2020-04-23,83.68000030517578
2018-12-14,85.33999633789062
2019-08-27,85.8499984741211
2018-08-08,76.29000091552734
2018-10-11,73.91000366210938
2018-11-12,75.2300033569336
2019-07-26,75.80000305175781
2019-06-24,76.37000274658203
2019-05-23,75.12999725341797
2019-03-20,75.08999633789062
2019-01-15,75.80000305175781
2019-11-20,77.37999725341797
2020-02-07,76.3499984741211
2020-02-10,75.29000091552734
2020-04-29,75.83000183105469
2019-11-26,75.75
2020-02-13,76.04000091552734
2019-01-30,76.19999694824219
2018-08-23,76.41999816894531
2018-09-24,75.3499984741211
2018-11-27,75.55999755859375
2018-10-26,75.79000091552734
2019-07-09,75.31999969482422
2019-06-07,73.1500015258789
2019-05-06,69.48999786376953
2019-04-04,69.0
2019-09-11,66.18000030517578
2019-11-29,65.58000183105469
2020-05-05,67.87999725341797
2019-12-02,64.30999755859375
2020-02-19,66.69000244140625
2020-05-08,64.56999969482422
2019-05-21,62.58000183105469
2019-03-18,54.7599983215332
2018-09-07,57.689998626708984
2018-08-06,53.20000076293945
2018-10-09,44.880001068115234
2019-02-14,51.7599983215332
2018-12-12,37.869998931884766
2019-07-24,36.869998931884766
2019-09-26,27.0
2019-10-28,28.329999923706055
2019-12-05,25.25
2020-05-11,26.649999618530273
2019-07-03,33.779998779296875
2020-02-25,37.45000076293945
2020-05-14,41.709999084472656
2020-02-28,38.40999984741211
2019-08-08,37.59000015258789
2019-06-05,35.66999816894531
2018-07-20,31.530000686645508
2018-08-21,30.989999771118164
2018-10-24,28.530000686645508
2019-04-02,33.459999084472656
2019-03-01,35.0
2019-01-28,37.220001220703125
2018-12-27,39.209999084472656
2019-09-09,36.18000030517578
2020-03-02,35.529998779296875
2020-05-20,32.97999954223633
2019-12-17,31.690000534057617
2020-03-05,35.040000915527344
2019-02-12,35.220001220703125
2019-01-11,34.29999923706055
2018-12-10,35.150001525878906
2019-08-23,34.81999969482422
2018-11-08,36.22999954223633
2019-07-22,37.439998626708984
2019-06-20,40.060001373291016
2018-09-05,45.90999984741211
2019-04-17,42.970001220703125
2019-09-24,41.369998931884766
2019-12-20,41.369998931884766
2020-05-26,41.099998474121094
2019-04-30,39.13999938964844
2019-12-23,40.47999954223633
2020-03-11,42.720001220703125
2020-05-29,40.459999084472656
2019-12-26,39.20000076293945
2020-06-01,36.38999938964844
2019-05-02,39.22999954223633
2019-02-27,38.0
2018-11-23,41.060001373291016
2019-08-06,39.75
2018-07-18,41.0099983215332
2018-09-20,40.75
2018-10-22,40.470001220703125
2019-07-05,44.08000183105469
2019-06-03,49.599998474121094
2019-10-09,49.470001220703125
2019-10-11,47.5099983215332
2020-03-17,49.84000015258789
2020-06-04,52.38999938964844
2019-10-14,57.13999938964844
2020-03-20,58.2599983215332
2018-11-06,60.619998931884766
2019-06-18,61.290000915527344
2019-05-17,58.849998474121094
2019-04-15,54.959999084472656
2019-03-14,49.40999984741211
2019-01-09,52.9900016784668
2018-08-02,54.54999923706055
2018-10-05,55.91999816894531
2019-08-21,55.08000183105469
2019-10-17,53.83000183105469
2020-03-23,53.72999954223633
2020-06-10,54.02000045776367
2019-02-25,54.86000061035156
2020-01-07,50.810001373291016
2020-03-26,52.060001373291016
2019-10-23,48.66999816894531
