Dates,DFS
2018-06-20,74.5999984741211
2018-06-21,73.52999877929688
2018-06-25,74.11000061035156
2018-06-22,73.33000183105469
2018-06-26,72.70999908447266
2018-06-27,71.80999755859375
2018-06-28,70.45999908447266
2018-06-29,71.48999786376953
2018-07-02,71.18000030517578
2018-07-03,71.7300033569336
2018-07-05,70.98999786376953
2018-07-16,70.86000061035156
2018-09-18,72.16999816894531
2019-01-24,72.5
2019-09-05,71.66999816894531
2018-11-21,71.80999755859375
2020-01-13,70.70999908447266
2020-04-01,70.5999984741211
2020-06-19,71.52999877929688
2019-10-29,72.22000122070312
2020-01-16,71.91999816894531
2020-06-22,72.91000366210938
2018-10-03,73.12999725341797
2018-07-31,73.6500015258789
2019-03-12,73.20999908447266
2019-02-08,73.5199966430664
2019-01-07,74.18000030517578
2018-12-06,73.37000274658203
2019-08-19,72.37000274658203
2019-07-18,72.1500015258789
2019-05-15,71.88999938964844
2019-09-20,73.55000305175781
2019-11-01,73.37000274658203
2020-04-07,74.83999633789062
2020-06-25,75.58000183105469
2020-06-16,75.94000244140625
2019-11-04,75.29000091552734
2020-01-22,75.08000183105469
2019-11-07,75.8499984741211
2020-04-13,75.7699966430664
2019-07-01,77.47000122070312
2019-05-30,78.01000213623047
2018-08-15,78.70999908447266
2018-10-18,79.69000244140625
2019-03-27,79.2699966430664
2019-01-22,78.87999725341797
2018-12-21,78.51000213623047
2019-09-03,79.36000061035156
2018-11-19,79.22000122070312
2019-08-02,78.8499984741211
2020-01-28,78.55000305175781
2020-04-16,78.19999694824219
2019-11-13,78.75
2020-01-31,78.98999786376953
2018-12-04,78.75
2018-11-02,77.86000061035156
2019-07-16,78.44000244140625
2018-08-30,79.43000030517578
2018-10-01,79.19999694824219
2019-06-14,78.02999877929688
2019-05-13,78.0
2019-04-11,78.13999938964844
2019-02-06,78.56999969482422
2019-09-18,79.43000030517578
2020-02-03,80.30000305175781
2020-04-22,80.36000061035156
2019-11-19,80.0999984741211
2020-02-06,79.06999969482422
2019-11-22,78.8499984741211
2019-03-25,77.81999969482422
2019-02-21,77.30000305175781
2018-12-19,77.5999984741211
2018-07-12,77.5
2018-09-14,78.63999938964844
2018-08-13,78.76000213623047
2018-10-16,78.0
2019-07-31,77.2300033569336
2019-05-28,76.91000366210938
2019-04-26,77.0999984741211
2020-04-28,75.9800033569336
2019-11-25,75.7699966430664
2020-02-12,74.7300033569336
2020-05-01,75.69000244140625
2020-05-04,76.45999908447266
2019-06-12,76.44000244140625
2019-04-09,76.56999969482422
2019-03-08,76.5
2019-02-04,74.02999877929688
2018-07-27,74.45999908447266
2018-08-28,73.58000183105469
2019-01-03,71.76000213623047
2019-08-15,69.30999755859375
2018-10-31,69.30999755859375
2019-09-16,70.44000244140625
2020-02-18,70.44000244140625
2020-05-07,70.62000274658203
2018-08-17,69.80999755859375
2019-12-04,69.91000366210938
2020-02-21,70.79000091552734
2018-12-17,71.72000122070312
2019-08-30,71.48999786376953
2018-11-15,70.7300033569336
2019-07-29,70.5999984741211
2019-06-27,70.80999755859375
2019-04-24,70.76000213623047
2018-07-10,70.94999694824219
2018-09-12,71.06999969482422
2019-02-19,69.2699966430664
2019-01-18,69.63999938964844
2020-02-24,69.13999938964844
2020-05-13,70.75
2019-12-10,71.36000061035156
2020-02-27,72.05000305175781
2019-12-13,71.9000015258789
2020-05-19,71.5199966430664
2019-03-06,72.52999877929688
2018-11-30,71.44000244140625
2019-08-13,66.52999877929688
2019-07-12,67.55999755859375
2019-06-10,65.16000366210938
2019-05-09,66.01000213623047
2018-07-25,65.3499984741211
2018-09-27,64.54000091552734
2018-10-29,63.709999084472656
2019-10-16,61.630001068115234
2019-12-16,61.41999816894531
2020-03-04,60.810001373291016
2020-05-22,58.880001068115234
2019-10-01,59.18000030517578
2019-12-19,56.45000076293945
2018-09-10,58.150001525878906
2019-05-24,58.869998931884766
2018-08-09,59.720001220703125
2019-04-22,59.16999816894531
2019-03-21,59.88999938964844
2019-01-16,59.40999984741211
2019-08-28,61.47999954223633
2018-11-13,62.11000061035156
2018-10-12,62.66999816894531
2019-06-25,62.439998626708984
2020-03-10,62.709999084472656
2020-05-28,62.75
2019-10-07,63.279998779296875
2020-03-13,63.08000183105469
2019-10-10,64.6500015258789
2020-03-16,65.18000030517578
2020-06-03,66.5999984741211
2018-11-28,66.45999908447266
2018-09-25,66.58999633789062
2018-07-23,67.26000213623047
2018-08-24,67.41000366210938
2019-07-10,67.36000061035156
2019-05-07,67.38999938964844
2019-04-05,68.0
2019-03-04,67.69999694824219
2019-01-31,68.45999908447266
2019-09-12,69.12999725341797
2019-12-31,69.25
2020-03-19,69.58999633789062
2020-01-03,68.93000030517578
2020-06-09,68.54000091552734
2019-02-15,68.58999633789062
2019-01-14,70.0
2018-07-06,70.68000030517578
2018-08-07,70.22000122070312
2018-10-10,71.43000030517578
2018-12-13,71.81999969482422
2019-08-26,71.69000244140625
2019-07-25,71.68000030517578
2019-05-22,71.69000244140625
2019-03-19,72.27999877929688
2020-01-06,71.30000305175781
2020-03-25,71.36000061035156
2020-06-12,71.91999816894531
2019-10-22,72.93000030517578
2020-01-09,72.5999984741211
2020-06-15,71.41000366210938
2019-10-25,72.16999816894531
2020-03-31,71.23999786376953
2020-06-18,69.93000030517578
2019-04-03,71.05999755859375
2018-08-22,71.68000030517578
2018-10-25,72.4800033569336
