Dates,MAR
2018-10-16,121.44999694824219
2019-07-31,120.56999969482422
2019-05-28,119.7699966430664
2019-04-26,116.4800033569336
2020-04-28,114.62999725341797
2019-11-25,117.48999786376953
2020-02-12,115.51000213623047
2020-05-01,117.94999694824219
2020-05-04,117.95999908447266
2019-06-12,115.29000091552734
2019-04-09,112.04000091552734
2019-03-08,111.48999786376953
2019-02-04,112.3499984741211
2018-07-27,107.12999725341797
2018-08-28,111.54000091552734
2019-01-03,112.7300033569336
2019-08-15,112.77999877929688
2018-10-31,115.2699966430664
2019-09-16,116.88999938964844
2020-02-18,121.08999633789062
2020-05-07,120.93000030517578
2018-08-17,120.68000030517578
2019-12-04,114.55000305175781
2020-02-21,116.13999938964844
2018-12-17,116.91000366210938
2019-08-30,117.04000091552734
2018-11-15,115.06999969482422
2019-07-29,116.55000305175781
2019-06-27,116.30000305175781
2019-04-24,118.30999755859375
2018-07-10,118.6500015258789
2018-09-12,116.5
2019-02-19,115.55999755859375
2019-01-18,117.16999816894531
2020-02-24,117.26000213623047
2020-05-13,119.9000015258789
2019-12-10,119.97000122070312
2020-02-27,122.19000244140625
2019-12-13,121.83999633789062
2020-05-19,115.02999877929688
2019-03-06,119.52999877929688
2018-11-30,113.5
2019-08-13,115.31999969482422
2019-07-12,111.25
2019-06-10,110.80999755859375
2019-05-09,110.02999877929688
2018-07-25,110.06999969482422
2018-09-27,108.8499984741211
2018-10-29,107.66000366210938
2019-10-16,107.66000366210938
2019-12-16,108.23999786376953
2020-03-04,106.38999938964844
2020-05-22,104.19000244140625
2019-10-01,102.87999725341797
2019-12-19,100.98999786376953
2018-09-10,105.58000183105469
2019-05-24,106.62999725341797
2018-08-09,107.23999786376953
2019-04-22,108.55999755859375
2019-03-21,107.45999908447266
2019-01-16,101.73999786376953
2019-08-28,107.80999755859375
2018-11-13,108.01000213623047
2018-10-12,109.76000213623047
2019-06-25,109.19999694824219
2020-03-10,110.05000305175781
2020-05-28,109.41999816894531
2019-10-07,108.12999725341797
2020-03-13,110.18000030517578
2019-10-10,109.27999877929688
2020-03-16,108.47000122070312
2020-06-03,109.05000305175781
2018-11-28,107.26000213623047
2018-09-25,108.08999633789062
2018-07-23,108.23999786376953
2018-08-24,109.8499984741211
2019-07-10,110.52999877929688
2019-05-07,111.12000274658203
2019-04-05,113.63999938964844
2019-03-04,114.52999877929688
2019-01-31,114.56999969482422
2019-09-12,115.6500015258789
2019-12-31,116.91000366210938
2020-03-19,117.2699966430664
2020-01-03,115.5199966430664
2020-06-09,115.4800033569336
2019-02-15,115.6500015258789
2019-01-14,114.73999786376953
2018-07-06,118.86000061035156
2018-08-07,118.62000274658203
2018-10-10,121.05000305175781
2018-12-13,122.02999877929688
2019-08-26,126.97000122070312
2019-07-25,127.37000274658203
2019-05-22,128.83999633789062
2019-03-19,128.47999572753906
2020-01-06,128.57000732421875
2020-03-25,126.93000030517578
2020-06-12,125.2699966430664
2019-10-22,124.44999694824219
2020-01-09,123.94000244140625
2020-06-15,125.22000122070312
2019-10-25,125.12000274658203
2020-03-31,122.22000122070312
2020-06-18,120.69999694824219
2019-04-03,120.25
2018-08-22,120.69000244140625
2018-10-25,120.19000244140625
2019-01-29,119.62000274658203
2018-12-28,122.31999969482422
2018-11-26,124.95999908447266
2019-08-09,125.75
2019-07-08,123.66999816894531
2019-06-06,125.05999755859375
2019-09-10,124.5
2020-01-15,123.66000366210938
2020-04-03,123.55999755859375
2019-10-31,122.16999816894531
2020-04-06,124.08000183105469
2020-06-24,125.08999633789062
2018-11-09,127.44999694824219
2019-07-23,128.5
2019-06-21,131.58999633789062
2019-05-20,132.1999969482422
2019-04-18,134.05999755859375
2018-09-06,134.91000366210938
2018-10-08,132.64999389648438
2019-02-13,132.75
2018-12-11,133.25
2019-09-25,134.64999389648438
2020-01-21,134.3699951171875
2020-04-09,135.8000030517578
2019-11-06,135.92999267578125
2020-01-24,134.41000366210938
2020-01-27,135.86000061035156
2020-04-15,136.27999877929688
2018-12-26,135.47999572753906
2019-08-07,135.67999267578125
2019-06-04,136.4499969482422
2018-09-21,135.97000122070312
2018-07-19,136.4199981689453
2018-08-20,138.86000061035156
2018-10-23,136.88999938964844
2019-05-03,140.13999938964844
2019-04-01,137.75
2019-02-28,135.14999389648438
2019-11-12,134.77000427246094
2020-01-30,135.47000122070312
2019-11-15,131.7100067138672
2020-04-21,126.01000213623047
2019-04-16,129.8699951171875
2019-03-15,131.8300018310547
2019-02-11,132.50999450683594
2019-01-10,130.91000366210938
2019-08-22,127.86000061035156
2018-11-07,129.42999267578125
2018-08-03,127.7699966430664
2018-09-04,123.91000366210938
2019-06-19,125.0
2019-09-23,123.69999694824219
2019-11-18,124.41999816894531
2020-02-05,124.6500015258789
2020-04-24,124.83999633789062
2019-03-29,124.36000061035156
2019-11-21,128.17999267578125
2020-04-27,127.55000305175781
2020-02-11,128.60000610351562
2020-04-30,132.52000427246094
2019-05-01,132.75
2019-02-26,134.52000427246094
2019-01-25,132.6999969482422
2018-12-24,133.6199951171875
2019-09-06,133.67999267578125
2018-07-17,132.85000610351562
2018-09-19,134.9600067138672
2019-08-05,135.67999267578125
2019-10-08,137.19000244140625
2019-12-11,137.07000732421875
2019-11-27,136.75999450683594
2020-02-14,133.27999877929688
2020-05-06,135.64999389648438
2019-01-08,138.2899932861328
2018-12-07,140.2899932861328
2019-08-20,141.22999572753906
2018-11-05,141.25999450683594
2019-07-19,141.75
2018-10-04,142.00999450683594
2019-06-17,141.3000030517578
2019-05-16,139.52000427246094
2018-08-01,141.57000732421875
2019-03-13,141.89999389648438
2019-12-03,142.5500030517578
2020-02-20,142.77999877929688
2019-12-06,143.9600067138672
2020-05-12,141.24000549316406
2019-12-09,139.8000030517578
2020-02-26,137.72999572753906
2020-05-15,136.05999755859375
2019-03-28,140.69000244140625
2018-09-17,139.7899932861328
2018-08-16,140.72000122070312
2018-10-19,140.27000427246094
2019-04-29,141.22999572753906
2019-01-23,140.80999755859375
2019-09-04,139.05999755859375
2018-11-20,136.8699951171875
2019-07-02,135.97999572753906
2019-05-31,130.33999633789062
2019-12-12,128.49000549316406
2020-05-18,127.81999969482422
2019-09-27,130.33999633789062
2020-03-03,132.4600067138672
2020-05-21,130.00999450683594
2019-05-14,132.41000366210938
2018-08-31,126.8499984741211
2018-07-30,126.69999694824219
2018-10-02,128.82000732421875
2019-04-12,130.57000732421875
2019-03-11,130.67999267578125
2019-02-07,128.35000610351562
2019-07-17,128.1199951171875
2019-09-19,125.0999984741211
2019-10-21,126.2300033569336
2019-12-18,125.3499984741211
2020-03-06,125.33999633789062
2019-10-03,125.7300033569336
2020-03-09,126.05999755859375
2020-05-27,124.2699966430664
2019-12-24,125.69000244140625
2020-03-12,128.4600067138672
2018-12-20,129.42999267578125
2019-08-01,129.91000366210938
2018-08-14,131.69000244140625
2018-07-13,133.08999633789062
2018-10-17,132.50999450683594
2019-05-29,133.99000549316406
2019-03-26,130.47999572753906
2019-02-22,130.55999755859375
2019-10-04,130.19000244140625
2019-11-05,129.5500030517578
2019-12-27,126.97000122070312
2020-06-02,125.8499984741211
2019-12-30,122.2699966430664
2020-03-18,123.02999877929688
2020-06-05,121.66999816894531
2019-07-15,120.7699966430664
2018-12-03,124.37000274658203
2019-06-13,123.4000015258789
2019-01-04,120.33000183105469
2018-08-29,119.0199966430664
2019-02-05,120.86000061035156
2018-11-01,119.19999694824219
2019-08-16,117.66999816894531
2019-04-10,118.48999786376953
2019-09-17,118.19000244140625
2019-10-15,121.18000030517578
2020-01-02,120.0999984741211
2020-06-08,121.11000061035156
2019-10-18,121.08999633789062
2020-03-24,120.56999969482422
2020-06-11,121.05000305175781
2020-01-08,123.0
2019-04-25,122.05000305175781
2019-07-30,123.48999786376953
2019-02-20,124.30000305175781
2018-07-11,126.18000030517578
2018-09-13,126.5999984741211
2018-10-15,126.52999877929688
2019-06-28,126.44000244140625
2018-12-18,126.55000305175781
2018-11-16,128.0800018310547
2019-10-02,130.16000366210938
2020-03-27,133.69000244140625
2020-01-10,132.5800018310547
2019-10-24,133.05999755859375
2020-03-30,133.1999969482422
2020-06-17,131.75
2020-01-14,132.52999877929688
2020-04-02,133.64999389648438
2019-01-02,134.5500030517578
2019-08-14,135.52000427246094
2018-10-30,135.67999267578125
2019-06-11,135.47000122070312
2019-05-10,132.7100067138672
2019-04-08,132.97999572753906
2018-08-27,136.25
2018-07-26,137.97999572753906
2018-09-28,140.0800018310547
2019-03-07,141.33999633789062
2019-10-30,140.36000061035156
2020-01-17,140.42999267578125
2020-06-23,138.55999755859375
2020-04-08,139.25999450683594
2020-06-26,140.3000030517578
2019-03-22,142.2899932861328
2019-01-17,141.35000610351562
2019-08-29,140.57000732421875
2018-11-14,142.75
2019-06-26,145.10000610351562
2018-09-11,146.16000366210938
2018-07-09,147.89999389648438
2018-08-10,148.91000366210938
2019-04-23,149.5500030517578
2019-09-30,150.0399932861328
2020-01-23,150.8000030517578
2019-11-08,151.24000549316406
2020-04-14,151.5
2019-11-11,153.1300048828125
2020-01-29,152.72999572753906
2020-04-17,151.8699951171875
2018-07-24,151.42999267578125
2018-09-26,151.49000549316406
2019-05-08,149.27000427246094
2019-03-05,147.33999633789062
2019-02-01,144.94000244140625
2018-12-31,146.72999572753906
2018-11-29,146.4499969482422
2019-08-12,145.38999938964844
2019-07-11,146.8000030517578
2019-09-13,147.14999389648438
2019-11-14,147.3000030517578
2020-04-20,149.02000427246094
2020-02-04,150.25999450683594
2020-04-23,144.3699951171875
2018-12-14,144.1199951171875
2019-08-27,144.9600067138672
2018-08-08,141.02000427246094
2018-10-11,138.0
2018-11-12,141.25
2019-07-26,142.61000061035156
2019-06-24,143.30999755859375
2019-05-23,140.05999755859375
2019-03-20,141.47999572753906
2019-01-15,147.39999389648438
2019-11-20,147.7100067138672
2020-02-07,146.22000122070312
2020-02-10,144.07000732421875
2020-04-29,145.72999572753906
2019-11-26,147.19000244140625
2020-02-13,150.77999877929688
2019-01-30,146.72000122070312
2018-08-23,144.89999389648438
2018-09-24,144.94000244140625
2018-11-27,147.6300048828125
2018-10-26,146.83999633789062
2019-07-09,143.24000549316406
2019-06-07,134.8300018310547
2019-05-06,124.08000183105469
2019-04-04,120.19000244140625
2019-09-11,119.63999938964844
2019-11-29,124.0
2020-05-05,122.95999908447266
2019-12-02,114.27999877929688
2020-02-19,118.33000183105469
2020-05-08,110.22000122070312
2019-05-21,110.66000366210938
2019-03-18,104.19000244140625
2018-09-07,109.9800033569336
2018-08-06,100.11000061035156
2018-10-09,93.70999908447266
2019-02-14,95.61000061035156
2018-12-12,86.41999816894531
2019-07-24,75.23999786376953
2019-09-26,63.810001373291016
2019-10-28,66.80000305175781
2019-12-05,74.58000183105469
2020-05-11,70.12999725341797
2019-07-03,79.13999938964844
2020-02-25,85.25
2020-05-14,82.80999755859375
2020-02-28,78.8499984741211
2019-08-08,76.16000366210938
2019-06-05,74.80999755859375
2018-07-20,69.1500015258789
2018-08-21,63.0
2018-10-24,59.08000183105469
2019-04-02,70.58999633789062
2019-03-01,73.81999969482422
2019-01-28,82.52999877929688
2018-12-27,81.30999755859375
2019-09-09,78.08999633789062
2020-03-02,82.68000030517578
2020-05-20,80.7300033569336
2019-12-17,80.38999938964844
2020-03-05,84.26000213623047
2019-02-12,79.7699966430664
2019-01-11,79.9000015258789
2018-12-10,80.0199966430664
2019-08-23,81.0999984741211
2018-11-08,80.70999908447266
2019-07-22,85.2699966430664
2019-06-20,87.41999816894531
2018-09-05,95.98999786376953
2019-04-17,90.94000244140625
2019-09-24,84.75
2019-12-20,82.58000183105469
2020-05-26,83.66000366210938
2019-04-30,81.11000061035156
2019-12-23,85.9800033569336
2020-03-11,87.16999816894531
2020-05-29,82.30999755859375
2019-12-26,79.33000183105469
2020-06-01,75.26000213623047
2019-05-02,79.25
2019-02-27,79.76000213623047
2018-11-23,93.62000274658203
2019-08-06,90.66999816894531
2018-07-18,92.68000030517578
2018-09-20,91.3499984741211
2018-10-22,91.05000305175781
2019-07-05,94.91999816894531
2019-06-03,97.95999908447266
2019-10-09,91.63999938964844
2019-10-11,88.5
2020-03-17,95.02999877929688
2020-06-04,95.61000061035156
2019-10-14,99.9000015258789
2020-03-20,104.81999969482422
2018-11-06,107.95999908447266
2019-06-18,113.13999938964844
2019-05-17,107.31999969482422
2019-04-15,102.62000274658203
2019-03-14,91.44000244140625
2019-01-09,92.26000213623047
2018-08-02,90.79000091552734
2018-10-05,93.98999786376953
2019-08-21,91.12999725341797
2019-10-17,92.75
2020-03-23,89.68000030517578
2020-06-10,90.18000030517578
2019-02-25,90.62000274658203
2020-01-07,85.0
2020-03-26,84.04000091552734
2019-10-23,80.94000244140625
