Dates,MAR
2020-03-13,108.27999877929688
2019-10-10,109.87000274658203
2020-03-16,108.80000305175781
2020-06-03,109.80000305175781
2018-11-28,108.70999908447266
2018-09-25,107.44999694824219
2018-07-23,108.05999755859375
2018-08-24,109.18000030517578
2019-07-10,109.11000061035156
2019-05-07,110.47000122070312
2019-04-05,111.75
2019-03-04,113.5999984741211
2019-01-31,114.79000091552734
2019-09-12,114.68000030517578
2019-12-31,115.97000122070312
2020-03-19,116.7699966430664
2020-01-03,116.41999816894531
2020-06-09,114.58000183105469
2019-02-15,115.86000061035156
2019-01-14,116.41000366210938
2018-07-06,116.0
2018-08-07,118.13999938964844
2018-10-10,119.80000305175781
2018-12-13,120.29000091552734
2019-08-26,122.54000091552734
2019-07-25,127.04000091552734
2019-05-22,127.93000030517578
2019-03-19,129.69000244140625
2020-01-06,128.19000244140625
2020-03-25,127.6500015258789
2020-06-12,126.76000213623047
2019-10-22,125.48999786376953
2020-01-09,126.48999786376953
2020-06-15,124.0
2019-10-25,125.18000030517578
2020-03-31,125.12999725341797
2020-06-18,121.19000244140625
2019-04-03,120.86000061035156
2018-08-22,120.5
2018-10-25,121.13999938964844
2019-01-29,120.0
2018-12-28,120.0199966430664
2018-11-26,124.98999786376953
2019-08-09,124.97000122070312
2019-07-08,125.38999938964844
2019-06-06,123.37000274658203
2019-09-10,124.37000274658203
2020-01-15,124.01000213623047
2020-04-03,122.88999938964844
2019-10-31,123.72000122070312
2020-04-06,122.27999877929688
2020-06-24,124.01000213623047
2018-11-09,126.23999786376953
2019-07-23,127.2300033569336
2019-06-21,129.4499969482422
2019-05-20,131.5500030517578
2019-04-18,132.57000732421875
2018-09-06,133.8800048828125
2018-10-08,134.1300048828125
2019-02-13,132.99000549316406
2018-12-11,133.4199981689453
2019-09-25,133.49000549316406
2020-01-21,134.5
2020-04-09,134.39999389648438
2019-11-06,136.27000427246094
2020-01-24,136.74000549316406
2020-01-27,133.64999389648438
2020-04-15,136.27999877929688
2018-12-26,134.66000366210938
2019-08-07,134.9199981689453
2019-06-04,136.25
2018-09-21,136.4499969482422
2018-07-19,136.35000610351562
2018-08-20,137.8000030517578
2018-10-23,138.5500030517578
2019-05-03,137.7899932861328
2019-04-01,137.4600067138672
2019-02-28,136.16000366210938
2019-11-12,134.4199981689453
2020-01-30,133.92999267578125
2019-11-15,130.8800048828125
2020-04-21,129.47000122070312
2019-04-16,126.68000030517578
2019-03-15,128.7899932861328
2019-02-11,132.07000732421875
2019-01-10,132.14999389648438
2019-08-22,128.75
2018-11-07,128.7100067138672
2018-08-03,128.8300018310547
2018-09-04,125.9800033569336
2019-06-19,124.62999725341797
2019-09-23,125.1500015258789
2019-11-18,123.29000091552734
2020-02-05,124.70999908447266
2020-04-24,123.44999694824219
2019-03-29,124.76000213623047
2019-11-21,126.30000305175781
2020-04-27,128.5500030517578
2020-02-11,127.62000274658203
2020-04-30,129.5
2019-05-01,133.1300048828125
2019-02-26,134.13999938964844
2019-01-25,134.8699951171875
2018-12-24,133.25999450683594
2019-09-06,133.6300048828125
2018-07-17,134.0399932861328
2018-09-19,135.0
2019-08-05,135.0
2019-10-08,136.89999389648438
2019-12-11,136.5399932861328
2019-11-27,137.39999389648438
2020-02-14,136.7100067138672
2020-05-06,134.14999389648438
2019-01-08,135.9199981689453
2018-12-07,138.4499969482422
2019-08-20,142.41000366210938
2018-11-05,140.80999755859375
2019-07-19,141.7899932861328
2018-10-04,140.88999938964844
2019-06-17,141.74000549316406
2019-05-16,138.6300048828125
2018-08-01,139.42999267578125
2019-03-13,142.25
2019-12-03,142.22999572753906
2020-02-20,142.0800018310547
2019-12-06,142.99000549316406
2020-05-12,143.94000244140625
2019-12-09,140.67999267578125
2020-02-26,140.22999572753906
2020-05-15,137.5
2019-03-28,137.32000732421875
2018-09-17,140.0800018310547
2018-08-16,139.66000366210938
2018-10-19,141.2899932861328
2019-04-29,139.94000244140625
2019-01-23,140.3300018310547
2019-09-04,140.97999572753906
2018-11-20,138.99000549316406
2019-07-02,136.75999450683594
2019-05-31,134.08999633789062
2019-12-12,126.58000183105469
2020-05-18,126.2699966430664
2019-09-27,129.11000061035156
2020-03-03,131.33999633789062
2020-05-21,131.1999969482422
2019-05-14,130.19000244140625
2018-08-31,130.36000061035156
2018-07-30,128.88999938964844
2018-10-02,127.94000244140625
2019-04-12,130.88999938964844
2019-03-11,130.02999877929688
2019-02-07,131.5800018310547
2019-07-17,128.8300018310547
2019-09-19,127.26000213623047
2019-10-21,126.43000030517578
2019-12-18,127.0199966430664
2020-03-06,125.16999816894531
2019-10-03,127.19999694824219
2020-03-09,126.30000305175781
2020-05-27,124.94000244140625
2019-12-24,125.61000061035156
2020-03-12,126.88999938964844
2018-12-20,128.5
2019-08-01,129.7899932861328
2018-08-14,130.0
2018-07-13,131.38999938964844
2018-10-17,133.5
2019-05-29,132.97999572753906
2019-03-26,132.8000030517578
2019-02-22,130.67999267578125
2019-10-04,130.1300048828125
2019-11-05,130.49000549316406
2019-12-27,129.07000732421875
2020-06-02,126.25
2019-12-30,126.11000061035156
2020-03-18,122.5
2020-06-05,122.36000061035156
2019-07-15,122.4800033569336
2018-12-03,121.87999725341797
2019-06-13,125.05000305175781
2019-01-04,122.30000305175781
2018-08-29,120.29000091552734
2019-02-05,119.95999908447266
2018-11-01,120.08000183105469
2019-08-16,118.19999694824219
2019-04-10,118.58999633789062
2019-09-17,118.56999969482422
2019-10-15,119.7300033569336
2020-01-02,120.79000091552734
2020-06-08,120.33000183105469
2019-10-18,121.18000030517578
2020-03-24,120.80999755859375
2020-06-11,120.4000015258789
2020-01-08,122.26000213623047
2019-04-25,122.62000274658203
2019-07-30,121.45999908447266
2019-02-20,123.93000030517578
2018-07-11,123.7699966430664
2018-09-13,126.02999877929688
2018-10-15,126.7699966430664
2019-06-28,126.37000274658203
2018-12-18,125.95999908447266
2018-11-16,128.24000549316406
2019-10-02,128.86000061035156
2020-03-27,128.00999450683594
2020-01-10,133.4199981689453
2019-10-24,132.5500030517578
2020-03-30,132.83999633789062
2020-06-17,132.25
2020-01-14,132.16000366210938
2020-04-02,132.22999572753906
2019-01-02,133.4199981689453
2019-08-14,134.91000366210938
2018-10-30,135.1699981689453
2019-06-11,136.1199951171875
2019-05-10,133.86000061035156
2019-04-08,133.16000366210938
2018-08-27,133.61000061035156
2018-07-26,137.0
2018-09-28,138.14999389648438
2019-03-07,140.17999267578125
2019-10-30,140.77000427246094
2020-01-17,140.67999267578125
2020-06-23,138.89999389648438
2020-04-08,138.4600067138672
2020-06-26,139.97000122070312
2019-03-22,141.30999755859375
2019-01-17,142.22000122070312
2019-08-29,141.08999633789062
2018-11-14,141.27999877929688
2019-06-26,142.63999938964844
2018-09-11,145.0500030517578
2018-07-09,147.60000610351562
2018-08-10,147.86000061035156
2019-04-23,148.9199981689453
2019-09-30,149.16000366210938
2020-01-23,151.27999877929688
2019-11-08,151.0
2020-04-14,151.1699981689453
2019-11-11,151.75999450683594
2020-01-29,153.3800048828125
2020-04-17,153.0
2018-07-24,151.69000244140625
2018-09-26,151.5
2019-05-08,149.19000244140625
2019-03-05,147.89999389648438
2019-02-01,146.74000549316406
2018-12-31,145.1300048828125
2018-11-29,147.4600067138672
2019-08-12,146.1999969482422
2019-07-11,145.75999450683594
2019-09-13,146.41000366210938
2019-11-14,146.77000427246094
2020-04-20,147.97999572753906
2020-02-04,149.19000244140625
2020-04-23,148.0800018310547
2018-12-14,145.0
2019-08-27,142.42999267578125
2018-08-08,144.97000122070312
2018-10-11,137.72999572753906
2018-11-12,138.7100067138672
2019-07-26,141.5
2019-06-24,140.5399932861328
2019-05-23,142.14999389648438
2019-03-20,141.6999969482422
2019-01-15,144.47000122070312
2019-11-20,149.72000122070312
2020-02-07,148.2899932861328
2020-02-10,144.91000366210938
2020-04-29,143.00999450683594
2019-11-26,145.8699951171875
2020-02-13,148.0399932861328
2019-01-30,149.4499969482422
2018-08-23,146.97999572753906
2018-09-24,144.22999572753906
2018-11-27,144.55999755859375
2018-10-26,147.52999877929688
2019-07-09,145.3800048828125
2019-06-07,136.82000732421875
2019-05-06,135.99000549316406
2019-04-04,126.29000091552734
2019-09-11,117.0
2019-11-29,116.25
2020-05-05,123.06999969482422
2019-12-02,122.76000213623047
2020-02-19,115.48999786376953
2020-05-08,113.79000091552734
2019-05-21,104.63999938964844
2019-03-18,102.0
2018-09-07,108.83000183105469
2018-08-06,106.19999694824219
2018-10-09,90.0
2019-02-14,98.2300033569336
2018-12-12,84.68000030517578
2019-07-24,87.5199966430664
2019-09-26,67.1500015258789
2019-10-28,61.18000030517578
2019-12-05,73.70999908447266
2020-05-11,75.0199966430664
2019-07-03,76.05000305175781
2020-02-25,83.51000213623047
2020-05-14,87.5999984741211
2020-02-28,78.69999694824219
2019-08-08,76.70999908447266
2019-06-05,74.9800033569336
2018-07-20,70.0
2018-08-21,69.29000091552734
2018-10-24,64.36000061035156
2019-04-02,64.55000305175781
2019-03-01,78.30999755859375
2019-01-28,75.23999786376953
2018-12-27,86.04000091552734
2019-09-09,81.55999755859375
2020-03-02,81.0
2020-05-20,78.0199966430664
2019-12-17,80.08999633789062
2020-03-05,85.30000305175781
2019-02-12,81.61000061035156
2019-01-11,77.62999725341797
2018-12-10,81.43000030517578
2019-08-23,80.44999694824219
2018-11-08,81.25
2019-07-22,82.37999725341797
2019-06-20,87.41000366210938
2018-09-05,90.97000122070312
2019-04-17,93.5999984741211
2019-09-24,87.08999633789062
2019-12-20,81.79000091552734
2020-05-26,85.12000274658203
2019-04-30,84.31999969482422
2019-12-23,83.3499984741211
2020-03-11,88.08000183105469
2020-05-29,84.30000305175781
2019-12-26,82.95999908447266
2020-06-01,79.05999755859375
2019-05-02,73.0
2019-02-27,78.47000122070312
2018-11-23,85.05999755859375
2019-08-06,92.2699966430664
2018-07-18,92.36000061035156
2018-09-20,91.97000122070312
2018-10-22,92.18000030517578
2019-07-05,97.88999938964844
2019-06-03,98.63999938964844
2019-10-09,97.61000061035156
2019-10-11,91.20999908447266
2020-03-17,89.7300033569336
2020-06-04,97.2300033569336
2019-10-14,97.30000305175781
2020-03-20,100.13999938964844
2018-11-06,114.37999725341797
2019-06-18,113.45999908447266
2019-05-17,109.80000305175781
2019-04-15,106.02999877929688
2019-03-14,95.05000305175781
2019-01-09,97.61000061035156
2018-08-02,88.0
2018-10-05,96.33999633789062
2019-08-21,93.5199966430664
2019-10-17,90.5
2020-03-23,93.91000366210938
2020-06-10,89.5
2019-02-25,91.0
2020-01-07,89.33000183105469
2020-03-26,83.58999633789062
2019-10-23,83.55000305175781
