Dates,NWL
2018-12-24,14.619999885559082
2019-09-06,14.819999694824219
2018-07-17,14.5
2018-09-19,14.619999885559082
2019-08-05,14.84000015258789
2019-10-08,15.149999618530273
2019-12-11,15.0600004196167
2019-11-27,15.399999618530273
2020-02-14,14.760000228881836
2020-05-06,14.920000076293945
2019-01-08,15.510000228881836
2018-12-07,15.260000228881836
2019-08-20,15.579999923706055
2018-11-05,15.25
2019-07-19,15.0
2018-10-04,15.380000114440918
2019-06-17,15.220000267028809
2019-05-16,15.119999885559082
2018-08-01,15.109999656677246
2019-03-13,14.930000305175781
2019-12-03,14.59000015258789
2020-02-20,14.989999771118164
2019-12-06,15.100000381469727
2020-05-12,15.210000038146973
2019-12-09,14.859999656677246
2020-02-26,14.75
2020-05-15,14.3100004196167
2019-03-28,14.170000076293945
2018-09-17,14.199999809265137
2018-08-16,14.399999618530273
2018-10-19,14.15999984741211
2019-04-29,14.199999809265137
2019-01-23,14.180000305175781
2019-09-04,14.260000228881836
2018-11-20,14.100000381469727
2019-07-02,14.229999542236328
2019-05-31,15.029999732971191
2019-12-12,15.25
2020-05-18,15.579999923706055
2019-09-27,16.219999313354492
2020-03-03,16.1299991607666
2020-05-21,15.75
2019-05-14,15.770000457763672
2018-08-31,15.710000038146973
2018-07-30,15.729999542236328
2018-10-02,15.8100004196167
2019-04-12,15.979999542236328
2019-03-11,16.049999237060547
2019-02-07,16.190000534057617
2019-07-17,16.559999465942383
2019-09-19,16.530000686645508
2019-10-21,15.880000114440918
2019-12-18,15.899999618530273
2020-03-06,15.619999885559082
2019-10-03,16.25
2020-03-09,16.600000381469727
2020-05-27,16.520000457763672
2019-12-24,16.209999084472656
2020-03-12,17.15999984741211
2018-12-20,17.479999542236328
2019-08-01,17.3700008392334
2018-08-14,17.81999969482422
2018-07-13,18.3799991607666
2018-10-17,18.440000534057617
2019-05-29,18.600000381469727
2019-03-26,18.280000686645508
2019-02-22,18.020000457763672
2019-10-04,18.43000030517578
2019-11-05,18.3799991607666
2019-12-27,17.979999542236328
2020-06-02,17.579999923706055
2019-12-30,17.93000030517578
2020-03-18,17.940000534057617
2020-06-05,18.049999237060547
2019-07-15,18.219999313354492
2018-12-03,18.84000015258789
2019-06-13,18.739999771118164
2019-01-04,18.5
2018-08-29,17.719999313354492
2019-02-05,18.139999389648438
2018-11-01,18.530000686645508
2019-08-16,18.559999465942383
2019-04-10,18.579999923706055
2019-09-17,18.790000915527344
2019-10-15,19.030000686645508
2020-01-02,18.829999923706055
2020-06-08,19.260000228881836
2019-10-18,19.1299991607666
2020-03-24,19.489999771118164
2020-06-11,18.940000534057617
2020-01-08,19.600000381469727
2019-04-25,19.709999084472656
2019-07-30,19.739999771118164
2019-02-20,19.420000076293945
2018-07-11,19.489999771118164
2018-09-13,19.770000457763672
2018-10-15,19.3799991607666
2019-06-28,18.920000076293945
2018-12-18,19.100000381469727
2018-11-16,19.860000610351562
2019-10-02,20.420000076293945
2020-03-27,20.950000762939453
2020-01-10,19.959999084472656
2019-10-24,20.190000534057617
2020-03-30,20.100000381469727
2020-06-17,20.079999923706055
2020-01-14,19.649999618530273
2020-04-02,19.81999969482422
2019-01-02,20.059999465942383
2019-08-14,19.920000076293945
2018-10-30,19.670000076293945
2019-06-11,19.670000076293945
2019-05-10,19.549999237060547
2019-04-08,19.270000457763672
2018-08-27,19.209999084472656
2018-07-26,19.149999618530273
2018-09-28,18.969999313354492
2019-03-07,18.84000015258789
2019-10-30,19.149999618530273
2020-01-17,19.25
2020-06-23,18.93000030517578
2020-04-08,18.709999084472656
2020-06-26,18.899999618530273
2019-03-22,18.90999984741211
2019-01-17,19.079999923706055
2019-08-29,19.149999618530273
2018-11-14,18.790000915527344
2019-06-26,19.1299991607666
2018-09-11,19.510000228881836
2018-07-09,19.299999237060547
2018-08-10,18.450000762939453
2019-04-23,18.920000076293945
2019-09-30,18.510000228881836
2020-01-23,18.8700008392334
2019-11-08,19.84000015258789
2020-04-14,19.329999923706055
2019-11-11,19.40999984741211
2020-01-29,19.15999984741211
2020-04-17,19.219999313354492
2018-07-24,19.1200008392334
2018-09-26,19.43000030517578
2019-05-08,18.780000686645508
2019-03-05,18.520000457763672
2019-02-01,18.950000762939453
2018-12-31,19.06999969482422
2018-11-29,19.309999465942383
2019-08-12,19.229999542236328
2019-07-11,19.309999465942383
2019-09-13,19.520000457763672
2019-11-14,19.8799991607666
2020-04-20,20.040000915527344
2020-02-04,20.299999237060547
2020-04-23,19.530000686645508
2018-12-14,20.059999465942383
2019-08-27,19.979999542236328
2018-08-08,20.110000610351562
2018-10-11,19.399999618530273
2018-11-12,19.739999771118164
2019-07-26,20.209999084472656
2019-06-24,19.790000915527344
2019-05-23,19.979999542236328
2019-03-20,19.6200008392334
2019-01-15,19.989999771118164
2019-11-20,20.139999389648438
2020-02-07,20.68000030517578
2020-02-10,20.110000610351562
2020-04-29,19.93000030517578
2019-11-26,20.209999084472656
2020-02-13,20.229999542236328
2019-01-30,19.649999618530273
2018-08-23,18.93000030517578
2018-09-24,20.030000686645508
2018-11-27,20.09000015258789
2018-10-26,19.829999923706055
2019-07-09,19.75
2019-06-07,18.700000762939453
2019-05-06,18.280000686645508
2019-04-04,17.1200008392334
2019-09-11,15.970000267028809
2019-11-29,14.75
2020-05-05,15.510000228881836
2019-12-02,16.229999542236328
2020-02-19,15.729999542236328
2020-05-08,14.770000457763672
2019-05-21,13.920000076293945
2019-03-18,13.0
2018-09-07,14.3100004196167
2018-08-06,13.260000228881836
2018-10-09,12.699999809265137
2019-02-14,11.960000038146973
2018-12-12,11.699999809265137
2019-07-24,12.890000343322754
2019-09-26,12.399999618530273
2019-10-28,11.90999984741211
2019-12-05,12.390000343322754
2020-05-11,11.430000305175781
2019-07-03,11.199999809265137
2020-02-25,12.630000114440918
2020-05-14,12.979999542236328
2020-02-28,13.399999618530273
2019-08-08,13.59000015258789
2019-06-05,13.5
2018-07-20,12.520000457763672
2018-08-21,12.279999732971191
2018-10-24,11.899999618530273
2019-04-02,12.680000305175781
2019-03-01,13.449999809265137
2019-01-28,13.270000457763672
2018-12-27,13.630000114440918
2019-09-09,14.079999923706055
2020-03-02,13.760000228881836
2020-05-20,13.25
2019-12-17,12.710000038146973
2020-03-05,13.109999656677246
2019-02-12,12.670000076293945
2019-01-11,12.319999694824219
2018-12-10,12.520000457763672
2019-08-23,12.25
2018-11-08,12.640000343322754
2019-07-22,12.970000267028809
2019-06-20,13.84000015258789
2018-09-05,14.579999923706055
2019-04-17,14.100000381469727
2019-09-24,13.199999809265137
2019-12-20,12.1899995803833
2020-05-26,12.5
2019-04-30,11.979999542236328
2019-12-23,11.779999732971191
2020-03-11,12.229999542236328
2020-05-29,12.149999618530273
2019-12-26,12.109999656677246
2020-06-01,12.029999732971191
2019-05-02,11.479999542236328
2019-02-27,11.529999732971191
2018-11-23,12.239999771118164
2019-08-06,12.65999984741211
2018-07-18,12.84000015258789
2018-09-20,12.430000305175781
2018-10-22,12.979999542236328
2019-07-05,13.109999656677246
2019-06-03,13.880000114440918
2019-10-09,14.369999885559082
2019-10-11,13.430000305175781
2020-03-17,13.100000381469727
2020-06-04,13.600000381469727
2019-10-14,13.989999771118164
2020-03-20,14.960000038146973
2018-11-06,16.0
2019-06-18,16.700000762939453
2019-05-17,16.829999923706055
2019-04-15,16.690000534057617
2019-03-14,15.079999923706055
2019-01-09,15.5
2018-08-02,14.800000190734863
2018-10-05,15.5
2019-08-21,15.760000228881836
2019-10-17,15.579999923706055
2020-03-23,15.640000343322754
2020-06-10,15.729999542236328
2019-02-25,15.789999961853027
2020-01-07,15.390000343322754
2020-03-26,14.960000038146973
2019-10-23,15.050000190734863
