Dates,NWL
2018-06-20,26.299999237060547
2018-06-21,25.780000686645508
2018-06-25,26.209999084472656
2018-06-22,26.020000457763672
2018-06-26,26.219999313354492
2018-06-27,25.959999084472656
2018-06-28,25.709999084472656
2018-06-29,25.790000915527344
2018-07-02,26.270000457763672
2018-07-03,26.260000228881836
2018-07-05,27.149999618530273
2018-07-16,27.420000076293945
2018-09-18,27.84000015258789
2019-01-24,27.639999389648438
2019-09-05,27.399999618530273
2018-11-21,27.520000457763672
2020-01-13,27.799999237060547
2020-04-01,27.770000457763672
2020-06-19,27.6299991607666
2019-10-29,26.860000610351562
2020-01-16,26.770000457763672
2020-06-22,26.149999618530273
2018-10-03,26.459999084472656
2018-07-31,26.450000762939453
2019-03-12,25.889999389648438
2019-02-08,26.190000534057617
2019-01-07,26.030000686645508
2018-12-06,26.209999084472656
2019-08-19,26.190000534057617
2019-07-18,26.18000030517578
2019-05-15,26.520000457763672
2019-09-20,26.56999969482422
2019-11-01,22.760000228881836
2020-04-07,21.68000030517578
2020-06-25,20.790000915527344
2020-06-16,20.8799991607666
2019-11-04,20.81999969482422
2020-01-22,20.450000762939453
2019-11-07,20.649999618530273
2020-04-13,20.889999389648438
2019-07-01,21.309999465942383
2019-05-30,21.5
2018-08-15,21.75
2018-10-18,21.799999237060547
2019-03-27,21.649999618530273
2019-01-22,21.709999084472656
2018-12-21,21.68000030517578
2019-09-03,22.329999923706055
2018-11-19,22.459999084472656
2019-08-02,22.5
2020-01-28,21.860000610351562
2020-04-16,21.719999313354492
2019-11-13,21.3700008392334
2020-01-31,21.8700008392334
2018-12-04,21.270000457763672
2018-11-02,21.3700008392334
2019-07-16,21.610000610351562
2018-08-30,21.459999084472656
2018-10-01,21.729999542236328
2019-06-14,21.979999542236328
2019-05-13,21.700000762939453
2019-04-11,21.559999465942383
2019-02-06,21.520000457763672
2019-09-18,21.639999389648438
2020-02-03,22.0
2020-04-22,21.84000015258789
2019-11-19,20.450000762939453
2020-02-06,20.579999923706055
2019-11-22,20.540000915527344
2019-03-25,20.450000762939453
2019-02-21,20.299999237060547
2018-12-19,20.43000030517578
2018-07-12,20.40999984741211
2018-09-14,20.420000076293945
2018-08-13,19.969999313354492
2018-10-16,18.81999969482422
2019-07-31,19.309999465942383
2019-05-28,18.719999313354492
2019-04-26,18.06999969482422
2020-04-28,17.670000076293945
2019-11-25,17.520000457763672
2020-02-12,17.43000030517578
2020-05-01,18.0
2020-05-04,17.75
2019-06-12,16.610000610351562
2019-04-09,16.950000762939453
2019-03-08,16.31999969482422
2019-02-04,16.43000030517578
2018-07-27,15.9399995803833
2018-08-28,16.399999618530273
2019-01-03,15.630000114440918
2019-08-15,15.399999618530273
2018-10-31,15.960000038146973
2019-09-16,15.880000114440918
2020-02-18,16.549999237060547
2020-05-07,18.989999771118164
2018-08-17,19.969999313354492
2019-12-04,19.950000762939453
2020-02-21,20.170000076293945
2018-12-17,20.209999084472656
2019-08-30,19.899999618530273
2018-11-15,20.239999771118164
2019-07-29,20.530000686645508
2019-06-27,20.610000610351562
2019-04-24,21.3799991607666
2018-07-10,21.68000030517578
2018-09-12,21.420000076293945
2019-02-19,21.600000381469727
2019-01-18,21.770000457763672
2020-02-24,21.739999771118164
2020-05-13,23.520000457763672
2019-12-10,23.40999984741211
2020-02-27,23.579999923706055
2019-12-13,23.799999237060547
2020-05-19,23.399999618530273
2019-03-06,24.170000076293945
2018-11-30,23.540000915527344
2019-08-13,22.969999313354492
2019-07-12,22.68000030517578
2019-06-10,22.860000610351562
2019-05-09,23.40999984741211
2018-07-25,23.559999465942383
2018-09-27,22.780000686645508
2018-10-29,22.079999923706055
2019-10-16,21.5
2019-12-16,21.40999984741211
2020-03-04,20.399999618530273
2020-05-22,20.030000686645508
2019-10-01,18.860000610351562
2019-12-19,17.950000762939453
2018-09-10,18.90999984741211
2019-05-24,18.399999618530273
2018-08-09,18.3799991607666
2019-04-22,18.59000015258789
2019-03-21,18.65999984741211
2019-01-16,18.270000457763672
2019-08-28,19.15999984741211
2018-11-13,19.5
2018-10-12,19.700000762939453
2019-06-25,19.729999542236328
2020-03-10,20.549999237060547
2020-05-28,20.399999618530273
2019-10-07,20.299999237060547
2020-03-13,20.790000915527344
2019-10-10,20.549999237060547
2020-03-16,20.729999542236328
2020-06-03,21.09000015258789
2018-11-28,20.489999771118164
2018-09-25,20.309999465942383
2018-07-23,20.979999542236328
2018-08-24,21.31999969482422
2019-07-10,21.450000762939453
2019-05-07,21.1299991607666
2019-04-05,20.920000076293945
2019-03-04,21.209999084472656
2019-01-31,21.280000686645508
2019-09-12,21.75
2019-12-31,21.3700008392334
2020-03-19,21.329999923706055
2020-01-03,20.719999313354492
2020-06-09,20.59000015258789
2019-02-15,21.360000610351562
2019-01-14,21.559999465942383
2018-07-06,21.649999618530273
2018-08-07,21.690000534057617
2018-10-10,17.15999984741211
2018-12-13,17.010000228881836
2019-08-26,17.149999618530273
2019-07-25,17.290000915527344
2019-05-22,17.059999465942383
2019-03-19,17.1299991607666
2020-01-06,17.1200008392334
2020-03-25,16.489999771118164
2020-06-12,16.229999542236328
2019-10-22,16.170000076293945
2020-01-09,16.110000610351562
2020-06-15,16.0
2019-10-25,15.6899995803833
2020-03-31,15.5
2020-06-18,15.4399995803833
2019-04-03,15.609999656677246
2018-08-22,15.59000015258789
2018-10-25,15.470000267028809
2019-01-29,15.449999809265137
2018-12-28,15.5600004196167
2018-11-26,15.979999542236328
2019-08-09,15.869999885559082
2019-07-08,15.75
2019-06-06,15.800000190734863
2019-09-10,15.0
2020-01-15,15.069999694824219
2020-04-03,15.270000457763672
2019-10-31,15.329999923706055
2020-04-06,15.4399995803833
2020-06-24,15.34000015258789
2018-11-09,15.4399995803833
2019-07-23,15.34000015258789
2019-06-21,15.319999694824219
2019-05-20,15.569999694824219
2019-04-18,15.850000381469727
2018-09-06,15.760000228881836
2018-10-08,15.289999961853027
2019-02-13,15.479999542236328
2018-12-11,15.359999656677246
2019-09-25,15.390000343322754
2020-01-21,15.180000305175781
2020-04-09,15.180000305175781
2019-11-06,15.15999984741211
2020-01-24,15.149999618530273
2020-01-27,14.40999984741211
2020-04-15,14.170000076293945
2018-12-26,14.229999542236328
2019-08-07,13.630000114440918
2019-06-04,14.319999694824219
2018-09-21,14.420000076293945
2018-07-19,14.380000114440918
2018-08-20,14.350000381469727
2018-10-23,14.649999618530273
2019-05-03,16.6299991607666
2019-04-01,15.979999542236328
2019-02-28,15.960000038146973
2019-11-12,15.529999732971191
2020-01-30,15.359999656677246
2019-11-15,15.319999694824219
2020-04-21,15.199999809265137
2019-04-16,15.279999732971191
2019-03-15,15.630000114440918
2019-02-11,15.539999961853027
2019-01-10,15.460000038146973
2019-08-22,15.319999694824219
2018-11-07,15.520000457763672
2018-08-03,15.5
2018-09-04,15.149999618530273
2019-06-19,15.050000190734863
2019-09-23,14.319999694824219
2019-11-18,13.649999618530273
2020-02-05,13.40999984741211
2020-04-24,13.420000076293945
2019-03-29,13.850000381469727
2019-11-21,14.630000114440918
2020-04-27,14.819999694824219
2020-02-11,14.670000076293945
2020-04-30,14.569999694824219
2019-05-01,14.380000114440918
2019-02-26,14.600000381469727
2019-01-25,14.5600004196167
2018-12-24,14.859999656677246
2019-09-06,14.5
2018-07-17,14.539999961853027
2018-09-19,14.789999961853027
2019-08-05,15.029999732971191
2019-10-08,15.069999694824219
2019-12-11,15.359999656677246
2019-11-27,14.729999542236328
2020-02-14,14.850000381469727
2020-05-06,15.380000114440918
2019-01-08,15.1899995803833
2018-12-07,15.420000076293945
2019-08-20,15.220000267028809
2018-11-05,14.930000305175781
2019-07-19,15.460000038146973
2018-10-04,15.319999694824219
2019-06-17,15.210000038146973
2019-05-16,15.039999961853027
2018-08-01,14.920000076293945
2019-03-13,14.619999885559082
2019-12-03,14.949999809265137
2020-02-20,15.149999618530273
2019-12-06,15.149999618530273
2020-05-12,14.869999885559082
2019-12-09,14.670000076293945
2020-02-26,14.329999923706055
2020-05-15,14.180000305175781
2019-03-28,14.279999732971191
2018-09-17,14.390000343322754
2018-08-16,14.130000114440918
2018-10-19,14.199999809265137
2019-04-29,14.170000076293945
2019-01-23,14.149999618530273
2019-09-04,14.1899995803833
2018-11-20,13.430000305175781
2019-07-02,15.34000015258789
2019-05-31,15.100000381469727
2019-12-12,15.819999694824219
2020-05-18,16.1299991607666
2019-09-27,16.200000762939453
2020-03-03,15.84000015258789
2020-05-21,15.84000015258789
2019-05-14,16.010000228881836
2018-08-31,15.739999771118164
2018-07-30,15.729999542236328
2018-10-02,15.84000015258789
2019-04-12,15.899999618530273
2019-03-11,16.100000381469727
2019-02-07,16.549999237060547
2019-07-17,16.68000030517578
2019-09-19,15.760000228881836
2019-10-21,15.819999694824219
2019-12-18,15.699999809265137
2020-03-06,16.260000228881836
2019-10-03,16.450000762939453
2020-03-09,16.600000381469727
2020-05-27,16.280000686645508
2019-12-24,16.979999542236328
2020-03-12,17.510000228881836
2018-12-20,17.239999771118164
2019-08-01,17.81999969482422
2018-08-14,18.31999969482422
2018-07-13,18.510000228881836
2018-10-17,18.479999542236328
2019-05-29,18.459999084472656
2019-03-26,18.280000686645508
2019-02-22,18.510000228881836
2019-10-04,18.40999984741211
2019-11-05,17.8700008392334
2019-12-27,17.700000762939453
2020-06-02,17.920000076293945
2019-12-30,17.889999389648438
2020-03-18,18.020000457763672
2020-06-05,18.309999465942383
2019-07-15,18.200000762939453
2018-12-03,18.719999313354492
2019-06-13,18.6200008392334
2019-01-04,17.790000915527344
2018-08-29,18.1200008392334
2019-02-05,18.540000915527344
2018-11-01,18.59000015258789
2019-08-16,18.479999542236328
2019-04-10,18.790000915527344
2019-09-17,18.850000381469727
2019-10-15,18.950000762939453
2020-01-02,19.229999542236328
2020-06-08,19.170000076293945
2019-10-18,19.350000381469727
2020-03-24,19.06999969482422
2020-06-11,19.399999618530273
2020-01-08,19.920000076293945
2019-04-25,19.709999084472656
2019-07-30,19.479999542236328
2019-02-20,19.450000762939453
2018-07-11,19.649999618530273
2018-09-13,19.479999542236328
2018-10-15,19.170000076293945
2019-06-28,19.219999313354492
2018-12-18,18.969999313354492
2018-11-16,20.600000381469727
2019-10-02,20.860000610351562
2020-03-27,19.969999313354492
2020-01-10,20.1299991607666
2019-10-24,20.040000915527344
2020-03-30,20.3700008392334
2020-06-17,19.520000457763672
2020-01-14,19.829999923706055
2020-04-02,20.09000015258789
2019-01-02,19.959999084472656
2019-08-14,19.739999771118164
2018-10-30,19.639999389648438
2019-06-11,19.559999465942383
2019-05-10,19.290000915527344
2019-04-08,19.190000534057617
2018-08-27,19.0
2018-07-26,19.280000686645508
2018-09-28,18.829999923706055
2019-03-07,19.280000686645508
2019-10-30,19.219999313354492
2020-01-17,19.18000030517578
2020-06-23,18.6299991607666
2020-04-08,18.90999984741211
2020-06-26,18.729999542236328
2019-03-22,19.049999237060547
2019-01-17,19.1299991607666
2019-08-29,18.829999923706055
