Dates,NWL
2020-03-16,20.350000381469727
2020-06-03,20.760000228881836
2018-11-28,20.299999237060547
2018-09-25,20.059999465942383
2018-07-23,20.110000610351562
2018-08-24,21.049999237060547
2019-07-10,20.979999542236328
2019-05-07,21.079999923706055
2019-04-05,20.579999923706055
2019-03-04,20.68000030517578
2019-01-31,21.0
2019-09-12,21.149999618530273
2019-12-31,21.270000457763672
2020-03-19,21.229999542236328
2020-01-03,20.489999771118164
2020-06-09,20.25
2019-02-15,20.540000915527344
2019-01-14,21.309999465942383
2018-07-06,21.59000015258789
2018-08-07,21.219999313354492
2018-10-10,17.100000381469727
2018-12-13,16.579999923706055
2019-08-26,16.899999618530273
2019-07-25,16.899999618530273
2019-05-22,17.020000457763672
2019-03-19,17.100000381469727
2020-01-06,17.0
2020-03-25,16.450000762939453
2020-06-12,16.06999969482422
2019-10-22,16.059999465942383
2020-01-09,15.859999656677246
2020-06-15,16.0
2019-10-25,15.630000114440918
2020-03-31,15.460000038146973
2020-06-18,15.220000267028809
2019-04-03,15.34000015258789
2018-08-22,15.229999542236328
2018-10-25,15.449999809265137
2019-01-29,15.329999923706055
2018-12-28,15.149999618530273
2018-11-26,15.5600004196167
2019-08-09,15.800000190734863
2019-07-08,15.460000038146973
2019-06-06,15.6899995803833
2019-09-10,14.989999771118164
2020-01-15,14.739999771118164
2020-04-03,15.0600004196167
2019-10-31,15.100000381469727
2020-04-06,15.180000305175781
2020-06-24,15.180000305175781
2018-11-09,15.270000457763672
2019-07-23,15.329999923706055
2019-06-21,15.199999809265137
2019-05-20,15.279999732971191
2019-04-18,15.59000015258789
2018-09-06,15.640000343322754
2018-10-08,15.260000228881836
2019-02-13,15.210000038146973
2018-12-11,15.319999694824219
2019-09-25,15.3100004196167
2020-01-21,15.149999618530273
2020-04-09,15.029999732971191
2019-11-06,15.119999885559082
2020-01-24,15.119999885559082
2020-01-27,14.399999618530273
2020-04-15,14.149999618530273
2018-12-26,14.050000190734863
2019-08-07,13.569999694824219
2019-06-04,13.640000343322754
2018-09-21,14.319999694824219
2018-07-19,14.1899995803833
2018-08-20,14.220000267028809
2018-10-23,14.329999923706055
2019-05-03,15.5
2019-04-01,15.829999923706055
2019-02-28,15.789999961853027
2019-11-12,15.5
2020-01-30,15.180000305175781
2019-11-15,14.930000305175781
2020-04-21,14.829999923706055
2019-04-16,15.079999923706055
2019-03-15,15.09000015258789
2019-02-11,15.510000228881836
2019-01-10,15.369999885559082
2019-08-22,15.029999732971191
2018-11-07,15.329999923706055
2018-08-03,15.329999923706055
2018-09-04,15.09000015258789
2019-06-19,15.010000228881836
2019-09-23,14.3100004196167
2019-11-18,13.40999984741211
2020-02-05,13.300000190734863
2020-04-24,13.039999961853027
2019-03-29,13.279999732971191
2019-11-21,13.90999984741211
2020-04-27,14.319999694824219
2020-02-11,14.300000190734863
2020-04-30,14.430000305175781
2019-05-01,14.350000381469727
2019-02-26,14.5
2019-01-25,14.550000190734863
2018-12-24,14.470000267028809
2019-09-06,14.390000343322754
2018-07-17,14.270000457763672
2018-09-19,14.5600004196167
2019-08-05,14.649999618530273
2019-10-08,14.920000076293945
2019-12-11,14.880000114440918
2019-11-27,14.649999618530273
2020-02-14,14.670000076293945
2020-05-06,14.850000381469727
2019-01-08,15.100000381469727
2018-12-07,15.149999618530273
2019-08-20,15.09000015258789
2018-11-05,14.84000015258789
2019-07-19,14.960000038146973
2018-10-04,15.029999732971191
2019-06-17,15.050000190734863
2019-05-16,14.970000267028809
2018-08-01,14.819999694824219
2019-03-13,14.479999542236328
2019-12-03,14.59000015258789
2020-02-20,14.880000114440918
2019-12-06,15.029999732971191
2020-05-12,14.789999961853027
2019-12-09,14.529999732971191
2020-02-26,14.319999694824219
2020-05-15,14.09000015258789
2019-03-28,14.09000015258789
2018-09-17,14.199999809265137
2018-08-16,14.029999732971191
2018-10-19,14.020000457763672
2019-04-29,14.0
2019-01-23,14.050000190734863
2019-09-04,14.079999923706055
2018-11-20,13.390000343322754
2019-07-02,13.90999984741211
2019-05-31,14.75
2019-12-12,15.079999923706055
2020-05-18,15.520000457763672
2019-09-27,15.890000343322754
2020-03-03,15.720000267028809
2020-05-21,15.470000267028809
2019-05-14,15.649999618530273
2018-08-31,15.600000381469727
2018-07-30,15.600000381469727
2018-10-02,15.710000038146973
2019-04-12,15.859999656677246
2019-03-11,15.850000381469727
2019-02-07,16.1200008392334
2019-07-17,16.420000076293945
2019-09-19,15.699999809265137
2019-10-21,15.720000267028809
2019-12-18,15.630000114440918
2020-03-06,15.579999923706055
2019-10-03,16.229999542236328
2020-03-09,16.389999389648438
2020-05-27,16.15999984741211
2019-12-24,16.209999084472656
2020-03-12,17.06999969482422
2018-12-20,17.219999313354492
2019-08-01,17.350000381469727
2018-08-14,17.760000228881836
2018-07-13,17.989999771118164
2018-10-17,18.219999313354492
2019-05-29,18.399999618530273
2019-03-26,17.969999313354492
2019-02-22,17.93000030517578
2019-10-04,18.149999618530273
2019-11-05,17.700000762939453
2019-12-27,17.68000030517578
2020-06-02,17.56999969482422
2019-12-30,17.690000534057617
2020-03-18,17.8700008392334
2020-06-05,17.700000762939453
2019-07-15,18.079999923706055
2018-12-03,18.59000015258789
2019-06-13,18.579999923706055
2019-01-04,17.709999084472656
2018-08-29,17.549999237060547
2019-02-05,18.059999465942383
2018-11-01,18.350000381469727
2019-08-16,18.299999237060547
2019-04-10,18.530000686645508
2019-09-17,18.6299991607666
2019-10-15,18.84000015258789
2020-01-02,18.81999969482422
2020-06-08,18.989999771118164
2019-10-18,19.049999237060547
2020-03-24,18.8799991607666
2020-06-11,18.920000076293945
2020-01-08,19.489999771118164
2019-04-25,19.200000762939453
2019-07-30,19.399999618530273
2019-02-20,19.209999084472656
2018-07-11,19.450000762939453
2018-09-13,19.420000076293945
2018-10-15,18.979999542236328
2019-06-28,18.920000076293945
2018-12-18,18.760000228881836
2018-11-16,19.190000534057617
2019-10-02,19.530000686645508
2020-03-27,19.8799991607666
2020-01-10,19.770000457763672
2019-10-24,19.93000030517578
2020-03-30,19.93000030517578
2020-06-17,19.31999969482422
2020-01-14,19.530000686645508
2020-04-02,19.65999984741211
2019-01-02,19.920000076293945
2019-08-14,19.459999084472656
2018-10-30,19.5
2019-06-11,19.420000076293945
2019-05-10,19.1299991607666
2019-04-08,19.1299991607666
2018-08-27,18.940000534057617
2018-07-26,19.049999237060547
2018-09-28,18.719999313354492
2019-03-07,18.739999771118164
2019-10-30,19.149999618530273
2020-01-17,19.079999923706055
2020-06-23,18.600000381469727
2020-04-08,18.649999618530273
2020-06-26,18.6200008392334
2019-03-22,18.8700008392334
2019-01-17,18.959999084472656
2019-08-29,18.81999969482422
2018-11-14,18.75
2019-06-26,19.110000610351562
2018-09-11,18.979999542236328
2018-07-09,18.3799991607666
2018-08-10,18.450000762939453
2019-04-23,18.469999313354492
2019-09-30,18.260000228881836
2020-01-23,18.81999969482422
2019-11-08,19.290000915527344
2020-04-14,19.200000762939453
2019-11-11,19.010000228881836
2020-01-29,19.06999969482422
2020-04-17,19.020000457763672
2018-07-24,19.110000610351562
2018-09-26,18.8700008392334
2019-05-08,18.5
2019-03-05,18.440000534057617
2019-02-01,18.729999542236328
2018-12-31,18.950000762939453
2018-11-29,19.049999237060547
2019-08-12,19.1200008392334
2019-07-11,19.040000915527344
2019-09-13,19.399999618530273
2019-11-14,19.739999771118164
2020-04-20,19.8799991607666
2020-02-04,20.190000534057617
2020-04-23,19.530000686645508
2018-12-14,20.030000686645508
2019-08-27,19.649999618530273
2018-08-08,19.729999542236328
2018-10-11,19.350000381469727
2018-11-12,19.5
2019-07-26,19.84000015258789
2019-06-24,19.559999465942383
2019-05-23,19.40999984741211
2019-03-20,19.559999465942383
2019-01-15,19.799999237060547
2019-11-20,20.049999237060547
2020-02-07,20.15999984741211
2020-02-10,19.829999923706055
2020-04-29,19.850000381469727
2019-11-26,20.079999923706055
2020-02-13,19.65999984741211
2019-01-30,19.459999084472656
2018-08-23,18.549999237060547
2018-09-24,19.709999084472656
2018-11-27,19.799999237060547
2018-10-26,19.780000686645508
2019-07-09,19.209999084472656
2019-06-07,18.1200008392334
2019-05-06,16.979999542236328
2019-04-04,16.56999969482422
2019-09-11,15.239999771118164
2019-11-29,14.5
2020-05-05,15.369999885559082
2019-12-02,15.270000457763672
2020-02-19,14.989999771118164
2020-05-08,14.079999923706055
2019-05-21,13.640000343322754
2019-03-18,12.5
2018-09-07,13.369999885559082
2018-08-06,13.15999984741211
2018-10-09,11.260000228881836
2019-02-14,11.449999809265137
2018-12-12,11.5600004196167
2019-07-24,11.90999984741211
2019-09-26,11.199999809265137
2019-10-28,11.100000381469727
2019-12-05,11.390000343322754
2020-05-11,10.4399995803833
2019-07-03,11.1899995803833
2020-02-25,11.829999923706055
2020-05-14,12.729999542236328
2020-02-28,13.180000305175781
2019-08-08,13.4399995803833
2019-06-05,12.930000305175781
2018-07-20,12.010000228881836
2018-08-21,11.789999961853027
2018-10-24,11.699999809265137
2019-04-02,12.529999732971191
2019-03-01,12.9399995803833
2019-01-28,13.029999732971191
2018-12-27,13.630000114440918
2019-09-09,13.039999961853027
2020-03-02,13.4399995803833
2020-05-20,12.619999885559082
2019-12-17,12.25
2020-03-05,12.520000457763672
2019-02-12,12.079999923706055
2019-01-11,12.239999771118164
2018-12-10,12.020000457763672
2019-08-23,12.199999809265137
2018-11-08,12.5
2019-07-22,12.920000076293945
2019-06-20,13.84000015258789
2018-09-05,14.3100004196167
2019-04-17,13.720000267028809
2019-09-24,12.210000038146973
2019-12-20,12.020000457763672
2020-05-26,11.920000076293945
2019-04-30,11.529999732971191
2019-12-23,11.75
2020-03-11,12.0600004196167
2020-05-29,11.899999618530273
2019-12-26,12.0600004196167
2020-06-01,11.4399995803833
2019-05-02,11.050000190734863
2019-02-27,11.34000015258789
2018-11-23,12.239999771118164
2019-08-06,12.420000076293945
2018-07-18,12.449999809265137
2018-09-20,12.359999656677246
2018-10-22,12.65999984741211
2019-07-05,13.039999961853027
2019-06-03,13.850000381469727
2019-10-09,13.529999732971191
2019-10-11,13.0600004196167
2020-03-17,13.0600004196167
2020-06-04,13.5
2019-10-14,13.960000038146973
2020-03-20,14.829999923706055
2018-11-06,15.989999771118164
2019-06-18,16.639999389648438
2019-05-17,16.440000534057617
2019-04-15,15.920000076293945
2019-03-14,14.819999694824219
2019-01-09,14.84000015258789
2018-08-02,14.609999656677246
2018-10-05,15.210000038146973
2019-08-21,15.40999984741211
2019-10-17,15.420000076293945
2020-03-23,15.279999732971191
2020-06-10,15.479999542236328
2019-02-25,15.539999961853027
2020-01-07,14.899999618530273
2020-03-26,14.859999656677246
2019-10-23,14.8100004196167
