Dates,NWL
2018-06-20,26.709999084472656
2018-06-21,26.399999618530273
2018-06-25,26.420000076293945
2018-06-22,26.219999313354492
2018-06-26,26.360000610351562
2018-06-27,26.440000534057617
2018-06-28,26.09000015258789
2018-06-29,26.219999313354492
2018-07-02,26.299999237060547
2018-07-03,26.520000457763672
2018-07-05,27.190000534057617
2018-07-16,27.579999923706055
2018-09-18,27.979999542236328
2019-01-24,27.84000015258789
2019-09-05,27.600000381469727
2018-11-21,27.68000030517578
2020-01-13,28.0
2020-04-01,27.889999389648438
2020-06-19,27.790000915527344
2019-10-29,27.68000030517578
2020-01-16,26.920000076293945
2020-06-22,26.860000610351562
2018-10-03,26.8799991607666
2018-07-31,26.889999389648438
2019-03-12,26.479999542236328
2019-02-08,26.6200008392334
2019-01-07,26.40999984741211
2018-12-06,26.68000030517578
2019-08-19,26.3700008392334
2019-07-18,26.309999465942383
2019-05-15,26.530000686645508
2019-09-20,27.040000915527344
2019-11-01,26.25
2020-04-07,22.799999237060547
2020-06-25,21.649999618530273
2020-06-16,21.40999984741211
2019-11-04,21.040000915527344
2020-01-22,20.90999984741211
2019-11-07,20.760000228881836
2020-04-13,20.90999984741211
2019-07-01,21.559999465942383
2019-05-30,21.649999618530273
2018-08-15,21.770000457763672
2018-10-18,21.90999984741211
2019-03-27,21.799999237060547
2019-01-22,21.760000228881836
2018-12-21,21.770000457763672
2019-09-03,22.389999389648438
2018-11-19,22.59000015258789
2019-08-02,22.829999923706055
2020-01-28,22.239999771118164
2020-04-16,21.829999923706055
2019-11-13,21.65999984741211
2020-01-31,22.170000076293945
2018-12-04,21.850000381469727
2018-11-02,21.440000534057617
2019-07-16,21.93000030517578
2018-08-30,21.709999084472656
2018-10-01,21.979999542236328
2019-06-14,21.989999771118164
2019-05-13,22.100000381469727
2019-04-11,21.850000381469727
2019-02-06,21.700000762939453
2019-09-18,21.90999984741211
2020-02-03,22.34000015258789
2020-04-22,22.06999969482422
2019-11-19,21.75
2020-02-06,20.729999542236328
2019-11-22,20.84000015258789
2019-03-25,20.549999237060547
2019-02-21,20.559999465942383
2018-12-19,20.809999465942383
2018-07-12,20.709999084472656
2018-09-14,20.649999618530273
2018-08-13,20.459999084472656
2018-10-16,20.09000015258789
2019-07-31,19.3799991607666
2019-05-28,19.329999923706055
2019-04-26,18.719999313354492
2020-04-28,18.100000381469727
2019-11-25,18.1200008392334
2020-02-12,17.75
2020-05-01,18.06999969482422
2020-05-04,18.239999771118164
2019-06-12,17.860000610351562
2019-04-09,17.299999237060547
2019-03-08,17.31999969482422
2019-02-04,16.56999969482422
2018-07-27,16.84000015258789
2018-08-28,16.670000076293945
2019-01-03,16.200000762939453
2019-08-15,16.020000457763672
2018-10-31,16.030000686645508
2019-09-16,16.299999237060547
2020-02-18,16.8700008392334
2020-05-07,19.31999969482422
2018-08-17,20.110000610351562
2019-12-04,20.190000534057617
2020-02-21,20.6299991607666
2018-12-17,20.440000534057617
2019-08-30,20.329999923706055
2018-11-15,20.5
2019-07-29,20.8700008392334
2019-06-27,20.809999465942383
2019-04-24,21.559999465942383
2018-07-10,21.84000015258789
2018-09-12,21.899999618530273
2019-02-19,21.6200008392334
2019-01-18,21.989999771118164
2020-02-24,21.8700008392334
2020-05-13,23.739999771118164
2019-12-10,23.540000915527344
2020-02-27,23.600000381469727
2019-12-13,24.219999313354492
2020-05-19,24.209999084472656
2019-03-06,24.56999969482422
2018-11-30,24.209999084472656
2019-08-13,23.280000686645508
2019-07-12,23.549999237060547
2019-06-10,22.899999618530273
2019-05-09,23.559999465942383
2018-07-25,23.799999237060547
2018-09-27,23.649999618530273
2018-10-29,22.719999313354492
2019-10-16,22.260000228881836
2019-12-16,21.989999771118164
2020-03-04,21.860000610351562
2020-05-22,21.25
2019-10-01,20.520000457763672
2019-12-19,18.809999465942383
2018-09-10,19.020000457763672
2019-05-24,18.709999084472656
2018-08-09,19.0
2019-04-22,18.739999771118164
2019-03-21,19.049999237060547
2019-01-16,18.719999313354492
2019-08-28,19.31999969482422
2018-11-13,19.860000610351562
2018-10-12,19.860000610351562
2019-06-25,20.149999618530273
2020-03-10,20.6200008392334
2020-05-28,20.700000762939453
2019-10-07,20.68000030517578
2020-03-13,20.8799991607666
2019-10-10,20.920000076293945
2020-03-16,20.790000915527344
2020-06-03,21.530000686645508
2018-11-28,21.079999923706055
2018-09-25,20.729999542236328
2018-07-23,21.010000228881836
2018-08-24,21.729999542236328
2019-07-10,21.540000915527344
2019-05-07,21.709999084472656
2019-04-05,21.440000534057617
2019-03-04,21.420000076293945
2019-01-31,21.360000610351562
2019-09-12,21.760000228881836
2019-12-31,21.899999618530273
2020-03-19,21.600000381469727
2020-01-03,21.229999542236328
2020-06-09,20.770000457763672
2019-02-15,21.510000228881836
2019-01-14,21.81999969482422
2018-07-06,22.059999465942383
2018-08-07,21.8799991607666
2018-10-10,19.06999969482422
2018-12-13,17.479999542236328
2019-08-26,17.690000534057617
2019-07-25,17.31999969482422
2019-05-22,17.290000915527344
2019-03-19,17.40999984741211
2020-01-06,17.25
2020-03-25,16.950000762939453
2020-06-12,16.59000015258789
2019-10-22,16.3799991607666
2020-01-09,16.399999618530273
2020-06-15,16.229999542236328
2019-10-25,16.139999389648438
2020-03-31,15.789999961853027
2020-06-18,15.869999885559082
2019-04-03,15.699999809265137
2018-08-22,15.729999542236328
2018-10-25,15.760000228881836
2019-01-29,15.90999984741211
2018-12-28,15.75
2018-11-26,16.280000686645508
2019-08-09,16.1200008392334
2019-07-08,15.979999542236328
2019-06-06,15.9399995803833
2019-09-10,15.75
2020-01-15,15.130000114440918
2020-04-03,15.5
2019-10-31,15.449999809265137
2020-04-06,15.550000190734863
2020-06-24,15.529999732971191
2018-11-09,15.640000343322754
2019-07-23,15.649999618530273
2019-06-21,15.619999885559082
2019-05-20,15.649999618530273
2019-04-18,16.09000015258789
2018-09-06,16.0
2018-10-08,15.75
2019-02-13,15.479999542236328
2018-12-11,15.579999923706055
2019-09-25,15.59000015258789
2020-01-21,15.390000343322754
2020-04-09,15.260000228881836
2019-11-06,15.369999885559082
2020-01-24,15.289999961853027
2020-01-27,15.239999771118164
2020-04-15,14.539999961853027
2018-12-26,14.350000381469727
2019-08-07,14.180000305175781
2019-06-04,14.390000343322754
2018-09-21,14.6899995803833
2018-07-19,14.5
2018-08-20,14.710000038146973
2018-10-23,14.729999542236328
2019-05-03,16.700000762939453
2019-04-01,16.260000228881836
2019-02-28,16.31999969482422
2019-11-12,16.049999237060547
2020-01-30,15.569999694824219
2019-11-15,15.420000076293945
2020-04-21,15.239999771118164
2019-04-16,15.5
2019-03-15,15.670000076293945
2019-02-11,15.920000076293945
2019-01-10,15.8100004196167
2019-08-22,15.329999923706055
2018-11-07,15.619999885559082
2018-08-03,15.720000267028809
2018-09-04,15.449999809265137
2019-06-19,15.40999984741211
2019-09-23,15.109999656677246
2019-11-18,14.300000190734863
2020-02-05,13.680000305175781
2020-04-24,13.489999771118164
2019-03-29,13.970000267028809
2019-11-21,14.680000305175781
2020-04-27,14.890000343322754
2020-02-11,15.050000190734863
2020-04-30,14.770000457763672
2019-05-01,14.899999618530273
2019-02-26,14.829999923706055
2019-01-25,14.899999618530273
