Dates,ABC
2018-06-20,89.80636596679688
2018-06-21,89.78709411621094
2018-06-25,90.06644439697266
2018-06-22,88.83345031738281
2018-06-26,87.07064056396484
2018-06-27,86.52156829833984
2018-06-28,82.93818664550781
2018-06-29,82.13866424560547
2018-07-02,82.5721435546875
2018-07-03,83.49688720703125
2018-07-05,83.99778747558594
2018-07-16,84.73951721191406
2018-09-18,85.00924682617188
2019-01-24,84.90326690673828
2019-09-05,83.94000244140625
2018-11-21,83.61248016357422
2020-01-13,84.68172454833984
2020-04-01,83.70881652832031
2020-06-19,83.63174438476562
2019-10-29,83.15975189208984
2020-01-16,82.41802978515625
2020-06-22,81.58958435058594
2018-10-03,81.63777160644531
2018-07-31,80.84786987304688
2019-03-12,81.65701293945312
2019-02-08,80.18321228027344
2019-01-07,79.87496948242188
2018-12-06,79.8653335571289
2019-08-19,78.82498931884766
2019-07-18,76.57091522216797
2019-05-15,76.07965087890625
2019-09-20,77.99658203125
2019-11-01,79.12361145019531
2020-04-07,80.3758773803711
2020-06-25,79.62451934814453
2020-06-16,80.18321228027344
2019-11-04,78.96949005126953
2020-01-22,80.00983428955078
2019-11-07,81.32951354980469
2020-04-13,81.99417114257812
2019-07-01,83.63174438476562
2019-05-30,84.87016296386719
2018-08-15,85.40229797363281
2018-10-18,85.13140106201172
2019-03-27,85.28619384765625
2019-01-22,85.4119644165039
2018-12-21,85.46035766601562
2019-09-03,85.58612060546875
2018-11-19,85.98280334472656
2019-08-02,86.36013793945312
2020-01-28,87.13414001464844
2020-04-16,87.04706573486328
2019-11-13,86.27306365966797
2020-01-31,86.5342788696289
2018-12-04,85.50872802734375
2018-11-02,85.7602767944336
2019-07-16,85.46035766601562
2018-08-30,81.3677749633789
2018-10-01,82.44171142578125
2019-06-14,83.13831329345703
2019-05-13,83.05123901367188
2019-04-11,83.94136047363281
2019-02-06,84.49283599853516
2019-09-18,86.48590850830078
2020-02-03,88.10165405273438
2020-04-22,87.20186614990234
2019-11-19,86.6600570678711
2020-02-06,86.61168670654297
2019-11-22,87.37602233886719
2019-03-25,88.18873596191406
2019-02-21,89.2239761352539
2018-12-19,89.77544403076172
2018-07-12,88.43060302734375
2018-09-14,88.07263946533203
2018-08-13,88.08231353759766
2018-10-16,87.63724517822266
2019-07-31,88.32418060302734
2019-05-28,87.96620178222656
2019-04-26,87.88880157470703
2020-04-28,84.4734878540039
2019-11-25,85.60548400878906
2020-02-12,86.63104248046875
2020-05-01,89.5625991821289
2020-05-04,90.71393585205078
2019-06-12,90.34627532958984
2019-04-09,89.7851333618164
2019-03-08,87.28894805908203
2019-02-04,87.34699249267578
2018-07-27,81.74510955810547
2018-08-28,82.93514251708984
2019-01-03,81.9676284790039
2019-08-15,83.19637298583984
2018-10-31,84.76374816894531
2019-09-16,85.14108276367188
2020-02-18,87.96620178222656
2020-05-07,85.69255828857422
2018-08-17,85.68287658691406
2019-12-04,81.2710189819336
2020-02-21,83.72850799560547
2018-12-17,86.27306365966797
2019-08-30,85.9731216430664
2018-11-15,86.99869537353516
2019-07-29,88.3435287475586
2019-06-27,86.66973876953125
2019-04-24,86.25370788574219
2018-07-10,86.25370788574219
2018-09-12,88.2654800415039
2019-02-19,86.3703384399414
2019-01-18,84.97084045410156
2020-02-24,85.19436645507812
2020-05-13,86.4383773803711
2019-12-10,87.10894775390625
2020-02-27,88.67366027832031
2019-12-13,87.95448303222656
2020-05-19,86.39949035644531
2019-03-06,86.51612091064453
2018-11-30,85.1457748413086
2019-08-13,83.5616226196289
2019-07-12,81.94830322265625
2019-06-10,81.1999740600586
2019-05-09,80.16006469726562
2018-07-25,80.87925720214844
2018-09-27,79.58666229248047
2018-10-29,76.74878692626953
2019-10-16,74.83421325683594
2019-12-16,74.09557342529297
2020-03-04,74.16360473632812
2020-05-22,71.16053009033203
2019-10-01,69.95539855957031
2019-12-19,68.76971435546875
2018-09-10,70.985595703125
2019-05-24,71.4617919921875
2018-08-09,71.87970733642578
2019-04-22,72.30734252929688
2019-03-21,72.3559341430664
2019-01-16,71.30630493164062
2019-08-28,72.13239288330078
2018-11-13,72.64749145507812
2018-10-12,73.42498779296875
2019-06-25,74.17332458496094
2020-03-10,73.86233520507812
2020-05-28,74.40657043457031
2019-10-07,74.6981430053711
2020-03-13,75.0868911743164
2019-10-10,75.12576293945312
2020-03-16,73.9400863647461
2020-06-03,77.61375427246094
2018-11-28,77.46797180175781
2018-09-25,77.12782287597656
2018-07-23,76.48638153076172
2018-08-24,77.41938781738281
2019-07-10,77.86644744873047
2019-05-07,77.30274963378906
2019-04-05,76.32117462158203
2019-03-04,81.02503967285156
2019-01-31,81.40406036376953
2019-09-12,82.07465362548828
2019-12-31,83.35752868652344
2020-03-19,84.20305633544922
2020-01-03,83.38668823242188
2020-06-09,81.93858337402344
2019-02-15,81.28742980957031
2019-01-14,83.37696838378906
2018-07-06,83.97953033447266
2018-08-07,84.01839447021484
2018-10-10,84.61399841308594
2018-12-13,84.79952239990234
2019-08-26,84.29179382324219
2019-07-25,82.97366333007812
2019-05-22,83.6473617553711
2019-03-19,82.67097473144531
2020-01-06,81.93868255615234
2020-03-25,80.83536529541016
2020-06-12,81.33332824707031
2019-10-22,81.02088165283203
2020-01-09,78.57990264892578
2020-06-15,77.77926635742188
2019-10-25,74.82080078125
2020-03-31,74.52788543701172
2020-06-18,74.60599517822266
2019-04-03,76.1096420288086
2018-08-22,76.56854248046875
2018-10-25,77.90618133544922
2019-01-29,77.63280487060547
2018-12-28,78.2869873046875
2018-11-26,78.49202728271484
2019-08-09,79.15596771240234
2019-07-08,77.39847564697266
2019-06-06,78.46273803710938
2019-09-10,76.9102783203125
2020-01-15,75.27970886230469
2020-04-03,74.75244903564453
2019-10-31,74.6938705444336
2020-04-06,76.05105590820312
2020-06-24,77.64256286621094
2018-11-09,77.22271728515625
2019-07-23,72.73133087158203
2019-06-21,73.27810668945312
2019-05-20,74.1763916015625
