Dates,AES
2020-04-30,16.156097412109375
2019-05-01,15.894889831542969
2019-02-26,15.846517562866211
2019-01-25,16.214141845703125
2018-12-24,16.310884475708008
2019-09-06,16.533395767211914
2018-07-17,16.2818603515625
2018-09-19,16.291534423828125
2019-08-05,16.030330657958984
2019-10-08,16.378604888916016
2019-12-11,16.214141845703125
2019-11-27,16.0883731842041
2020-02-14,16.107723236083984
2020-05-06,15.788472175598145
2019-01-08,16.00130844116211
2018-12-07,16.214141845703125
2019-08-20,16.22381591796875
2018-11-05,16.397953033447266
2019-07-19,16.717206954956055
2018-10-04,16.56241798400879
2019-06-17,16.591440200805664
2019-05-16,16.504371643066406
2018-08-01,16.4366512298584
2019-03-13,16.40762710571289
2019-12-03,16.52372169494629
2020-02-20,16.591440200805664
2019-12-06,16.72688102722168
2020-05-12,17.07515525817871
2019-12-09,16.959064483642578
2020-02-26,16.65915870666504
2020-05-15,16.504371643066406
2019-03-28,16.2818603515625
2018-09-17,16.320558547973633
2018-08-16,16.359256744384766
2018-10-19,16.38827896118164
2019-04-29,16.504371643066406
2019-01-23,16.591440200805664
2019-09-04,16.373966217041016
2018-11-20,16.871328353881836
2019-07-02,16.412973403930664
2019-05-31,15.915611267089844
2019-12-12,15.31097412109375
2020-05-18,15.281717300415039
2019-09-27,15.457258224487305
2020-03-03,15.184195518493652
2020-05-21,14.862372398376465
2019-05-14,14.794107437133789
2018-08-31,14.42352294921875
2018-07-30,14.40401840209961
2018-10-02,14.823363304138184
2019-04-12,14.979399681091309
2019-03-11,14.813611030578613
2019-02-07,14.940389633178711
2019-07-17,14.823363304138184
2019-09-19,14.42352294921875
2019-10-21,14.472285270690918
2019-12-18,14.247982025146484
2020-03-06,14.491787910461426
2019-10-03,14.745346069335938
2020-03-09,14.950141906738281
2020-05-27,14.959895133972168
2019-12-24,14.9111328125
2020-03-12,15.057415962219238
2018-12-20,14.930638313293457
2019-08-01,14.657576560974121
2018-08-14,14.803858757019043
2018-07-13,15.164690971374512
2018-10-17,15.281717300415039
2019-05-29,15.398743629455566
2019-03-26,15.603541374206543
2019-02-22,15.496267318725586
2019-10-04,15.652300834655762
2019-11-05,15.554780006408691
2019-12-27,15.69131088256836
2020-06-02,15.847346305847168
2019-12-30,15.769328117370605
2020-03-18,15.72056770324707
2020-06-05,15.81808853149414
2019-07-15,15.905858039855957
2018-12-03,15.935114860534668
2019-06-13,15.837592124938965
2019-01-04,15.31097412109375
2018-08-29,15.408495903015137
2019-02-05,15.632798194885254
2018-11-01,15.457258224487305
2019-08-16,15.125682830810547
2019-04-10,15.154938697814941
2019-09-17,15.428000450134277
2019-10-15,15.613292694091797
2020-01-02,15.593788146972656
2020-06-08,15.623045921325684
2019-10-18,15.730318069458008
2020-03-24,15.837592124938965
2020-06-11,15.974123001098633
2020-01-08,16.032636642456055
2019-04-25,16.481239318847656
2019-07-30,16.70553970336914
2019-02-20,16.461734771728516
2018-07-11,16.383718490600586
2018-09-13,16.55925750732422
2018-10-15,16.666532516479492
2019-06-28,16.783557891845703
2018-12-18,16.760948181152344
2018-11-16,17.213150024414062
2019-10-02,17.124677658081055
2020-03-27,16.898576736450195
2020-01-10,17.380268096923828
2019-10-24,17.272132873535156
2020-03-30,17.340946197509766
2020-06-17,17.62602996826172
2020-01-14,17.753826141357422
2020-04-02,17.842300415039062
2019-01-02,18.097890853881836
2019-08-14,18.13721466064453
2018-10-30,18.17653465270996
2019-06-11,18.166706085205078
2019-05-10,18.284671783447266
2019-04-08,18.18636703491211
2018-08-27,18.510770797729492
2018-07-26,18.461620330810547
2018-09-28,18.432126998901367
2019-03-07,18.569753646850586
2019-10-30,18.58941650390625
2020-01-17,18.599245071411133
2020-06-23,18.52060317993164
2020-04-08,18.5795841217041
2020-06-26,18.49110984802246
2019-03-22,18.40263557434082
2019-01-17,18.471450805664062
2019-08-29,18.80568504333496
2018-11-14,18.58941650390625
2019-06-26,18.60907745361328
2018-09-11,18.599245071411133
2018-07-09,19.04161834716797
2018-08-10,18.599245071411133
2019-04-23,18.845006942749023
2019-09-30,19.218564987182617
2020-01-23,19.474157333374023
2019-11-08,19.48398780822754
2020-04-14,19.425004959106445
2019-11-11,19.59212303161621
2020-01-29,19.641273498535156
2020-04-17,19.700258255004883
2018-07-24,19.562631607055664
2018-09-26,19.6904296875
2019-05-08,19.464326858520508
2019-03-05,19.6904296875
2019-02-01,19.759241104125977
2018-12-31,19.719919204711914
2018-11-29,19.91653060913086
2019-08-12,19.8378849029541
2019-07-11,19.965681076049805
2019-09-13,20.054155349731445
2019-11-14,20.113136291503906
2020-04-20,20.221271514892578
2020-02-04,20.1524600982666
2020-04-23,20.122968673706055
2018-12-14,20.054155349731445
2019-08-27,20.211442947387695
2018-08-08,20.03449249267578
2018-10-11,19.739580154418945
2018-11-12,19.8378849029541
2019-07-26,19.97551155090332
2019-06-24,19.97848129272461
2019-05-23,19.661678314208984
2019-03-20,20.1071834564209
2019-01-15,20.40418815612793
2019-11-20,20.552690505981445
2020-02-07,20.374486923217773
2020-02-10,20.295286178588867
2020-04-29,20.315086364746094
2019-11-26,20.5823917388916
2020-02-13,20.75069236755371
2019-01-30,20.621990203857422
2018-08-23,20.720993041992188
2018-09-24,20.81999397277832
2018-11-27,20.701190948486328
2018-10-26,20.592288970947266
2019-07-09,20.542789459228516
2019-06-07,20.04778289794922
2019-05-06,19.18647003173828
2019-04-04,18.503360748291016
2019-09-11,18.107357025146484
2019-11-29,16.56293296813965
2020-05-05,18.038053512573242
2019-12-02,17.255943298339844
2020-02-19,17.651948928833008
2020-05-08,16.56293296813965
2019-05-21,16.652034759521484
2019-03-18,14.434403419494629
2018-09-07,15.058112144470215
2018-08-06,14.018597602844238
2018-10-09,12.058370590209961
2019-02-14,12.8701810836792
2018-12-12,10.880252838134766
2019-07-24,11.444561958312988
2019-09-26,9.464533805847168
2019-10-28,10.880252838134766
2019-12-05,11.751465797424316
2020-05-11,11.751465797424316
2019-07-03,12.533576965332031
2020-02-25,12.691978454589844
2020-05-14,13.365188598632812
2020-02-28,13.31568717956543
2019-08-08,13.523590087890625
2019-06-05,13.464190483093262
2018-07-20,12.672179222106934
2018-08-21,12.909782409667969
2018-10-24,12.117770195007324
2019-04-02,13.483989715576172
2019-03-01,13.097884178161621
2019-01-28,13.988897323608398
2018-12-27,14.573005676269531
2019-09-09,14.048297882080078
2020-03-02,13.870096206665039
2020-05-20,12.563276290893555
2019-12-17,12.038569450378418
2020-03-05,12.988983154296875
2019-02-12,12.573177337646484
2019-01-11,12.33557415008545
2018-12-10,12.553377151489258
2019-08-23,12.563276290893555
2018-11-08,12.731578826904297
2019-07-22,13.147384643554688
2019-06-20,13.493890762329102
2018-09-05,14.17699909210205
2019-04-17,13.25
2019-09-24,12.9399995803833
2019-12-20,12.8100004196167
2020-05-26,13.050000190734863
2019-04-30,12.529999732971191
2019-12-23,12.119999885559082
2020-03-11,12.869999885559082
2020-05-29,12.399999618530273
2019-12-26,12.470000267028809
2020-06-01,11.609999656677246
2019-05-02,11.819999694824219
2019-02-27,11.75
2018-11-23,13.039999961853027
2019-08-06,12.8100004196167
2018-07-18,12.970000267028809
2018-09-20,12.3100004196167
2018-10-22,12.239999771118164
2019-07-05,12.880000114440918
2019-06-03,12.770000457763672
2019-10-09,12.890000343322754
2019-10-11,12.489999771118164
2020-03-17,12.550000190734863
2020-06-04,13.109999656677246
2019-10-14,13.630000114440918
2020-03-20,13.84000015258789
2018-11-06,14.300000190734863
2019-06-18,14.970000267028809
2019-05-17,13.84000015258789
2019-04-15,13.170000076293945
2019-03-14,12.199999809265137
2019-01-09,12.670000076293945
2018-08-02,12.880000114440918
2018-10-05,13.65999984741211
2019-08-21,13.40999984741211
2019-10-17,13.4399995803833
2020-03-23,13.34000015258789
2020-06-10,13.979999542236328
2019-02-25,13.84000015258789
2020-01-07,13.84000015258789
2020-03-26,13.880000114440918
2019-10-23,13.75
