Dates,AES
2018-08-28,14.680000305175781
2019-01-03,14.670000076293945
2019-08-15,14.65999984741211
2018-10-31,14.520000457763672
2019-09-16,14.680000305175781
2020-02-18,14.609999656677246
2020-05-07,14.739999771118164
2018-08-17,14.65999984741211
2019-12-04,14.850000381469727
2020-02-21,16.09000015258789
2018-12-17,15.630000114440918
2019-08-30,15.5600004196167
2018-11-15,15.520000457763672
2019-07-29,15.550000190734863
2019-06-27,15.430000305175781
2019-04-24,15.239999771118164
2018-07-10,15.59000015258789
2018-09-12,15.479999542236328
2019-02-19,15.350000381469727
2019-01-18,14.90999984741211
2020-02-24,15.029999732971191
2020-05-13,15.039999961853027
2019-12-10,15.329999923706055
2020-02-27,15.3100004196167
2019-12-13,15.539999961853027
2020-05-19,15.4399995803833
2019-03-06,15.59000015258789
2018-11-30,15.609999656677246
2019-08-13,15.34000015258789
2019-07-12,15.489999771118164
2019-06-10,15.5
2019-05-09,15.890000343322754
2018-07-25,15.970000267028809
2018-09-27,15.930000305175781
2018-10-29,15.760000228881836
2019-10-16,15.960000038146973
2019-12-16,14.899999618530273
2020-03-04,15.020000457763672
2020-05-22,14.670000076293945
2019-10-01,14.619999885559082
2019-12-19,14.350000381469727
2018-09-10,13.84000015258789
2019-05-24,14.1899995803833
2018-08-09,14.359999656677246
2019-04-22,14.460000038146973
2019-03-21,14.270000457763672
2019-01-16,14.1899995803833
2019-08-28,14.210000038146973
2018-11-13,14.640000343322754
2018-10-12,14.869999885559082
2019-06-25,15.050000190734863
2020-03-10,14.979999542236328
2020-05-28,15.34000015258789
2019-10-07,15.25
2020-03-13,15.050000190734863
2019-10-10,15.390000343322754
2020-03-16,15.5
2020-06-03,15.460000038146973
2018-11-28,15.569999694824219
2018-09-25,15.649999618530273
2018-07-23,15.899999618530273
2018-08-24,15.899999618530273
2019-07-10,15.829999923706055
2019-05-07,15.949999809265137
2019-04-05,16.100000381469727
2019-03-04,16.15999984741211
2019-01-31,16.399999618530273
2019-09-12,16.649999618530273
2019-12-31,16.81999969482422
2020-03-19,16.899999618530273
2020-01-03,16.959999084472656
2020-06-09,17.079999923706055
2019-02-15,17.25
2019-01-14,17.200000762939453
2018-07-06,17.1200008392334
2018-08-07,17.020000457763672
2018-10-10,17.170000076293945
2018-12-13,16.899999618530273
2019-08-26,17.15999984741211
2019-07-25,17.079999923706055
2019-05-22,17.399999618530273
2019-03-19,17.510000228881836
2020-01-06,17.360000610351562
2020-03-25,17.06999969482422
2020-06-12,17.260000228881836
2019-10-22,17.290000915527344
2020-01-09,17.530000686645508
2020-06-15,17.139999389648438
2019-10-25,17.450000762939453
2020-03-31,17.719999313354492
2020-06-18,17.690000534057617
2019-04-03,17.760000228881836
2018-08-22,18.0
2018-10-25,18.170000076293945
2019-01-29,18.15999984741211
2018-12-28,18.139999389648438
2018-11-26,18.31999969482422
2019-08-09,18.139999389648438
2019-07-08,17.8799991607666
2019-06-06,17.989999771118164
2019-09-10,18.299999237060547
2020-01-15,18.079999923706055
2020-04-03,18.299999237060547
2019-10-31,18.3700008392334
2020-04-06,18.270000457763672
2020-06-24,18.1200008392334
2018-11-09,18.1299991607666
2019-07-23,17.959999084472656
2019-06-21,18.1299991607666
2019-05-20,18.059999465942383
2019-04-18,18.040000915527344
2018-09-06,18.239999771118164
2018-10-08,17.940000534057617
2019-02-13,18.149999618530273
2018-12-11,18.040000915527344
2019-09-25,18.06999969482422
2020-01-21,18.059999465942383
2020-04-09,18.040000915527344
2019-11-06,17.8799991607666
2020-01-24,17.649999618530273
2020-01-27,17.670000076293945
2020-04-15,17.719999313354492
2018-12-26,17.770000457763672
2019-08-07,17.6299991607666
2019-06-04,17.68000030517578
2018-09-21,17.469999313354492
2018-07-19,17.079999923706055
2018-08-20,17.110000610351562
2018-10-23,16.860000610351562
2019-05-03,17.1200008392334
2019-04-01,16.81999969482422
2019-02-28,16.709999084472656
2019-11-12,16.579999923706055
2020-01-30,15.949999809265137
2019-11-15,16.100000381469727
2020-04-21,16.09000015258789
2019-04-16,16.329999923706055
2019-03-15,15.979999542236328
2019-02-11,16.18000030517578
2019-01-10,16.229999542236328
2019-08-22,16.229999542236328
2018-11-07,16.280000686645508
2018-08-03,16.5
2018-09-04,16.450000762939453
2019-06-19,16.850000381469727
2019-09-23,16.5
2019-11-18,16.280000686645508
2020-02-05,16.06999969482422
2020-04-24,15.819999694824219
2019-03-29,15.869999885559082
2019-11-21,15.9399995803833
2020-04-27,16.18000030517578
2020-02-11,16.479999542236328
2020-04-30,17.059999465942383
2019-05-01,16.690000534057617
2019-02-26,16.469999313354492
2019-01-25,16.3799991607666
2018-12-24,16.809999465942383
2019-09-06,16.8700008392334
2018-07-17,17.09000015258789
2018-09-19,17.010000228881836
2019-08-05,16.760000228881836
2019-10-08,16.739999771118164
2019-12-11,16.920000076293945
2019-11-27,16.84000015258789
2020-02-14,16.670000076293945
2020-05-06,16.639999389648438
2019-01-08,16.299999237060547
2018-12-07,16.549999237060547
2019-08-20,16.81999969482422
2018-11-05,16.84000015258789
2019-07-19,17.049999237060547
2018-10-04,17.170000076293945
2019-06-17,17.049999237060547
2019-05-16,17.110000610351562
2018-08-01,17.09000015258789
2019-03-13,17.0
2019-12-03,16.979999542236328
2020-02-20,17.079999923706055
2019-12-06,17.1299991607666
2020-05-12,17.34000015258789
2019-12-09,17.6299991607666
2020-02-26,17.530000686645508
2020-05-15,17.260000228881836
2019-03-28,17.040000915527344
2018-09-17,16.84000015258789
2018-08-16,16.799999237060547
2018-10-19,16.940000534057617
2019-04-29,17.010000228881836
2019-01-23,16.920000076293945
2019-09-04,17.040000915527344
2018-11-20,16.770000457763672
2019-07-02,17.219999313354492
2019-05-31,16.719999313354492
2019-12-12,16.010000228881836
2020-05-18,15.649999618530273
2019-09-27,15.65999984741211
2020-03-03,15.800000190734863
2020-05-21,15.520000457763672
2019-05-14,15.15999984741211
2018-08-31,15.079999923706055
2018-07-30,14.9399995803833
2018-10-02,14.789999961853027
2019-04-12,15.199999809265137
2019-03-11,15.350000381469727
2019-02-07,15.239999771118164
2019-07-17,15.279999732971191
2019-09-19,15.199999809265137
2019-10-21,14.850000381469727
2019-12-18,14.899999618530273
2020-03-06,14.609999656677246
2019-10-03,14.930000305175781
2020-03-09,15.199999809265137
2020-05-27,15.220000267028809
2019-12-24,15.420000076293945
2020-03-12,15.210000038146973
2018-12-20,15.529999732971191
2019-08-01,15.279999732971191
2018-08-14,15.010000228881836
2018-07-13,15.199999809265137
2018-10-17,15.600000381469727
2019-05-29,15.670000076293945
2019-03-26,15.84000015258789
2019-02-22,16.0
2019-10-04,15.9399995803833
2019-11-05,16.06999969482422
2019-12-27,15.970000267028809
2020-06-02,16.079999923706055
2019-12-30,16.299999237060547
2020-03-18,16.139999389648438
2020-06-05,16.190000534057617
2019-07-15,16.260000228881836
2018-12-03,16.3700008392334
2019-06-13,16.219999313354492
2019-01-04,16.25
2018-08-29,15.729999542236328
2019-02-05,15.859999656677246
2018-11-01,16.0
2019-08-16,15.800000190734863
2019-04-10,15.5600004196167
2019-09-17,15.520000457763672
2019-10-15,15.869999885559082
2020-01-02,16.030000686645508
2020-06-08,15.930000305175781
2019-10-18,15.970000267028809
2020-03-24,16.100000381469727
2020-06-11,16.190000534057617
2020-01-08,16.399999618530273
2019-04-25,16.479999542236328
2019-07-30,16.860000610351562
2019-02-20,17.200000762939453
2018-07-11,16.81999969482422
2018-09-13,16.799999237060547
2018-10-15,16.93000030517578
2019-06-28,17.079999923706055
2018-12-18,17.09000015258789
2018-11-16,17.09000015258789
2019-10-02,17.510000228881836
2020-03-27,17.3700008392334
2020-01-10,17.6200008392334
2019-10-24,17.729999542236328
2020-03-30,17.489999771118164
2020-06-17,17.649999618530273
2020-01-14,17.860000610351562
2020-04-02,18.100000381469727
2019-01-02,18.15999984741211
2019-08-14,18.399999618530273
2018-10-30,18.420000076293945
2019-06-11,18.469999313354492
2019-05-10,18.459999084472656
2019-04-08,18.600000381469727
2018-08-27,18.579999923706055
2018-07-26,18.780000686645508
2018-09-28,18.75
2019-03-07,18.75
2019-10-30,18.829999923706055
2020-01-17,18.899999618530273
2020-06-23,18.8799991607666
2020-04-08,18.790000915527344
2020-06-26,18.940000534057617
2019-03-22,18.770000457763672
2019-01-17,18.75
2019-08-29,18.850000381469727
2018-11-14,19.170000076293945
2019-06-26,18.8799991607666
2018-09-11,18.979999542236328
2018-07-09,18.969999313354492
2018-08-10,19.389999389648438
2019-04-23,18.8799991607666
2019-09-30,19.219999313354492
2020-01-23,19.540000915527344
2019-11-08,19.93000030517578
2020-04-14,19.829999923706055
2019-11-11,19.850000381469727
2020-01-29,19.90999984741211
2020-04-17,19.899999618530273
2018-07-24,20.049999237060547
2018-09-26,19.969999313354492
2019-05-08,19.889999389648438
2019-03-05,19.75
2019-02-01,20.020000457763672
2018-12-31,20.139999389648438
2018-11-29,20.06999969482422
2019-08-12,20.229999542236328
2019-07-11,20.139999389648438
2019-09-13,20.299999237060547
2019-11-14,20.350000381469727
2020-04-20,20.450000762939453
2020-02-04,20.510000228881836
2020-04-23,20.3700008392334
2018-12-14,20.450000762939453
2019-08-27,20.3799991607666
2018-08-08,20.549999237060547
2018-10-11,20.309999465942383
2018-11-12,20.15999984741211
2019-07-26,20.15999984741211
2019-06-24,20.079999923706055
2019-05-23,20.059999465942383
2019-03-20,19.969999313354492
2019-01-15,20.389999389648438
2019-11-20,20.68000030517578
2020-02-07,20.829999923706055
2020-02-10,20.549999237060547
2020-04-29,20.5
2019-11-26,20.610000610351562
2020-02-13,20.75
2019-01-30,20.90999984741211
2018-08-23,20.850000381469727
2018-09-24,20.940000534057617
2018-11-27,21.139999389648438
2018-10-26,20.8700008392334
2019-07-09,20.799999237060547
2019-06-07,20.329999923706055
2019-05-06,20.309999465942383
2019-04-04,19.489999771118164
2019-09-11,18.559999465942383
2019-11-29,16.0
2020-05-05,16.770000457763672
2019-12-02,18.010000228881836
2020-02-19,17.68000030517578
2020-05-08,17.530000686645508
2019-05-21,16.1299991607666
2019-03-18,15.649999618530273
2018-09-07,15.100000381469727
2018-08-06,14.760000228881836
2018-10-09,13.0600004196167
2019-02-14,12.989999771118164
2018-12-12,11.550000190734863
2019-07-24,11.300000190734863
2019-09-26,11.149999618530273
2019-10-28,9.5
2019-12-05,11.210000038146973
2020-05-11,11.979999542236328
2019-07-03,12.649999618530273
2020-02-25,12.75
2020-05-14,12.930000305175781
2020-02-28,12.850000381469727
2019-08-08,13.75
2019-06-05,13.5
2018-07-20,13.0
2018-08-21,12.65999984741211
2018-10-24,12.75
2019-04-02,12.899999618530273
2019-03-01,14.329999923706055
2019-01-28,13.210000038146973
2018-12-27,14.449999809265137
2019-09-09,14.630000114440918
2020-03-02,14.40999984741211
2020-05-20,13.3100004196167
2019-12-17,12.699999809265137
2020-03-05,12.59000015258789
2019-02-12,12.869999885559082
2019-01-11,12.399999618530273
2018-12-10,12.789999961853027
2019-08-23,12.819999694824219
2018-11-08,12.739999771118164
2019-07-22,13.0
2019-06-20,13.699999809265137
2018-09-05,13.979999542236328
2019-04-17,14.029999732971191
2019-09-24,13.0
2019-12-20,12.869999885559082
2020-05-26,13.020000457763672
2019-04-30,13.109999656677246
2019-12-23,12.529999732971191
2020-03-11,12.40999984741211
2020-05-29,12.739999771118164
2019-12-26,12.399999618530273
2020-06-01,12.359999656677246
2019-05-02,11.430000305175781
2019-02-27,11.720000267028809
2018-11-23,12.220000267028809
2019-08-06,13.149999618530273
2018-07-18,13.09000015258789
2018-09-20,12.899999618530273
2018-10-22,12.300000190734863
2019-07-05,12.829999923706055
2019-06-03,13.149999618530273
2019-10-09,12.9399995803833
2019-10-11,12.8100004196167
2020-03-17,12.470000267028809
2020-06-04,12.670000076293945
2019-10-14,13.34000015258789
2020-03-20,13.550000190734863
2018-11-06,14.479999542236328
2019-06-18,14.5
2019-05-17,14.510000228881836
2019-04-15,13.779999732971191
2019-03-14,12.5
2019-01-09,12.729999542236328
2018-08-02,12.229999542236328
2018-10-05,13.579999923706055
2019-08-21,13.770000457763672
2019-10-17,13.199999809265137
2020-03-23,13.710000038146973
2020-06-10,13.359999656677246
2019-02-25,14.130000114440918
2020-01-07,13.680000305175781
2020-03-26,13.739999771118164
2019-10-23,13.819999694824219
