Dates,AES
2019-05-09,15.739999771118164
2018-07-25,15.890000343322754
2018-09-27,15.779999732971191
2018-10-29,15.949999809265137
2019-10-16,14.880000114440918
2019-12-16,14.979999542236328
2020-03-04,14.739999771118164
2020-05-22,14.6899995803833
2019-10-01,14.449999809265137
2019-12-19,13.819999694824219
2018-09-10,14.279999732971191
2019-05-24,14.289999961853027
2018-08-09,14.270000457763672
2019-04-22,14.460000038146973
2019-03-21,14.180000305175781
2019-01-16,14.170000076293945
2019-08-28,14.640000343322754
2018-11-13,14.710000038146973
2018-10-12,15.050000190734863
2019-06-25,15.020000457763672
2020-03-10,15.34000015258789
2020-05-28,15.390000343322754
2019-10-07,15.039999961853027
2020-03-13,15.4399995803833
2019-10-10,15.510000228881836
2020-03-16,15.489999771118164
2020-06-03,15.550000190734863
2018-11-28,15.609999656677246
2018-09-25,15.869999885559082
2018-07-23,15.899999618530273
2018-08-24,15.880000114440918
2019-07-10,15.869999885559082
2019-05-07,16.030000686645508
2019-04-05,16.290000915527344
2019-03-04,16.389999389648438
2019-01-31,16.68000030517578
2019-09-12,16.829999923706055
2019-12-31,16.950000762939453
2020-03-19,16.979999542236328
2020-01-03,17.110000610351562
2020-06-09,17.219999313354492
2019-02-15,17.15999984741211
2019-01-14,17.18000030517578
2018-07-06,17.040000915527344
2018-08-07,17.059999465942383
2018-10-10,16.920000076293945
2018-12-13,17.18000030517578
2019-08-26,17.149999618530273
2019-07-25,17.31999969482422
2019-05-22,17.530000686645508
2019-03-19,17.329999923706055
2020-01-06,17.290000915527344
2020-03-25,17.15999984741211
2020-06-12,17.229999542236328
2019-10-22,17.5
2020-01-09,17.1200008392334
2020-06-15,17.420000076293945
2019-10-25,17.579999923706055
2020-03-31,17.670000076293945
2020-06-18,17.700000762939453
2019-04-03,17.969999313354492
2018-08-22,18.1200008392334
2018-10-25,18.1200008392334
2019-01-29,18.18000030517578
2018-12-28,18.309999465942383
2018-11-26,18.149999618530273
2019-08-09,17.84000015258789
2019-07-08,17.93000030517578
2019-06-06,18.280000686645508
2019-09-10,18.059999465942383
2020-01-15,18.239999771118164
2020-04-03,18.40999984741211
2019-10-31,18.25
2020-04-06,18.110000610351562
2020-06-24,18.079999923706055
2018-11-09,17.920000076293945
2019-07-23,18.010000228881836
2019-06-21,18.059999465942383
2019-05-20,18.0
2019-04-18,18.270000457763672
2018-09-06,17.989999771118164
2018-10-08,18.110000610351562
2019-02-13,18.059999465942383
2018-12-11,18.079999923706055
2019-09-25,18.020000457763672
2020-01-21,18.09000015258789
2020-04-09,17.829999923706055
2019-11-06,17.700000762939453
2020-01-24,17.719999313354492
2020-01-27,17.690000534057617
2020-04-15,17.75
2018-12-26,17.729999542236328
2019-08-07,17.59000015258789
2019-06-04,17.459999084472656
2018-09-21,17.219999313354492
2018-07-19,17.1200008392334
2018-08-20,16.899999618530273
2018-10-23,17.049999237060547
2019-05-03,16.93000030517578
2019-04-01,16.809999465942383
2019-02-28,16.530000686645508
2019-11-12,15.979999542236328
2020-01-30,16.1200008392334
2019-11-15,16.25
2020-04-21,16.110000610351562
2019-04-16,16.079999923706055
2019-03-15,16.219999313354492
2019-02-11,16.350000381469727
2019-01-10,16.34000015258789
2019-08-22,16.239999771118164
2018-11-07,16.3700008392334
2018-08-03,16.549999237060547
2018-09-04,16.790000915527344
2019-06-19,16.5
2019-09-23,16.34000015258789
2019-11-18,16.059999465942383
2020-02-05,15.890000343322754
2020-04-24,15.800000190734863
2019-03-29,15.930000305175781
2019-11-21,16.079999923706055
2020-04-27,16.489999771118164
2020-02-11,16.959999084472656
2020-04-30,16.700000762939453
2019-05-01,16.43000030517578
2019-02-26,16.3799991607666
2019-01-25,16.760000228881836
2018-12-24,16.860000610351562
2019-09-06,17.09000015258789
2018-07-17,16.829999923706055
2018-09-19,16.84000015258789
2019-08-05,16.56999969482422
2019-10-08,16.93000030517578
2019-12-11,16.760000228881836
2019-11-27,16.6299991607666
2020-02-14,16.649999618530273
2020-05-06,16.31999969482422
2019-01-08,16.540000915527344
2018-12-07,16.760000228881836
2019-08-20,16.770000457763672
2018-11-05,16.950000762939453
2019-07-19,17.280000686645508
2018-10-04,17.1200008392334
2019-06-17,17.149999618530273
2019-05-16,17.059999465942383
2018-08-01,16.989999771118164
2019-03-13,16.959999084472656
2019-12-03,17.079999923706055
2020-02-20,17.149999618530273
2019-12-06,17.290000915527344
2020-05-12,17.649999618530273
2019-12-09,17.530000686645508
2020-02-26,17.219999313354492
2020-05-15,17.059999465942383
2019-03-28,16.829999923706055
2018-09-17,16.8700008392334
2018-08-16,16.90999984741211
2018-10-19,16.940000534057617
2019-04-29,17.059999465942383
2019-01-23,17.149999618530273
2019-09-04,16.790000915527344
2018-11-20,17.299999237060547
2019-07-02,16.829999923706055
2019-05-31,16.31999969482422
2019-12-12,15.699999809265137
2020-05-18,15.670000076293945
2019-09-27,15.850000381469727
2020-03-03,15.569999694824219
2020-05-21,15.239999771118164
2019-05-14,15.170000076293945
2018-08-31,14.789999961853027
2018-07-30,14.770000457763672
2018-10-02,15.199999809265137
2019-04-12,15.359999656677246
2019-03-11,15.1899995803833
2019-02-07,15.319999694824219
2019-07-17,15.199999809265137
2019-09-19,14.789999961853027
2019-10-21,14.84000015258789
2019-12-18,14.609999656677246
2020-03-06,14.859999656677246
2019-10-03,15.119999885559082
2020-03-09,15.329999923706055
2020-05-27,15.34000015258789
2019-12-24,15.289999961853027
2020-03-12,15.4399995803833
2018-12-20,15.3100004196167
2019-08-01,15.029999732971191
2018-08-14,15.180000305175781
2018-07-13,15.550000190734863
2018-10-17,15.670000076293945
2019-05-29,15.789999961853027
2019-03-26,16.0
2019-02-22,15.890000343322754
2019-10-04,16.049999237060547
2019-11-05,15.949999809265137
2019-12-27,16.09000015258789
2020-06-02,16.25
2019-12-30,16.170000076293945
2020-03-18,16.1200008392334
2020-06-05,16.219999313354492
2019-07-15,16.309999465942383
2018-12-03,16.34000015258789
2019-06-13,16.239999771118164
2019-01-04,15.699999809265137
2018-08-29,15.800000190734863
2019-02-05,16.030000686645508
2018-11-01,15.850000381469727
2019-08-16,15.510000228881836
2019-04-10,15.539999961853027
2019-09-17,15.819999694824219
2019-10-15,16.010000228881836
2020-01-02,15.989999771118164
2020-06-08,16.020000457763672
2019-10-18,16.1299991607666
2020-03-24,16.239999771118164
2020-06-11,16.3799991607666
2020-01-08,16.440000534057617
2019-04-25,16.899999618530273
2019-07-30,17.1299991607666
2019-02-20,16.8799991607666
2018-07-11,16.799999237060547
2018-09-13,16.979999542236328
2018-10-15,17.09000015258789
2019-06-28,17.209999084472656
2018-12-18,17.049999237060547
2018-11-16,17.510000228881836
2019-10-02,17.420000076293945
2020-03-27,17.190000534057617
2020-01-10,17.68000030517578
2019-10-24,17.56999969482422
2020-03-30,17.639999389648438
2020-06-17,17.93000030517578
2020-01-14,18.059999465942383
2020-04-02,18.149999618530273
2019-01-02,18.40999984741211
2019-08-14,18.450000762939453
2018-10-30,18.489999771118164
2019-06-11,18.479999542236328
2019-05-10,18.600000381469727
2019-04-08,18.5
2018-08-27,18.829999923706055
2018-07-26,18.780000686645508
2018-09-28,18.75
2019-03-07,18.889999389648438
2019-10-30,18.90999984741211
2020-01-17,18.920000076293945
2020-06-23,18.84000015258789
2020-04-08,18.899999618530273
2020-06-26,18.809999465942383
2019-03-22,18.719999313354492
2019-01-17,18.790000915527344
2019-08-29,19.1299991607666
2018-11-14,18.90999984741211
2019-06-26,18.93000030517578
2018-09-11,18.920000076293945
2018-07-09,19.3700008392334
2018-08-10,18.920000076293945
2019-04-23,19.170000076293945
2019-09-30,19.549999237060547
2020-01-23,19.809999465942383
2019-11-08,19.81999969482422
2020-04-14,19.760000228881836
2019-11-11,19.93000030517578
2020-01-29,19.979999542236328
2020-04-17,20.040000915527344
2018-07-24,19.899999618530273
2018-09-26,20.030000686645508
2019-05-08,19.799999237060547
2019-03-05,20.030000686645508
2019-02-01,20.100000381469727
2018-12-31,20.059999465942383
2018-11-29,20.260000228881836
2019-08-12,20.18000030517578
2019-07-11,20.309999465942383
2019-09-13,20.399999618530273
2019-11-14,20.459999084472656
2020-04-20,20.56999969482422
2020-02-04,20.5
2020-04-23,20.469999313354492
2018-12-14,20.399999618530273
2019-08-27,20.559999465942383
2018-08-08,20.3799991607666
2018-10-11,20.079999923706055
2018-11-12,20.18000030517578
2019-07-26,20.31999969482422
2019-06-24,20.18000030517578
2019-05-23,19.860000610351562
2019-03-20,20.309999465942383
2019-01-15,20.610000610351562
2019-11-20,20.760000228881836
2020-02-07,20.579999923706055
2020-02-10,20.5
2020-04-29,20.520000457763672
2019-11-26,20.790000915527344
2020-02-13,20.959999084472656
2019-01-30,20.829999923706055
2018-08-23,20.93000030517578
2018-09-24,21.030000686645508
2018-11-27,20.90999984741211
2018-10-26,20.799999237060547
2019-07-09,20.75
2019-06-07,20.25
2019-05-06,19.3799991607666
2019-04-04,18.690000534057617
2019-09-11,18.290000915527344
2019-11-29,16.729999542236328
2020-05-05,18.219999313354492
2019-12-02,17.43000030517578
2020-02-19,17.829999923706055
2020-05-08,16.729999542236328
2019-05-21,16.81999969482422
2019-03-18,14.579999923706055
2018-09-07,15.210000038146973
2018-08-06,14.15999984741211
2018-10-09,12.180000305175781
2019-02-14,13.0
2018-12-12,10.989999771118164
2019-07-24,11.5600004196167
2019-09-26,9.5600004196167
2019-10-28,10.989999771118164
2019-12-05,11.869999885559082
2020-05-11,11.869999885559082
2019-07-03,12.65999984741211
2020-02-25,12.819999694824219
2020-05-14,13.5
2020-02-28,13.449999809265137
2019-08-08,13.65999984741211
2019-06-05,13.600000381469727
2018-07-20,12.800000190734863
2018-08-21,13.039999961853027
2018-10-24,12.239999771118164
2019-04-02,13.619999885559082
2019-03-01,13.229999542236328
2019-01-28,14.130000114440918
2018-12-27,14.720000267028809
2019-09-09,14.1899995803833
2020-03-02,14.010000228881836
2020-05-20,12.6899995803833
2019-12-17,12.15999984741211
2020-03-05,13.119999885559082
2019-02-12,12.699999809265137
2019-01-11,12.460000038146973
2018-12-10,12.680000305175781
2019-08-23,12.6899995803833
2018-11-08,12.859999656677246
2019-07-22,13.279999732971191
2019-06-20,13.630000114440918
2018-09-05,14.319999694824219
2019-04-17,13.25
2019-09-24,12.9399995803833
2019-12-20,12.8100004196167
2020-05-26,13.050000190734863
2019-04-30,12.529999732971191
2019-12-23,12.119999885559082
2020-03-11,12.869999885559082
2020-05-29,12.399999618530273
2019-12-26,12.470000267028809
2020-06-01,11.609999656677246
2019-05-02,11.819999694824219
2019-02-27,11.75
2018-11-23,13.039999961853027
2019-08-06,12.8100004196167
2018-07-18,12.970000267028809
2018-09-20,12.3100004196167
2018-10-22,12.239999771118164
2019-07-05,12.880000114440918
2019-06-03,12.770000457763672
2019-10-09,12.890000343322754
2019-10-11,12.489999771118164
2020-03-17,12.550000190734863
2020-06-04,13.109999656677246
2019-10-14,13.630000114440918
2020-03-20,13.84000015258789
2018-11-06,14.300000190734863
2019-06-18,14.970000267028809
2019-05-17,13.84000015258789
2019-04-15,13.170000076293945
2019-03-14,12.199999809265137
2019-01-09,12.670000076293945
2018-08-02,12.880000114440918
2018-10-05,13.65999984741211
2019-08-21,13.40999984741211
2019-10-17,13.4399995803833
2020-03-23,13.34000015258789
2020-06-10,13.979999542236328
2019-02-25,13.84000015258789
2020-01-07,13.84000015258789
2020-03-26,13.880000114440918
2019-10-23,13.75
