Dates,WFC
2020-01-02,53.75
2020-01-03,53.41999816894531
2020-01-08,53.099998474121094
2020-01-06,52.65999984741211
2020-01-07,52.81999969482422
2020-01-09,52.72999954223633
2020-01-10,52.5
2020-01-13,52.11000061035156
2020-01-14,49.29999923706055
2020-01-15,48.31999969482422
2020-01-16,49.25
2020-01-27,49.18000030517578
2020-02-20,48.939998626708984
2020-02-12,48.560001373291016
2020-04-16,48.220001220703125
2020-02-04,47.56999969482422
2020-05-28,47.099998474121094
2020-07-08,47.369998931884766
2020-06-19,47.27000045776367
2020-05-12,47.90999984741211
2020-06-22,46.939998626708984
2020-06-03,47.119998931884766
2020-05-15,47.2599983215332
2020-03-06,48.310001373291016
2020-02-27,47.97999954223633
2020-04-15,47.84000015258789
2020-02-03,47.77000045776367
2020-02-11,47.9900016784668
2020-02-19,47.790000915527344
2020-04-07,48.119998931884766
2020-03-30,48.220001220703125
2020-04-23,46.9900016784668
2020-05-01,47.09000015258789
2020-07-14,47.34000015258789
2020-06-25,47.70000076293945
2020-06-16,46.38999938964844
2020-05-18,45.119998931884766
2020-06-09,44.13999938964844
2020-05-21,42.470001220703125
2020-01-17,40.849998474121094
2020-03-13,42.2599983215332
2020-03-05,40.529998779296875
2020-02-26,41.400001525878906
2020-02-18,38.900001525878906
2020-04-22,37.09000015258789
2020-02-10,32.47999954223633
2020-04-14,35.08000183105469
2020-04-06,32.33000183105469
2020-04-30,27.200000762939453
2020-06-12,30.889999389648438
2020-06-15,26.5
2020-05-27,29.6299991607666
2020-05-08,28.1200008392334
2020-07-07,28.290000915527344
2020-03-31,26.5
2020-06-18,25.25
2020-04-13,28.920000076293945
2020-03-20,28.969999313354492
2020-03-12,30.899999618530273
2020-01-24,30.280000686645508
2020-03-04,29.920000076293945
2020-02-25,28.700000762939453
2020-04-21,26.56999969482422
2020-04-29,27.219999313354492
2020-05-07,26.229999542236328
2020-05-11,28.6299991607666
2020-07-10,28.770000457763672
2020-06-02,30.280000686645508
2020-05-14,33.20000076293945
2020-07-13,31.43000030517578
2020-06-24,30.18000030517578
2020-06-05,28.440000534057617
2020-02-28,26.889999389648438
2020-01-23,28.3799991607666
2020-04-20,27.68000030517578
2020-02-24,26.84000015258789
2020-01-31,26.799999237060547
2020-03-19,26.530000686645508
2020-03-27,26.920000076293945
2020-03-11,28.40999984741211
2020-03-03,28.8700008392334
2020-04-28,30.0
2020-05-06,29.049999237060547
2020-06-08,27.59000015258789
2020-05-20,27.350000381469727
2020-07-01,26.31999969482422
2020-06-30,25.610000610351562
2020-06-11,25.229999542236328
2020-03-10,25.43000030517578
2020-03-02,24.780000686645508
2020-01-22,24.040000915527344
2020-01-30,22.530000686645508
2020-02-07,24.059999465942383
2020-04-03,23.360000610351562
2020-03-26,25.40999984741211
2020-03-18,23.950000762939453
2020-04-27,24.520000457763672
2020-05-05,24.459999084472656
2020-05-26,24.170000076293945
2020-07-06,26.260000228881836
2020-06-17,27.950000762939453
2020-05-29,27.219999313354492
2020-07-09,26.469999313354492
2020-06-01,27.09000015258789
2020-01-21,27.399999618530273
2020-01-29,28.829999923706055
2020-03-25,30.219999313354492
2020-03-17,31.670000076293945
2020-03-09,33.31999969482422
2020-02-14,32.630001068115234
2020-02-06,29.709999084472656
2020-04-02,26.790000915527344
2020-05-04,27.969999313354492
2020-04-24,28.209999084472656
2020-05-13,28.520000457763672
2020-06-23,27.450000762939453
2020-06-04,27.549999237060547
2020-07-15,27.600000381469727
2020-04-08,27.350000381469727
2020-06-26,27.229999542236328
2020-05-19,26.1200008392334
2020-04-09,27.3700008392334
2020-04-01,25.34000015258789
2020-03-24,25.700000762939453
2020-03-16,25.600000381469727
2020-01-28,25.09000015258789
2020-02-05,25.34000015258789
2020-02-13,25.489999771118164
2020-02-21,24.459999084472656
2020-04-17,24.549999237060547
2020-03-23,24.040000915527344
2020-06-29,25.469999313354492
2020-06-10,25.40999984741211
2020-05-22,24.25
2020-07-02,25.350000381469727
