Dates,MSI
2018-08-20,145.2100067138672
2018-10-23,143.27999877929688
2019-05-03,148.42999267578125
2019-04-01,142.66000366210938
2019-02-28,141.99000549316406
2019-11-12,143.97999572753906
2020-01-30,145.36000061035156
2019-11-15,148.5
2020-04-21,145.69000244140625
2019-04-16,145.1999969482422
2019-03-15,145.2899932861328
2019-02-11,148.97999572753906
2019-01-10,148.41000366210938
2019-08-22,147.11000061035156
2018-11-07,149.64999389648438
2018-08-03,152.99000549316406
2018-09-04,153.58999633789062
2019-06-19,151.66000366210938
2019-09-23,152.22999572753906
2019-11-18,150.8000030517578
2020-02-05,151.97000122070312
2020-04-24,150.6999969482422
2019-03-29,152.1699981689453
2019-11-21,157.05999755859375
2020-04-27,161.30999755859375
2020-02-11,161.35000610351562
2020-04-30,163.77999877929688
2019-05-01,164.27000427246094
2019-02-26,162.83999633789062
2019-01-25,161.52999877929688
2018-12-24,162.4600067138672
2019-09-06,161.0500030517578
2018-07-17,163.99000549316406
2018-09-19,166.0399932861328
2019-08-05,166.85000610351562
2019-10-08,169.3000030517578
2019-12-11,167.47999572753906
2019-11-27,167.3699951171875
2020-02-14,166.80999755859375
2020-05-06,166.97000122070312
2019-01-08,165.99000549316406
2018-12-07,166.9499969482422
2019-08-20,168.8000030517578
2018-11-05,168.9600067138672
2019-07-19,170.6300048828125
2018-10-04,170.67999267578125
2019-06-17,169.8000030517578
2019-05-16,170.50999450683594
2018-08-01,172.32000732421875
2019-03-13,171.0800018310547
2019-12-03,172.35000610351562
2020-02-20,173.19000244140625
2019-12-06,173.44000244140625
2020-05-12,171.08999633789062
2019-12-09,171.5800018310547
2020-02-26,172.64999389648438
2020-05-15,171.07000732421875
2019-03-28,170.83999633789062
2018-09-17,170.57000732421875
2018-08-16,169.3300018310547
2018-10-19,170.33999633789062
2019-04-29,170.8000030517578
2019-01-23,169.36000061035156
2019-09-04,167.8000030517578
2018-11-20,167.9199981689453
2019-07-02,172.2899932861328
2019-05-31,169.0500030517578
2019-12-12,172.17999267578125
2020-05-18,174.3699951171875
2019-09-27,179.13999938964844
2020-03-03,178.72999572753906
2020-05-21,176.80999755859375
2019-05-14,177.27000427246094
2018-08-31,174.91000366210938
2018-07-30,173.22999572753906
2018-10-02,174.74000549316406
2019-04-12,177.5
2019-03-11,177.2100067138672
2019-02-07,179.24000549316406
2019-07-17,179.5399932861328
2019-09-19,178.97000122070312
2019-10-21,178.39999389648438
2019-12-18,179.6999969482422
2020-03-06,178.30999755859375
2019-10-03,181.8300018310547
2020-03-09,182.27999877929688
2020-05-27,180.66000366210938
2019-12-24,180.05999755859375
2020-03-12,176.72999572753906
2018-12-20,175.72999572753906
2019-08-01,175.30999755859375
2018-08-14,170.6199951171875
2018-07-13,166.32000732421875
2018-10-17,167.2899932861328
2019-05-29,168.35000610351562
2019-03-26,167.08999633789062
2019-02-22,169.19000244140625
2019-10-04,169.4199981689453
2019-11-05,169.55999755859375
2019-12-27,169.17999267578125
2020-06-02,169.42999267578125
2019-12-30,172.6699981689453
2020-03-18,172.02000427246094
2020-06-05,172.75
2019-07-15,172.72000122070312
2018-12-03,171.2899932861328
2019-06-13,170.8300018310547
2019-01-04,164.75
2018-08-29,165.02000427246094
2019-02-05,168.27999877929688
2018-11-01,168.42999267578125
2019-08-16,173.24000549316406
2019-04-10,172.4499969482422
2019-09-17,170.75
2019-10-15,172.38999938964844
2020-01-02,169.1199951171875
2020-06-08,170.61000061035156
2019-10-18,172.8000030517578
2020-03-24,176.9499969482422
2020-06-11,176.52999877929688
2020-01-08,176.27000427246094
2019-04-25,176.42999267578125
2019-07-30,169.52999877929688
2019-02-20,167.1999969482422
2018-07-11,164.72999572753906
2018-09-13,164.77000427246094
2018-10-15,164.7899932861328
2019-06-28,165.8300018310547
2018-12-18,167.80999755859375
2018-11-16,168.49000549316406
2019-10-02,168.4499969482422
2020-03-27,160.42999267578125
2020-01-10,159.1699981689453
2019-10-24,163.89999389648438
2020-03-30,165.07000732421875
2020-06-17,163.41000366210938
2020-01-14,161.33999633789062
2020-04-02,164.0800018310547
2019-01-02,163.10000610351562
2019-08-14,162.3699951171875
2018-10-30,163.44000244140625
2019-06-11,166.5500030517578
2019-05-10,168.24000549316406
2019-04-08,166.69000244140625
2018-08-27,166.3699951171875
2018-07-26,166.99000549316406
2018-09-28,167.97999572753906
2019-03-07,167.8699951171875
2019-10-30,167.94000244140625
2020-01-17,167.10000610351562
2020-06-23,165.89999389648438
2020-04-08,166.50999450683594
2020-06-26,164.97999572753906
2019-03-22,161.75
2019-01-17,162.67999267578125
2019-08-29,162.0399932861328
2018-11-14,162.35000610351562
2019-06-26,162.97000122070312
2018-09-11,162.60000610351562
2018-07-09,162.9600067138672
2018-08-10,164.39999389648438
2019-04-23,162.3699951171875
2019-09-30,161.92999267578125
2020-01-23,162.7100067138672
2019-11-08,162.8000030517578
2020-04-14,162.3699951171875
2019-11-11,162.60000610351562
2020-01-29,161.83999633789062
2020-04-17,161.30999755859375
2018-07-24,161.33999633789062
2018-09-26,162.30999755859375
2019-05-08,164.5800018310547
2019-03-05,167.02999877929688
2019-02-01,166.4499969482422
2018-12-31,166.89999389648438
2018-11-29,169.75
2019-08-12,168.8300018310547
2019-07-11,171.3300018310547
2019-09-13,170.88999938964844
2019-11-14,171.8699951171875
2020-04-20,173.1199951171875
2020-02-04,176.52999877929688
2020-04-23,177.55999755859375
2018-12-14,178.4499969482422
2019-08-27,178.39999389648438
2018-08-08,179.75999450683594
2018-10-11,178.33999633789062
2018-11-12,180.3000030517578
2019-07-26,180.2100067138672
2019-06-24,180.22999572753906
2019-05-23,179.5
2019-03-20,178.1999969482422
2019-01-15,179.5399932861328
2019-11-20,179.49000549316406
2020-02-07,180.1300048828125
2020-02-10,185.89999389648438
2020-04-29,184.42999267578125
2019-11-26,186.97000122070312
2020-02-13,185.08999633789062
2019-01-30,185.33999633789062
2018-08-23,184.47000122070312
2018-09-24,185.57000732421875
2018-11-27,186.97999572753906
2018-10-26,187.49000549316406
2019-07-09,185.82000732421875
2019-06-07,185.16000366210938
2019-05-06,183.49000549316406
2019-04-04,180.52999877929688
2019-09-11,176.72999572753906
2019-11-29,166.50999450683594
2020-05-05,173.5500030517578
2019-12-02,178.60000610351562
2020-02-19,182.42999267578125
2020-05-08,181.27999877929688
2019-05-21,176.9600067138672
2019-03-18,170.7899932861328
2018-09-07,170.77999877929688
2018-08-06,167.3800048828125
2018-10-09,152.8699951171875
2019-02-14,154.99000549316406
2018-12-12,150.10000610351562
2019-07-24,157.0800018310547
2019-09-26,148.99000549316406
2019-10-28,154.80999755859375
2019-12-05,150.0800018310547
2020-05-11,136.4499969482422
2019-07-03,136.60000610351562
2020-02-25,135.67999267578125
2020-05-14,149.69000244140625
2020-02-28,145.7899932861328
2019-08-08,136.67999267578125
2019-06-05,134.92999267578125
2018-07-20,129.36000061035156
2018-08-21,130.9600067138672
2018-10-24,131.58999633789062
2019-04-02,141.8800048828125
2019-03-01,148.30999755859375
2019-01-28,149.52000427246094
2018-12-27,153.47000122070312
2019-09-09,152.66000366210938
2020-03-02,153.2100067138672
2020-05-20,150.63999938964844
2019-12-17,153.1999969482422
2020-03-05,157.9499969482422
2019-02-12,159.14999389648438
2019-01-11,153.10000610351562
2018-12-10,153.0
2019-08-23,154.74000549316406
2018-11-08,154.75
2019-07-22,155.9600067138672
2019-06-20,156.22999572753906
2018-09-05,150.02999877929688
2019-04-17,148.3800048828125
2019-09-24,143.13999938964844
2019-12-20,141.22000122070312
2020-05-26,143.47000122070312
2019-04-30,142.0
2019-12-23,138.0
2020-03-11,135.6199951171875
2020-05-29,133.1300048828125
2019-12-26,133.30999755859375
2020-06-01,132.44000244140625
2019-05-02,127.69000244140625
2019-02-27,129.14999389648438
2018-11-23,135.8800048828125
2019-08-06,138.97999572753906
2018-07-18,139.4600067138672
2018-09-20,139.92999267578125
2018-10-22,137.2899932861328
2019-07-05,139.63999938964844
2019-06-03,138.2100067138672
2019-10-09,138.49000549316406
2019-10-11,136.7100067138672
2020-03-17,139.89999389648438
2020-06-04,139.9499969482422
2019-10-14,148.1699981689453
2020-03-20,149.3699951171875
2018-11-06,156.05999755859375
2019-06-18,159.75999450683594
2019-05-17,157.19000244140625
2019-04-15,152.0500030517578
2019-03-14,144.3699951171875
2019-01-09,142.86000061035156
2018-08-02,138.9499969482422
2018-10-05,144.55999755859375
2019-08-21,143.52000427246094
2019-10-17,142.1199951171875
2020-03-23,142.85000610351562
2020-06-10,141.2899932861328
2019-02-25,142.75
2020-01-07,141.02999877929688
2020-03-26,140.64999389648438
2019-10-23,140.92999267578125
