Dates,MSI
2018-10-25,139.92999267578125
2019-01-29,139.57000732421875
2018-12-28,139.83999633789062
2018-11-26,139.32000732421875
2019-08-09,139.97000122070312
2019-07-08,138.50999450683594
2019-06-06,138.82000732421875
2019-09-10,138.19000244140625
2020-01-15,137.2100067138672
2020-04-03,139.0
2019-10-31,138.7100067138672
2020-04-06,138.6699981689453
2020-06-24,139.35000610351562
2018-11-09,140.19000244140625
2019-07-23,140.75999450683594
2019-06-21,141.63999938964844
2019-05-20,139.74000549316406
2019-04-18,140.2899932861328
2018-09-06,139.49000549316406
2018-10-08,139.7100067138672
2019-02-13,140.89999389648438
2018-12-11,142.13999938964844
2019-09-25,142.17999267578125
2020-01-21,142.44000244140625
2020-04-09,143.4199981689453
2019-11-06,143.4499969482422
2020-01-24,143.22999572753906
2020-01-27,142.50999450683594
2020-04-15,143.89999389648438
2018-12-26,145.7100067138672
2019-08-07,143.72000122070312
2019-06-04,144.74000549316406
2018-09-21,144.72000122070312
2018-07-19,143.47999572753906
2018-08-20,142.7100067138672
2018-10-23,141.1699981689453
2019-05-03,140.64999389648438
2019-04-01,139.2100067138672
2019-02-28,140.5399932861328
2019-11-12,141.1999969482422
2020-01-30,141.2100067138672
2019-11-15,144.44000244140625
2020-04-21,142.57000732421875
2019-04-16,143.47000122070312
2019-03-15,143.0800018310547
2019-02-11,145.60000610351562
2019-01-10,146.63999938964844
2019-08-22,145.19000244140625
2018-11-07,147.61000061035156
2018-08-03,148.02999877929688
2018-09-04,150.05999755859375
2019-06-19,149.27000427246094
2019-09-23,149.19000244140625
2019-11-18,148.57000732421875
2020-02-05,149.41000366210938
2020-04-24,148.5500030517578
2019-03-29,149.91000366210938
2019-11-21,152.75
2020-04-27,157.7100067138672
2020-02-11,158.9199981689453
2020-04-30,160.97999572753906
2019-05-01,161.17999267578125
2019-02-26,160.0500030517578
2019-01-25,160.0
2018-12-24,159.1999969482422
2019-09-06,158.77000427246094
2018-07-17,160.5399932861328
2018-09-19,163.55999755859375
2019-08-05,164.02999877929688
2019-10-08,165.6300048828125
2019-12-11,165.0
2019-11-27,164.3300018310547
2020-02-14,164.07000732421875
2020-05-06,164.74000549316406
2019-01-08,163.58999633789062
2018-12-07,163.42999267578125
2019-08-20,164.4600067138672
2018-11-05,166.13999938964844
2019-07-19,168.1699981689453
2018-10-04,168.25
2019-06-17,168.30999755859375
2019-05-16,167.67999267578125
2018-08-01,170.27000427246094
2019-03-13,168.75
2019-12-03,170.8000030517578
2020-02-20,171.5399932861328
2019-12-06,171.02000427246094
2020-05-12,169.14999389648438
2019-12-09,169.5
2020-02-26,168.80999755859375
2020-05-15,169.11000061035156
2019-03-28,168.5
2018-09-17,167.42999267578125
2018-08-16,166.85000610351562
2018-10-19,168.7899932861328
2019-04-29,168.27999877929688
2019-01-23,165.97000122070312
2019-09-04,165.0800018310547
2018-11-20,164.3800048828125
2019-07-02,160.80999755859375
2019-05-31,166.1199951171875
2019-12-12,169.27000427246094
2020-05-18,169.47000122070312
2019-09-27,175.0
2020-03-03,175.77999877929688
2020-05-21,174.14999389648438
2019-05-14,175.2100067138672
2018-08-31,170.94000244140625
2018-07-30,170.1699981689453
2018-10-02,172.3300018310547
2019-04-12,174.19000244140625
2019-03-11,175.02000427246094
2019-02-07,176.60000610351562
2019-07-17,177.92999267578125
2019-09-19,174.75999450683594
2019-10-21,176.3800048828125
2019-12-18,177.1999969482422
2020-03-06,176.27999877929688
2019-10-03,179.52000427246094
2020-03-09,180.02999877929688
2020-05-27,178.14999389648438
2019-12-24,178.08999633789062
2020-03-12,172.14999389648438
2018-12-20,173.47999572753906
2019-08-01,171.32000732421875
2018-08-14,163.10000610351562
2018-07-13,164.25999450683594
2018-10-17,164.47000122070312
2019-05-29,165.5500030517578
2019-03-26,165.64999389648438
2019-02-22,166.47000122070312
2019-10-04,166.6999969482422
2019-11-05,167.0500030517578
2019-12-27,166.1999969482422
2020-06-02,166.25999450683594
2019-12-30,168.85000610351562
2020-03-18,168.00999450683594
2020-06-05,170.9600067138672
2019-07-15,169.52999877929688
2018-12-03,169.72000122070312
2019-06-13,165.22999572753906
2019-01-04,162.44000244140625
2018-08-29,162.27000427246094
2019-02-05,164.47000122070312
2018-11-01,166.72000122070312
2019-08-16,167.52000427246094
2019-04-10,170.2100067138672
2019-09-17,168.72999572753906
2019-10-15,167.52999877929688
2020-01-02,167.3300018310547
2020-06-08,167.5399932861328
2019-10-18,169.0500030517578
2020-03-24,172.60000610351562
2020-06-11,173.38999938964844
2020-01-08,174.24000549316406
2019-04-25,168.94000244140625
2019-07-30,168.02000427246094
2019-02-20,157.72000122070312
2018-07-11,162.0
2018-09-13,161.97000122070312
2018-10-15,162.0
2019-06-28,164.00999450683594
2018-12-18,158.30999755859375
2018-11-16,166.36000061035156
2019-10-02,160.2899932861328
2020-03-27,154.02000427246094
2020-01-10,156.3000030517578
2019-10-24,159.1999969482422
2020-03-30,161.63999938964844
2020-06-17,160.14999389648438
2020-01-14,159.50999450683594
2020-04-02,160.60000610351562
2019-01-02,160.17999267578125
2019-08-14,160.44000244140625
2018-10-30,161.47000122070312
2019-06-11,163.25999450683594
2019-05-10,164.64999389648438
2019-04-08,164.3300018310547
2018-08-27,164.47999572753906
2018-07-26,164.4499969482422
2018-09-28,164.8000030517578
2019-03-07,166.0
2019-10-30,166.25999450683594
2020-01-17,162.3300018310547
2020-06-23,162.94000244140625
2020-04-08,164.83999633789062
2020-06-26,160.36000061035156
2019-03-22,159.77000427246094
2019-01-17,160.27000427246094
2019-08-29,160.41000366210938
2018-11-14,161.22999572753906
2019-06-26,160.91000366210938
2018-09-11,159.8300018310547
2018-07-09,160.82000732421875
2018-08-10,160.85000610351562
2019-04-23,158.9600067138672
2019-09-30,158.77000427246094
2020-01-23,160.32000732421875
2019-11-08,161.5
2020-04-14,161.5
2019-11-11,160.9499969482422
2020-01-29,160.7899932861328
2020-04-17,160.00999450683594
2018-07-24,160.00999450683594
2018-09-26,160.77000427246094
2019-05-08,159.3699951171875
2019-03-05,163.11000061035156
2019-02-01,165.0
2018-12-31,165.0399932861328
2018-11-29,166.67999267578125
2019-08-12,166.72999572753906
2019-07-11,167.1300048828125
2019-09-13,167.8300018310547
2019-11-14,168.2899932861328
2020-04-20,170.36000061035156
2020-02-04,172.00999450683594
2020-04-23,174.61000061035156
2018-12-14,177.10000610351562
2019-08-27,176.3000030517578
2018-08-08,177.5399932861328
2018-10-11,176.00999450683594
2018-11-12,178.05999755859375
2019-07-26,178.77000427246094
2019-06-24,177.44000244140625
2019-05-23,176.5800018310547
2019-03-20,175.9499969482422
2019-01-15,176.72999572753906
2019-11-20,176.5
2020-02-07,176.07000732421875
2020-02-10,178.86000061035156
2020-04-29,179.00999450683594
2019-11-26,184.3699951171875
2020-02-13,181.4499969482422
2019-01-30,183.2899932861328
2018-08-23,182.61000061035156
2018-09-24,183.66000366210938
2018-11-27,184.85000610351562
2018-10-26,183.02999877929688
2019-07-09,183.75
2019-06-07,180.80999755859375
2019-05-06,178.0800018310547
2019-04-04,176.4499969482422
2019-09-11,168.75
2019-11-29,159.75999450683594
2020-05-05,166.1699981689453
2019-12-02,171.6300048828125
2020-02-19,176.6699981689453
2020-05-08,178.02000427246094
2019-05-21,172.39999389648438
2019-03-18,162.02999877929688
2018-09-07,162.9199981689453
2018-08-06,159.4199981689453
2018-10-09,136.00999450683594
2019-02-14,144.22999572753906
2018-12-12,138.47000122070312
2019-07-24,144.17999267578125
2019-09-26,136.2899932861328
2019-10-28,145.9499969482422
2019-12-05,132.7899932861328
2020-05-11,120.7699966430664
2019-07-03,127.44000244140625
2020-02-25,129.50999450683594
2020-05-14,134.47999572753906
2020-02-28,133.5800018310547
2019-08-08,130.19000244140625
2019-06-05,130.38999938964844
2018-07-20,123.55999755859375
2018-08-21,124.73999786376953
2018-10-24,125.97000122070312
2019-04-02,131.5500030517578
2019-03-01,142.25
2019-01-28,143.44000244140625
2018-12-27,147.58999633789062
2019-09-09,145.11000061035156
2020-03-02,149.0399932861328
2020-05-20,147.86000061035156
2019-12-17,148.19000244140625
2020-03-05,154.6999969482422
2019-02-12,155.02000427246094
2019-01-11,144.35000610351562
2018-12-10,146.38999938964844
2019-08-23,151.11000061035156
2018-11-08,151.58999633789062
2019-07-22,152.82000732421875
2019-06-20,145.22000122070312
2018-09-05,145.0
2019-04-17,143.55999755859375
2019-09-24,138.4600067138672
2019-12-20,137.00999450683594
2020-05-26,140.66000366210938
2019-04-30,135.27999877929688
2019-12-23,135.5
2020-03-11,124.5999984741211
2020-05-29,128.86000061035156
2019-12-26,130.2100067138672
2020-06-01,126.70999908447266
2019-05-02,124.36000061035156
2019-02-27,125.33999633789062
2018-11-23,131.91000366210938
2019-08-06,135.85000610351562
2018-07-18,135.74000549316406
2018-09-20,136.97000122070312
2018-10-22,134.08999633789062
2019-07-05,137.0800018310547
2019-06-03,133.24000549316406
2019-10-09,134.50999450683594
2019-10-11,132.8000030517578
2020-03-17,135.42999267578125
2020-06-04,137.80999755859375
2019-10-14,140.32000732421875
2020-03-20,146.3000030517578
2018-11-06,151.32000732421875
2019-06-18,155.42999267578125
2019-05-17,151.39999389648438
2019-04-15,147.4499969482422
2019-03-14,136.05999755859375
2019-01-09,137.99000549316406
2018-08-02,135.38999938964844
2018-10-05,140.75
2019-08-21,138.57000732421875
2019-10-17,138.88999938964844
2020-03-23,138.47999572753906
2020-06-10,137.6300048828125
2019-02-25,140.94000244140625
2020-01-07,137.27999877929688
2020-03-26,136.3699951171875
2019-10-23,136.27000427246094
