Dates,URI
2019-06-10,103.06999969482422
2019-05-09,103.95999908447266
2018-07-25,107.12000274658203
2018-09-27,110.25
2018-10-29,106.55000305175781
2019-10-16,105.05000305175781
2019-12-16,106.30000305175781
2020-03-04,104.23999786376953
2020-05-22,100.33999633789062
2019-10-01,102.23999786376953
2019-12-19,98.47000122070312
2018-09-10,96.61000061035156
2019-05-24,100.93000030517578
2018-08-09,105.43000030517578
2019-04-22,102.77999877929688
2019-03-21,100.30999755859375
2019-01-16,104.38999938964844
2019-08-28,104.41999816894531
2018-11-13,110.8499984741211
2018-10-12,116.27999877929688
2019-06-25,118.23999786376953
2020-03-10,116.44000244140625
2020-05-28,117.37000274658203
2019-10-07,116.0
2020-03-13,117.31999969482422
2019-10-10,116.73999786376953
2020-03-16,117.12999725341797
2020-06-03,120.95999908447266
2018-11-28,121.0999984741211
2018-09-25,119.33999633789062
2018-07-23,121.5199966430664
2018-08-24,124.69999694824219
2019-07-10,124.48999786376953
2019-05-07,125.58999633789062
2019-04-05,125.66999816894531
2019-03-04,127.70999908447266
2019-01-31,124.87000274658203
2019-09-12,126.26000213623047
2019-12-31,129.0500030517578
2020-03-19,128.6199951171875
2020-01-03,127.75
2020-06-09,124.5999984741211
2019-02-15,126.55000305175781
2019-01-14,129.5500030517578
2018-07-06,132.72999572753906
2018-08-07,131.41000366210938
2018-10-10,133.07000732421875
2018-12-13,134.38999938964844
2019-08-26,134.9600067138672
2019-07-25,136.0
2019-05-22,136.0399932861328
2019-03-19,137.8800048828125
2020-01-06,135.4499969482422
2020-03-25,134.9199981689453
2020-06-12,135.3300018310547
2019-10-22,136.63999938964844
2020-01-09,136.49000549316406
2020-06-15,132.6999969482422
2019-10-25,130.6999969482422
2020-03-31,127.68000030517578
2020-06-18,123.8499984741211
2019-04-03,123.18000030517578
2018-08-22,124.5199966430664
2018-10-25,126.0999984741211
2019-01-29,123.52999877929688
2018-12-28,121.75
2018-11-26,120.56999969482422
2019-08-09,123.80000305175781
2019-07-08,120.2699966430664
2019-06-06,115.66000366210938
2019-09-10,118.11000061035156
2020-01-15,110.62999725341797
2020-04-03,113.20999908447266
2019-10-31,111.94000244140625
2020-04-06,110.66999816894531
2020-06-24,114.0
2018-11-09,115.58999633789062
2019-07-23,118.0
2019-06-21,119.93000030517578
2019-05-20,121.58000183105469
2019-04-18,123.80999755859375
2018-09-06,122.75
2018-10-08,122.62999725341797
2019-02-13,119.94000244140625
2018-12-11,121.55000305175781
2019-09-25,127.41000366210938
2020-01-21,127.0199966430664
2020-04-09,126.66999816894531
2019-11-06,126.62999725341797
2020-01-24,135.3000030517578
2020-01-27,135.36000061035156
2020-04-15,135.41000366210938
2018-12-26,138.52999877929688
2019-08-07,139.3000030517578
2019-06-04,138.00999450683594
2018-09-21,141.0500030517578
2018-07-19,141.1199951171875
2018-08-20,141.77999877929688
2018-10-23,138.1999969482422
2019-05-03,137.58999633789062
2019-04-01,135.74000549316406
2019-02-28,134.92999267578125
2019-11-12,134.0800018310547
2020-01-30,131.1300048828125
2019-11-15,132.99000549316406
2020-04-21,128.38999938964844
2019-04-16,127.31999969482422
2019-03-15,125.2699966430664
2019-02-11,129.0399932861328
2019-01-10,126.6500015258789
2019-08-22,124.26000213623047
2018-11-07,125.37999725341797
2018-08-03,125.91000366210938
2018-09-04,120.30000305175781
2019-06-19,119.31999969482422
2019-09-23,118.63999938964844
2019-11-18,114.12999725341797
2020-02-05,116.4800033569336
2020-04-24,112.5999984741211
2019-03-29,111.9800033569336
2019-11-21,115.55000305175781
2020-04-27,122.20999908447266
2020-02-11,119.2300033569336
2020-04-30,118.69999694824219
2019-05-01,123.37999725341797
2019-02-26,125.5199966430664
2019-01-25,121.33999633789062
2018-12-24,121.97000122070312
2019-09-06,123.44000244140625
2018-07-17,122.93000030517578
2018-09-19,123.95999908447266
2019-08-05,127.55999755859375
2019-10-08,129.17999267578125
2019-12-11,130.4499969482422
2019-11-27,129.57000732421875
2020-02-14,129.61000061035156
2020-05-06,129.86000061035156
2019-01-08,131.5500030517578
2018-12-07,132.8300018310547
2019-08-20,136.0
2018-11-05,133.83999633789062
2019-07-19,132.52000427246094
2018-10-04,131.82000732421875
2019-06-17,131.85000610351562
2019-05-16,130.35000610351562
2018-08-01,132.17999267578125
2019-03-13,130.5500030517578
2019-12-03,132.1300048828125
2020-02-20,136.7899932861328
2019-12-06,134.52999877929688
2020-05-12,136.64999389648438
2019-12-09,123.5
2020-02-26,121.18000030517578
2020-05-15,119.9000015258789
2019-03-28,118.26000213623047
2018-09-17,121.7300033569336
2018-08-16,126.63999938964844
2018-10-19,127.91000366210938
2019-04-29,127.55000305175781
2019-01-23,127.91000366210938
2019-09-04,129.66000366210938
2018-11-20,125.63999938964844
2019-07-02,119.36000061035156
2019-05-31,114.19000244140625
2019-12-12,115.2300033569336
2020-05-18,111.7699966430664
2019-09-27,114.68000030517578
2020-03-03,117.08000183105469
2020-05-21,113.91000366210938
2019-05-14,110.0999984741211
2018-08-31,109.72000122070312
2018-07-30,105.47000122070312
2018-10-02,105.7699966430664
2019-04-12,110.33999633789062
2019-03-11,110.0
2019-02-07,112.11000061035156
2019-07-17,112.05999755859375
2019-09-19,108.25
2019-10-21,107.19999694824219
2019-12-18,106.94999694824219
2020-03-06,103.44999694824219
2019-10-03,108.86000061035156
2020-03-09,112.94999694824219
2020-05-27,110.5
2019-12-24,111.8499984741211
2020-03-12,115.0
2018-12-20,116.61000061035156
2019-08-01,118.05999755859375
2018-08-14,120.33999633789062
2018-07-13,126.55999755859375
2018-10-17,125.94999694824219
2019-05-29,129.8000030517578
2019-03-26,128.0
2019-02-22,127.04000091552734
2019-10-04,124.80000305175781
2019-11-05,125.6500015258789
2019-12-27,129.47999572753906
2020-06-02,124.98999786376953
2019-12-30,128.1199951171875
2020-03-18,124.70999908447266
2020-06-05,127.26000213623047
2019-07-15,128.25
2018-12-03,124.54000091552734
2019-06-13,125.83000183105469
2019-01-04,117.30000305175781
2018-08-29,115.18000030517578
2019-02-05,117.63999938964844
2018-11-01,116.69999694824219
2019-08-16,111.12000274658203
2019-04-10,110.69999694824219
2019-09-17,111.62999725341797
2019-10-15,116.7699966430664
2020-01-02,117.31999969482422
2020-06-08,119.05000305175781
2019-10-18,120.0
2020-03-24,123.47000122070312
2020-06-11,127.81999969482422
2020-01-08,129.5
2019-04-25,129.4199981689453
2019-07-30,131.89999389648438
2019-02-20,134.47999572753906
2018-07-11,131.1999969482422
2018-09-13,135.8000030517578
2018-10-15,135.61000061035156
2019-06-28,136.08999633789062
2018-12-18,135.5
2018-11-16,136.0
2019-10-02,142.97999572753906
2020-03-27,147.72000122070312
2020-01-10,146.86000061035156
2019-10-24,149.4199981689453
2020-03-30,150.4600067138672
2020-06-17,153.30999755859375
2020-01-14,156.36000061035156
2020-04-02,152.33999633789062
2019-01-02,150.7899932861328
2019-08-14,154.27000427246094
2018-10-30,154.25999450683594
2019-06-11,154.19000244140625
2019-05-10,151.92999267578125
2019-04-08,148.66000366210938
2018-08-27,152.25
2018-07-26,155.3800048828125
2018-09-28,156.11000061035156
2019-03-07,157.08999633789062
2019-10-30,155.6999969482422
2020-01-17,153.2100067138672
2020-06-23,148.02000427246094
2020-04-08,151.60000610351562
2020-06-26,151.74000549316406
2019-03-22,156.17999267578125
2019-01-17,156.3000030517578
2019-08-29,155.0
2018-11-14,156.1999969482422
2019-06-26,157.44000244140625
2018-09-11,162.25999450683594
2018-07-09,164.63999938964844
2018-08-10,164.6999969482422
2019-04-23,164.5500030517578
2019-09-30,166.52999877929688
2020-01-23,167.77000427246094
2019-11-08,167.0
2020-04-14,169.72000122070312
2019-11-11,168.74000549316406
2020-01-29,169.74000549316406
2020-04-17,168.6999969482422
2018-07-24,167.6999969482422
2018-09-26,168.41000366210938
2019-05-08,164.99000549316406
2019-03-05,162.61000061035156
2019-02-01,165.0
2018-12-31,165.30999755859375
2018-11-29,165.91000366210938
2019-08-12,163.22999572753906
2019-07-11,160.60000610351562
2019-09-13,156.27000427246094
2019-11-14,153.24000549316406
2020-04-20,156.02999877929688
2020-02-04,158.4600067138672
2020-04-23,157.89999389648438
2018-12-14,156.42999267578125
2019-08-27,153.66000366210938
2018-08-08,155.24000549316406
2018-10-11,146.5399932861328
2018-11-12,148.25
2019-07-26,151.5
2019-06-24,150.0500030517578
2019-05-23,139.83999633789062
2019-03-20,137.19000244140625
2019-01-15,142.27000427246094
2019-11-20,151.0
2020-02-07,155.25999450683594
2020-02-10,151.27999877929688
2020-04-29,149.27000427246094
2019-11-26,152.58999633789062
2020-02-13,156.9499969482422
2019-01-30,157.47000122070312
2018-08-23,159.99000549316406
2018-09-24,155.25
2018-11-27,154.85000610351562
2018-10-26,152.75999450683594
2019-07-09,153.72000122070312
2019-06-07,143.72999572753906
2019-05-06,142.66000366210938
2019-04-04,136.64999389648438
2019-09-11,126.31999969482422
2019-11-29,124.54000091552734
2020-05-05,134.52000427246094
2019-12-02,135.41000366210938
2020-02-19,131.05999755859375
2020-05-08,125.36000061035156
2019-05-21,114.05000305175781
2019-03-18,100.98999786376953
2018-09-07,104.97000122070312
2018-08-06,102.33999633789062
2018-10-09,91.0199966430664
2019-02-14,90.19999694824219
2018-12-12,78.0
2019-07-24,85.0999984741211
2019-09-26,73.94000244140625
2019-10-28,67.80999755859375
2019-12-05,79.52999877929688
2020-05-11,69.16000366210938
2019-07-03,77.5199966430664
2020-02-25,89.31999969482422
2020-05-14,95.12999725341797
2020-02-28,92.0999984741211
2019-08-08,88.43000030517578
2019-06-05,95.12000274658203
2018-07-20,96.94000244140625
2018-08-21,95.33999633789062
2018-10-24,92.33000183105469
2019-04-02,97.08000183105469
2019-03-01,111.0199966430664
2019-01-28,109.08000183105469
2018-12-27,113.12000274658203
2019-09-09,103.37000274658203
2020-03-02,107.0
2020-05-20,103.55999755859375
2019-12-17,103.37000274658203
2020-03-05,102.18000030517578
2019-02-12,101.88999938964844
2019-01-11,97.16000366210938
2018-12-10,101.77999877929688
2019-08-23,102.19999694824219
2018-11-08,105.41999816894531
2019-07-22,105.54000091552734
2019-06-20,115.7300033569336
2018-09-05,121.11000061035156
2019-04-17,126.22000122070312
2019-09-24,125.55000305175781
2019-12-20,116.13999938964844
2020-05-26,119.41000366210938
2019-04-30,114.33000183105469
2019-12-23,112.86000061035156
2020-03-11,115.16000366210938
2020-05-29,117.08000183105469
2019-12-26,117.12000274658203
2020-06-01,109.94999694824219
2019-05-02,107.30000305175781
2019-02-27,114.51000213623047
2018-11-23,126.30000305175781
2019-08-06,128.00999450683594
2018-07-18,128.4600067138672
2018-09-20,128.4199981689453
2018-10-22,127.76000213623047
2019-07-05,135.5
2019-06-03,141.6300048828125
2019-10-09,142.11000061035156
2019-10-11,135.3699951171875
2020-03-17,138.9499969482422
2020-06-04,142.0
2019-10-14,145.35000610351562
2020-03-20,148.94000244140625
2018-11-06,160.0399932861328
2019-06-18,162.66000366210938
2019-05-17,154.41000366210938
2019-04-15,158.22000122070312
2019-03-14,144.13999938964844
2019-01-09,149.25
2018-08-02,136.85000610351562
2018-10-05,157.5
2019-08-21,157.83999633789062
2019-10-17,154.8000030517578
2020-03-23,157.60000610351562
2020-06-10,154.4600067138672
2019-02-25,158.02000427246094
2020-01-07,152.25999450683594
2020-03-26,141.27999877929688
2019-10-23,143.3000030517578
